dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.567394,1.00341,1919.28,-1791.16,-306.151,-12.031,0,1423.87,-378.642,0,1834.6,-562.605,-45.963,-1007.02,1476.13,-344.7,
0.7,0.567393,1.00341,-80.7731,208.805,12.8883,0.506952,0,-165.986,44.1425,0,-77.2086,23.6791,1.93396,117.39,-172.082,40.1836,
0.7,0.567393,1.00341,-80.7866,208.917,12.8924,0.507356,0,-166.075,44.1681,0,-77.2212,23.6841,1.93408,117.454,-172.175,40.2053,
0.7,0.567392,1.00341,-80.7982,208.79,12.8961,0.507745,0,-165.971,44.1451,0,-77.232,23.6886,1.93414,117.377,-172.074,40.1811,
0.7,0.567392,1.00341,-80.799,208.906,12.8981,0.508094,0,-166.062,44.1715,0,-77.2323,23.69,1.93392,117.439,-172.172,40.2035,
0.7,0.567392,1.00341,-80.7624,208.956,12.8965,0.50876,0,-166.099,44.1837,0,-77.1966,23.6814,1.9326,117.463,-172.214,40.2132,
0.7,0.567394,1.0034,-80.6958,208.908,12.8882,0.508699,0,-166.059,44.1767,0,-77.1327,23.6628,1.93081,117.431,-172.179,40.2043,
0.7,0.567397,1.0034,-80.6059,209.054,12.8767,0.508606,0,-166.173,44.2093,0,-77.0464,23.6375,1.92845,117.511,-172.301,40.2325,
0.7,0.567412,1.0034,-79.9985,209.114,12.7855,0.505261,0,-166.22,44.2238,0,-76.4656,23.4598,1.91382,117.543,-172.352,40.2441,
0.7,0.567417,1.0034,-80.5267,209.149,12.8727,0.50874,0,-166.246,44.2321,0,-76.9703,23.6154,1.92631,117.56,-172.383,40.251,
0.7,0.56743,1.0034,-79.9536,209.217,12.7867,0.505339,0,-166.299,44.2481,0,-76.4221,23.4485,1.91237,117.597,-172.439,40.2641,
0.7,0.567438,1.0034,-80.4135,209.253,12.8631,0.508385,0,-166.326,44.2574,0,-76.8616,23.5838,1.92329,117.617,-172.469,40.271,
0.7,0.567446,1.0034,-80.3268,209.357,12.852,0.508007,0,-166.406,44.283,0,-76.7786,23.5587,1.92115,117.675,-172.555,40.291,
0.7,0.567455,1.0034,-80.3405,209.364,12.8573,0.508238,0,-166.41,44.2862,0,-76.7917,23.563,1.92142,117.679,-172.56,40.2924,
0.7,0.567473,1.00341,-79.8441,209.416,12.7838,0.505441,0,-166.451,44.2993,0,-76.317,23.4178,1.90947,117.709,-172.604,40.3025,
0.7,0.567484,1.00341,-80.1528,209.536,12.8365,0.507556,0,-166.543,44.328,0,-76.6121,23.5084,1.91683,117.777,-172.701,40.3254,
0.7,0.567504,1.00341,-79.6601,209.508,12.7636,0.504514,0,-166.519,44.3237,0,-76.1412,23.3639,1.90506,117.762,-172.678,40.32,
0.7,0.567515,1.00341,-80.2558,209.549,12.862,0.508292,0,-166.551,44.3345,0,-76.7106,23.5384,1.91933,117.786,-172.712,40.328,
0.7,0.567525,1.00341,-80.252,209.683,12.8642,0.508209,0,-166.654,44.3661,0,-76.707,23.5372,1.91927,117.862,-172.821,40.3536,
0.7,0.567536,1.00341,-80.2419,209.631,12.8655,0.508148,0,-166.611,44.3569,0,-76.6974,23.534,1.91907,117.833,-172.778,40.3435,
0.7,0.567557,1.00341,-79.7558,209.661,12.7933,0.505415,0,-166.633,44.3654,0,-76.2329,23.3911,1.90752,117.85,-172.803,40.3494,
0.7,0.567569,1.00341,-80.2534,209.733,12.876,0.508914,0,-166.687,44.3848,0,-76.7086,23.5369,1.91945,117.891,-172.862,40.3633,
0.7,0.567594,1.00342,-79.1475,209.719,12.7049,0.502759,0,-166.675,44.3841,0,-75.6515,23.2123,1.89305,117.883,-172.851,40.3607,
0.7,0.567607,1.00342,-80.1699,209.758,12.8723,0.509543,0,-166.704,44.3945,0,-76.6288,23.512,1.91752,117.905,-172.883,40.3681,
0.7,0.56762,1.00342,-80.1984,209.855,12.8803,0.509984,0,-166.778,44.4188,0,-76.6561,23.5203,1.91822,117.959,-172.963,40.3868,
0.7,0.567647,1.00342,-79.4432,209.876,12.7657,0.505453,0,-166.792,44.425,0,-75.9343,23.2987,1.90018,117.971,-172.98,40.3908,
0.7,0.567659,1.00342,-80.0716,209.925,12.8698,0.509598,0,-166.828,44.4374,0,-76.535,23.483,1.91522,117.998,-173.02,40.4002,
0.7,0.567671,1.00342,-80.0362,210.087,12.8672,0.509439,0,-166.952,44.4756,0,-76.5012,23.4726,1.91438,118.088,-173.155,40.4314,
