pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.28428,1.23415,1.94232,3.48167,300,300,-300,1.23734,-3.45706,5.3891,10,-2.42316,1.53755,-0.963131,3.88529,-6.24215e-08,-2.21521e-07,8.47562e-14,-3.12108e-05,-0.000110761,0.000291129,
3.28428,1.23415,1.94232,3.48167,40.1817,-148.403,42.1176,-0.0839058,2.54293,7.78904,6.24414,-8.26344,-10,2.81146,-2.9329,-1.04921e-07,-3.72345e-07,1.57158e-13,-3.12108e-05,-0.000110761,0.000291129,
3.28428,1.23415,1.94232,3.48167,40.2323,-148.49,42.1393,-0.0840113,2.54236,7.78833,6.24397,-8.26368,-10,2.81119,-2.93368,-1.39578e-07,-4.95335e-07,1.04506e-13,-3.12108e-05,-0.000110761,0.000291129,
3.28427,1.23412,1.94231,3.48168,40.1447,-148.385,42.1152,-0.0839231,2.54346,7.78996,6.24446,-8.26325,-10,2.81175,-2.93209,-1.49825e-07,-5.1576e-07,6.93409e-14,-9.10321e-06,-1.81455e-05,0.000233935,
3.28427,1.23412,1.94231,3.48168,40.2065,-148.482,42.1375,-0.0840768,2.54266,7.78903,6.24426,-8.2636,-10,2.81136,-2.93313,-1.11554e-07,-5.66225e-07,8.79895e-15,2.69222e-05,-3.54998e-05,6.59858e-05,
3.28429,1.2342,1.9422,3.48168,40.2667,-148.533,42.1458,-0.0841616,2.5418,7.78796,6.24364,-8.26365,-10,2.81069,-2.93481,3.26446e-07,1.36901e-08,1.47729e-10,0.000311541,0.000412483,-0.00864519,
3.28447,1.23482,1.94148,3.48168,40.298,-148.516,42.1351,-0.0835805,2.5423,7.78771,6.24072,-8.26098,-10,2.80894,-2.93796,-8.91854e-07,5.15208e-08,1.17137e-09,-0.000998497,3.10053e-05,-0.0280506,
3.28444,1.23523,1.9415,3.48173,40.4641,-148.664,42.1609,-0.0849999,2.53984,7.78376,6.23905,-8.261,-10,2.80704,-2.94162,-1.15906e-06,-9.926e-07,1.32475e-09,-0.000194455,-0.000759839,-0.0264881,
3.28425,1.23386,1.94337,3.48186,41.077,-148.892,42.158,-0.0871896,2.52551,7.76648,6.24087,-8.27303,-10,2.8034,-2.95255,1.52041e-06,-2.91551e-06,7.30771e-10,0.00191327,-0.00137305,-0.0193037,
3.28389,1.2309,1.94577,3.48197,40.5895,-148.767,42.1773,-0.0847706,2.5302,7.77662,6.25379,-8.28154,-10,2.8124,-2.93335,4.22436e-06,-5.84016e-06,3.00276e-10,0.00189437,-0.002049,-0.0121408,
