pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.70106,4.79586,4.57976,4.54484,-110.045,15.0661,18.1898,0.160299,0.212448,0.49467,0.613396,0.595564,-0.163423,0.166729,-0.389937,-6.81532e-08,-5.36408e-07,2.0479e-14,-3.40766e-05,-0.000268204,-0.000143105,
4.70106,4.79586,4.57976,4.54484,75.5874,-77.568,19.9257,-0.60094,0.344812,0.15595,0.451781,-0.517822,0.238715,-1.29704,0.00619291,-1.14949e-07,-9.04717e-07,3.86193e-14,-3.40766e-05,-0.000268204,-0.000143105,
4.70105,4.79584,4.57977,4.54484,75.6227,-77.6047,19.9351,-0.601236,0.344977,0.156124,0.451969,-0.51796,0.238896,-1.29784,0.00613063,-1.25257e-07,-1.35764e-06,1.15547e-13,-8.90423e-06,-0.00039122,-0.000293616,
4.70104,4.79585,4.57977,4.54483,75.6447,-77.6276,19.9409,-0.601525,0.344967,0.156558,0.452064,-0.517909,0.239033,-1.29853,0.0060338,-1.33072e-07,-1.72757e-06,7.95145e-14,-6.37968e-06,-0.000302016,-0.00023021,
4.70104,4.79585,4.57976,4.54483,75.6506,-77.6343,19.9426,-0.601681,0.344942,0.157039,0.451965,-0.517759,0.239117,-1.29907,0.00601143,-2.09434e-08,-3.05919e-06,2.7071e-13,7.61559e-05,-0.000904418,0.000353379,
4.70105,4.79587,4.57975,4.54475,75.6845,-77.6694,19.9516,-0.601886,0.345036,0.157471,0.452017,-0.517602,0.239355,-1.30015,0.00572427,1.85058e-07,-6.83414e-06,2.47925e-13,0.000178326,-0.0032678,0.000431027,
4.70108,4.79586,4.5798,4.54479,75.6978,-77.6833,19.9551,-0.602,0.34519,0.157575,0.452027,-0.517555,0.239515,-1.30068,0.00569478,2.82902e-07,-1.26695e-05,1.75782e-14,8.91397e-05,-0.00531626,-0.000120789,
4.70108,4.79582,4.57984,4.5449,75.7191,-77.7053,19.9608,-0.602315,0.345385,0.157511,0.452223,-0.517927,0.239565,-1.30093,0.00597079,3.12015e-07,-1.94799e-05,3.88042e-13,2.58442e-05,-0.00604572,-0.000552983,
4.70109,4.79574,4.57992,4.54504,75.733,-77.7192,19.9644,-0.602486,0.34571,0.157225,0.452316,-0.518309,0.239629,-1.30107,0.00631997,1.90086e-07,-2.82472e-05,2.12445e-12,-9.43201e-05,-0.00678202,-0.00112751,
4.70114,4.79563,4.57995,4.54522,75.766,-77.7526,19.973,-0.602675,0.346337,0.156621,0.452414,-0.519168,0.239612,-1.30124,0.00698633,6.0753e-08,-3.91328e-05,4.24438e-12,-9.14417e-05,-0.00769642,-0.0014566,
