pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
0.0326514,6.26459,0.0222134,6.21578,-80.7336,28.4242,0,0.665322,-0.671311,0.482809,-0.63278,0.608364,-0.705743,0.378998,-0.545241,2.84879e-06,4.29237e-07,-4.94292e-07,0.00164693,0.000248044,-0.000651632,
0.033143,6.2657,0.0227646,6.21484,-80.25,28.4674,0,0.665446,-0.665956,0.479904,-0.631707,0.606283,-0.703937,0.370219,-0.541123,5.18964e-05,-9.43993e-06,1.56645e-05,0.00113291,-0.000227959,0.00037324,
0.0332865,6.26566,0.0228126,6.21456,-74.906,28.2906,0,0.635981,-0.619849,0.439197,-0.596679,0.572735,-0.663261,0.325011,-0.511978,-0.00051763,5.35513e-06,5.13029e-06,-0.0231114,0.000600747,-0.000427481,
0.0355997,6.26696,0.0240349,6.21575,-76.9119,28.2643,0,0.651047,-0.637802,0.453088,-0.609685,0.585367,-0.6783,0.338811,-0.522633,-0.000796925,2.47987e-05,0.000109564,-0.00934251,0.000650933,0.00349337,
0.0373372,6.2667,0.0241907,6.21618,-73.1026,28.3055,0,0.632591,-0.607339,0.421922,-0.583918,0.560302,-0.648392,0.30602,-0.502909,-0.00130976,3.08094e-05,0.000167239,-0.0254657,0.000301998,0.00286393,
0.0377688,6.26551,0.0236395,6.21552,-75.2176,28.4639,0,0.648447,-0.627459,0.435803,-0.597288,0.574729,-0.66472,0.32166,-0.514705,-0.00163646,2.46475e-05,0.000209242,-0.0130791,-0.000244221,0.00168155,
0.0379486,6.26483,0.0237953,6.21604,-72.1312,28.41,0,0.631575,-0.601459,0.410469,-0.576132,0.556121,-0.6406,0.296284,-0.499287,-0.00232204,3.62125e-05,0.000261133,-0.0271957,0.000465164,0.00205843,
0.0383801,6.265,0.0250297,6.21673,-73.1506,28.5037,0,0.637575,-0.609973,0.41628,-0.582408,0.564811,-0.649336,0.303292,-0.505331,-0.0028373,4.69996e-05,0.000283433,-0.0208175,0.000441256,0.00090097,
0.0393385,6.26494,0.0262042,6.21678,-72.1575,28.6009,0,0.633967,-0.601973,0.4064,-0.575713,0.560748,-0.64297,0.292332,-0.500169,-0.00343968,5.57323e-05,0.000310151,-0.0240529,0.000355835,0.00106684,
0.0404534,6.26524,0.0282415,6.2166,-71.533,28.6787,0,0.632701,-0.596399,0.399148,-0.57172,0.560699,-0.640698,0.282814,-0.496314,-0.00419333,7.39641e-05,0.000328024,-0.0260318,0.000637824,0.000617367,
