dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.775,0.619414,0.62383,-45.8465,-46.721,-3.15173,-2.83653,0,8.5794,-4.3785,0,-45.4644,5.76495,2.60263,-44.9422,12.7063,-5.86689,
0.775,0.619648,0.623543,-46.4082,-45.84,-3.15438,-2.88451,0,8.44801,-4.39441,0,-46.0212,5.90074,2.62283,-44.1104,12.4099,-5.74732,
0.775,0.619766,0.623612,-46.442,-45.3849,-3.13774,-2.89784,0,8.3458,-4.379,0,-46.0527,5.95699,2.61528,-43.6738,12.2817,-5.6895,
0.775,0.61996,0.624003,-46.3492,-44.8026,-3.10162,-2.9078,0,8.17152,-4.35254,0,-45.9556,6.01723,2.59674,-43.1118,12.1314,-5.61765,
0.775,0.620132,0.624392,-46.2266,-44.4047,-3.06909,-2.90835,0,8.04432,-4.34173,0,-45.829,6.04944,2.58085,-42.7297,12.0206,-5.56728,
0.775,0.620354,0.624935,-46.1852,-44.1609,-3.03469,-2.91514,0,7.93463,-4.35311,0,-45.7781,6.11168,2.56564,-42.4971,11.9447,-5.53511,
0.775,0.620598,0.625465,-46.1108,-44.0769,-2.99275,-2.93078,0,7.88418,-4.37367,0,-45.6894,6.17751,2.54676,-42.42,11.9045,-5.52174,
0.775,0.620853,0.625974,-46.0449,-43.9872,-2.95098,-2.94437,0,7.85964,-4.38493,0,-45.6041,6.24397,2.52805,-42.3368,11.8655,-5.50812,
0.775,0.621128,0.626507,-45.9677,-43.8296,-2.90498,-2.95412,0,7.82845,-4.39143,0,-45.5019,6.30895,2.50826,-42.1856,11.8185,-5.48761,
0.775,0.621426,0.627091,-45.9595,-43.754,-2.84571,-2.9752,0,7.83301,-4.41544,0,-45.4559,6.39299,2.48954,-42.1129,11.7973,-5.478,
0.775,0.621657,0.627469,-45.8896,-43.7845,-2.80354,-2.98727,0,7.85891,-4.44613,0,-45.3536,6.44371,2.47228,-42.1427,11.8043,-5.48164,
0.775,0.621967,0.627993,-45.7745,-43.526,-2.74771,-3.00016,0,7.84327,-4.44437,0,-45.1964,6.49289,2.45091,-41.895,11.7301,-5.44856,
0.775,0.622317,0.628514,-45.6147,-43.3959,-2.68358,-3.01489,0,7.85393,-4.45059,0,-44.9942,6.52732,2.42858,-41.7704,11.6906,-5.43154,
0.775,0.622679,0.629071,-45.5291,-43.2013,-2.61838,-3.03635,0,7.8584,-4.45544,0,-44.8624,6.56629,2.41107,-41.584,11.6318,-5.40611,
0.775,0.623123,0.629684,-45.273,-42.9469,-2.53008,-3.04076,0,7.85184,-4.44765,0,-44.5636,6.57173,2.38621,-41.3387,11.5613,-5.37388,
0.775,0.623664,0.630371,-45.1067,-42.819,-2.43656,-3.06143,0,7.89179,-4.46218,0,-44.3464,6.59109,2.36538,-41.2152,11.5246,-5.35744,
0.775,0.624068,0.630893,-44.9966,-42.6474,-2.36875,-3.07646,0,7.91158,-4.45924,0,-44.2008,6.60245,2.35171,-41.0503,11.4753,-5.33544,
0.775,0.624555,0.631442,-44.872,-42.6582,-2.2887,-3.09827,0,7.98747,-4.47776,0,-44.0358,6.61317,2.3366,-41.063,11.469,-5.33532,
0.775,0.625073,0.632022,-44.7004,-42.464,-2.20232,-3.11626,0,8.02575,-4.47635,0,-43.8279,6.61283,2.32004,-40.8787,11.4075,-5.30959,
0.775,0.625645,0.632659,-44.4555,-42.1911,-2.10477,-3.12945,0,8.04182,-4.4672,0,-43.552,6.59725,2.30078,-40.6194,11.3214,-5.27344,
0.775,0.626228,0.633321,-44.2994,-41.9833,-2.01195,-3.15058,0,8.06825,-4.47146,0,-43.3669,6.5924,2.28685,-40.4236,11.2488,-5.24479,
0.775,0.627006,0.634186,-43.9348,-41.5972,-1.88661,-3.14351,0,8.05982,-4.45798,0,-42.9805,6.55299,2.26301,-40.0553,11.1295,-5.19401,
0.775,0.627619,0.634812,-43.6623,-41.4404,-1.79464,-3.12298,0,8.07617,-4.45986,0,-42.6981,6.51868,2.24658,-39.9069,11.0765,-5.17265,
0.775,0.628376,0.635554,-43.4159,-41.2562,-1.6897,-3.09273,0,8.1038,-4.46343,0,-42.4423,6.48592,2.23199,-39.7342,11.0086,-5.14669,
0.775,0.62915,0.63627,-43.1944,-41.1359,-1.58741,-3.05232,0,8.14752,-4.47236,0,-42.2146,6.454,2.2195,-39.6244,10.9539,-5.12812,
