dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.64794,1.02433,-16.3763,97.4443,4.9394,-0.228097,0,-75.5015,-15.0289,0,-15.5002,5.18654,0.310796,57.4721,-78.5326,18.6502,
0.7,0.647722,1.02436,-16.4705,97.4453,4.96648,-0.232685,0,-75.4888,-15.039,0,-15.586,5.22643,0.31052,57.4682,-78.538,18.6508,
0.7,0.647423,1.02443,-16.3816,97.6147,4.94024,-0.236933,0,-75.5994,-15.1222,0,-15.4975,5.21848,0.304863,57.5845,-78.6628,18.6825,
0.7,0.647228,1.02462,-16.2067,97.9427,4.88972,-0.243348,0,-75.833,-15.2932,0,-15.3291,5.18378,0.297613,57.8559,-78.868,18.7409,
0.7,0.647116,1.02479,-16.1839,98.1463,4.88529,-0.251412,0,-75.9714,-15.4268,0,-15.3057,5.19447,0.293832,58.0459,-78.9795,18.776,
0.7,0.647016,1.025,-16.1592,98.3211,4.88232,-0.263268,0,-76.0815,-15.563,0,-15.2802,5.21007,0.288999,58.2328,-79.0588,18.8052,
0.7,0.646935,1.02528,-16.1599,98.615,4.88735,-0.277201,0,-76.2583,-15.6997,0,-15.2779,5.23564,0.284241,58.457,-79.2599,18.8591,
0.7,0.646889,1.0256,-16.1154,98.8834,4.8791,-0.290099,0,-76.3974,-15.832,0,-15.232,5.24671,0.278588,58.6459,-79.4562,18.9093,
0.7,0.64685,1.02591,-16.1289,99.0485,4.88752,-0.306183,0,-76.4559,-15.9545,0,-15.239,5.27804,0.273544,58.76,-79.5789,18.9404,
0.7,0.646803,1.0262,-16.1739,99.1874,4.90516,-0.323911,0,-76.4976,-16.0814,0,-15.2738,5.32015,0.268788,58.8606,-79.6786,18.9663,
0.7,0.646755,1.02648,-16.2022,99.3102,4.9189,-0.343053,0,-76.5472,-16.2109,0,-15.2892,5.35943,0.262986,58.9813,-79.7423,18.9873,
0.7,0.64671,1.02669,-16.2263,99.3455,4.93159,-0.362555,0,-76.5408,-16.3256,0,-15.2992,5.393,0.257775,59.0443,-79.7395,18.9919,
0.7,0.64666,1.0269,-16.263,99.473,4.94821,-0.384778,0,-76.605,-16.4842,0,-15.3161,5.43284,0.251996,59.1586,-79.8139,19.0143,
0.7,0.646609,1.02707,-16.2944,99.5471,4.96393,-0.406982,0,-76.635,-16.6131,0,-15.3267,5.46624,0.246871,59.2246,-79.8585,19.0276,
0.7,0.646552,1.02726,-16.3241,99.6879,4.97966,-0.432155,0,-76.7098,-16.7532,0,-15.332,5.49774,0.241651,59.3094,-79.9732,19.0549,
0.7,0.646508,1.02743,-16.3566,99.8747,4.99551,-0.456266,0,-76.8211,-16.8871,0,-15.3442,5.52254,0.238191,59.4167,-80.1274,19.0911,
0.7,0.646464,1.02761,-16.3669,99.9731,5.0056,-0.481747,0,-76.8617,-17.0336,0,-15.3339,5.53829,0.234545,59.4671,-80.2136,19.1105,
0.7,0.64642,1.02774,-16.3927,100.016,5.02,-0.509123,0,-76.8862,-17.1543,0,-15.3366,5.55769,0.231288,59.4985,-80.2432,19.1183,
0.7,0.646378,1.02785,-16.4148,100.084,5.03356,-0.540249,0,-76.9364,-17.2982,0,-15.3376,5.57305,0.22862,59.5502,-80.2904,19.1309,
0.7,0.646341,1.02796,-16.4331,100.183,5.04649,-0.570428,0,-77.0162,-17.4451,0,-15.3354,5.5852,0.22627,59.6215,-80.3615,19.1493,
0.7,0.646305,1.02806,-16.4483,100.287,5.06053,-0.60742,0,-77.0951,-17.6046,0,-15.3295,5.59477,0.224083,59.6828,-80.446,19.1694,
0.7,0.646281,1.02814,-16.4591,100.416,5.07098,-0.636849,0,-77.1967,-17.7322,0,-15.3251,5.60065,0.22268,59.7635,-80.5477,19.194,
0.7,0.646261,1.02823,-16.4653,100.498,5.08089,-0.66822,0,-77.2662,-17.8509,0,-15.3167,5.60399,0.221417,59.8126,-80.6153,19.21,
0.7,0.646246,1.02834,-16.4718,100.656,5.09122,-0.695859,0,-77.3892,-18.0066,0,-15.3111,5.60622,0.220571,59.9122,-80.7382,19.24,
0.7,0.646242,1.02843,-16.4656,100.744,5.09614,-0.71295,0,-77.4672,-18.129,0,-15.2974,5.60321,0.220012,59.9789,-80.7997,19.2563,
0.7,0.646245,1.02854,-16.4645,100.892,5.10066,-0.723207,0,-77.5797,-18.2715,0,-15.2916,5.60168,0.219817,60.0775,-80.9108,19.2841,
0.7,0.646252,1.02867,-16.4753,101.03,5.10796,-0.725616,0,-77.6779,-18.441,0,-15.298,5.60393,0.219932,60.164,-81.0191,19.3104,
0.7,0.646254,1.02876,-16.4892,101.139,5.11415,-0.724896,0,-77.7561,-18.5505,0,-15.3098,5.60794,0.220156,60.2364,-81.1012,19.3309,
