pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
5.07189,5.38217,4.1566,4.41771,57.0307,-45.3887,13.6285,0.194992,0.277415,0.296814,-0.719698,-0.685866,-0.226597,-0.712982,0.222011,2.20184e-09,-5.30839e-08,3.32309e-08,9.1136e-07,-2.19719e-05,1.37546e-05,
5.07189,5.38216,4.15659,4.4177,57.0337,-45.3911,13.6292,0.195112,0.277456,0.296903,-0.719944,-0.685975,-0.226611,-0.713103,0.222069,-5.03279e-08,-1.16376e-07,-1.79856e-07,-3.4617e-05,-4.17091e-05,-0.000140423,
5.07189,5.38215,4.15659,4.4177,57.0362,-45.3934,13.6299,0.195206,0.277506,0.296985,-0.720159,-0.686077,-0.226632,-0.713207,0.222139,-9.37852e-08,-1.67363e-07,-3.58571e-07,-2.90568e-05,-3.40917e-05,-0.000119495,
5.07189,5.38216,4.15659,4.4177,57.0391,-45.3954,13.6305,0.195264,0.277539,0.297058,-0.720335,-0.686166,-0.226647,-0.713303,0.222203,-1.50939e-07,-2.88739e-07,-7.26457e-07,-4.60541e-05,-9.78028e-05,-0.000296437,
5.07189,5.38216,4.1566,4.4177,57.0418,-45.3976,13.6311,0.19533,0.277583,0.297136,-0.7205,-0.686228,-0.226653,-0.713422,0.222249,-1.79829e-07,-2.96925e-07,-1.00643e-06,-2.2506e-05,-6.37778e-06,-0.000218111,
5.0719,5.38216,4.15659,4.4177,57.0446,-45.3998,13.6318,0.195448,0.277637,0.297198,-0.720743,-0.686355,-0.22669,-0.713506,0.222328,-2.03203e-07,-3.00182e-07,-1.24023e-06,-1.61117e-05,-2.24482e-06,-0.000161154,
5.0719,5.38217,4.15659,4.4177,57.0471,-45.4018,13.6324,0.195509,0.277672,0.297273,-0.72092,-0.686442,-0.226705,-0.713602,0.222391,-2.09162e-07,-2.84821e-07,-1.12219e-06,-4.71638e-06,1.21566e-05,9.34124e-05,
5.07187,5.38216,4.15659,4.4177,57.0495,-45.4037,13.633,0.195523,0.27768,0.297368,-0.721062,-0.686531,-0.226709,-0.713681,0.22247,-1.85214e-07,-4.50949e-07,-1.50616e-06,1.99314e-05,-0.00013826,-0.000319558,
5.07187,5.38218,4.15662,4.41769,57.052,-45.4057,13.6336,0.195583,0.27772,0.297466,-0.721201,-0.68653,-0.22668,-0.713866,0.222465,-2.1969e-07,-4.34963e-07,-1.44833e-06,-2.79172e-05,1.29443e-05,4.68328e-05,
5.07187,5.38217,4.15662,4.4177,57.0551,-45.4081,13.6343,0.195669,0.277776,0.297548,-0.721443,-0.686677,-0.226723,-0.713947,0.222582,-1.90803e-07,-4.82812e-07,-1.64832e-06,1.69278e-05,-2.80388e-05,-0.000117196,
5.07186,5.38216,4.15662,4.41769,57.0577,-45.4102,13.6349,0.19573,0.277796,0.297635,-0.7216,-0.686735,-0.226715,-0.714065,0.222614,-1.50502e-07,-5.49159e-07,-1.97309e-06,3.5161e-05,-5.78852e-05,-0.000283352,
5.07186,5.38216,4.15662,4.4177,57.0604,-45.4123,13.6356,0.195786,0.277838,0.297701,-0.721786,-0.686857,-0.226752,-0.714125,0.222714,-1.69949e-07,-6.21903e-07,-1.98535e-06,-1.44326e-05,-5.39862e-05,-9.09727e-06,
5.07187,5.38216,4.1566,4.4177,57.063,-45.4144,13.6362,0.195894,0.277888,0.297755,-0.722007,-0.686974,-0.226787,-0.7142,0.222785,-1.89021e-07,-6.69562e-07,-1.96652e-06,-1.4603e-05,-3.6493e-05,1.44161e-05,
5.07187,5.38216,4.15662,4.4177,57.0655,-45.4164,13.6368,0.195949,0.277927,0.297821,-0.722145,-0.687025,-0.226792,-0.714306,0.222822,-2.01242e-07,-6.99902e-07,-1.95399e-06,-1.11798e-05,-2.77541e-05,1.14645e-05,
5.07189,5.38216,4.15662,4.41769,57.0674,-45.4179,13.6372,0.196063,0.277974,0.29788,-0.722329,-0.687071,-0.226793,-0.714425,0.222833,-1.80634e-07,-7.63518e-07,-2.14578e-06,1.85499e-05,-5.72616e-05,-0.00017263,
5.07187,5.38216,4.15662,4.4177,57.0696,-45.4197,13.6378,0.196074,0.277994,0.297948,-0.722465,-0.687179,-0.22682,-0.714467,0.222932,-1.63446e-07,-8.12815e-07,-2.3004e-06,1.5349e-05,-4.40239e-05,-0.000138086,
5.07189,5.38216,4.15662,4.4177,57.0723,-45.4218,13.6384,0.196179,0.278049,0.298007,-0.722671,-0.687269,-0.226844,-0.714566,0.222986,-1.81404e-07,-7.35278e-07,-2.24325e-06,-1.36213e-05,5.88145e-05,4.33526e-05,
5.07189,5.38216,4.1566,4.41769,57.0748,-45.4238,13.639,0.196276,0.278081,0.298087,-0.722879,-0.687359,-0.226853,-0.714674,0.223033,-1.31476e-07,-8.83269e-07,-2.39382e-06,3.88095e-05,-0.000115035,-0.00011704,
5.07189,5.38216,4.1566,4.4177,57.0768,-45.4258,13.6397,0.196329,0.278123,0.298149,-0.723052,-0.687471,-0.226889,-0.714728,0.223127,-1.04169e-07,-8.33741e-07,-2.52799e-06,2.14051e-05,3.88234e-05,-0.000105168,
5.07189,5.38215,4.1566,4.41771,57.0804,-45.4283,13.6403,0.196401,0.278172,0.298219,-0.723269,-0.687612,-0.22693,-0.714799,0.223237,-1.02459e-07,-8.78847e-07,-2.63209e-06,1.12378e-06,-2.96543e-05,-6.84408e-05,
5.0719,5.38215,4.15659,4.4177,57.083,-45.4303,13.641,0.19653,0.27822,0.298284,-0.723497,-0.687701,-0.226946,-0.71491,0.223274,-4.60842e-08,-9.21137e-07,-2.9749e-06,4.34997e-05,-3.26312e-05,-0.000264511,
5.07189,5.38217,4.1566,4.4177,57.0853,-45.4322,13.6415,0.19654,0.278239,0.298378,-0.723621,-0.687753,-0.22694,-0.715026,0.223327,-2.58602e-08,-1.02043e-06,-3.1957e-06,1.72632e-05,-8.47553e-05,-0.000188475,
5.0719,5.38216,4.15662,4.41771,57.0877,-45.4341,13.6421,0.196621,0.278301,0.298419,-0.723787,-0.687835,-0.226972,-0.715097,0.223391,-1.32324e-08,-9.29032e-07,-2.89785e-06,1.06623e-05,7.7174e-05,0.000251494,
5.07189,5.38217,4.15663,4.41771,57.0906,-45.4363,13.6428,0.196649,0.278328,0.298518,-0.723938,-0.687902,-0.226971,-0.715221,0.223451,-3.36888e-09,-8.62549e-07,-2.66868e-06,7.41369e-06,4.99714e-05,0.000172255,
5.07189,5.38218,4.15662,4.4177,57.093,-45.4383,13.6434,0.19674,0.278357,0.298604,-0.72415,-0.687992,-0.226978,-0.715335,0.223501,-3.00815e-08,-7.69759e-07,-2.26557e-06,-2.0048e-05,6.96389e-05,0.000302532,
5.07189,5.38218,4.15662,4.4177,57.0953,-45.4401,13.6439,0.196804,0.278392,0.298669,-0.724314,-0.688073,-0.226994,-0.715419,0.223558,-6.1954e-08,-6.45479e-07,-2.03236e-06,-2.77572e-05,0.000108232,0.000203105,
5.0719,5.38218,4.15662,4.41769,57.0979,-45.4422,13.6445,0.196938,0.278449,0.298749,-0.724549,-0.688144,-0.226999,-0.715566,0.223586,-4.52802e-08,-5.9315e-07,-2.03168e-06,1.13139e-05,3.55079e-05,4.61087e-07,
5.0719,5.38217,4.1566,4.4177,57.1009,-45.4446,13.6452,0.197006,0.27849,0.298805,-0.724755,-0.688297,-0.22705,-0.7156,0.223701,-5.39376e-08,-6.72486e-07,-2.21744e-06,-6.45735e-06,-5.91752e-05,-0.00013856,
5.07189,5.38217,4.15663,4.4177,57.1033,-45.4464,13.6458,0.197031,0.27852,0.298896,-0.724872,-0.688327,-0.227037,-0.715732,0.223737,-5.95925e-08,-7.24569e-07,-2.33899e-06,-4.77362e-06,-4.39676e-05,-0.000102606,
5.07189,5.38217,4.15663,4.41769,57.1055,-45.4482,13.6463,0.197114,0.278552,0.298971,-0.725038,-0.688377,-0.227033,-0.715852,0.223758,-6.38022e-08,-7.60674e-07,-2.42359e-06,-3.77347e-06,-3.2364e-05,-7.58341e-05,
5.07187,5.38217,4.15662,4.4177,57.1083,-45.4504,13.647,0.197146,0.278575,0.29905,-0.725233,-0.688532,-0.227075,-0.71589,0.223888,-7.20364e-08,-8.12638e-07,-2.54284e-06,-5.86982e-06,-3.70436e-05,-8.50111e-05,
5.07189,5.38217,4.15662,4.4177,57.1108,-45.4524,13.6476,0.197246,0.278628,0.299105,-0.725427,-0.688617,-0.227098,-0.715984,0.223939,-1.07506e-07,-7.39665e-07,-2.45118e-06,-2.86537e-05,5.895e-05,7.40445e-05,
5.07187,5.38216,4.1566,4.4177,57.1131,-45.4543,13.6482,0.197295,0.278645,0.299179,-0.725599,-0.68873,-0.22712,-0.71604,0.224023,-1.02296e-07,-7.96296e-07,-2.56407e-06,4.42811e-06,-4.81272e-05,-9.59419e-05,
5.07189,5.38216,4.1566,4.41769,57.1156,-45.4562,13.6488,0.197414,0.278696,0.299244,-0.725799,-0.688786,-0.227123,-0.71617,0.224039,-1.28792e-07,-8.02605e-07,-2.44101e-06,-2.16226e-05,-5.14905e-06,0.000100427,
5.07187,5.38216,4.15662,4.41771,57.1178,-45.4583,13.6494,0.197416,0.278732,0.299319,-0.725942,-0.688906,-0.227162,-0.716213,0.224164,-1.54086e-07,-8.20187e-07,-2.38035e-06,-1.86148e-05,-1.29391e-05,4.4645e-05,
