dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.8,0.816115,0.817799,9.67,10.6806,-1.05836,0,9.60672,3.92956,0,9.91885,9.28208,-2.71107,-0.256782,7.67502,-7.36989,1.93261,
0.8,0.816115,0.817799,9.67082,10.6815,-1.05844,0,9.60753,3.92989,0,9.91969,9.28287,-2.7113,-0.256804,7.67567,-7.37051,1.93278,
0.8,0.816115,0.817799,9.67163,10.6824,-1.05853,0,9.60834,3.93022,0,9.92053,9.28365,-2.71153,-0.256825,7.67632,-7.37113,1.93294,
0.8,0.816115,0.817799,9.67245,10.6833,-1.05862,0,9.60915,3.93056,0,9.92136,9.28443,-2.71176,-0.256847,7.67696,-7.37175,1.9331,
0.8,0.816115,0.817799,9.67326,10.6842,-1.05871,0,9.60996,3.93089,0,9.9222,9.28521,-2.71198,-0.256869,7.67761,-7.37237,1.93327,
0.8,0.816115,0.817799,9.67408,10.6851,-1.0588,0,9.61077,3.93122,0,9.92303,9.28599,-2.71221,-0.25689,7.67826,-7.37299,1.93343,
0.8,0.816115,0.817799,9.67489,10.686,-1.05889,0,9.61158,3.93155,0,9.92387,9.28677,-2.71244,-0.256912,7.6789,-7.37361,1.93359,
0.8,0.816115,0.817799,9.6757,10.6869,-1.05898,0,9.61239,3.93188,0,9.9247,9.28756,-2.71267,-0.256934,7.67955,-7.37423,1.93375,
0.8,0.816115,0.817799,9.67652,10.6878,-1.05907,0,9.6132,3.93221,0,9.92554,9.28834,-2.7129,-0.256955,7.68019,-7.37486,1.93392,
0.8,0.816115,0.817799,9.67733,10.6887,-1.05916,0,9.61401,3.93254,0,9.92637,9.28912,-2.71313,-0.256977,7.68084,-7.37548,1.93408,
0.8,0.816115,0.817799,9.67815,10.6896,-1.05925,0,9.61482,3.93287,0,9.92721,9.2899,-2.71335,-0.256998,7.68149,-7.3761,1.93424,
0.8,0.816115,0.817799,9.67896,10.6905,-1.05934,0,9.61562,3.9332,0,9.92804,9.29068,-2.71358,-0.25702,7.68213,-7.37672,1.9344,
0.8,0.816115,0.817799,9.67978,10.6914,-1.05942,0,9.61643,3.93353,0,9.92888,9.29147,-2.71381,-0.257042,7.68278,-7.37734,1.93457,
0.8,0.816115,0.817799,9.68059,10.6923,-1.05951,0,9.61724,3.93386,0,9.92971,9.29225,-2.71404,-0.257063,7.68343,-7.37796,1.93473,
0.8,0.816115,0.817799,9.6814,10.6932,-1.0596,0,9.61805,3.9342,0,9.93055,9.29303,-2.71427,-0.257085,7.68407,-7.37858,1.93489,
0.8,0.816115,0.817799,9.68222,10.6941,-1.05969,0,9.61886,3.93453,0,9.93138,9.29381,-2.7145,-0.257107,7.68472,-7.3792,1.93506,
0.8,0.816115,0.817799,9.68303,10.695,-1.05978,0,9.61967,3.93486,0,9.93222,9.29459,-2.71472,-0.257128,7.68537,-7.37982,1.93522,
0.8,0.816115,0.817799,9.68385,10.6959,-1.05987,0,9.62048,3.93519,0,9.93306,9.29537,-2.71495,-0.25715,7.68601,-7.38044,1.93538,
0.8,0.816115,0.817799,9.68466,10.6968,-1.05996,0,9.62129,3.93552,0,9.93389,9.29616,-2.71518,-0.257171,7.68666,-7.38106,1.93554,
0.8,0.816115,0.817799,9.68548,10.6977,-1.06005,0,9.6221,3.93585,0,9.93473,9.29694,-2.71541,-0.257193,7.68731,-7.38168,1.93571,
0.8,0.816115,0.817799,9.68629,10.6986,-1.06014,0,9.62291,3.93618,0,9.93556,9.29772,-2.71564,-0.257215,7.68795,-7.3823,1.93587,
0.8,0.816115,0.817799,9.68711,10.6995,-1.06023,0,9.62372,3.93651,0,9.9364,9.2985,-2.71587,-0.257236,7.6886,-7.38293,1.93603,
0.8,0.816115,0.817799,9.68792,10.7004,-1.06032,0,9.62453,3.93684,0,9.93723,9.29928,-2.71609,-0.257258,7.68924,-7.38355,1.9362,
0.8,0.816115,0.817799,9.68874,10.7013,-1.06041,0,9.62533,3.93717,0,9.93807,9.30006,-2.71632,-0.25728,7.68989,-7.38417,1.93636,
0.8,0.816115,0.817799,9.68955,10.7022,-1.06049,0,9.62614,3.93751,0,9.9389,9.30085,-2.71655,-0.257301,7.69054,-7.38479,1.93652,
0.8,0.816115,0.817799,9.69036,10.7031,-1.06058,0,9.62695,3.93784,0,9.93974,9.30163,-2.71678,-0.257323,7.69118,-7.38541,1.93668,
0.8,0.816115,0.817799,9.69118,10.704,-1.06067,0,9.62776,3.93817,0,9.94057,9.30241,-2.71701,-0.257344,7.69183,-7.38603,1.93685,
0.8,0.816115,0.817799,9.69199,10.7049,-1.06076,0,9.62857,3.9385,0,9.94141,9.30319,-2.71724,-0.257366,7.69248,-7.38665,1.93701,
0.8,0.816115,0.817799,9.69281,10.7058,-1.06085,0,9.62938,3.93883,0,9.94224,9.30397,-2.71746,-0.257388,7.69312,-7.38727,1.93717,
0.8,0.816115,0.817799,9.69362,10.7067,-1.06094,0,9.63019,3.93916,0,9.94308,9.30476,-2.71769,-0.257409,7.69377,-7.38789,1.93733,
0.8,0.816115,0.817799,9.69444,10.7076,-1.06103,0,9.631,3.93949,0,9.94392,9.30554,-2.71792,-0.257431,7.69442,-7.38851,1.9375,
0.8,0.816115,0.817799,9.69525,10.7085,-1.06112,0,9.63181,3.93982,0,9.94475,9.30632,-2.71815,-0.257453,7.69506,-7.38913,1.93766,
0.8,0.816115,0.817799,9.69607,10.7094,-1.06121,0,9.63262,3.94015,0,9.94559,9.3071,-2.71838,-0.257474,7.69571,-7.38975,1.93782,
0.8,0.816115,0.817799,9.69688,10.7103,-1.0613,0,9.63343,3.94048,0,9.94642,9.30788,-2.71861,-0.257496,7.69636,-7.39037,1.93799,
0.8,0.816115,0.817799,9.69769,10.7112,-1.06139,0,9.63423,3.94082,0,9.94726,9.30866,-2.71883,-0.257518,7.697,-7.39099,1.93815,
0.8,0.816115,0.817799,9.69851,10.7121,-1.06147,0,9.63504,3.94115,0,9.94809,9.30945,-2.71906,-0.257539,7.69765,-7.39162,1.93831,
0.8,0.816115,0.817799,9.69932,10.713,-1.06156,0,9.63585,3.94148,0,9.94893,9.31023,-2.71929,-0.257561,7.69829,-7.39224,1.93847,
0.8,0.816115,0.817799,9.70014,10.7139,-1.06165,0,9.63666,3.94181,0,9.94976,9.31101,-2.71952,-0.257582,7.69894,-7.39286,1.93864,
0.8,0.816115,0.817799,9.70095,10.7148,-1.06174,0,9.63747,3.94214,0,9.9506,9.31179,-2.71975,-0.257604,7.69959,-7.39348,1.9388,
0.8,0.816115,0.817799,9.70177,10.7157,-1.06183,0,9.63828,3.94247,0,9.95143,9.31257,-2.71998,-0.257626,7.70023,-7.3941,1.93896,
0.8,0.816115,0.817799,9.70258,10.7166,-1.06192,0,9.63909,3.9428,0,9.95227,9.31336,-2.7202,-0.257647,7.70088,-7.39472,1.93913,
0.8,0.816115,0.817799,9.7034,10.7175,-1.06201,0,9.6399,3.94313,0,9.95311,9.31414,-2.72043,-0.257669,7.70153,-7.39534,1.93929,
0.8,0.816115,0.817799,9.70421,10.7184,-1.0621,0,9.64071,3.94346,0,9.95394,9.31492,-2.72066,-0.257691,7.70217,-7.39596,1.93945,
0.8,0.816115,0.817799,9.70502,10.7192,-1.06219,0,9.64152,3.94379,0,9.95478,9.3157,-2.72089,-0.257712,7.70282,-7.39658,1.93961,
0.8,0.816115,0.817799,9.70584,10.7201,-1.06228,0,9.64233,3.94412,0,9.95561,9.31648,-2.72112,-0.257734,7.70347,-7.3972,1.93978,
0.8,0.816115,0.817799,9.70665,10.721,-1.06237,0,9.64313,3.94446,0,9.95645,9.31726,-2.72135,-0.257755,7.70411,-7.39782,1.93994,
