dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.616442,0.624295,-13.3626,-12.5768,-1.19725,-0.0330614,0,1.44661,-0.140223,0,-13.3483,-0.556616,1.16669,-12.3066,2.58464,-1.4464,
0.75,0.616407,0.624299,-15.7405,-12.3652,-1.41128,-0.0391619,0,1.42201,-0.138148,0,-15.7237,-0.654546,1.37411,-12.0996,2.54101,-1.42204,
0.75,0.616372,0.624302,-15.1513,-12.4496,-1.35937,-0.0378937,0,1.43147,-0.139387,0,-15.1351,-0.629065,1.3225,-12.1822,2.55817,-1.43171,
0.75,0.616334,0.624304,-15.4014,-12.4778,-1.38286,-0.038777,0,1.43447,-0.140016,0,-15.385,-0.63836,1.34413,-12.2098,2.56379,-1.43493,
0.75,0.6163,0.624305,-16.023,-12.5421,-1.43967,-0.0405462,0,1.44174,-0.140894,0,-16.006,-0.663088,1.3982,-12.2728,2.5769,-1.4423,
0.75,0.616283,0.624308,-14.6429,-12.3976,-1.31611,-0.0371651,0,1.42487,-0.139612,0,-14.6273,-0.605503,1.27768,-12.1315,2.54704,-1.42567,
0.75,0.616267,0.624311,-14.5325,-12.4205,-1.30658,-0.0369851,0,1.42733,-0.140023,0,-14.5171,-0.600461,1.26797,-12.1539,2.55162,-1.42828,
0.75,0.61624,0.624316,-15.2205,-12.3626,-1.36904,-0.0389106,0,1.42048,-0.139475,0,-15.2043,-0.6278,1.3278,-12.0972,2.53961,-1.4216,
0.75,0.616228,0.624327,-14.3013,-11.8648,-1.28656,-0.0366727,0,1.3629,-0.134192,0,-14.2862,-0.589409,1.24753,-11.6102,2.43716,-1.36433,
0.75,0.616207,0.624341,-14.5686,-11.9342,-1.31083,-0.0375572,0,1.37056,-0.135294,0,-14.5532,-0.599461,1.27068,-11.6781,2.45119,-1.37227,
0.75,0.616189,0.624356,-14.4343,-11.8975,-1.29887,-0.0372622,0,1.36624,-0.13522,0,-14.4191,-0.593072,1.25881,-11.6422,2.4434,-1.368,
0.75,0.616169,0.624364,-15.086,-12.0292,-1.35775,-0.0391942,0,1.38132,-0.136859,0,-15.0701,-0.618909,1.31548,-11.7711,2.47033,-1.38313,
0.75,0.616161,0.624381,-14.0855,-11.5417,-1.26779,-0.0367088,0,1.32506,-0.131551,0,-14.0707,-0.577491,1.22818,-11.2941,2.37003,-1.32704,
0.75,0.616154,0.624389,-14.0504,-12.1091,-1.26466,-0.0367436,0,1.39003,-0.138139,0,-14.0357,-0.575727,1.22506,-11.8493,2.48646,-1.39227,
0.75,0.61614,0.624397,-14.435,-12.1732,-1.29937,-0.0379773,0,1.39724,-0.138977,0,-14.4199,-0.590859,1.25848,-11.9121,2.49955,-1.39963,
0.75,0.616135,0.624414,-13.9395,-11.5236,-1.25478,-0.0367734,0,1.32245,-0.13181,0,-13.9249,-0.570305,1.21523,-11.2765,2.36599,-1.32491,
0.75,0.616124,0.624423,-14.2561,-12.1783,-1.28327,-0.0378268,0,1.39744,-0.13945,0,-14.2412,-0.582671,1.24273,-11.9172,2.50031,-1.40017,
0.75,0.616118,0.624443,-13.9751,-11.4003,-1.258,-0.037178,0,1.30782,-0.130745,0,-13.9605,-0.570859,1.21818,-11.1559,2.3404,-1.31069,
0.75,0.616107,0.624454,-14.3136,-12.0116,-1.28847,-0.0382927,0,1.37774,-0.137847,0,-14.2986,-0.584038,1.24757,-11.7541,2.46577,-1.38095,
0.75,0.616101,0.624478,-14.0057,-11.0773,-1.26076,-0.0375582,0,1.27023,-0.127125,0,-13.991,-0.571141,1.22067,-10.8398,2.27376,-1.2735,
0.75,0.616088,0.624504,-14.3773,-11.1778,-1.29425,-0.0387103,0,1.28137,-0.128418,0,-14.3623,-0.585576,1.25293,-10.9383,2.29416,-1.28502,
0.75,0.616082,0.624517,-14.0593,-11.8182,-1.26563,-0.0379423,0,1.35458,-0.135851,0,-14.0446,-0.572282,1.22516,-11.565,2.42547,-1.35862,
0.75,0.616068,0.624544,-14.4618,-11.157,-1.30194,-0.0391743,0,1.27833,-0.128413,0,-14.4468,-0.587859,1.2601,-10.9179,2.28954,-1.28256,
0.75,0.616062,0.62456,-14.1188,-11.5924,-1.27109,-0.0383056,0,1.32793,-0.133495,0,-14.1041,-0.573505,1.23013,-11.344,2.37878,-1.3326,
0.75,0.61605,0.62459,-14.4,-10.8414,-1.29644,-0.0392229,0,1.24133,-0.124997,0,-14.385,-0.584092,1.25448,-10.6092,2.22447,-1.24624,
0.75,0.616044,0.624607,-14.0527,-11.5954,-1.26519,-0.0383574,0,1.32731,-0.133747,0,-14.0382,-0.569612,1.22416,-11.347,2.37905,-1.33289,
0.75,0.616038,0.624621,-14.1129,-11.8576,-1.27048,-0.0387496,0,1.35705,-0.136856,0,-14.0983,-0.571434,1.22929,-11.6036,2.43272,-1.363,
0.75,0.616035,0.624649,-13.8284,-10.874,-1.24476,-0.0380736,0,1.24412,-0.125714,0,-13.8141,-0.559643,1.20447,-10.6411,2.23068,-1.2499,
0.75,0.616032,0.624679,-13.9247,-10.9809,-1.25319,-0.038562,0,1.25593,-0.127133,0,-13.9103,-0.562988,1.21276,-10.7458,2.25237,-1.26216,
0.75,0.616031,0.624694,-13.7708,-11.7012,-1.23918,-0.0382459,0,1.33809,-0.13556,0,-13.7566,-0.556509,1.19931,-11.4507,2.39997,-1.34492,
0.75,0.61603,0.62471,-13.757,-11.8106,-1.23757,-0.0384051,0,1.35035,-0.136922,0,-13.7428,-0.555385,1.19801,-11.5577,2.42228,-1.35747,
0.75,0.61603,0.624742,-13.7399,-10.6611,-1.23586,-0.0384701,0,1.21853,-0.12376,0,-13.7258,-0.554409,1.19647,-10.433,2.1863,-1.22532,
0.75,0.616033,0.624772,-13.5718,-11.2267,-1.22029,-0.0381967,0,1.28276,-0.130518,0,-13.5578,-0.547127,1.18174,-10.9865,2.30205,-1.29029,
0.75,0.616037,0.624789,-13.4928,-11.8705,-1.21271,-0.0382047,0,1.35603,-0.138076,0,-13.479,-0.543494,1.17479,-11.6165,2.43394,-1.36426,
0.75,0.616038,0.624825,-13.6806,-10.3318,-1.22937,-0.0388693,0,1.1797,-0.120276,0,-13.6666,-0.550755,1.19109,-10.1108,2.11822,-1.18738,
0.75,0.616041,0.624842,-13.5948,-11.7455,-1.22126,-0.0388515,0,1.34079,-0.136808,0,-13.5809,-0.546802,1.18353,-11.4942,2.40792,-1.34982,
0.75,0.616041,0.624879,-13.7451,-10.3518,-1.23459,-0.0394074,0,1.18112,-0.120642,0,-13.731,-0.552563,1.19656,-10.1305,2.12198,-1.18963,
0.75,0.616042,0.624897,-13.7205,-11.6087,-1.23207,-0.0395673,0,1.32418,-0.135311,0,-13.7065,-0.551001,1.19432,-11.3605,2.37948,-1.33404,
0.75,0.616043,0.624937,-13.7896,-10.3723,-1.2381,-0.0398832,0,1.18241,-0.120889,0,-13.7755,-0.553474,1.20028,-10.1505,2.12583,-1.19192,
0.75,0.616043,0.624975,-13.7761,-10.8306,-1.23655,-0.0400796,0,1.23401,-0.126263,0,-13.762,-0.552316,1.19899,-10.5991,2.21951,-1.24454,
0.75,0.616047,0.624995,-13.5616,-11.7052,-1.21682,-0.0397047,0,1.33333,-0.136485,0,-13.5478,-0.543161,1.18023,-11.455,2.39861,-1.34502,
