dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.65959,1.00597,-92.1198,128.083,-0.566547,-3.40603,0,-97.4793,4.76014,0,-92.014,-4.38411,8.1403,90.181,-90.832,23.4663,
0.75,0.659535,1.00597,-91.3211,128.037,-0.57245,-3.37782,0,-97.442,4.75712,0,-91.2166,-4.33604,8.06795,90.1494,-90.7989,23.4579,
0.75,0.659498,1.00597,-91.2905,128.039,-0.579237,-3.37799,0,-97.4417,4.75629,0,-91.1863,-4.32789,8.06407,90.151,-90.7997,23.4581,
0.75,0.659449,1.00598,-91.4428,128.06,-0.589485,-3.38524,0,-97.4555,4.75506,0,-91.339,-4.3253,8.07581,90.1664,-90.8136,23.4618,
0.75,0.659413,1.00598,-91.2289,128.101,-0.593989,-3.38009,0,-97.485,4.75248,0,-91.1257,-4.30688,8.05546,90.1971,-90.8411,23.4692,
0.75,0.659397,1.00598,-90.9478,128.117,-0.594202,-3.37199,0,-97.4961,4.74915,0,-90.8452,-4.28948,8.02993,90.2098,-90.8509,23.472,
0.75,0.659381,1.00599,-90.966,128.192,-0.596169,-3.37619,0,-97.5516,4.74576,0,-90.8636,-4.28513,8.03062,90.2656,-90.9017,23.4855,
0.75,0.659371,1.006,-90.8435,128.144,-0.596489,-3.37424,0,-97.5133,4.73988,0,-90.7413,-4.27627,8.01926,90.2326,-90.866,23.4765,
0.75,0.65936,1.006,-90.8666,128.147,-0.597686,-3.37877,0,-97.5145,4.73357,0,-90.7646,-4.27359,8.02064,90.2373,-90.8662,23.4769,
0.75,0.659353,1.00601,-90.785,128.152,-0.597526,-3.37964,0,-97.517,4.72592,0,-90.6832,-4.26709,8.01297,90.2443,-90.8662,23.4775,
0.75,0.659351,1.00601,-90.7084,128.15,-0.596875,-3.37969,0,-97.5154,4.71742,0,-90.6068,-4.2621,8.00597,90.2487,-90.8597,23.4767,
0.75,0.659352,1.00601,-90.6557,128.133,-0.596072,-3.38068,0,-97.5024,4.7112,0,-90.5541,-4.25935,8.00126,90.2414,-90.8424,23.473,
0.75,0.659355,1.00602,-90.6099,128.165,-0.594808,-3.38304,0,-97.5272,4.70371,0,-90.5083,-4.25726,7.99723,90.2725,-90.8557,23.4779,
0.75,0.659358,1.00602,-90.6194,128.163,-0.594206,-3.38609,0,-97.5266,4.69637,0,-90.5179,-4.25769,7.99807,90.2776,-90.8482,23.4769,
0.75,0.659363,1.00602,-90.5822,128.201,-0.592874,-3.38868,0,-97.5573,4.68678,0,-90.4807,-4.25611,7.99481,90.3159,-90.8644,23.4829,
0.75,0.659366,1.00603,-90.6029,128.181,-0.592186,-3.39217,0,-97.5429,4.67794,0,-90.5014,-4.25726,7.99668,90.3094,-90.8422,23.4784,
0.75,0.659372,1.00603,-90.5527,128.208,-0.590264,-3.3946,0,-97.5647,4.66727,0,-90.4513,-4.25491,7.99225,90.3379,-90.8516,23.4824,
0.75,0.659378,1.00604,-90.5686,128.229,-0.588831,-3.3998,0,-97.5819,4.65808,0,-90.4672,-4.25508,7.99355,90.3622,-90.8571,23.4853,
0.75,0.659384,1.00604,-90.5647,128.319,-0.587294,-3.4048,0,-97.6499,4.65221,0,-90.4633,-4.25429,7.9931,90.4329,-90.9138,23.5011,
0.75,0.659388,1.00605,-90.5848,128.318,-0.586335,-3.40908,0,-97.6479,4.64639,0,-90.4835,-4.25497,7.99483,90.4361,-90.9095,23.5006,
0.75,0.659394,1.00606,-90.533,128.4,-0.584323,-3.41254,0,-97.7087,4.64469,0,-90.4317,-4.2521,7.99018,90.5003,-90.9613,23.515,
0.75,0.659402,1.00608,-90.5156,128.416,-0.582141,-3.41788,0,-97.7191,4.63528,0,-90.4144,-4.25093,7.98859,90.5174,-90.9658,23.5172,
0.75,0.659413,1.00609,-90.4537,128.494,-0.579119,-3.42224,0,-97.7761,4.62861,0,-90.3526,-4.24812,7.98314,90.578,-91.016,23.531,
0.75,0.659422,1.0061,-90.4533,128.434,-0.577062,-3.42684,0,-97.7281,4.62064,0,-90.3521,-4.24872,7.98322,90.5393,-90.9693,23.5195,
0.75,0.659443,1.00612,-90.2423,128.513,-0.571253,-3.42553,0,-97.7854,4.61546,0,-90.1413,-4.24089,7.96496,90.602,-91.0183,23.5333,
0.75,0.659473,1.00613,-90.0798,128.474,-0.563955,-3.42567,0,-97.7535,4.60624,0,-89.9788,-4.23731,7.95133,90.5818,-90.9835,23.5255,
0.75,0.659513,1.00614,-89.8317,128.472,-0.554561,-3.42303,0,-97.7507,4.59694,0,-89.7307,-4.23169,7.93049,90.5892,-90.974,23.5244,
0.75,0.659555,1.00615,-89.894,128.432,-0.546943,-3.43211,0,-97.7182,4.58595,0,-89.7926,-4.24151,7.9372,90.57,-90.9357,23.516,
0.75,0.659599,1.00617,-89.7194,128.475,-0.537836,-3.43167,0,-97.7492,4.57751,0,-89.6179,-4.24069,7.92309,90.6099,-90.9573,23.523,
0.75,0.659631,1.00617,-89.7543,128.466,-0.532299,-3.43711,0,-97.7408,4.56992,0,-89.6525,-4.24785,7.92713,90.6096,-90.9446,23.5207,
0.75,0.659678,1.00619,-89.4193,128.571,-0.521897,-3.43035,0,-97.8184,4.56364,0,-89.3176,-4.23934,7.89883,90.6926,-91.0103,23.5391,
0.75,0.659731,1.0062,-89.5385,128.52,-0.512544,-3.44099,0,-97.7767,4.55178,0,-89.4363,-4.25305,7.91078,90.664,-90.9666,23.529,
0.75,0.659787,1.00621,-89.2628,128.6,-0.500593,-3.43641,0,-97.835,4.5437,0,-89.1605,-4.2482,7.88786,90.7278,-91.016,23.5429,
0.75,0.659838,1.00622,-89.3454,128.449,-0.49163,-3.44578,0,-97.7186,4.53168,0,-89.2428,-4.25922,7.89641,90.6242,-90.9068,23.5151,
0.75,0.659872,1.00623,-89.5205,128.657,-0.486478,-3.45692,0,-97.8739,4.529,0,-89.4175,-4.27209,7.91268,90.7774,-91.0476,23.5526,
0.75,0.65992,1.00624,-89.3912,128.586,-0.4768,-3.45797,0,-97.8186,4.51636,0,-89.2881,-4.2716,7.90225,90.7345,-90.9906,23.5389,
0.75,0.65997,1.00626,-89.1836,128.636,-0.466446,-3.45582,0,-97.8534,4.50612,0,-89.0805,-4.26706,7.88484,90.776,-91.0198,23.5475,
0.75,0.660003,1.00626,-89.4598,128.546,-0.462182,-3.47023,0,-97.7828,4.49518,0,-89.3562,-4.28403,7.90992,90.7163,-90.9524,23.5307,
0.75,0.66005,1.00628,-89.1941,128.625,-0.452776,-3.46519,0,-97.8389,4.48573,0,-89.0906,-4.27718,7.88746,90.777,-91.0022,23.5444,
0.75,0.6601,1.00629,-89.1374,128.632,-0.443333,-3.46917,0,-97.841,4.47439,0,-89.0336,-4.28064,7.88353,90.7877,-91.0016,23.5452,
0.75,0.660158,1.0063,-88.881,128.592,-0.431522,-3.46592,0,-97.8085,4.46629,0,-88.7772,-4.27523,7.86206,90.7635,-90.9703,23.5376,
0.75,0.660195,1.00631,-89.1121,128.718,-0.426493,-3.47927,0,-97.8998,4.45993,0,-89.0078,-4.29055,7.88324,90.8572,-91.0544,23.5602,
0.75,0.660233,1.00632,-89.0458,128.645,-0.420874,-3.48113,0,-97.842,4.45027,0,-88.9414,-4.29121,7.87805,90.8098,-90.9991,23.5465,
0.75,0.660292,1.00633,-88.7139,128.703,-0.412216,-3.47518,0,-97.8825,4.44082,0,-88.6097,-4.28199,7.84988,90.8567,-91.0333,23.5564,
0.75,0.660335,1.00634,-88.8653,128.651,-0.407057,-3.48583,0,-97.8412,4.43111,0,-88.7607,-4.29442,7.86417,90.8244,-90.9924,23.5464,
0.75,0.660397,1.00635,-88.5534,128.711,-0.397885,-3.48107,0,-97.8839,4.42184,0,-88.4488,-4.28757,7.83801,90.8728,-91.0296,23.557,
0.75,0.660436,1.00635,-88.828,128.674,-0.395051,-3.49687,0,-97.8532,4.41143,0,-88.7228,-4.3071,7.86341,90.8503,-90.9989,23.5497,
0.75,0.660494,1.00636,-88.5724,128.728,-0.388023,-3.49372,0,-97.8912,4.4,0,-88.467,-4.30324,7.84228,90.8948,-91.0304,23.5589,
0.75,0.660556,1.00638,-88.4973,128.741,-0.381226,-3.49807,0,-97.8975,4.3868,0,-88.3916,-4.30811,7.83712,90.9097,-91.0338,23.5607,
0.75,0.660597,1.00638,-88.6426,128.707,-0.378076,-3.50882,0,-97.8696,4.3772,0,-88.5365,-4.32049,7.85092,90.8898,-91.0061,23.5541,
0.75,0.66066,1.00639,-88.2067,128.755,-0.370679,-3.49945,0,-97.9037,4.36636,0,-88.1007,-4.30788,7.81382,90.931,-91.0335,23.5623,
0.75,0.660701,1.0064,-88.791,128.716,-0.369867,-3.52926,0,-97.8712,4.3525,0,-88.684,-4.34119,7.86642,90.9109,-90.998,23.5544,
0.75,0.660746,1.00641,-88.434,128.707,-0.363836,-3.52009,0,-97.8623,4.34438,0,-88.3272,-4.32896,7.83571,90.9096,-90.9861,23.5521,
0.75,0.660815,1.00642,-88.0132,128.754,-0.355392,-3.51126,0,-97.8956,4.33614,0,-87.9065,-4.31693,7.79992,90.9514,-91.0111,23.5599,
0.75,0.660855,1.00642,-88.4297,128.735,-0.354066,-3.53306,0,-97.8794,4.32886,0,-88.3223,-4.34229,7.8377,90.944,-90.9924,23.556,
0.75,0.660917,1.00643,-88.0954,128.787,-0.34776,-3.5275,0,-97.915,4.31843,0,-87.9881,-4.33314,7.80934,90.988,-91.0212,23.5647,
0.75,0.660962,1.00644,-88.4179,128.792,-0.344544,-3.54589,0,-97.9145,4.3073,0,-88.31,-4.35472,7.83894,90.9986,-91.018,23.565,
0.75,0.661029,1.00645,-87.6689,128.771,-0.335304,-3.52431,0,-97.8961,4.29865,0,-87.5614,-4.32668,7.77408,90.9887,-90.9986,23.5607,
0.75,0.66107,1.00646,-88.2173,128.847,-0.334162,-3.55204,0,-97.9497,4.28936,0,-88.1088,-4.35953,7.82372,91.0488,-91.0457,23.5739,
0.75,0.661138,1.00647,-87.9563,128.819,-0.327262,-3.54952,0,-97.9238,4.27611,0,-87.8478,-4.3557,7.80216,91.0347,-91.0197,23.5682,
0.75,0.661212,1.00648,-87.5935,128.86,-0.319117,-3.54309,0,-97.9513,4.26324,0,-87.4849,-4.34795,7.77177,91.0705,-91.0426,23.5751,
0.75,0.66126,1.00649,-87.9437,128.817,-0.316905,-3.56233,0,-97.916,4.25237,0,-87.8343,-4.37235,7.80407,91.0443,-91.0079,23.5668,
0.75,0.661333,1.0065,-87.4014,128.894,-0.3098,-3.5485,0,-97.9705,4.24104,0,-87.2922,-4.35597,7.7578,91.1041,-91.0574,23.5804,
0.75,0.661385,1.00651,-87.9667,128.871,-0.307921,-3.57703,0,-97.9485,4.22513,0,-87.8564,-4.39124,7.80922,91.0927,-91.037,23.5759,
0.75,0.66146,1.00652,-87.4688,128.899,-0.3006,-3.56514,0,-97.9638,4.21197,0,-87.3586,-4.37716,7.7669,91.1166,-91.0514,23.5804,
0.75,0.661512,1.00652,-87.5022,128.897,-0.297445,-3.57229,0,-97.9589,4.20355,0,-87.3916,-4.38693,7.77129,91.1188,-91.0468,23.5797,
0.75,0.661594,1.00653,-87.122,128.937,-0.290478,-3.56489,0,-97.9837,4.19228,0,-87.0113,-4.38038,7.73971,91.1518,-91.0711,23.5867,
0.75,0.661677,1.00654,-87.0484,128.939,-0.283995,-3.56993,0,-97.9787,4.1783,0,-86.9372,-4.38816,7.73518,91.1568,-91.0684,23.5866,
0.75,0.661728,1.00655,-87.3417,128.899,-0.282484,-3.58756,0,-97.9447,4.16714,0,-87.2298,-4.41007,7.76249,91.1314,-91.0376,23.5791,
0.75,0.661813,1.00656,-86.6184,128.946,-0.27539,-3.56684,0,-97.9755,4.15332,0,-86.5067,-4.38546,7.70029,91.1695,-91.0663,23.5873,
0.75,0.661873,1.00656,-87.1071,128.887,-0.273308,-3.59334,0,-97.9279,4.14105,0,-86.9943,-4.41903,7.74528,91.1315,-91.0211,23.5761,
0.75,0.661929,1.00657,-87.2172,128.941,-0.27105,-3.60404,0,-97.9641,4.12757,0,-87.1039,-4.4328,7.7565,91.175,-91.0537,23.5854,
0.75,0.662006,1.00658,-86.5657,128.924,-0.266498,-3.5855,0,-97.947,4.11742,0,-86.4527,-4.41123,7.70058,91.1657,-91.0384,23.582,
0.75,0.662061,1.00659,-87.0958,128.982,-0.265459,-3.61294,0,-97.9855,4.1058,0,-86.9817,-4.44674,7.74922,91.2116,-91.0758,23.5923,
0.75,0.66212,1.00659,-86.7578,128.964,-0.260992,-3.60471,0,-97.9672,4.09563,0,-86.6436,-4.43852,7.72073,91.2016,-91.0603,23.5888,
0.75,0.662206,1.0066,-86.4503,129.008,-0.256024,-3.60054,0,-97.9936,4.08304,0,-86.3359,-4.43639,7.69575,91.237,-91.0872,23.5964,
0.75,0.662295,1.00661,-86.3554,129.006,-0.250914,-3.60525,0,-97.985,4.07159,0,-86.2404,-4.44445,7.68956,91.24,-91.0809,23.5955,
0.75,0.662358,1.00662,-86.4178,128.996,-0.247334,-3.61372,0,-97.973,4.06277,0,-86.3023,-4.45694,7.69674,91.2359,-91.0715,23.5935,
0.75,0.662421,1.00662,-86.5338,128.98,-0.243566,-3.62453,0,-97.9565,4.05406,0,-86.4177,-4.47236,7.70872,91.2272,-91.0576,23.5903,
0.75,0.662507,1.00663,-85.8642,129.058,-0.237539,-3.60511,0,-98.009,4.04433,0,-85.7483,-4.45068,7.65133,91.2861,-91.1089,23.6042,
0.75,0.662567,1.00664,-86.5907,129.041,-0.236431,-3.64149,0,-97.9891,4.03146,0,-86.4734,-4.49747,7.71767,91.2778,-91.093,23.6007,
0.75,0.662655,1.00664,-85.6254,129.017,-0.229956,-3.60968,0,-97.9668,4.02219,0,-85.5087,-4.46076,7.63398,91.2642,-91.0731,23.596,
0.75,0.662711,1.00665,-86.3844,129.053,-0.230739,-3.64762,0,-97.9876,4.00972,0,-86.2662,-4.50903,7.70318,91.2945,-91.0931,23.602,
0.75,0.662795,1.00666,-86.1045,129.008,-0.227839,-3.64485,0,-97.9483,3.99494,0,-85.986,-4.50688,7.68039,91.2681,-91.0564,23.5934,
0.75,0.66289,1.00666,-85.7704,129.003,-0.222614,-3.64016,0,-97.9397,3.98984,0,-85.6517,-4.50368,7.65309,91.2696,-91.0481,23.592,
0.75,0.662982,1.00666,-85.6578,128.994,-0.218411,-3.64454,0,-97.9286,3.97552,0,-85.5385,-4.51097,7.64535,91.2682,-91.0366,23.5898,
0.75,0.663046,1.00666,-85.8907,128.973,-0.216938,-3.66053,0,-97.9103,3.96576,0,-85.7706,-4.53225,7.66772,91.2569,-91.0184,23.5857,
0.75,0.66315,1.00666,-85.0422,128.981,-0.209848,-3.63397,0,-97.9131,3.95419,0,-84.9226,-4.50242,7.59458,91.2683,-91.0192,23.5867,
0.75,0.663214,1.00667,-85.9299,128.982,-0.210097,-3.67819,0,-97.9097,3.9442,0,-85.8085,-4.55875,7.67549,91.2736,-91.0154,23.5865,
0.75,0.663344,1.00667,-83.9236,128.985,-0.200934,-3.60304,0,-97.9082,3.93717,0,-83.8041,-4.47119,7.49958,91.2778,-91.0148,23.5867,
0.75,0.663441,1.00667,-84.8963,128.992,-0.200858,-3.65404,0,-97.9088,3.92599,0,-84.7746,-4.53728,7.58899,91.2864,-91.017,23.5878,
0.75,0.663532,1.00667,-85.3186,129.023,-0.199892,-3.68131,0,-97.9259,3.91529,0,-85.1957,-4.57294,7.62904,91.3108,-91.036,23.5931,
0.75,0.663628,1.00667,-84.9909,129.038,-0.196265,-3.67619,0,-97.9304,3.90278,0,-84.8677,-4.5693,7.60217,91.324,-91.0438,23.5956,
0.75,0.663719,1.00667,-84.986,128.997,-0.194934,-3.6847,0,-97.894,3.88706,0,-84.8621,-4.58189,7.60397,91.2989,-91.0115,23.5878,
0.75,0.663776,1.00667,-85.2104,128.987,-0.19514,-3.70023,0,-97.8825,3.87804,0,-85.0857,-4.60228,7.6255,91.2947,-91.0017,23.5857,
0.75,0.663875,1.00666,-84.5579,128.943,-0.192652,-3.68159,0,-97.8439,3.86154,0,-84.4335,-4.58098,7.56955,91.2688,-90.9658,23.5772,
0.75,0.663981,1.00666,-84.4666,128.914,-0.189482,-3.68773,0,-97.8169,3.84506,0,-84.3415,-4.59214,7.56419,91.2545,-90.9394,23.5713,
0.75,0.664082,1.00665,-84.2835,128.918,-0.187035,-3.68912,0,-97.8147,3.83282,0,-84.1578,-4.59679,7.55034,91.2631,-90.9367,23.5715,
0.75,0.664188,1.00664,-84.4503,128.913,-0.184843,-3.70609,0,-97.8084,3.82043,0,-84.3235,-4.62133,7.56798,91.2644,-90.9274,23.57,
0.75,0.664284,1.00664,-84.1812,129,-0.184783,-3.7039,0,-97.8678,3.81012,0,-84.0541,-4.62114,7.5464,91.3306,-90.9844,23.5855,
0.75,0.664347,1.00664,-84.7113,129.003,-0.186421,-3.73341,0,-97.8654,3.80172,0,-84.5828,-4.65962,7.59556,91.3356,-90.9833,23.5857,
0.75,0.664448,1.00664,-83.8581,128.962,-0.184546,-3.70413,0,-97.8281,3.78717,0,-83.73,-4.62902,7.52191,91.3108,-90.9513,23.578,
0.75,0.664546,1.00663,-84.1121,129.017,-0.180401,-3.72422,0,-97.8632,3.77409,0,-83.9828,-4.65919,7.54752,91.3545,-90.9855,23.5876,
0.75,0.664626,1.00664,-84.2848,129.109,-0.182269,-3.73976,0,-97.9254,3.76167,0,-84.1547,-4.67702,7.56445,91.4235,-91.046,23.6039,
0.75,0.664682,1.00663,-84.3879,129.042,-0.184289,-3.75091,0,-97.8713,3.75045,0,-84.2571,-4.69368,7.57562,91.3792,-90.9959,23.5914,
0.75,0.664787,1.00663,-83.3141,129.038,-0.180234,-3.71297,0,-97.8624,3.73606,0,-83.1841,-4.64911,7.48187,91.3807,-90.989,23.5903,
0.75,0.66489,1.00663,-83.7949,129.028,-0.179655,-3.74411,0,-97.8486,3.72061,0,-83.6633,-4.69074,7.52762,91.377,-90.9779,23.588,
0.75,0.664996,1.00662,-83.3138,128.997,-0.177797,-3.7324,0,-97.819,3.70577,0,-83.1822,-4.67906,7.48707,91.3586,-90.9527,23.5821,
0.75,0.665065,1.00662,-83.9009,129.038,-0.179706,-3.76537,0,-97.8458,3.69745,0,-83.7678,-4.7226,7.54168,91.39,-90.98,23.5894,
0.75,0.66517,1.00662,-82.8999,129.027,-0.178215,-3.73062,0,-97.8306,3.68254,0,-82.7674,-4.68231,7.4545,91.3851,-90.9697,23.5872,
