ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.400274,0.141588,0.715371,0.550802,0.519198,-0.463263,-0.460911,-0.00784414,0.0041334,-0.01119,-0.0278735,0.030802,0.0151434,0.410872,0.435891,0.675549,0.189334,0.980441,-0.0201892,-0.0498036,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.195205,0,0,0,0,8.30574,0.304497,5.34213,-3.7456,-1.22845,-2.43938,1.4406,0,0,-15,0,0,0,0,0,7.33532,0,0,0,
0.40026,0.141596,0.715348,0.550792,0.51918,-0.463302,-0.460903,-0.00696381,0.00385954,-0.0123375,-0.0259356,0.0329188,0.0171919,0.410872,0.435889,0.675538,0.18936,0.980435,-0.0201723,-0.0498296,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.452751,1.23293,1.76302,-1.88894,-5.26872,10.2034,0.0846869,6.9509,-2.47043,-1.32107,-3.78473,0.806246,0,0,-15,0,0,0,0,0,7.3385,0,0,0,
0.400246,0.141605,0.715323,0.55078,0.519164,-0.463342,-0.460895,-0.0067609,0.00396817,-0.0121652,-0.0280812,0.0322207,0.0185403,0.410872,0.435887,0.675527,0.189385,0.980429,-0.0201544,-0.0498572,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.527045,1.5091,1.9954,-2.24624,-2.49854,10.6076,1.16674,7.34729,-3.28683,-1.37705,-3.19816,0.569082,0,0,-15,0,0,0,0,0,7.34186,0,0,0,
0.400239,0.141609,0.715312,0.550776,0.519155,-0.463362,-0.460889,-0.00696097,0.00408915,-0.0114675,-0.0289811,0.0306376,0.0181612,0.410872,0.435886,0.675522,0.189398,0.980426,-0.0201463,-0.0498698,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.287551,0.618582,1.04797,-0.940073,-6.14661,9.29161,-0.882033,6.12855,-2.0948,-1.23172,-3.89938,1.20496,0,0,-15,0,0,0,0,0,7.34339,0,0,0,
0.400232,0.141613,0.715301,0.550772,0.519146,-0.463382,-0.460884,-0.00720341,0.0041017,-0.0114073,-0.0302619,0.0303179,0.0171709,0.410872,0.435885,0.675517,0.189411,0.980423,-0.0201382,-0.0498823,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.35857,0.83208,1.35215,-1.26414,-3.8782,9.59998,0.0248816,6.42174,-2.77855,-1.28384,-3.42403,0.987504,0,0,-15,0,0,0,0,0,7.34492,0,0,0,
0.400225,0.141617,0.715289,0.550768,0.519137,-0.463402,-0.46088,-0.00752491,0.00420912,-0.0115498,-0.0286796,0.03045,0.0173971,0.410872,0.435884,0.675512,0.189424,0.98042,-0.0201301,-0.0498948,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.388216,0.912649,1.41352,-1.39211,-4.62879,9.72079,-0.0545471,6.52394,-2.60172,-1.28628,-3.60069,0.9728,0,0,-15,0,0,0,0,0,7.34644,0,0,0,
0.400209,0.141626,0.715265,0.550757,0.51912,-0.46344,-0.460873,-0.00762877,0.00384495,-0.012047,-0.0263059,0.0307562,0.0144911,0.410872,0.435883,0.675501,0.189453,0.980414,-0.0201128,-0.0499218,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.63188,1.71582,2.22549,-2.60742,-2.26296,10.9011,1.63378,7.60834,-3.46143,-1.41339,-3.17377,0.441433,0,0,-15,0,0,0,0,0,7.34974,0,0,0,
0.400201,0.14163,0.715253,0.550752,0.51911,-0.463458,-0.460872,-0.00789843,0.00354103,-0.0125612,-0.0235943,0.0314715,0.0115511,0.410872,0.435882,0.675495,0.189467,0.98041,-0.0201037,-0.0499359,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.308319,0.738067,0.889373,-1.12954,-5.44854,9.45443,-0.576764,6.29563,-2.29995,-1.25956,-3.74784,1.18005,0,0,-15,0,0,0,0,0,7.35147,0,0,0,
0.400194,0.141633,0.71524,0.550747,0.519101,-0.463476,-0.460872,-0.007456,0.00315764,-0.0135694,-0.0210843,0.0330944,0.0109445,0.410872,0.435881,0.675489,0.18948,0.980407,-0.0200943,-0.0499507,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.357254,1.09507,1.08842,-1.60666,-2.58722,9.98163,0.477237,6.80848,-3.09909,-1.32835,-3.14604,0.920023,0,0,-15,0,0,0,0,0,7.35331,0,0,0,
0.400186,0.141632,0.715224,0.55075,0.519081,-0.463479,-0.460886,-0.00732169,0.00296129,-0.0147978,-0.0192015,0.0355343,0.0109888,0.410872,0.435881,0.675482,0.189494,0.980404,-0.0200827,-0.0499684,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00556585,1.26903,0.496688,-1.63029,1.83973,10.2853,0.615381,7.16162,-3.82554,-1.37355,-2.13875,0.847728,0,0,-15,0,0,0,0,0,7.35546,0,0,0,
0.40018,0.14164,0.715208,0.550729,0.519082,-0.463511,-0.460878,-0.00671539,0.00250541,-0.0156068,-0.0154189,0.0368343,0.0102354,0.410872,0.43588,0.675475,0.189505,0.980401,-0.0200713,-0.049986,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.65162,1.3677,1.06796,-2.19727,-5.50397,10.3256,0.750642,7.11365,-2.66289,-1.35935,-3.82783,0.93588,0,0,-15,0,0,0,0,0,7.3576,0,0,0,
0.400174,0.141643,0.715192,0.550721,0.519073,-0.463528,-0.460881,-0.00633624,0.00222992,-0.0162261,-0.0146377,0.037906,0.00968672,0.410871,0.435879,0.675467,0.189516,0.980398,-0.0200594,-0.0500042,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.275292,1.40618,0.871613,-1.98917,-1.51155,10.4567,0.62258,7.27275,-3.24691,-1.37217,-2.91947,0.831904,0,0,-15,0,0,0,0,0,7.3598,0,0,0,
0.400168,0.141646,0.715176,0.550713,0.519064,-0.463544,-0.460885,-0.00567641,0.00180236,-0.0160496,-0.0128816,0.0371419,0.00801186,0.410871,0.435879,0.67546,0.189526,0.980396,-0.0200477,-0.050022,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.276199,1.39025,0.641139,-1.9835,-1.32817,10.4187,0.67923,7.25355,-3.30385,-1.37775,-2.86924,0.884467,0,0,-15,0,0,0,0,0,7.36197,0,0,0,
0.400164,0.141649,0.71516,0.550704,0.519055,-0.463561,-0.460889,-0.00505367,0.00165098,-0.0161215,-0.0128684,0.0370955,0.00851773,0.41087,0.43588,0.675453,0.189533,0.980394,-0.020036,-0.05004,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.289909,1.3982,0.653563,-1.94709,-1.57193,10.4373,0.663001,7.27125,-3.25198,-1.36661,-2.92327,0.888852,0,0,-15,0,0,0,0,0,7.36417,0,0,0,
0.40016,0.141648,0.715143,0.550704,0.519039,-0.463567,-0.460901,-0.00453115,0.00180872,-0.0157682,-0.0132493,0.0363861,0.0105955,0.41087,0.43588,0.675445,0.18954,0.980392,-0.0200238,-0.0500587,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0248159,1.42669,0.462066,-1.80792,1.25475,10.5284,0.579434,7.38566,-3.66794,-1.37741,-2.27843,0.827102,0,0,-15,0,0,0,0,0,7.36647,0,0,0,
0.400156,0.141651,0.715128,0.550694,0.519032,-0.463585,-0.460902,-0.00397821,0.00186578,-0.0156632,-0.0150136,0.036025,0.0110145,0.410869,0.43588,0.675438,0.189546,0.98039,-0.0200125,-0.050076,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.349028,1.34632,0.800627,-1.85465,-1.96416,10.3614,0.725994,7.19065,-3.22527,-1.34936,-3.01209,0.887469,0,0,-15,0,0,0,0,0,7.36858,0,0,0,
0.400154,0.141654,0.715112,0.550686,0.519024,-0.463601,-0.460904,-0.00315239,0.00187573,-0.0161502,-0.0135229,0.0366401,0.0118812,0.410868,0.43588,0.675431,0.189551,0.980388,-0.0200009,-0.0500938,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.295914,1.39103,0.72933,-1.87936,-1.80999,10.4394,0.613637,7.26713,-3.19105,-1.35134,-2.97638,0.884269,0,0,-15,0,0,0,0,0,7.37076,0,0,0,
0.400151,0.141657,0.715095,0.550677,0.519016,-0.463619,-0.460907,-0.00251021,0.0021956,-0.0172566,-0.0134052,0.0387663,0.0134965,0.410868,0.435881,0.675423,0.189556,0.980386,-0.0199885,-0.0501127,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.29679,1.46945,0.729103,-1.9668,-1.79227,10.5606,0.650718,7.38153,-3.18613,-1.35672,-2.97781,0.858752,0,0,-15,0,0,0,0,0,7.37306,0,0,0,
0.400149,0.141658,0.715076,0.550667,0.519007,-0.463636,-0.460911,-0.00195888,0.00209864,-0.0177396,-0.0126406,0.0394262,0.0136221,0.410867,0.435881,0.675415,0.18956,0.980385,-0.0199745,-0.0501336,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.251448,1.62566,0.722644,-2.09813,-1.8423,10.8163,0.549034,7.62176,-3.0897,-1.3597,-2.99735,0.811769,0,0,-15,0,0,0,0,0,7.37559,0,0,0,
0.400147,0.14166,0.715059,0.550658,0.518999,-0.463654,-0.460914,-0.00163593,0.00182595,-0.0180863,-0.0133949,0.0400421,0.0138004,0.410867,0.43588,0.675407,0.189563,0.980384,-0.0199615,-0.0501532,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.255969,1.52896,0.761491,-1.99539,-2.20799,10.6693,0.425872,7.47466,-3.00764,-1.34945,-3.07352,0.847083,0,0,-15,0,0,0,0,0,7.37797,0,0,0,
