pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
2.80728,2.79851,2.75288,2.767,123.071,0,0,-1,1,-1,1,-1,1,-1,1,1.85587e-06,-7.08965e-07,3.16486e-07,0.000927937,-0.000354483,0.000158243,
2.80728,2.79851,2.75288,2.767,122.516,0,0,-1,1,-1,1,-1,1,-1,1,3.10539e-06,-1.18629e-06,5.29568e-07,0.000927937,-0.000354483,0.000158243,
2.80725,2.79851,2.75286,2.767,122.871,0,0,-1,1,-1,1,-1,1,-1,1,4.47217e-06,-1.71685e-06,5.81026e-07,0.000920408,-0.000357285,3.46529e-05,
2.80725,2.79853,2.75287,2.76699,122.739,0,0,-1,1,-1,1,-1,1,-1,1,5.66982e-06,-2.15294e-06,7.3272e-07,0.000867953,-0.000316041,0.000109934,
2.80726,2.79854,2.75288,2.767,122.748,0,0,-1,1,-1,1,-1,1,-1,1,7.65071e-06,-2.18243e-06,1.02653e-06,0.00129628,-1.92942e-05,0.000192266,
2.80724,2.79861,2.75293,2.76698,122.645,0,0,-1,1,-1,1,-1,1,-1,1,1.20273e-05,-1.58158e-06,2.57478e-06,0.00280564,0.000385175,0.000992525,
2.80712,2.79843,2.75292,2.76682,121.725,0,0,-1,1,-1,1,-1,1,-1,1,1.8099e-05,-9.23562e-07,5.4238e-06,0.00414239,0.000448909,0.00194371,
2.80684,2.7981,2.75281,2.76651,120.884,0,0,-1,1,-1,1,-1,1,-1,1,2.46882e-05,-5.60507e-07,9.2848e-06,0.00437328,0.00024093,0.00256256,
2.80646,2.79771,2.75268,2.76606,119.469,0,0,-1,1,-1,1,-1,1,-1,1,3.15316e-05,-4.45135e-07,1.31293e-05,0.00471762,7.94801e-05,0.0026503,
2.80604,2.79721,2.7525,2.76553,119.108,0,0,-1,1,-1,1,-1,1,-1,1,3.93379e-05,2.7665e-07,1.84496e-05,0.00506184,0.000467951,0.00344984,
2.80542,2.79653,2.75228,2.76489,118.073,0,0,-1,1,-1,1,-1,1,-1,1,4.79828e-05,1.74882e-06,2.40697e-05,0.00592559,0.00100895,0.00385226,
2.80484,2.7959,2.75205,2.76413,118.087,0,0,-1,1,-1,1,-1,1,-1,1,5.81413e-05,3.91479e-06,3.04879e-05,0.00670559,0.00142956,0.00423657,
2.80405,2.79505,2.75181,2.76317,116.864,0,0,-1,1,-1,1,-1,1,-1,1,7.03747e-05,5.99449e-06,3.78856e-05,0.00808423,0.00137405,0.00488864,
2.80326,2.79407,2.7515,2.76221,116.895,0,0,-1,1,-1,1,-1,1,-1,1,8.36231e-05,7.92863e-06,4.65233e-05,0.00903385,0.00131847,0.00588984,
2.80237,2.79304,2.75117,2.76113,116.771,0,0,-1,1,-1,1,-1,1,-1,1,9.89145e-05,1.0267e-05,5.65301e-05,0.0100577,0.00153748,0.00658174,
2.80135,2.79199,2.75083,2.75991,116.659,0,0,-1,1,-1,1,-1,1,-1,1,0.000114865,1.33209e-05,6.69785e-05,0.0106104,0.00203079,0.00695013,
2.80035,2.79073,2.75042,2.75855,116.513,0,0,-1,1,-1,1,-1,1,-1,1,0.000131802,1.67895e-05,7.80866e-05,0.011304,0.00231415,0.00741375,
2.79928,2.78947,2.75,2.7573,116.579,0,0,-1,1,-1,1,-1,1,-1,1,0.000149435,2.03448e-05,8.99316e-05,0.0120438,0.00242733,0.00809035,
2.79813,2.78807,2.74957,2.75579,116.235,0,0,-1,1,-1,1,-1,1,-1,1,0.000168197,2.43864e-05,0.00010269,0.01244,0.00267851,0.00845936,
2.79693,2.78682,2.74916,2.75431,116.252,0,0,-1,1,-1,1,-1,1,-1,1,0.000186909,2.87401e-05,0.000115874,0.0126761,0.0029479,0.00893123,
2.79575,2.78523,2.7487,2.75284,116.066,0,0,-1,1,-1,1,-1,1,-1,1,0.000205645,3.3848e-05,0.000129933,0.0124326,0.00338769,0.00932814,
2.79439,2.78376,2.74823,2.75123,115.845,0,0,-1,1,-1,1,-1,1,-1,1,0.000223606,3.95959e-05,0.000143669,0.0121032,0.00387159,0.00925633,
2.79305,2.78229,2.74771,2.74965,116.128,0,0,-1,1,-1,1,-1,1,-1,1,0.000241282,4.61988e-05,0.000157367,0.0115613,0.00431679,0.00895887,
2.79176,2.78074,2.74726,2.74801,115.253,0,0,-1,1,-1,1,-1,1,-1,1,0.000257803,5.35068e-05,0.000170348,0.0109608,0.00484634,0.00861146,
2.7904,2.77905,2.74674,2.74605,115.292,0,0,-1,1,-1,1,-1,1,-1,1,0.00027318,6.16695e-05,0.000183065,0.0102176,0.00542131,0.00844915,
2.78908,2.77746,2.74626,2.74444,114.729,0,0,-1,1,-1,1,-1,1,-1,1,0.00028695,7.04102e-05,0.000194771,0.00939517,0.00596149,0.00798589,
2.78768,2.77587,2.7458,2.74266,114.043,0,0,-1,1,-1,1,-1,1,-1,1,0.000300024,8.01431e-05,0.000206683,0.00866423,0.00644697,0.00789266,
2.78633,2.77432,2.74529,2.74093,114.537,0,0,-1,1,-1,1,-1,1,-1,1,0.000311966,9.05098e-05,0.000217946,0.00797011,0.00691628,0.00751622,
2.78483,2.77256,2.7448,2.73907,114.083,0,0,-1,1,-1,1,-1,1,-1,1,0.000323371,0.000101496,0.000228187,0.00755416,0.00727291,0.00678096,
2.78338,2.77089,2.74433,2.7371,113.582,0,0,-1,1,-1,1,-1,1,-1,1,0.00033447,0.000112452,0.000238376,0.00749505,0.00739503,0.00687883,
2.78194,2.76929,2.74388,2.7355,113.953,0,0,-1,1,-1,1,-1,1,-1,1,0.000345778,0.000124207,0.000248768,0.00732696,0.00761318,0.00673234,
2.7805,2.76762,2.74336,2.73358,113.5,0,0,-1,1,-1,1,-1,1,-1,1,0.000357285,0.000135507,0.000258818,0.00767371,0.0075317,0.00670043,
2.77899,2.76581,2.7429,2.73157,112.924,0,0,-1,1,-1,1,-1,1,-1,1,0.000369772,0.000146502,0.00026898,0.00837333,0.00736916,0.0068128,
2.77761,2.76415,2.74243,2.72973,113.139,0,0,-1,1,-1,1,-1,1,-1,1,0.000382977,0.000156883,0.000278624,0.0090967,0.00714682,0.00664221,
2.77626,2.76266,2.742,2.72792,113.003,0,0,-1,1,-1,1,-1,1,-1,1,0.000398396,0.000167196,0.000288241,0.0101244,0.00676795,0.0063132,
2.77488,2.76092,2.74154,2.72608,111.748,0,0,-1,1,-1,1,-1,1,-1,1,0.000415034,0.000176339,0.00029718,0.0113926,0.00625592,0.00611977,
2.77337,2.75905,2.7411,2.72429,112.411,0,0,-1,1,-1,1,-1,1,-1,1,0.000434269,0.000185218,0.00030639,0.0125926,0.00580862,0.00602918,
2.77193,2.75735,2.74064,2.72245,111.734,0,0,-1,1,-1,1,-1,1,-1,1,0.000454986,0.000192933,0.000315271,0.0140399,0.00522327,0.00601749,
2.77056,2.75557,2.74021,2.72048,111.808,0,0,-1,1,-1,1,-1,1,-1,1,0.000478134,0.000200074,0.000324545,0.0153315,0.0047243,0.00614153,
2.76913,2.75376,2.73978,2.71868,112.149,0,0,-1,1,-1,1,-1,1,-1,1,0.000504019,0.000206568,0.000332984,0.0167095,0.00418592,0.00544737,
2.76762,2.75185,2.7393,2.71679,111.117,0,0,-1,1,-1,1,-1,1,-1,1,0.000530921,0.000211748,0.000340671,0.0184027,0.00353712,0.00525804,
2.76631,2.75018,2.73891,2.71518,110.965,0,0,-1,1,-1,1,-1,1,-1,1,0.000559924,0.000215939,0.000347728,0.0199391,0.00287413,0.00485147,
