pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
2.5726,3.82004,5.25676,0.720601,-78.4606,44.5577,0,0.157579,-0.157579,-1,1,-1,1,1,-1,2.26036e-07,-1.79393e-08,-3.50327e-06,0.000113018,-8.96956e-06,-0.00175163,
2.5726,3.82004,5.25676,0.720601,-78.9143,44.8425,0,0.156864,-0.156864,-1,1,-1,1,1,-1,3.90446e-07,-3.09882e-08,-6.05143e-06,0.000113018,-8.96956e-06,-0.00175163,
2.5726,3.82004,5.25674,0.720601,-78.836,44.723,0,0.159086,-0.159086,-1,1,-1,1,1,-1,5.47622e-07,6.35845e-08,-8.84687e-06,0.000108085,6.5036e-05,-0.00192236,
2.5726,3.82002,5.25676,0.720601,-78.714,44.7165,0,0.157359,-0.157359,-1,1,-1,1,1,-1,6.77145e-07,9.8445e-08,-1.16432e-05,7.16257e-05,1.92782e-05,-0.00154632,
2.5726,3.82005,5.25678,0.720577,-78.8345,44.7286,0,0.159054,-0.159054,-1,1,-1,1,1,-1,-1.77826e-07,1.01461e-06,-1.90145e-05,-0.000545799,0.000584852,-0.0047057,
2.5726,3.82009,5.25683,0.720624,-78.5092,44.5573,0,0.158725,-0.158725,-1,1,-1,1,1,-1,-1.79697e-06,2.80636e-06,-3.134e-05,-0.00133569,0.00147802,-0.0101675,
2.57264,3.81996,5.25677,0.72078,-77.4604,44.1366,0,0.153564,-0.153564,-1,1,-1,1,1,-1,-3.82751e-06,5.2784e-06,-4.75488e-05,-0.00157825,0.00192129,-0.012598,
2.57266,3.81972,5.25668,0.721032,-77.4204,44.0655,0,0.15497,-0.15497,-1,1,-1,1,1,-1,-6.07867e-06,8.28217e-06,-6.78342e-05,-0.00150277,0.00200498,-0.0135407,
2.57271,3.81932,5.25656,0.721475,-76.3264,43.2126,0,0.161741,-0.161741,-1,1,-1,1,1,-1,-8.24025e-06,1.13409e-05,-8.84306e-05,-0.00142725,0.0020193,-0.0135981,
2.57278,3.81878,5.25641,0.721943,-74.6829,42.9119,0,0.142496,-0.142496,-1,1,-1,1,1,-1,-1.09066e-05,1.49526e-05,-0.000111868,-0.00174534,0.0023638,-0.01534,
2.57284,3.81814,5.25623,0.72253,-75.2767,42.4186,0,0.167509,-0.167509,-1,1,-1,1,1,-1,-1.43277e-05,1.93148e-05,-0.000138822,-0.00234969,0.00299534,-0.0185098,
2.57292,3.81745,5.25602,0.723105,-73.559,42.5539,0,0.13338,-0.13338,-1,1,-1,1,1,-1,-1.84683e-05,2.45195e-05,-0.00017199,-0.00290812,0.00365436,-0.0232913,
2.57303,3.8166,5.25574,0.723956,-75.171,42.6796,0,0.157363,-0.157363,-1,1,-1,1,1,-1,-2.36476e-05,3.10881e-05,-0.000212711,-0.00330805,0.00419399,-0.0260033,
2.57314,3.81563,5.25545,0.724699,-71.8476,41.9186,0,0.121775,-0.121775,-1,1,-1,1,1,-1,-2.87255e-05,3.75524e-05,-0.000251178,-0.00356305,0.0045339,-0.0269843,
2.57325,3.81456,5.25514,0.725622,-74.1257,41.9819,0,0.160026,-0.160026,-1,1,-1,1,1,-1,-3.46657e-05,4.51135e-05,-0.000293582,-0.00394965,0.00502475,-0.0281851,
2.57335,3.81343,5.25478,0.726701,-71.974,41.872,0,0.124998,-0.124998,-1,1,-1,1,1,-1,-4.19834e-05,5.39697e-05,-0.000341307,-0.00461367,0.00558032,-0.0300793,
2.57349,3.81208,5.25442,0.727827,-72.4572,40.7966,0,0.166971,-0.166971,-1,1,-1,1,1,-1,-4.91438e-05,6.26668e-05,-0.000387567,-0.00512214,0.00621712,-0.0330779,
2.57359,3.81081,5.25412,0.728906,-70.3814,41.0505,0,0.12105,-0.12105,-1,1,-1,1,1,-1,-5.71678e-05,7.23306e-05,-0.000437407,-0.00550145,0.00662047,-0.0341558,
2.57375,3.80928,5.25372,0.730212,-72.5406,40.6034,0,0.173859,-0.173859,-1,1,-1,1,1,-1,-6.66247e-05,8.36035e-05,-0.000490103,-0.00587849,0.00700113,-0.0327386,
2.57387,3.80786,5.25336,0.731494,-69.4808,40.6309,0,0.116952,-0.116952,-1,1,-1,1,1,-1,-7.62082e-05,9.46748e-05,-0.000537698,-0.0062489,0.00721187,-0.031017,
2.57404,3.80601,5.25297,0.733028,-71.7346,40.1714,0,0.172513,-0.172513,-1,1,-1,1,1,-1,-8.62495e-05,0.000106136,-0.000581946,-0.00669744,0.00763589,-0.0294947,
2.57418,3.80452,5.25267,0.734274,-68.6799,40.1692,0,0.115922,-0.115922,-1,1,-1,1,1,-1,-9.70363e-05,0.000117844,-0.000623875,-0.00717607,0.00778041,-0.0278764,
2.5743,3.80276,5.25225,0.735641,-70.8549,39.3279,0,0.183176,-0.183176,-1,1,-1,1,1,-1,-0.000107747,0.000129192,-0.000661215,-0.00751186,0.00794883,-0.0261718,
2.57443,3.80102,5.25191,0.737139,-68.8544,40.0292,0,0.123164,-0.123164,-1,1,-1,1,1,-1,-0.000119626,0.000141682,-0.000698831,-0.00774596,0.00813357,-0.0245105,
2.57454,3.79902,5.25154,0.738601,-70.3976,39.1637,0,0.179666,-0.179666,-1,1,-1,1,1,-1,-0.000131662,0.000154052,-0.000732529,-0.00814806,0.00836246,-0.0227963,
2.57465,3.79727,5.25124,0.740159,-67.6043,39.6641,0,0.110667,-0.110667,-1,1,-1,1,1,-1,-0.00014354,0.000166058,-0.000762457,-0.00839861,0.00847682,-0.0211454,
2.57476,3.79515,5.25089,0.741765,-70.8628,39.2607,0,0.184381,-0.184381,-1,1,-1,1,1,-1,-0.000157319,0.000179926,-0.000793419,-0.00859583,0.00863788,-0.0193008,
2.57485,3.79305,5.25058,0.743395,-67.828,39.6276,0,0.115712,-0.115712,-1,1,-1,1,1,-1,-0.000170721,0.000193308,-0.000820591,-0.00884379,0.00881681,-0.0179162,
2.57495,3.79072,5.25025,0.745252,-70.1435,38.7287,0,0.188307,-0.188307,-1,1,-1,1,1,-1,-0.000184253,0.000206808,-0.000846371,-0.00906251,0.00902575,-0.01725,
2.57503,3.78855,5.24997,0.746894,-67.9853,39.6239,0,0.11845,-0.11845,-1,1,-1,1,1,-1,-0.00019847,0.000221168,-0.000874751,-0.00919328,0.0092703,-0.0183368,
2.57512,3.78577,5.24962,0.748919,-67.0585,37.9802,0,0.155398,-0.155398,-1,1,-1,1,1,-1,-0.000216237,0.000239601,-0.000911848,-0.00939299,0.00972796,-0.0195948,
2.57516,3.78273,5.24929,0.750933,-69.2274,37.9066,0,0.198404,-0.198404,-1,1,-1,1,1,-1,-0.000231003,0.000255376,-0.000944345,-0.00947108,0.0101,-0.0208228,
2.57521,3.78014,5.249,0.752946,-65.7552,38.2938,0,0.119162,-0.119162,-1,1,-1,1,1,-1,-0.000245518,0.000271084,-0.000976912,-0.00965565,0.0104296,-0.0216435,
2.57524,3.77756,5.24879,0.754504,-68.0402,36.9766,0,0.207839,-0.207839,-1,1,-1,1,1,-1,-0.000260317,0.000287291,-0.0010109,-0.00982672,0.0107408,-0.022543,
2.57526,3.77479,5.24856,0.756529,-65.4506,38.2862,0,0.11335,-0.11335,-1,1,-1,1,1,-1,-0.000275366,0.000304276,-0.00104799,-0.00987631,0.0111232,-0.0243158,
2.57527,3.77171,5.24832,0.758315,-66.9604,36.0888,0,0.218295,-0.218295,-1,1,-1,1,1,-1,-0.000289856,0.000320858,-0.00108401,-0.00999544,0.0114146,-0.0248157,
2.57528,3.76898,5.24808,0.760172,-64.9435,37.847,0,0.118329,-0.118329,-1,1,-1,1,1,-1,-0.000304854,0.000338389,-0.00112313,-0.00999902,0.0116618,-0.0260468,
2.57527,3.76604,5.24787,0.761994,-66.2231,35.7612,0,0.215987,-0.215987,-1,1,-1,1,1,-1,-0.000319828,0.000356183,-0.00116248,-0.0100997,0.0119753,-0.02651,
2.57526,3.76296,5.24768,0.763911,-64.7885,37.5249,0,0.126568,-0.126568,-1,1,-1,1,1,-1,-0.000335986,0.000375547,-0.00120569,-0.0102595,0.0122658,-0.0273964,
2.57525,3.7596,5.24747,0.765757,-66.0079,35.3154,0,0.227828,-0.227828,-1,1,-1,1,1,-1,-0.000351051,0.000393796,-0.00124666,-0.0103963,0.0125633,-0.0282312,
2.57525,3.75651,5.24728,0.76783,-63.6718,37.1611,0,0.116783,-0.116783,-1,1,-1,1,1,-1,-0.00036703,0.000413369,-0.00129052,-0.0105295,0.0128649,-0.0288564,
2.57524,3.75307,5.24705,0.769856,-65.5541,34.9057,0,0.233958,-0.233958,-1,1,-1,1,1,-1,-0.000382966,0.000432993,-0.00133378,-0.0107157,0.0131608,-0.0290472,
2.57524,3.74947,5.24683,0.771713,-63.1702,36.819,0,0.118713,-0.118713,-1,1,-1,1,1,-1,-0.000398644,0.000452426,-0.00137684,-0.0108283,0.0133851,-0.0296858,
2.57525,3.74685,5.24668,0.773211,-65.2997,34.9989,0,0.225887,-0.225887,-1,1,-1,1,1,-1,-0.000414843,0.000472426,-0.00142038,-0.0110003,0.013543,-0.029518,
2.57524,3.74369,5.24646,0.775392,-63.7295,37.0363,0,0.122679,-0.122679,-1,1,-1,1,1,-1,-0.000431926,0.000493734,-0.0014674,-0.0110302,0.0137186,-0.0303097,
