pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.21596,6.16322,0.0875154,6.23406,-159.567,1.34597,-0.387808,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.73997e-05,9.87207e-08,5.01992e-06,-0.00864982,5.93392e-05,0.00232921,
6.21582,6.16293,0.0873717,6.23406,-165.418,1.16482,-0.125895,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-5.54056e-05,1.50683e-07,1.45115e-05,-0.00829531,1.14226e-05,0.00207167,
6.21566,6.1627,0.0872398,6.23406,-164.584,1.29137,-0.275341,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-9.04769e-05,1.87644e-07,2.04525e-05,-0.00773916,8.29125e-06,0.001311,
6.21548,6.16256,0.087144,6.23405,-160.647,1.19607,-0.186716,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000124856,1.67703e-07,2.36411e-05,-0.00755395,-4.22695e-06,0.000700632,
6.2153,6.1625,0.0871199,6.23404,-154.572,1.1653,-0.189144,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000157892,2.67506e-07,2.55308e-05,-0.00748906,2.28013e-05,0.000428373,
6.21509,6.16248,0.0871319,6.23405,-150.696,1.19803,-0.248926,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.00019071,5.77726e-07,2.45967e-05,-0.00739878,7.0129e-05,-0.000210599,
6.21489,6.1625,0.0872159,6.23404,-147.197,0.955148,0.018762,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000224419,1.08609e-06,2.21296e-05,-0.00746208,0.000112715,-0.00054613,
6.2147,6.16254,0.0873596,6.23403,-146.208,1.11066,-0.163982,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000258163,1.86257e-06,1.8842e-05,-0.00767902,0.000176874,-0.000748143,
6.21455,6.16259,0.0876113,6.23399,-140.439,1.03305,-0.110435,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000296865,3.39044e-06,1.51885e-05,-0.00839634,0.00033163,-0.000792646,
6.21446,6.16263,0.0879469,6.23397,-139.962,1.26469,-0.378565,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000340852,5.35863e-06,1.17989e-05,-0.00984058,0.000440461,-0.000758286,
6.21441,6.1627,0.0883664,6.23393,-137.987,0.903567,0.0344868,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000392245,7.78053e-06,1.03358e-05,-0.0114748,0.000540883,-0.000326684,
6.21443,6.16274,0.0887738,6.23391,-138.005,1.11611,-0.207306,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000448707,1.05833e-05,9.58149e-06,-0.0133712,0.000663889,-0.000178628,
6.21444,6.16273,0.0892652,6.23394,-133.512,1.06925,-0.183983,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000520704,1.45557e-05,1.11403e-05,-0.015537,0.000857389,0.000336397,
6.21447,6.1627,0.0896606,6.23398,-135.412,1.09031,-0.189972,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000594125,1.84757e-05,1.47785e-05,-0.0174373,0.000931206,0.000864069,
6.21453,6.1627,0.090092,6.23406,-135.378,1.1379,-0.242997,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000676414,2.29962e-05,2.05219e-05,-0.0190786,0.00104839,0.00133157,
6.21461,6.16268,0.0905474,6.23419,-130.475,1.08606,-0.218598,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000772879,2.8228e-05,3.01512e-05,-0.0208665,0.00113223,0.00208294,
6.21469,6.16268,0.0910388,6.23437,-130.959,1.14739,-0.285654,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-0.000887359,3.44257e-05,4.32457e-05,-0.0229095,0.00124112,0.00262046,
