dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.584091,0.587979,-16.5992,-16.2102,-2.75248,-0.743983,0,0.521533,-0.035576,0,-16.4957,-1.84497,1.64889,-16.1261,1.64962,-1.58438,
0.75,0.584058,0.587974,-19.1089,-16.5893,-3.17052,-0.856342,0,0.53411,-0.0372843,0,-18.9898,-2.1233,1.89808,-16.5032,1.68781,-1.62136,
0.75,0.58404,0.587972,-17.9178,-16.4379,-2.97387,-0.802935,0,0.529426,-0.037392,0,-17.8062,-1.9907,1.77973,-16.3526,1.67221,-1.60652,
0.75,0.584005,0.587966,-18.861,-16.5811,-3.13238,-0.845142,0,0.534435,-0.0386773,0,-18.7435,-2.09489,1.87331,-16.4951,1.68639,-1.62045,
0.75,0.583987,0.587963,-17.8784,-16.4531,-2.97012,-0.801098,0,0.530494,-0.0388377,0,-17.7672,-1.98549,1.77568,-16.3678,1.67317,-1.60791,
0.75,0.583955,0.587961,-18.7063,-16.4425,-3.10944,-0.838189,0,0.530422,-0.0397388,0,-18.59,-2.0769,1.85781,-16.3573,1.67185,-1.60684,
0.75,0.583941,0.587959,-17.6824,-16.4236,-2.93995,-0.79228,0,0.530022,-0.0401317,0,-17.5724,-1.96293,1.75607,-16.3385,1.66974,-1.60496,
0.75,0.583917,0.587956,-18.2127,-16.4603,-3.02932,-0.81602,0,0.531529,-0.0411211,0,-18.0996,-2.02125,1.80865,-16.3751,1.67309,-1.60848,
0.75,0.583907,0.587956,-17.4591,-16.3461,-2.90447,-0.782251,0,0.527984,-0.0412755,0,-17.3507,-1.93731,1.73376,-16.2615,1.66131,-1.59729,
0.75,0.583887,0.587955,-18.0008,-16.3663,-2.99552,-0.806542,0,0.528988,-0.0421921,0,-17.889,-1.99669,1.78743,-16.2816,1.66305,-1.59921,
0.75,0.583877,0.587956,-17.394,-16.2403,-2.89493,-0.779356,0,0.525036,-0.0422787,0,-17.286,-1.92903,1.72711,-16.1563,1.65011,-1.58688,
0.75,0.58386,0.58796,-17.8142,-16.1125,-2.96561,-0.798255,0,0.521125,-0.0427296,0,-17.7038,-1.97488,1.76871,-16.0291,1.63685,-1.57434,
0.75,0.583853,0.587963,-17.2783,-16.1599,-2.87669,-0.774266,0,0.522794,-0.0432316,0,-17.1712,-1.91513,1.71544,-16.0763,1.64153,-1.57894,
0.75,0.583839,0.587968,-17.6903,-16.0447,-2.94582,-0.792783,0,0.519301,-0.043733,0,-17.5808,-1.96012,1.75624,-15.9617,1.62959,-1.56765,
0.75,0.583833,0.58797,-17.2087,-16.2288,-2.86585,-0.771202,0,0.525403,-0.0446401,0,-17.1022,-1.90645,1.70837,-16.1449,1.64818,-1.58562,
0.75,0.583823,0.587975,-17.4928,-16.0934,-2.91354,-0.783989,0,0.521288,-0.0451028,0,-17.3846,-1.93732,1.73647,-16.0102,1.63422,-1.57235,
0.75,0.583818,0.587977,-17.1701,-16.2237,-2.85995,-0.76956,0,0.525616,-0.0458612,0,-17.0639,-1.90129,1.70438,-16.1398,1.64733,-1.58506,
0.75,0.583808,0.587983,-17.4458,-16.0456,-2.90621,-0.781955,0,0.520003,-0.0461516,0,-17.3379,-1.93121,1.73165,-15.9627,1.62902,-1.56763,
0.75,0.583804,0.587987,-17.1424,-16.1567,-2.85581,-0.768365,0,0.523624,-0.0468477,0,-17.0364,-1.89737,1.70149,-16.0732,1.6402,-1.57846,
0.75,0.583797,0.587995,-17.3268,-15.968,-2.88676,-0.776638,0,0.517544,-0.0470383,0,-17.2197,-1.91727,1.71971,-15.8855,1.62085,-1.55999,
0.75,0.583794,0.587999,-17.0682,-16.1499,-2.84376,-0.765048,0,0.523468,-0.0479256,0,-16.9628,-1.88844,1.694,-16.0665,1.63922,-1.57775,
0.75,0.583791,0.588007,-17.1044,-15.9123,-2.84986,-0.766661,0,0.515717,-0.0479072,0,-16.9988,-1.89207,1.69753,-15.8301,1.61491,-1.5545,
0.75,0.58379,0.588012,-16.9971,-16.1444,-2.83199,-0.761841,0,0.523205,-0.0489304,0,-16.8921,-1.88002,1.68685,-16.061,1.63836,-1.57716,
0.75,0.583788,0.588022,-17.0041,-15.8475,-2.83312,-0.76216,0,0.513516,-0.0486658,0,-16.8991,-1.88048,1.68749,-15.7657,1.60801,-1.54812,
0.75,0.583788,0.588028,-16.9742,-16.1243,-2.82813,-0.760822,0,0.522434,-0.0498092,0,-16.8695,-1.87702,1.6845,-16.0411,1.63599,-1.57514,
0.75,0.583786,0.588039,-17.0196,-15.7835,-2.83564,-0.762833,0,0.511288,-0.04931,0,-16.9146,-1.8817,1.68895,-15.7021,1.60117,-1.54181,
0.75,0.583786,0.588046,-17.0137,-15.9908,-2.83466,-0.762563,0,0.51785,-0.0502475,0,-16.9088,-1.88088,1.68834,-15.9083,1.62208,-1.56204,
0.75,0.583784,0.588062,-17.065,-15.6222,-2.84319,-0.764834,0,0.50561,-0.0496179,0,-16.9598,-1.88619,1.69337,-15.5416,1.58443,-1.52598,
