pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.71862,4.52988,4.58626,4.83208,172.429,-124.328,33.7497,-0.0568119,0.938924,-1.52535,0.0910556,-1.90414,-0.413202,-0.338494,0.512126,2.76937e-08,1.2519e-07,-1.87704e-07,9.79559e-06,5.58728e-05,-8.16069e-05,
4.71863,4.52989,4.58624,4.83209,172.438,-124.335,33.7681,-0.0565498,0.939121,-1.52535,0.0911144,-1.90449,-0.413484,-0.338464,0.512061,4.75018e-08,2.45007e-07,-5.3683e-07,1.4009e-05,8.47391e-05,-0.000246915,
4.71862,4.5299,4.58625,4.83209,172.448,-124.332,33.7634,-0.0565973,0.939041,-1.52542,0.0910602,-1.9045,-0.413508,-0.338343,0.512083,6.23469e-08,3.37712e-07,-8.02881e-07,1.0152e-05,6.33971e-05,-0.000181943,
4.71862,4.52989,4.58624,4.83208,172.45,-124.36,33.7616,-0.0566121,0.939244,-1.52572,0.0910208,-1.90474,-0.413492,-0.338292,0.512346,1.09992e-07,5.70422e-07,-9.79426e-07,4.03059e-05,0.000196866,-0.000149352,
4.71862,4.5299,4.58624,4.83208,172.462,-124.35,33.7597,-0.0565581,0.939119,-1.5257,0.0909087,-1.90472,-0.413606,-0.338137,0.512271,1.53405e-07,7.67972e-07,-1.14119e-06,3.00998e-05,0.000136968,-0.000112156,
4.71862,4.5299,4.58625,4.83208,172.477,-124.352,33.7487,-0.0566235,0.939017,-1.52588,0.0907347,-1.90468,-0.413595,-0.337964,0.512361,1.58925e-07,9.6532e-07,-1.11837e-06,3.89966e-06,0.000139414,1.61211e-05,
4.71862,4.5299,4.58624,4.83206,172.484,-124.318,33.771,-0.0561717,0.938974,-1.52557,0.0907067,-1.90463,-0.413908,-0.337971,0.511824,1.66534e-07,9.22161e-07,-1.35681e-06,6.09302e-06,-3.45614e-05,-0.000190943,
4.71863,4.5299,4.58623,4.83206,172.489,-124.345,33.749,-0.0563756,0.938949,-1.52595,0.0904654,-1.90472,-0.413849,-0.337654,0.512296,1.78827e-07,1.09867e-06,-1.27309e-06,7.32924e-06,0.000105244,4.99172e-05,
4.71863,4.52989,4.58625,4.83208,172.51,-124.383,33.7592,-0.0563365,0.939359,-1.52642,0.0905765,-1.90521,-0.413827,-0.33781,0.512486,1.51729e-07,1.41277e-06,-1.31639e-06,-2.35853e-05,0.000273375,-3.76815e-05,
4.71863,4.52989,4.58625,4.83206,172.516,-124.37,33.7594,-0.0562205,0.939264,-1.52638,0.0904582,-1.90511,-0.41391,-0.337715,0.512341,1.31769e-07,1.64351e-06,-1.34563e-06,-1.7392e-05,0.000201055,-2.54808e-05,
4.71863,4.5299,4.58625,4.83208,172.523,-124.357,33.759,-0.0561385,0.939141,-1.52631,0.0903687,-1.90509,-0.414047,-0.337539,0.512253,1.13401e-07,1.81159e-06,-1.35316e-06,-1.46023e-05,0.000133613,-5.98673e-06,
4.71863,4.5299,4.58624,4.83209,172.523,-124.357,33.754,-0.0560864,0.939072,-1.52636,0.0902309,-1.90511,-0.414159,-0.337279,0.512334,1.24979e-07,2.00293e-06,-1.26576e-06,8.23784e-06,0.000136144,6.21897e-05,
4.71863,4.52991,4.58624,4.83208,172.541,-124.358,33.7631,-0.0559908,0.939144,-1.5264,0.0902543,-1.90527,-0.414271,-0.337332,0.512235,1.12419e-07,2.15344e-06,-1.28176e-06,-1.01704e-05,0.000121875,-1.29588e-05,
4.71863,4.5299,4.58624,4.83208,172.545,-124.359,33.7735,-0.0557646,0.939283,-1.52648,0.090237,-1.90541,-0.414388,-0.33732,0.512131,1.27077e-07,2.29922e-06,-1.40318e-06,1.24518e-05,0.000123842,-0.000103141,
4.7186,4.52991,4.58623,4.83208,172.545,-124.366,33.7793,-0.0557665,0.939348,-1.52648,0.0903397,-1.90561,-0.414487,-0.337261,0.512187,1.62381e-07,2.48431e-06,-1.57572e-06,2.98547e-05,0.000156523,-0.000145913,
