pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
6.22319,0.120729,0.14713,6.21683,0,200,0,-1.49405,-1.66643,0.0487899,0.395043,0.182494,0.60397,-1.50577,-1.6964,0,163.079,0,145.007,0,142.367,0,163.715,-2.99786,49.91,6.0218,49.6361,7.33,49.4598,-3.31539,49.89,18.6789,6.69015,-8.65134,-3.26332,-22.1443,-4.20334,10.0085,6.80622,24.376,6.9527e-310,163.079,4.61755e-310,-79.5466,1.4822e-323,-102.461,4.94066e-324,165.908,-2.99786,212.989,6.0218,-29.9105,7.33,-53.0008,-3.31539,215.798,-25.9835,-28.9814,0.848519,6.87032,3.17382,10.5038,-26.1872,-29.5026,
6.22366,0.120609,0.146939,6.21731,0,200,0,-1.49439,-1.66542,0.0499893,0.395901,0.184604,0.605534,-1.50707,-1.69633,0,163.032,0,145.019,0,142.386,0,163.667,-2.97451,49.9114,6.01585,49.6368,7.32052,49.4612,-3.29148,49.8915,18.6199,6.66085,-8.61815,-3.25565,-22.0724,-4.19631,9.97598,6.7817,24.4762,6.9527e-310,163.032,4.61755e-310,-79.6859,1.4822e-323,-102.71,4.94066e-324,165.99,-2.97451,212.944,6.01585,-30.0491,7.32052,-53.2485,-3.29148,215.882,-25.9893,-28.9638,0.86938,6.88523,3.21051,10.531,-26.21,-29.5014,
6.22421,0.120549,0.146771,6.21796,0,200,0,-1.49478,-1.66423,0.0511933,0.396934,0.186274,0.606726,-1.50708,-1.69448,0,162.977,0,145.025,0,142.403,0,163.603,-2.947,49.9131,6.01288,49.6371,7.31222,49.4624,-3.2592,49.8937,18.5577,6.63305,-8.58277,-3.24931,-21.9872,-4.18811,9.93267,6.75053,24.5705,6.9527e-310,162.977,4.61755e-310,-79.837,1.4822e-323,-102.904,4.94066e-324,165.864,-2.947,212.89,6.01288,-30.1999,7.31222,-53.4413,-3.2592,215.757,-25.9962,-28.9432,0.890319,6.9032,3.23954,10.5518,-26.2101,-29.4693,
6.22486,0.120453,0.146591,6.2187,0,200,0,-1.49524,-1.66284,0.0523785,0.397845,0.188637,0.608578,-1.50738,-1.69265,0,162.912,0,145.034,0,142.421,0,163.528,-2.9147,49.915,6.00812,49.6377,7.30333,49.4637,-3.22211,49.8961,18.4835,6.60011,-8.53891,-3.24021,-21.8905,-4.18053,9.88374,6.71541,24.6833,6.9527e-310,162.912,4.61755e-310,-79.9789,1.4822e-323,-103.189,4.94066e-324,165.758,-2.9147,212.827,6.00812,-30.3412,7.30333,-53.7254,-3.22211,215.654,-26.0042,-28.9189,0.91093,6.91905,3.28064,10.584,-26.2153,-29.4374,
6.22555,0.120346,0.146387,6.21937,0,200,0,-1.49574,-1.66134,0.0540897,0.399249,0.191516,0.610878,-1.51002,-1.69336,0,162.843,0,145.045,0,142.441,0,163.461,-2.87999,49.917,6.00277,49.6384,7.29325,49.4652,-3.18863,49.8982,18.4023,6.55752,-8.49277,-3.22915,-21.7949,-4.16944,9.84161,6.68393,24.833,6.9527e-310,162.843,4.61755e-310,-80.1894,1.4822e-323,-103.54,4.94066e-324,165.982,-2.87999,212.76,6.00277,-30.5511,7.29325,-54.0743,-3.18863,215.88,-26.0129,-28.8929,0.94069,6.94346,3.33071,10.624,-26.2612,-29.4498,
6.22631,0.120238,0.14616,6.22026,0,200,0,-1.49628,-1.65971,0.0555662,0.400417,0.194094,0.612809,-1.50999,-1.6908,0,162.767,0,145.056,0,142.464,0,163.373,-2.84232,49.9191,5.99741,49.639,7.28199,49.4669,-3.14437,49.901,18.3155,6.51979,-8.4425,-3.21922,-21.6787,-4.15961,9.78238,6.64144,24.9651,6.9527e-310,162.767,4.61755e-310,-80.3683,1.4822e-323,-103.845,4.94066e-324,165.804,-2.84232,212.686,5.99741,-30.7293,7.28199,-54.3782,-3.14437,215.705,-26.0223,-28.8646,0.966368,6.96378,3.37555,10.6575,-26.2608,-29.4051,
6.22712,0.120118,0.145896,6.22108,0,200,0,-1.49686,-1.65796,0.0576816,0.402191,0.197182,0.615147,-1.51235,-1.69078,0,162.686,0,145.068,0,142.49,0,163.29,-2.80163,49.9214,5.99146,49.6397,7.26895,49.4688,-3.10311,49.9036,18.2203,6.47149,-8.3896,-3.20743,-21.5611,-4.14549,9.72888,6.60174,25.1388,6.9527e-310,162.686,4.61755e-310,-80.6311,1.4822e-323,-104.213,4.94066e-324,165.96,-2.80163,212.607,5.99146,-30.9914,7.26895,-54.7439,-3.10311,215.864,-26.0324,-28.834,1.00316,6.99462,3.42926,10.6982,-26.3018,-29.4049,
6.22808,0.119986,0.145644,6.22223,0,200,0,-1.49755,-1.65589,0.0592171,0.40335,0.200522,0.61777,-1.51184,-1.68697,0,162.59,0,145.081,0,142.515,0,163.175,-2.75376,49.9241,5.98492,49.6405,7.2565,49.4706,-3.04569,49.9072,18.1114,6.42646,-8.32496,-3.1942,-21.4158,-4.13502,9.65292,6.54798,25.3001,6.9527e-310,162.59,4.61755e-310,-80.8135,1.4822e-323,-104.616,4.94066e-324,165.664,-2.75376,212.514,5.98492,-31.173,7.2565,-55.1457,-3.04569,215.572,-26.0443,-28.798,1.02986,7.01478,3.48733,10.7438,-26.2928,-29.3385,
6.22917,0.119854,0.145405,6.22326,0,200,0,-1.49832,-1.65354,0.0616037,0.40536,0.205151,0.621718,-1.51639,-1.68856,0,162.481,0,145.094,0,142.539,0,163.072,-2.69932,49.9271,5.97837,49.6413,7.24464,49.4724,-2.99426,49.9103,17.9885,6.36197,-8.25348,-3.1759,-21.2762,-4.11897,9.59143,6.50274,25.5394,6.9527e-310,162.481,4.61755e-310,-81.1106,1.4822e-323,-105.196,4.94066e-324,166.076,-2.69932,212.408,5.97837,-31.4693,7.24464,-55.7238,-2.99426,215.986,-26.0578,-28.7571,1.07137,7.04974,3.56784,10.8125,-26.3721,-29.3663,
6.23026,0.119734,0.145153,6.22458,0,200,0,-1.4991,-1.65118,0.0632107,0.406625,0.208763,0.624614,-1.51554,-1.68393,0,162.372,0,145.106,0,142.564,0,162.94,-2.64487,49.93,5.97243,49.642,7.23219,49.4742,-2.92845,49.9142,17.8676,6.31299,-8.18141,-3.16112,-21.1139,-4.10713,9.5055,6.44246,25.7203,6.9527e-310,162.372,4.61755e-310,-81.3049,1.4822e-323,-105.637,4.94066e-324,165.702,-2.64487,212.302,5.97243,-31.6628,7.23219,-56.1624,-2.92845,215.616,-26.0714,-28.7162,1.09932,7.07174,3.63067,10.8629,-26.3572,-29.2857,
6.23137,0.119627,0.144901,6.22588,0,200,0,-1.49989,-1.6488,0.0650069,0.408114,0.212385,0.62752,-1.51535,-1.68002,0,162.262,0,145.117,0,142.59,0,162.81,-2.58982,49.9329,5.96707,49.6427,7.21974,49.476,-2.86386,49.9179,17.746,6.26174,-8.10994,-3.14615,-20.9529,-4.0936,9.42206,6.38371,25.9132,6.9527e-310,162.262,4.61755e-310,-81.5269,1.4822e-323,-106.078,4.94066e-324,165.422,-2.58982,212.194,5.96707,-31.8842,7.21974,-56.6023,-2.86386,215.34,-26.085,-28.6748,1.13056,7.09763,3.69365,10.9134,-26.3539,-29.2178,
6.23249,0.119507,0.14465,6.22705,0,200,0,-1.50069,-1.64637,0.0672334,0.409998,0.216688,0.631107,-1.51797,-1.67927,0,162.149,0,145.129,0,142.615,0,162.693,-2.53356,49.9358,5.96112,49.6434,7.20728,49.4778,-2.80523,49.9212,17.6204,6.20169,-8.0372,-3.12877,-20.8001,-4.07757,9.34946,6.33155,26.1459,6.9527e-310,162.149,4.61755e-310,-81.8046,1.4822e-323,-106.612,4.94066e-324,165.544,-2.53356,212.085,5.96112,-32.1612,7.20728,-57.134,-2.80523,215.466,-26.099,-28.6325,1.16928,7.1304,3.76849,10.9758,-26.3994,-29.2046,
6.23365,0.119387,0.144398,6.22855,0,200,0,-1.50152,-1.64386,0.0684817,0.410904,0.220221,0.633924,-1.5151,-1.6721,0,162.033,0,145.141,0,142.64,0,162.543,-2.47553,49.9387,5.95517,49.6441,7.19483,49.4796,-2.73043,49.9254,17.4929,6.15593,-7.96038,-3.11345,-20.6223,-4.06671,9.25093,6.2635,26.3214,6.9527e-310,162.033,4.61755e-310,-81.9505,1.4822e-323,-107.042,4.94066e-324,164.864,-2.47553,211.971,5.95517,-32.3064,7.19483,-57.5619,-2.73043,214.79,-26.1134,-28.5889,1.19099,7.14616,3.82993,11.0248,-26.3496,-29.08,
6.23494,0.119291,0.144134,6.22996,0,200,0,-1.50243,-1.64109,0.0707976,0.412946,0.224533,0.637486,-1.51649,-1.66943,0,161.904,0,145.151,0,142.666,0,162.402,-2.41147,49.9418,5.95041,49.6447,7.18179,49.4815,-2.65984,49.9292,17.3535,6.0932,-7.87983,-3.09525,-20.445,-4.04851,9.16284,6.20122,26.5713,6.9527e-310,161.904,4.61755e-310,-82.2448,1.4822e-323,-107.574,4.94066e-324,164.775,-2.41147,211.846,5.95041,-32.6001,7.18179,-58.0926,-2.65984,214.704,-26.1293,-28.5407,1.23126,7.18167,3.90493,11.0867,-26.3738,-29.0336,
6.23627,0.119159,0.143895,6.23139,0,200,0,-1.50338,-1.63822,0.0728457,0.414618,0.229722,0.641993,-1.51871,-1.66756,0,161.771,0,145.164,0,142.69,0,162.259,-2.34505,49.945,5.94387,49.6454,7.16993,49.4833,-2.58863,49.9329,17.2076,6.02738,-7.79325,-3.0737,-20.2682,-4.03247,9.07599,6.13999,26.8394,6.9527e-310,161.771,4.61755e-310,-82.4963,1.4822e-323,-108.229,4.94066e-324,164.794,-2.34505,211.716,5.94387,-32.8508,7.16993,-58.746,-2.58863,214.727,-26.1457,-28.4908,1.26688,7.21075,3.99516,11.1651,-26.4124,-29.001,
6.23763,0.119039,0.143643,6.23289,0,200,0,-1.50435,-1.63527,0.0749588,0.416389,0.234747,0.646302,-1.5203,-1.66485,0,161.635,0,145.176,0,142.715,0,162.109,-2.27682,49.9481,5.93792,49.6462,7.15747,49.4851,-2.51382,49.9368,17.0586,5.96177,-7.70571,-3.05249,-20.0834,-4.01522,8.98399,6.07537,27.1119,6.9527e-310,161.635,4.61755e-310,-82.7587,1.4822e-323,-108.86,4.94066e-324,164.715,-2.27682,211.583,5.93792,-33.1126,7.15747,-59.375,-2.51382,214.651,-26.1626,-28.4394,1.30363,7.24155,4.08256,11.24,-26.44,-28.9539,
6.23905,0.118943,0.143439,6.23442,0,200,0,-1.50536,-1.63221,0.0769095,0.418066,0.240015,0.65099,-1.52224,-1.66238,0,161.493,0,145.185,0,142.736,0,161.956,-2.20617,49.9513,5.93316,49.6467,7.14739,49.4865,-2.43721,49.9406,16.9077,5.89523,-7.61578,-3.03001,-19.8995,-3.99843,8.89216,6.01139,27.3939,6.9527e-310,161.493,4.61755e-310,-83.0038,1.4822e-323,-109.533,4.94066e-324,164.676,-2.20617,211.445,5.93316,-33.3571,7.14739,-60.046,-2.43721,214.616,-26.1801,-28.3863,1.33756,7.27072,4.17418,11.3216,-26.4738,-28.911,
6.24053,0.118836,0.143235,6.23598,0,200,0,-1.50641,-1.629,0.0790107,0.419859,0.245934,0.65633,-1.52537,-1.66103,0,161.345,0,145.196,0,142.756,0,161.8,-2.13193,49.9545,5.9278,49.6474,7.13731,49.488,-2.35941,49.9443,16.7486,5.82305,-7.52105,-3.00516,-19.7115,-3.98055,8.80066,5.94745,27.7079,6.9527e-310,161.345,4.61755e-310,-83.2669,1.4822e-323,-110.293,4.94066e-324,164.792,-2.13193,211.299,5.9278,-33.6195,7.13731,-60.8048,-2.35941,214.736,-26.1985,-28.3304,1.3741,7.3019,4.27712,11.4144,-26.5282,-28.8876,
6.24209,0.118716,0.143044,6.23761,0,200,0,-1.50752,-1.62563,0.0809686,0.421475,0.252416,0.662266,-1.52871,-1.65969,0,161.189,0,145.208,0,142.775,0,161.637,-2.0541,49.9578,5.92185,49.6481,7.12782,49.4893,-2.27801,49.9481,16.5819,5.74838,-7.42088,-2.97811,-19.5173,-3.96319,8.70588,5.88152,28.0408,6.9527e-310,161.189,4.61755e-310,-83.5084,1.4822e-323,-111.131,4.94066e-324,164.922,-2.0541,211.147,5.92185,-33.8603,7.12782,-61.6416,-2.27801,214.87,-26.2177,-28.2718,1.40815,7.33,4.38984,11.5177,-26.5862,-28.8642,
6.24365,0.118608,0.142828,6.23924,0,200,0,-1.50862,-1.62226,0.0831922,0.423391,0.258665,0.6679,-1.53204,-1.65834,0,161.033,0,145.219,0,142.797,0,161.474,-1.97628,49.9609,5.9165,49.6487,7.11714,49.4909,-2.1966,49.9517,16.4153,5.67337,-7.32274,-2.95194,-19.3204,-3.94353,8.6105,5.81497,28.384,6.9527e-310,161.033,4.61755e-310,-83.788,1.4822e-323,-111.933,4.94066e-324,165.052,-1.97628,210.994,5.9165,-34.1393,7.11714,-62.4424,-2.1966,215.004,-26.2369,-28.2132,1.44682,7.36332,4.49852,11.6157,-26.6442,-28.8408,
6.24526,0.118512,0.142648,6.24092,0,200,0,-1.50976,-1.61878,0.0852085,0.425134,0.26524,0.673964,-1.53551,-1.65699,0,160.873,0,145.228,0,142.815,0,161.306,-1.89604,49.964,5.91174,49.6493,7.10825,49.4921,-2.11278,49.9553,16.2456,5.59781,-7.22171,-2.92437,-19.1223,-3.92457,8.51395,5.7481,28.7385,6.9527e-310,160.873,4.61755e-310,-84.0419,1.4822e-323,-112.786,4.94066e-324,165.192,-1.89604,210.837,5.91174,-34.3926,7.10825,-63.2942,-2.11278,215.147,-26.2567,-28.1527,1.48189,7.39363,4.61286,11.7211,-26.7045,-28.8173,
6.24686,0.11844,0.142468,6.24256,0,200,0,-1.5109,-1.61531,0.0875311,0.427251,0.27173,0.679942,-1.53975,-1.65652,0,160.712,0,145.236,0,142.833,0,161.142,-1.81579,49.967,5.90817,49.6497,7.09935,49.4934,-2.03076,49.9587,16.0772,5.52075,-7.1231,-2.89729,-18.9267,-3.90332,8.42061,5.68324,29.1105,6.9527e-310,160.712,4.61755e-310,-84.3415,1.4822e-323,-113.628,4.94066e-324,165.442,-1.81579,210.679,5.90817,-34.6918,7.09935,-64.1344,-2.03076,215.401,-26.2765,-28.0923,1.52228,7.43045,4.72574,11.8251,-26.7783,-28.8091,
6.24852,0.118344,0.142313,6.24427,0,200,0,-1.51207,-1.61173,0.0893701,0.428816,0.278849,0.686619,-1.54364,-1.65548,0,160.547,0,145.245,0,142.848,0,160.971,-1.73316,49.97,5.90341,49.6503,7.09164,49.4945,-1.94514,49.9622,15.9033,5.44409,-7.01915,-2.86779,-18.7272,-3.88465,8.32371,5.61649,29.4901,6.9527e-310,160.547,4.61755e-310,-84.5715,1.4822e-323,-114.559,4.94066e-324,165.631,-1.73316,210.517,5.90341,-34.9212,7.09164,-65.0642,-1.94514,215.593,-26.2969,-28.03,1.55426,7.45767,4.84956,11.9412,-26.8459,-28.791,
6.25019,0.11826,0.142181,6.24601,0,200,0,-1.51326,-1.60809,0.0910667,0.430273,0.286156,0.69355,-1.54761,-1.65446,0,160.379,0,145.254,0,142.862,0,160.797,-1.64931,49.9728,5.89924,49.6508,7.08511,49.4955,-1.85832,49.9655,15.7284,5.36759,-6.91423,-2.83759,-18.5277,-3.86622,8.22658,5.5499,29.8791,6.9527e-310,160.379,4.61755e-310,-84.7845,1.4822e-323,-115.519,4.94066e-324,165.826,-1.64931,210.352,5.89924,-35.1338,7.08511,-66.0237,-1.85832,215.792,-26.3175,-27.9668,1.58377,7.48301,4.97663,12.0617,-26.9149,-28.7732,
6.25183,0.118176,0.142049,6.24776,0,200,0,-1.51442,-1.60453,0.0924655,0.431433,0.293151,0.70017,-1.55036,-1.65219,0,160.215,0,145.262,0,142.875,0,160.622,-1.56727,49.9754,5.89508,49.6513,7.07859,49.4964,-1.77088,49.9686,15.5573,5.29588,-6.81159,-2.80826,-18.3287,-3.84883,8.12756,5.48234,30.2527,6.9527e-310,160.215,4.61755e-310,-84.9574,1.4822e-323,-116.438,4.94066e-324,165.856,-1.56727,210.19,5.89508,-35.3062,7.07859,-66.9412,-1.77088,215.824,-26.3377,-27.9049,1.6081,7.50317,5.09828,12.1769,-26.9628,-28.7337,
6.2536,0.118105,0.141929,6.24951,0,200,0,-1.51566,-1.60072,0.0944572,0.433219,0.301282,0.70796,-1.55623,-1.65303,0,160.039,0,145.269,0,142.887,0,160.447,-1.47923,49.9781,5.89151,49.6517,7.07266,49.4972,-1.68346,49.9717,15.3747,5.21313,-6.70335,-2.77573,-18.127,-3.82784,8.03281,5.41725,30.6991,6.9527e-310,160.039,4.61755e-310,-85.2125,1.4822e-323,-117.511,4.94066e-324,166.305,-1.47923,210.017,5.89151,-35.5608,7.07266,-68.0141,-1.68346,216.277,-26.3593,-27.8385,1.64273,7.53424,5.23968,12.3123,-27.0649,-28.7484,
6.25536,0.118057,0.141809,6.25128,0,200,0,-1.5169,-1.5969,0.0964978,0.435123,0.309091,0.715427,-1.5616,-1.6533,0,159.862,0,145.274,0,142.899,0,160.27,-1.39117,49.9806,5.88913,49.652,7.06673,49.4981,-1.59481,49.9746,15.1937,5.13222,-6.59718,-2.74421,-17.9233,-3.80566,7.93633,5.35116,31.1488,6.9527e-310,159.862,4.61755e-310,-85.4786,1.4822e-323,-118.542,4.94066e-324,166.682,-1.39117,209.843,5.88913,-35.8266,7.06673,-69.0436,-1.59481,216.656,-26.3809,-27.7721,1.67822,7.56735,5.37549,12.4422,-27.1583,-28.7531,
6.25714,0.117985,0.141725,6.25305,0,200,0,-1.51816,-1.59302,0.0981499,0.43657,0.317904,0.724002,-1.56796,-1.6546,0,159.684,0,145.281,0,142.907,0,160.094,-1.30192,49.983,5.88556,49.6524,7.06257,49.4987,-1.50678,49.9773,15.0096,5.04995,-6.48722,-2.70985,-17.7241,-3.78592,7.84298,5.28749,31.6209,6.9527e-310,159.684,4.61755e-310,-85.6878,1.4822e-323,-119.714,4.94066e-324,167.195,-1.30192,209.667,5.88556,-36.0354,7.06257,-70.2154,-1.50678,217.172,-26.4028,-27.7047,1.70696,7.59251,5.52876,12.5913,-27.2688,-28.7756,
