pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.8611,4.87797,4.53614,4.55378,74.3458,-49.4903,20.5406,-0.0285193,0.402573,0.0149325,-0.0338126,-0.507049,-0.0640688,-0.909148,-0.0361643,-1.09025e-08,-6.02938e-08,-1.43329e-08,-3.22255e-06,5.55878e-05,6.77978e-05,
4.86108,4.87797,4.53614,4.55378,74.3575,-49.4652,20.5476,-0.0281724,0.402382,0.0152265,-0.0341138,-0.506919,-0.0642532,-0.909144,-0.0364606,-4.9495e-08,-1.63778e-07,8.49788e-09,-2.47478e-05,-6.63603e-05,1.46405e-05,
4.86108,4.87798,4.53614,4.55377,74.3654,-49.4784,20.5575,-0.0280768,0.402555,0.0153043,-0.0340896,-0.506964,-0.0642821,-0.909431,-0.0366002,-9.26059e-08,-1.61251e-07,-7.84759e-08,-3.55279e-05,2.08293e-06,-7.16757e-05,
4.8611,4.87797,4.53616,4.55378,74.37,-49.4772,20.5574,-0.0280044,0.402595,0.0152937,-0.0341958,-0.50697,-0.064287,-0.909498,-0.0365862,-1.2792e-07,-1.62593e-07,-1.5521e-07,-2.61508e-05,-9.94352e-07,-5.68238e-05,
4.8611,4.87797,4.53616,4.55377,74.3678,-49.5046,20.5221,-0.0289137,0.402558,0.014847,-0.0340183,-0.507127,-0.0637885,-0.909509,-0.0356775,-1.03353e-07,3.00675e-08,2.75178e-07,1.77266e-05,0.000139017,0.000310554,
4.86111,4.87798,4.53614,4.55377,74.3703,-49.4814,20.5473,-0.0281472,0.402598,0.0152825,-0.0343405,-0.506963,-0.0641578,-0.909623,-0.036333,-6.03576e-08,6.03415e-08,3.6334e-07,3.50056e-05,2.46482e-05,7.1779e-05,
4.86111,4.87798,4.53616,4.55377,74.377,-49.4543,20.58,-0.0272182,0.402653,0.0157988,-0.0346663,-0.506738,-0.0645876,-0.90982,-0.0372169,-2.45127e-08,-6.95679e-08,6.91994e-08,2.96817e-05,-0.000107573,-0.000243567,
4.86111,4.87797,4.53614,4.55375,74.3846,-49.4828,20.5514,-0.0280016,0.402647,0.0153817,-0.0345201,-0.506961,-0.0641843,-0.909869,-0.0364186,1.09811e-08,-1.43872e-08,1.51997e-07,2.4742e-05,3.84654e-05,5.77167e-05,
4.86111,4.87797,4.53614,4.55377,74.3928,-49.4538,20.5812,-0.0271297,0.402657,0.0158748,-0.0348711,-0.506791,-0.0646261,-0.909976,-0.037197,3.11342e-08,-1.5031e-07,-1.42645e-07,1.54786e-05,-0.000104396,-0.000226301,
4.8611,4.87796,4.53613,4.55375,74.3965,-49.4554,20.5791,-0.0271485,0.402653,0.0159082,-0.0349554,-0.506795,-0.0645925,-0.91007,-0.0371378,5.24854e-08,-2.86504e-07,-4.35544e-07,1.36953e-05,-8.73591e-05,-0.000187874,
4.8611,4.87797,4.53612,4.55375,74.4065,-49.4564,20.5619,-0.0275197,0.402479,0.0158032,-0.0350196,-0.506874,-0.0644416,-0.91,-0.0367312,6.90235e-08,-3.92417e-07,-4.40331e-07,1.33187e-05,-8.52954e-05,-3.85576e-06,
4.86111,4.87797,4.53612,4.55377,74.4192,-49.4597,20.5642,-0.0274827,0.402521,0.0157984,-0.035089,-0.506961,-0.0644812,-0.910087,-0.0367161,4.2428e-08,-4.65979e-07,-4.57306e-07,-2.39841e-05,-6.63388e-05,-1.53077e-05,
4.8611,4.87798,4.53614,4.55378,74.4228,-49.4766,20.574,-0.0274592,0.402757,0.0158586,-0.0350019,-0.50703,-0.0644718,-0.910409,-0.0367924,4.79615e-08,-4.24428e-07,-6.3369e-07,2.94259e-06,2.20957e-05,-9.37969e-05,
4.86111,4.87798,4.53614,4.55378,74.4329,-49.4608,20.5652,-0.0274565,0.402547,0.0158978,-0.0352381,-0.506971,-0.0644684,-0.910322,-0.0367045,2.54001e-08,-4.91498e-07,-6.25018e-07,-1.83939e-05,-5.4681e-05,7.07039e-06,
4.86111,4.87797,4.53614,4.55378,74.4374,-49.4635,20.5667,-0.0274076,0.402602,0.0159073,-0.0352991,-0.506992,-0.0644706,-0.910423,-0.0367076,1.0269e-08,-5.3692e-07,-6.19629e-07,-1.27081e-05,-3.81488e-05,4.52586e-06,
4.86111,4.87798,4.53613,4.55378,74.4478,-49.4792,20.5536,-0.0278168,0.402593,0.0157517,-0.0352555,-0.507153,-0.0642949,-0.910497,-0.0362883,-3.31568e-08,-4.73054e-07,-3.97882e-07,-2.94288e-05,4.32809e-05,0.000150274,
4.8611,4.87797,4.53613,4.55375,74.4528,-49.4811,20.5552,-0.0277643,0.402607,0.0158137,-0.0353144,-0.507105,-0.064271,-0.910659,-0.0363646,-6.45711e-08,-4.10532e-07,-2.32246e-07,-2.76744e-05,5.50785e-05,0.000145917,
4.8611,4.87797,4.53614,4.55377,74.4496,-49.4797,20.5587,-0.0276567,0.402673,0.0158785,-0.0353723,-0.507073,-0.0642959,-0.910735,-0.0364248,-4.58026e-08,-3.54677e-07,-9.15021e-08,1.64844e-05,4.90576e-05,0.000123615,
4.86111,4.87798,4.53613,4.55378,74.4609,-49.463,20.577,-0.0271201,0.402681,0.0161927,-0.0356471,-0.507027,-0.0645942,-0.910822,-0.0368545,-5.58203e-08,-3.98412e-07,-1.56e-07,-6.94767e-06,-3.0332e-05,-4.47317e-05,
4.86111,4.87795,4.53614,4.55378,74.4715,-49.5111,20.5687,-0.0276468,0.40304,0.0157607,-0.0353298,-0.507344,-0.0642922,-0.911161,-0.0363696,-9.30713e-08,-1.26417e-07,-9.01777e-08,-2.90961e-05,0.000212451,5.14129e-05,
4.86111,4.87797,4.53613,4.55377,74.4686,-49.4758,20.5775,-0.0271384,0.402821,0.0161808,-0.0357055,-0.507073,-0.0645247,-0.911094,-0.0367917,-7.9417e-08,-8.23629e-08,-1.18435e-07,1.19889e-05,3.86807e-05,-2.48111e-05,
4.8611,4.87798,4.53613,4.55377,74.4759,-49.4772,20.5749,-0.0272428,0.402771,0.0162238,-0.0357357,-0.507101,-0.0644914,-0.911161,-0.0367096,-7.49691e-08,-2.61433e-08,-1.02468e-07,3.79867e-06,4.8014e-05,1.36371e-05,
4.86108,4.87798,4.53614,4.55377,74.4823,-49.4738,20.5767,-0.0271906,0.402742,0.0163177,-0.0358144,-0.507068,-0.0645045,-0.91126,-0.036774,-7.14612e-08,1.8238e-08,-8.98418e-08,2.67902e-06,3.38944e-05,9.6425e-06,
4.86108,4.87798,4.53614,4.55377,74.4896,-49.4734,20.5783,-0.0271326,0.402752,0.0163778,-0.0359101,-0.507077,-0.0645242,-0.911364,-0.0367961,-7.17759e-08,6.798e-08,-7.81193e-08,-2.22277e-07,3.51343e-05,8.27995e-06,
4.86108,4.87798,4.53614,4.55377,74.4953,-49.443,20.5926,-0.0265477,0.402619,0.0167504,-0.0362632,-0.506878,-0.0648018,-0.911365,-0.0372908,-7.06936e-08,-7.54393e-08,-2.29915e-07,8.65043e-07,-0.00011463,-0.000121325,
4.86111,4.87797,4.53614,4.55377,74.5018,-49.4447,20.5907,-0.0264999,0.402665,0.016694,-0.0363765,-0.506902,-0.0647877,-0.911437,-0.0372363,-7.50274e-08,-1.92389e-07,-3.31062e-07,-3.86298e-06,-0.000104245,-9.01588e-05,
4.8611,4.87796,4.53616,4.55377,74.5077,-49.4492,20.5901,-0.0265414,0.402698,0.0166938,-0.0363971,-0.506919,-0.0647418,-0.911568,-0.0372016,-7.76406e-08,-2.99679e-07,-4.28273e-07,-1.90552e-06,-7.82366e-05,-7.08877e-05,
4.86111,4.87797,4.53616,4.55377,74.5093,-49.4647,20.5758,-0.0269307,0.402734,0.016503,-0.0363422,-0.507021,-0.0645286,-0.911638,-0.036782,-5.26663e-08,-2.97149e-07,-3.2073e-07,1.99421e-05,2.01982e-06,8.58739e-05,
