pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
5.99177,5.88153,5.93049,6.0261,-200,0,0,10,10,-10,-10,-2.93007,-5.6281,10,10,0,-3135.19,0,-3013.94,0,-3067.79,0,-3172.96,-47.8918,-14.3656,-46.0208,-19.5469,-46.9222,-17.2714,-48.3568,-12.7132,73.6613,-29.962,-251.214,40.1218,-57.0705,11.2444,225.961,-60.062,52.8281,6.95277e-310,-1582.84,8.48735e-315,2119.55,1.4822e-323,594.018,6.0979e-310,-3172.96,-47.8918,-1597.2,-46.0208,2100.01,-46.9222,576.746,-48.3568,-3185.67,230.036,182.145,-247.958,-293.979,-50.9578,-97.88,435.233,386.876,
5.99054,5.88336,5.93128,6.02295,-200,0,0,10,10,-10,-10,-2.92303,-5.62185,10,10,0,-3133.85,0,-3015.94,0,-3068.66,0,-3169.49,-47.8742,-14.4242,-46.0564,-19.4631,-46.9359,-17.2343,-48.3165,-12.8655,72.2947,-29.1628,-243.669,39.3847,-53.9148,10.6596,217.219,-56.966,55.6383,6.95277e-310,-1622.57,8.48735e-315,2191.3,1.4822e-323,593.085,6.0979e-310,-3169.49,-47.8742,-1636.99,-46.0564,2171.84,-46.9359,575.85,-48.3165,-3182.36,235.162,187.288,-257.209,-303.265,-50.8353,-97.7712,434.785,386.468,
5.98939,5.88615,5.93242,6.02042,-200,0,0,10,10,-10,-10,-3.00012,-5.70006,10,10,0,-3132.58,0,-3019.01,0,-3069.91,0,-3166.71,-47.8576,-14.4792,-46.1105,-19.3344,-46.9555,-17.1809,-48.2838,-12.9876,69.8861,-27.9567,-234.612,38.508,-51.5107,10.3465,208.763,-54.291,58.3285,6.95277e-310,-1630.67,8.48735e-315,2246.12,1.4822e-323,603.497,6.0979e-310,-3166.71,-47.8576,-1645.15,-46.1105,2226.78,-46.9555,586.316,-48.2838,-3179.7,236.206,188.349,-264.271,-310.382,-52.176,-99.1314,434.425,386.142,
5.98696,5.88851,5.93394,6.01842,-200,0,0,10,10,-10,-10,-2.87148,-5.57293,10,10,0,-3129.9,0,-3021.61,0,-3071.58,0,-3164.51,-47.8223,-14.5956,-46.156,-19.2255,-46.9816,-17.1094,-48.2577,-13.0842,65.4371,-26.1718,-225.627,39.1381,-48.6884,9.9791,201.747,-53.8716,58.7417,6.95277e-310,-1537.37,8.48735e-315,2299.04,1.4822e-323,586.189,6.0979e-310,-3164.51,-47.8223,-1551.97,-46.156,2279.81,-46.9816,569.08,-48.2577,-3177.59,224.165,176.343,-271.092,-317.248,-49.9389,-96.9204,434.141,385.883,
5.98347,5.89154,5.93607,6.01525,-200,0,0,10,9.25578,-10,-10,-2.61348,-5.31702,10,10,0,-3126.07,0,-3024.94,0,-3073.93,0,-3161.03,-47.7711,-14.7623,-46.2141,-19.0854,-47.018,-17.0091,-48.216,-13.2369,59.512,-23.8199,-213.302,40.0575,-44.1984,9.26434,191.331,-53.1046,59.5246,6.95277e-310,-1417.87,8.48735e-315,2384.41,1.4822e-323,551.456,6.0979e-310,-3161.03,-47.7711,-1432.63,-46.2141,2365.32,-47.018,534.447,-48.216,-3174.26,208.741,160.97,-282.095,-328.31,-45.4519,-92.4699,433.691,385.474,
5.98,5.89457,5.9385,6.0116,-200,0,0,10,8.48422,-10,-10,-2.239,-4.94489,10,10,0,-3122.24,0,-3028.28,0,-3076.59,0,-3157.01,-47.7195,-14.9282,-46.2718,-18.9452,-47.059,-16.8953,-48.1673,-13.413,53.904,-21.6032,-200.747,41.0086,-38.793,8.24037,179.479,-51.9232,60.8015,6.95277e-310,-1313.51,8.48735e-315,2493.38,1.4822e-323,501.027,6.0979e-310,-3157.01,-47.7195,-1328.44,-46.2718,2474.44,-47.059,484.132,-48.1673,-3170.42,195.271,147.552,-296.147,-342.418,-38.9391,-85.9981,433.17,385.003,
5.97704,5.89796,5.94072,6.008,-200,0,0,10,7.85538,-10,-10,-1.94757,-4.65562,10,10,0,-3118.99,0,-3032.01,0,-3079.04,0,-3153.05,-47.6751,-15.0694,-46.3358,-18.7882,-47.0966,-16.7903,-48.1188,-13.5861,48.7796,-19.5392,-187.917,41.1885,-34.0239,7.34507,167.559,-50.1516,62.8704,6.95277e-310,-1228.44,8.48735e-315,2589.54,1.4822e-323,461.788,6.0979e-310,-3153.05,-47.6751,-1243.51,-46.3358,2570.75,-47.0966,444.997,-48.1188,-3166.64,184.29,136.615,-308.542,-354.878,-33.8707,-80.9673,432.658,384.539,
5.97339,5.90143,5.94301,6.00414,-200,0,0,9.69974,6.9616,-10,-10,-1.57335,-4.2836,10,10,0,-3114.98,0,-3035.82,0,-3081.56,0,-3148.81,-47.6199,-15.243,-46.4006,-18.6276,-47.1349,-16.6825,-48.066,-13.7717,42.676,-17.1775,-173.964,41.5607,-28.9501,6.38022,155.164,-48.8347,64.4789,6.95277e-310,-1107.59,8.48735e-315,2679.79,1.4822e-323,411.39,6.0979e-310,-3148.81,-47.6199,-1122.83,-46.4006,2661.16,-47.1349,394.707,-48.066,-3162.58,168.691,121.071,-320.175,-366.576,-27.3625,-74.4974,432.108,384.042,
5.96922,5.9046,5.94575,5.99999,-200,0,0,8.64277,5.90831,-10,-10,-0.961743,-3.67461,10,10,0,-3110.39,0,-3039.31,0,-3084.57,0,-3144.23,-47.5559,-15.4415,-46.4595,-18.4801,-47.1803,-16.5536,-48.0083,-13.9714,36.1466,-14.7618,-160.031,42.6534,-22.7026,5.03191,141.962,-48.0892,65.3834,6.95277e-310,-965.174,8.48735e-315,2788.82,1.4822e-323,329.003,6.0979e-310,-3144.23,-47.5559,-980.616,-46.4595,2770.34,-47.1803,312.45,-48.0083,-3158.2,150.309,102.753,-334.234,-380.693,-16.726,-63.9062,431.514,383.506,
5.96478,5.90861,5.94891,5.99558,-200,0,0,7.40691,4.67642,-10,-10,-0.29136,-3.00722,10,10,0,-3105.5,0,-3043.72,0,-3088.05,0,-3139.38,-47.4867,-15.6528,-46.5331,-18.294,-47.2324,-16.4043,-47.9462,-14.183,28.6554,-12.0268,-143.885,43.5032,-16.113,3.59453,127.218,-47.2753,66.4064,6.95277e-310,-798.658,8.48735e-315,2888.89,1.4822e-323,238.7,6.0979e-310,-3139.38,-47.4867,-814.311,-46.5331,2870.6,-47.2324,222.296,-47.9462,-3153.56,128.816,81.329,-347.133,-393.666,-5.06713,-52.2995,430.885,382.938,
5.96043,5.91309,5.95206,5.99082,-200,0,0,6.18846,3.46191,-10,-10,0.407024,-2.3118,10,10,0,-3100.72,0,-3048.65,0,-3091.52,0,-3134.15,-47.4182,-15.8592,-46.6146,-18.0853,-47.2839,-16.2553,-47.8782,-14.411,21.1291,-9.29481,-126.482,43.6681,-9.56623,2.11858,111.349,-45.9128,68.263,6.95277e-310,-634.492,8.48735e-315,2980.92,1.4822e-323,144.621,6.0979e-310,-3134.15,-47.4182,-650.351,-46.6146,2962.83,-47.2839,128.365,-47.8782,-3148.56,107.625,60.2071,-358.994,-405.608,7.07868,-40.2052,430.205,382.327,
5.95554,5.91794,5.95509,5.98568,-200,0,0,4.75356,2.0315,-10,-10,1.14422,-1.57742,10,10,0,-3095.34,0,-3053.98,0,-3094.85,0,-3128.49,-47.3401,-16.0909,-46.7018,-17.8588,-47.3329,-16.1119,-47.8035,-14.6569,12.6802,-6.29293,-107.273,43.3961,-3.11313,0.646256,94.6971,-44.6262,70.1045,6.95277e-310,-441.163,8.48735e-315,3042.26,1.4822e-323,45.3054,6.0979e-310,-3128.49,-47.3401,-457.254,-46.7018,3024.4,-47.3329,29.1935,-47.8035,-3143.15,82.6705,35.3304,-366.895,-413.596,19.8996,-27.4334,429.469,381.666,
5.95028,5.92284,5.95792,5.98033,-200,0,0,3.17088,0.453732,-10,-10,1.92185,-0.802399,10,10,0,-3089.55,0,-3059.38,0,-3097.96,0,-3122.61,-47.2548,-16.3397,-46.7888,-17.6297,-47.3783,-15.9779,-47.7245,-14.9122,3.72591,-3.18931,-87.2908,42.8087,3.14813,-0.832054,77.9299,-43.5512,71.4662,6.95277e-310,-227.928,8.48735e-315,3059.38,1.4822e-323,-59.4637,6.0979e-310,-3112.44,-47.2548,-244.267,-46.7888,3041.75,-47.3783,-75.4416,-47.7245,-3127.35,55.1458,7.891,-369.089,-415.878,33.4236,-13.9548,427.391,379.667,
5.94498,5.92797,5.96147,5.97466,-200,0,0,1.57559,-1.13655,-10,-10,2.97544,0.247942,10,10,0,-3083.72,0,-3065.02,0,-3101.86,0,-3116.38,-47.1676,-16.5898,-46.8786,-17.3895,-47.4347,-15.8098,-47.6392,-15.1825,-5.30626,-0.17999,-66.8108,42.4431,10.6478,-2.78915,59.4563,-42.5634,72.2147,6.95277e-310,-12.9979,8.48735e-315,3065.02,1.4822e-323,-201.418,6.0979e-310,-3073.7,-47.1676,-29.5877,-46.8786,3047.63,-47.4347,-217.228,-47.6392,-3088.88,27.4015,-19.766,-369.803,-416.682,51.7467,4.31203,422.385,374.746,
5.93969,5.93353,5.96468,5.96885,-200,0,0,-0.111647,-2.8187,-10,-10,4.03378,1.30338,10,10,0,-3077.91,0,-3071.14,0,-3105.4,0,-3109.98,-47.0792,-16.8389,-46.9746,-17.1285,-47.4852,-15.6573,-47.5501,-15.4592,-14.6078,2.86879,-45.1115,41.109,17.417,-4.60493,40.7521,-41.2922,74.707,6.95277e-310,214.319,8.48735e-315,3071.14,1.4822e-323,-344.02,6.0979e-310,-3084.82,-47.0792,197.48,-46.9746,3054.01,-47.4852,-359.678,-47.5501,-3100.28,-1.94168,-49.0209,-370.578,-417.553,70.1527,22.6674,423.811,376.261,
5.93455,5.93932,5.96762,5.96279,-200,0,0,-1.89114,-4.59318,-10,-10,5.20449,2.47145,10,10,0,-3072.26,0,-3077.5,0,-3108.63,0,-3103.31,-46.992,-17.0807,-47.073,-16.8563,-47.531,-15.5178,-47.4555,-15.7472,-23.7363,5.79604,-22.7651,38.9158,23.7767,-6.405,21.6016,-39.6129,78.3409,6.95277e-310,454.067,8.48735e-315,3048.7,1.4822e-323,-501.774,6.0979e-310,-3103.31,-46.992,436.987,-47.073,3031.84,-47.531,-517.292,-47.4555,-3119.06,-32.8893,-79.8814,-367.669,-414.742,90.5128,42.9818,426.187,378.732,
5.9281,5.94541,5.96995,5.95635,-200,0,0,-4.04956,-6.74521,-10,-10,6.22631,3.4912,10,10,0,-3065.16,0,-3084.2,0,-3111.2,0,-3096.24,-46.8809,-17.3833,-47.1747,-16.5694,-47.5671,-15.4067,-47.3532,-16.0523,-34.9278,9.31373,2.25609,36.0426,29.2915,-7.99595,2.60303,-38.7155,79.9741,6.95277e-310,744.857,8.48735e-315,2882.48,1.4822e-323,-639.469,6.0979e-310,-3096.24,-46.8809,727.474,-47.1747,2865.91,-47.5671,-654.876,-47.3532,-3112.29,-70.4271,-117.308,-346.207,-393.382,108.284,60.7166,425.262,377.909,
5.92299,5.95188,5.9723,5.94971,-200,0,0,-6.18966,-8.88016,-10,-10,7.60824,4.87106,10,10,0,-3059.53,0,-3091.32,0,-3113.78,0,-3088.93,-46.7914,-17.623,-47.281,-16.2638,-47.6032,-15.2949,-47.2456,-16.3663,-44.2831,12.1601,26.7557,31.8902,34.6692,-9.718,-17.6241,-36.3548,84.9662,6.95277e-310,1033.2,8.48735e-315,2709.59,1.4822e-323,-825.702,6.0979e-310,-3088.93,-46.7914,1015.58,-47.281,2693.32,-47.6032,-840.996,-47.2456,-3105.3,-107.646,-154.438,-323.885,-371.166,132.317,84.7141,424.306,377.061,
5.91708,5.95852,5.97475,5.94271,-200,0,0,-8.56754,-10,-10,-10,9.16287,6.42354,10,10,0,-3053.04,0,-3098.62,0,-3116.47,0,-3081.23,-46.6864,-17.8991,-47.3879,-15.9495,-47.6405,-15.1785,-47.1299,-16.6966,-54.8174,15.235,52.7302,27.5691,40.3482,-11.6518,-38.5796,-34.6807,88.8458,6.95277e-310,1353.56,8.48735e-315,2449.4,1.4822e-323,-1035.21,6.0979e-310,-3081.23,-46.6864,1335.67,-47.3879,2433.45,-47.6405,-1050.39,-47.1299,-3097.93,-149.001,-195.687,-290.3,-337.688,159.354,111.714,423.298,376.168,
5.91193,5.96542,5.97641,5.93549,-200,0,0,-10,-10,-10,-10,10,8.29596,10,10,0,-3047.37,0,-3106.21,0,-3118.3,0,-3073.28,-46.5936,-18.1394,-47.4969,-15.6221,-47.6657,-15.0991,-47.008,-17.0367,-64.2781,17.9256,78.8732,21.514,44.7384,-13.3298,-59.6024,-31.812,96.6076,6.95277e-310,1731.75,8.48735e-315,2078.42,1.4822e-323,-1287.76,6.0979e-310,-3073.28,-46.5936,1713.61,-47.4969,2062.8,-47.6657,-1302.86,-47.008,-3090.32,-197.814,-244.408,-242.419,-289.916,191.943,144.278,422.255,375.247,
5.90711,5.97272,5.97791,5.92795,-200,0,0,-10,-10,-9.99634,-10,10,10,10,10,0,-3042.07,0,-3114.24,0,-3119.95,0,-3064.99,-46.5056,-18.3637,-47.6096,-15.275,-47.6882,-15.0277,-46.8782,-17.3906,-73.4094,20.3984,105.77,14.3145,48.7944,-15.0548,-81.54,-28.3589,108.079,6.95277e-310,2204.64,8.48735e-315,1547.1,1.4822e-323,-1627.1,6.0979e-310,-3064.99,-46.5056,2186.27,-47.6096,1531.82,-47.6882,-1642.13,-46.8782,-3082.38,-258.847,-305.353,-173.849,-221.459,235.732,188.044,421.166,374.288,
5.90303,5.98008,5.97875,5.92012,-200,0,0,-10,-10,-3.92151,-6.66545,10,10,10,10,0,-3037.59,0,-3122.34,0,-3120.87,0,-3056.38,-46.4304,-18.5531,-47.7207,-14.9242,-47.7008,-14.9877,-46.7407,-17.7569,-81.2775,22.4157,132.341,5.67835,51.9257,-16.6439,-103.692,-23.8267,128.276,6.95277e-310,2875.39,8.48735e-315,728.393,1.4822e-323,-2135.01,6.0979e-310,-3056.38,-46.4304,2856.83,-47.7207,713.469,-47.7008,-2149.99,-46.7407,-3074.14,-345.409,-391.839,-68.2001,-115.921,301.269,253.568,420.034,373.293,
5.89943,5.98839,5.97927,5.91175,-200,0,0,-10,-10,6.16879,3.41782,10,10,10,10,0,-3033.62,0,-3131.47,0,-3121.44,0,-3047.17,-46.3632,-18.7204,-47.843,-14.5274,-47.7085,-14.9631,-46.5903,-18.1478,-88.9819,24.2474,160.947,-5.04773,54.3062,-18.1798,-127.594,-18.1572,125.111,6.95277e-310,3033.62,8.48735e-315,-631.527,1.4822e-323,-2274.49,6.0979e-310,-2271.67,-46.3632,3014.9,-47.843,-646.054,-47.7085,-2289.46,-46.5903,-2289.82,-365.837,-412.201,107.283,59.4403,319.268,271.56,318.755,272.165,
5.89637,5.99512,5.97949,5.903,-200,0,0,-10,-10,10,10,10,10,10,9.81192,0,-3030.26,0,-3138.88,0,-3121.69,0,-3037.55,-46.3058,-18.862,-47.9398,-14.2049,-47.7119,-14.9523,-46.4298,-18.5547,-94.1272,25.2339,185.636,-14.9672,57.4508,-20.1234,-151.088,-12.3564,120.086,6.95277e-310,3030.26,8.48735e-315,-1797.35,1.4822e-323,-2416.55,6.0979e-310,-1483.84,-46.3058,3011.39,-47.9398,-1811.56,-47.7119,-2431.51,-46.4298,-1502.39,-365.414,-411.72,257.72,209.78,337.599,289.887,217.072,170.642,
5.89376,6.00265,5.97942,5.89427,-200,0,0,-10,-10,10,10,10,10,6.62592,3.96562,0,-3027.38,0,-3147.16,0,-3121.61,0,-3027.95,-46.2563,-18.9829,-48.0453,-13.8437,-47.7109,-14.9557,-46.2661,-18.9591,-99.3944,26.1351,211.593,-26.5241,59.4969,-21.8448,-174.979,-5.99831,115.836,6.95277e-310,3027.38,8.48735e-315,-3072.44,1.4822e-323,-2530.41,6.0979e-310,-694.818,-46.2563,3008.4,-48.0453,-3086.28,-47.7109,-2545.36,-46.2661,-713.777,-365.052,-411.309,422.253,374.208,352.29,304.579,115.233,68.9672,
5.89177,6.01136,5.97892,5.88562,-200,0,0,-10,-10,10,10,10,10,0.738411,-1.91236,0,-3025.19,0,-3156.74,0,-3121.06,0,-3018.43,-46.2185,-19.0749,-48.1641,-13.4245,-47.7033,-14.9797,-46.1003,-19.3587,-104.953,26.9805,239.474,-40.4278,59.9581,-23.2058,-199.396,1.26112,78.0835,6.95277e-310,2106.73,8.48735e-315,-3156.74,1.4822e-323,-1811.99,6.0979e-310,98.4725,-46.2185,2087.66,-48.1641,-3170.17,-47.7033,-1826.97,-46.1003,79.1138,-246.266,-292.484,433.136,384.972,259.589,211.886,12.8419,-33.2584,
5.89034,6.02078,5.9777,5.87694,-200,0,0,-10,-10,10,10,10,8.80663,-2.45037,-5.09138,0,-3023.63,0,-3167.1,0,-3119.71,0,-3008.89,-46.1912,-19.1408,-48.2884,-12.9703,-47.685,-15.038,-45.9306,-19.758,-110.388,27.6667,268.381,-56.4908,58.7753,-24.1995,-223.869,9.41791,56.0641,6.95277e-310,1551.11,8.48735e-315,-3167.1,1.4822e-323,-1356.72,6.0979e-310,528.006,-46.1912,1531.96,-48.2884,-3180.07,-47.685,-1371.76,-45.9306,508.248,-174.577,-220.769,434.476,386.188,200.844,153.159,-42.6151,-88.5457,
5.88928,6.0308,5.97572,5.86792,-200,0,0,-7.41358,-10,10,10,9.35861,6.61844,-4.35526,-6.98591,0,-3022.45,0,-3178.13,0,-3117.54,0,-2998.96,-46.1708,-19.1901,-48.4159,-12.4858,-47.6552,-15.1323,-45.7505,-20.1716,-115.705,28.1609,298.476,-74.749,56.2187,-24.9683,-248.945,18.4506,42.5173,6.95277e-310,1197.32,8.48735e-315,-3178.13,1.4822e-323,-1061.58,6.0979e-310,784.468,-46.1708,1178.13,-48.4159,-3190.61,-47.6552,-1076.71,-45.7505,764.296,-128.932,-175.103,435.9,387.484,162.759,115.103,-75.7436,-121.494,
5.88866,6.03802,5.97303,5.8582,-200,0,0,-5.69209,-8.34623,10,10,8.28171,5.54389,-5.69419,-8.31344,0,-3021.78,0,-3186.07,0,-3114.59,0,-2988.27,-46.159,-19.2183,-48.5049,-12.1356,-47.6144,-15.2601,-45.5523,-20.6153,-117.069,27.5424,322.382,-90.9087,54.7505,-26.1496,-272.976,27.5233,35.047,6.95277e-310,965.279,8.48735e-315,-3186.07,1.4822e-323,-916.465,6.0979e-310,964.608,-46.159,946.061,-48.5049,-3198.21,-47.6144,-931.725,-45.5523,943.992,-98.9928,-145.152,436.925,388.42,144.03,96.4154,-99.0294,-144.582,
5.88838,6.0445,5.96974,5.8469,-200,0,0,-4.26258,-6.91641,10,10,7.59143,4.85651,-6.80407,-9.40976,0,-3021.46,0,-3193.19,0,-3110.96,0,-2975.84,-46.1535,-19.2316,-48.5824,-11.8215,-47.5638,-15.417,-45.3164,-21.1288,-116.066,26.0623,345.328,-107.717,53.8524,-27.7783,-299.558,37.5722,29.6443,6.95277e-310,772.598,8.48735e-315,-3193.19,1.4822e-323,-823.466,6.0979e-310,1113.8,-46.1535,753.367,-48.5824,-3205.01,-47.5638,-838.883,-45.3164,1092.67,-74.1319,-120.285,437.841,389.259,132.025,84.4611,-118.332,-163.648,
5.88847,6.05003,5.96606,5.83314,-200,0,0,-2.9565,-5.61044,10,10,7.23431,4.50267,-7.80214,-10,0,-3021.57,0,-3199.28,0,-3106.91,0,-2960.7,-46.1554,-19.2271,-48.6471,-11.5523,-47.5068,-15.5919,-45.0214,-21.7502,-111.773,23.3165,367.358,-125.043,54.5461,-30.3055,-330.85,48.77,25.5854,6.95277e-310,596.564,8.48735e-315,-3199.28,1.4822e-323,-775.379,6.0979e-310,1247.8,-46.1554,577.337,-48.6471,-3210.84,-47.5068,-790.971,-45.0214,1226.05,-51.4174,-97.5728,438.625,389.978,125.814,78.3074,-135.689,-180.711,
