pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.71862,4.52984,4.58615,4.83187,172.422,-124.341,33.7369,-0.056926,0.938861,-1.52534,0.0907569,-1.90376,-0.41301,-0.338693,0.512213,1.99785e-09,2.47305e-07,1.3236e-07,1.31567e-07,0.000105618,5.85688e-05,
4.71863,4.52985,4.58614,4.83187,172.432,-124.317,33.7625,-0.056474,0.938919,-1.52509,0.0907841,-1.90387,-0.413356,-0.338728,0.511756,-6.47275e-09,2.17164e-07,-1.13045e-07,-6.2107e-06,-2.21001e-05,-0.000179933,
4.71863,4.52985,4.58614,4.83187,172.441,-124.319,33.7598,-0.0564355,0.938902,-1.5252,0.090678,-1.90392,-0.41342,-0.338592,0.511795,-1.27143e-08,1.93521e-07,-3.01624e-07,-4.50254e-06,-1.70557e-05,-0.000136037,
4.71863,4.52985,4.58614,4.83187,172.452,-124.328,33.7483,-0.056541,0.938834,-1.5254,0.0905291,-1.90394,-0.413407,-0.338414,0.511974,-3.65086e-08,2.20501e-07,-3.0902e-07,-2.04201e-05,2.31539e-05,-6.34787e-06,
4.71863,4.52985,4.58614,4.83187,172.452,-124.309,33.7392,-0.0564769,0.938599,-1.52532,0.0903153,-1.90371,-0.413478,-0.338154,0.511886,-4.24564e-08,1.33506e-07,-1.8545e-07,-4.86017e-06,-7.10876e-05,0.000100975,
4.71866,4.52985,4.58615,4.83188,172.459,-124.307,33.7533,-0.056133,0.938795,-1.52541,0.0902626,-1.90386,-0.413634,-0.338192,0.511716,-2.1395e-08,2.81431e-08,-2.15081e-07,1.83743e-05,-9.19195e-05,-2.58503e-05,
4.71864,4.52984,4.58617,4.83188,172.483,-124.332,33.7441,-0.0563128,0.938843,-1.5258,0.0901901,-1.90407,-0.413574,-0.338086,0.51197,-8.98666e-08,5.83557e-08,-8.22133e-08,-4.39987e-05,1.94141e-05,8.53784e-05,
4.71862,4.52984,4.58615,4.83188,172.479,-124.311,33.7716,-0.0559026,0.938958,-1.52554,0.0903394,-1.90421,-0.413872,-0.33812,0.511564,-5.70138e-08,-6.08132e-08,-3.13956e-07,2.44281e-05,-8.86095e-05,-0.000172315,
4.71863,4.52984,4.58617,4.83188,172.483,-124.331,33.7433,-0.0561579,0.938858,-1.52593,0.0900587,-1.90416,-0.413709,-0.33781,0.512004,4.73328e-09,-4.59147e-08,-1.06326e-07,3.87625e-05,9.35272e-06,0.000130342,
4.71865,4.52985,4.58617,4.83187,172.498,-124.302,33.7607,-0.0557617,0.938819,-1.52571,0.0899776,-1.90409,-0.413968,-0.337848,0.511534,3.26314e-08,-2.35604e-07,-1.41355e-07,2.23167e-05,-0.000151739,-2.80208e-05,
