ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.4072,-0.0610426,0.736667,0.566602,0.489603,-0.452853,-0.483916,0.00162058,-0.00119041,0.000348641,-0.0119134,0.0049902,0.0178465,0.434478,0.224731,0.646012,0.227112,0.965689,-0.0991204,-0.0777155,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.0248428,0,0,0,0,14.2369,-0.26881,5.89538,-1.79947,-1.48836,1.30448,1.79846,0,0,-10,0,0,0,0,0,10.7976,0,0,0,
0.407202,-0.0610458,0.736667,0.566598,0.489605,-0.452871,-0.483903,0.00135669,-0.0015146,0.00036927,-0.0123104,0.00513002,0.0174258,0.434477,0.224725,0.646012,0.227107,0.96569,-0.0991223,-0.0777167,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.177586,-0.0440098,0.949018,-0.374713,-4.73785,14.0875,-2.06361,5.92257,-0.319093,-1.32,2.31887,1.73197,0,0,-10,0,0,0,0,0,10.7975,0,0,0,
0.407203,-0.0610479,0.736668,0.566596,0.489605,-0.452879,-0.483897,0.00125279,-0.00169973,0.000389251,-0.0125985,0.00497642,0.016734,0.434477,0.224721,0.646013,0.227106,0.96569,-0.0991234,-0.077717,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.127789,-0.0516881,0.518788,-0.161268,-2.37958,14.116,-1.27426,5.88227,-1.02042,-1.39793,1.80841,1.76291,0,0,-10,0,0,0,0,0,10.7974,0,0,0,
0.407205,-0.0610512,0.73667,0.566592,0.489607,-0.452895,-0.483885,0.00102736,-0.00170247,0.000400161,-0.0124234,0.00487236,0.0165709,0.434476,0.224715,0.646014,0.227102,0.965691,-0.0991255,-0.0777173,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.214104,-0.103721,1.06533,-0.392147,-3.84228,14.0141,-2.00322,5.82055,-0.510158,-1.35483,2.12818,1.69066,0,0,-10,0,0,0,0,0,10.7972,0,0,0,
0.407206,-0.0610531,0.73667,0.56659,0.489607,-0.452904,-0.483879,0.000979535,-0.00175132,0.000383059,-0.0122522,0.00477969,0.0164542,0.434476,0.224711,0.646014,0.227101,0.965691,-0.0991264,-0.0777176,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.11332,-0.0406903,0.492713,-0.160824,-2.31007,14.1352,-1.20148,5.89092,-1.05872,-1.40175,1.79562,1.7642,0,0,-10,0,0,0,0,0,10.7972,0,0,0,
0.407207,-0.0610551,0.736671,0.566588,0.489607,-0.452912,-0.483873,0.000724911,-0.0018489,0.0004024,-0.0128415,0.00477707,0.0154296,0.434475,0.224708,0.646015,0.227099,0.965691,-0.0991272,-0.0777179,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.308811,-0.0325701,0.584797,-0.271167,-4.20377,14.0921,-2.31909,6.00679,-0.280495,-1.33613,2.17625,1.79331,0,0,-10,0,0,0,0,0,10.7971,0,0,0,
0.407208,-0.0610573,0.736672,0.566588,0.489607,-0.45292,-0.483867,0.000678681,-0.00214605,0.000387327,-0.0133639,0.00482073,0.0148829,0.434475,0.224704,0.646015,0.227098,0.965692,-0.0991283,-0.077718,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.06137,-0.0551925,0.52974,-0.14063,-1.90074,14.0825,-4.18041,6.23509,0.147346,-1.40353,1.58867,1.72252,0,0,-10,0,0,0,0,0,10.797,0,0,0,
0.40721,-0.0610609,0.73667,0.566583,0.489606,-0.452938,-0.483856,0.00143191,-0.00165779,0.000129263,-0.0143248,0.00505299,0.0165003,0.434474,0.224698,0.646015,0.227093,0.965692,-0.0991281,-0.0777204,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.50519,0.104609,0.936519,-0.509025,-2.84598,14.3172,-5.80644,6.57239,1.02298,-1.40396,1.7706,1.60042,0,0,-10,0,0,0,0,0,10.7971,0,0,0,
0.407212,-0.0610621,0.736668,0.56658,0.489607,-0.452947,-0.48385,0.00224582,-0.0011808,-7.61019e-05,-0.0147757,0.00503966,0.0174893,0.434474,0.224697,0.646014,0.227089,0.965693,-0.0991274,-0.0777221,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.45667,0.119193,0.489284,-0.307145,-2.42508,14.3336,-5.49326,6.61673,0.842701,-1.40517,1.66611,1.69073,0,0,-10,0,0,0,0,0,10.7972,0,0,0,
0.407216,-0.0610629,0.736666,0.566577,0.489607,-0.452957,-0.483844,0.0029432,-0.000709183,-0.000315939,-0.0152393,0.00499116,0.0184953,0.434473,0.224696,0.646013,0.227083,0.965695,-0.099126,-0.0777245,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.35483,0.167236,0.543514,-0.292419,-1.67626,14.4453,-4.94652,6.62499,0.503425,-1.43321,1.52487,1.64629,0,0,-10,0,0,0,0,0,10.7975,0,0,0,
0.407223,-0.0610634,0.73666,0.56657,0.489608,-0.452978,-0.483832,0.00407886,4.55933e-05,-0.000733663,-0.0164603,0.00530354,0.0205277,0.434473,0.224695,0.64601,0.227071,0.965697,-0.0991229,-0.0777292,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.20067,0.398929,1.15463,-0.695156,-3.50698,14.8234,-4.82532,6.84094,0.789933,-1.40336,1.97756,1.50349,0,0,-10,0,0,0,0,0,10.798,0,0,0,
0.407228,-0.0610632,0.736657,0.566566,0.48961,-0.452988,-0.483825,0.00450498,0.000375265,-0.000942833,-0.0158032,0.00547728,0.0222029,0.434473,0.224695,0.646009,0.227063,0.965699,-0.0991212,-0.0777314,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.1404,0.173827,0.483346,-0.272267,-1.71844,14.4622,-4.25351,6.55664,0.217264,-1.43274,1.55841,1.66579,0,0,-10,0,0,0,0,0,10.7982,0,0,0,
0.407233,-0.0610627,0.736655,0.566562,0.489612,-0.452999,-0.483817,0.00497875,0.000441057,-0.00109208,-0.0151849,0.00554898,0.0234212,0.434473,0.224695,0.646008,0.227054,0.965701,-0.0991197,-0.0777334,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.42657,0.142238,0.509419,-0.243138,-1.30271,14.4101,-5.09589,6.61828,0.502101,-1.44109,1.43244,1.64799,0,0,-10,0,0,0,0,0,10.7984,0,0,0,
0.407245,-0.0610599,0.73665,0.566554,0.489616,-0.453022,-0.483802,0.00501254,0.000882334,-0.0011283,-0.0157507,0.00528816,0.0223309,0.434473,0.224698,0.646006,0.227036,0.965706,-0.0991172,-0.0777373,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.76762,0.29315,0.979081,-0.510402,-3.23781,14.6238,-6.63846,6.95055,1.50031,-1.38489,1.82837,1.5509,0,0,-10,0,0,0,0,0,10.7988,0,0,0,
0.407251,-0.0610581,0.736648,0.56655,0.489618,-0.453034,-0.483793,0.00522223,0.00102703,-0.00118286,-0.0172192,0.00544759,0.0225857,0.434473,0.2247,0.646005,0.227026,0.965708,-0.0991159,-0.0777392,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,2.15732,0.142675,0.541254,-0.233352,-1.12126,14.3861,-7.41962,6.90202,1.4677,-1.4378,1.30187,1.61657,0,0,-10,0,0,0,0,0,10.799,0,0,0,
