pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.11593,3.63335,4.19783,2.94895,300,300,-300,1.15555,-2.7131,10,6.24401,-3.87685,-2.7576,-4.38091,-1.55478,-7.28587e-07,-3.5208e-07,6.43214e-13,-0.000364293,-0.00017604,0.000802005,
3.11593,3.63335,4.19783,2.94895,73.2129,-146.657,40.4776,-5.15345,-0.587676,-4.45385,-3.53851,-3.96504,-10,-3.74367,-3.09949,-1.22e-06,-5.89547e-07,1.17042e-12,-0.000364293,-0.00017604,0.000802005,
3.11593,3.63335,4.19783,2.94895,73.1416,-146.708,40.502,-5.15431,-0.587327,-4.45562,-3.53833,-3.96621,-10,-3.74312,-3.09983,-1.69421e-06,-8.18703e-07,1.08992e-12,-0.000364293,-0.00017604,0.000802005,
3.11595,3.63337,4.19783,2.94895,73.2559,-146.757,40.5039,-5.1534,-0.587589,-4.45392,-3.53843,-3.96516,-10,-3.74377,-3.09963,-2.36377e-06,-1.07007e-06,2.76575e-12,-0.00056663,-0.000212719,0.00140738,
3.11595,3.63337,4.19781,2.94896,73.1612,-146.772,40.519,-5.15447,-0.587232,-4.45558,-3.53816,-3.96608,-10,-3.74331,-3.09997,-3.0391e-06,-1.36285e-06,3.1123e-12,-0.000501313,-0.000217342,0.00130958,
3.1159,3.63335,4.19775,2.94892,73.107,-146.703,40.5002,-5.15513,-0.587508,-4.45543,-3.53814,-3.96592,-10,-3.74346,-3.09993,-4.95566e-06,-4.37949e-06,4.18406e-11,-0.00168289,-0.00264883,0.00567977,
3.1156,3.63314,4.19731,2.9486,73.1774,-146.84,40.5372,-5.15665,-0.588939,-4.45297,-3.53884,-3.96294,-10,-3.7452,-3.09842,-1.26646e-05,-2.39116e-05,1.72086e-09,-0.00532835,-0.0134996,0.0286712,
3.11562,3.63271,4.19724,2.94856,73.3156,-146.902,40.5408,-5.15451,-0.589132,-4.45364,-3.54144,-3.95802,-10,-3.74725,-3.09767,-2.3016e-05,-5.0347e-05,3.11483e-09,-0.00732097,-0.0186948,0.0394679,
3.11623,3.6332,4.19853,2.9497,73.2649,-146.858,40.5316,-5.15647,-0.588518,-4.46095,-3.54049,-3.96385,-10,-3.74135,-3.10214,-3.52769e-05,-7.42331e-05,2.86682e-09,-0.0100792,-0.0196346,0.0440105,
3.11704,3.63476,4.20017,2.95078,73.3387,-146.928,40.5461,-5.15508,-0.585852,-4.46291,-3.53402,-3.98075,-10,-3.73277,-3.10786,-4.9564e-05,-9.85351e-05,3.40813e-09,-0.0108537,-0.0184607,0.0443457,
3.11842,3.63677,4.20275,2.95253,73.6455,-147.014,40.539,-5.14939,-0.581713,-4.46565,-3.52665,-4.00104,-10,-3.72198,-3.11617,-6.18777e-05,-0.000117968,2.55133e-09,-0.0104861,-0.0165481,0.0430093,
3.11977,3.63896,4.20537,2.95449,73.4419,-146.998,40.5575,-5.15058,-0.576787,-4.47546,-3.51721,-4.02689,-10,-3.70766,-3.12649,-7.37371e-05,-0.000139751,3.3003e-09,-0.00878896,-0.0161422,0.0425704,
3.12161,3.64204,4.20846,2.95682,73.3959,-146.95,40.5474,-5.1471,-0.56904,-4.4805,-3.50303,-4.05866,-10,-3.69238,-3.1389,-8.5705e-05,-0.000169596,5.25496e-09,-0.00820074,-0.0204484,0.0496662,
3.12352,3.64521,4.21144,2.95874,73.7796,-147.123,40.5605,-5.1358,-0.560283,-4.47893,-3.48886,-4.08959,-10,-3.68019,-3.14988,-0.000100673,-0.000208432,7.8761e-09,-0.0103344,-0.0268095,0.0612634,
3.12606,3.64842,4.21585,2.9623,73.4432,-146.974,40.5513,-5.13554,-0.550802,-4.49801,-3.47512,-4.12659,-10,-3.65926,-3.16812,-0.000118288,-0.000255166,1.05774e-08,-0.0119036,-0.0315758,0.0694841,
3.12878,3.65213,4.22039,2.96611,73.8469,-147.122,40.5539,-5.13074,-0.542913,-4.50368,-3.45951,-4.15883,-10,-3.64159,-3.18602,-0.000129163,-0.000293266,6.41982e-09,-0.00949467,-0.0332592,0.0699338,
3.13108,3.65591,4.22427,2.96939,73.5724,-147.116,40.5846,-5.13304,-0.533962,-4.51428,-3.44095,-4.19777,-10,-3.62219,-3.20412,-0.000138996,-0.000340663,9.2945e-09,-0.0070997,-0.0342163,0.0695946,
3.13413,3.66051,4.22869,2.97327,73.5133,-146.991,40.5503,-5.12839,-0.521189,-4.51942,-3.4177,-4.23943,-10,-3.60373,-3.22515,-0.000145159,-0.000382957,6.85388e-09,-0.00523941,-0.0359401,0.0703437,
3.13717,3.66523,4.23319,2.97749,73.6173,-147.17,40.5985,-5.12757,-0.509898,-4.52333,-3.39345,-4.27944,-10,-3.58523,-3.2474,-0.000150108,-0.000436866,1.0246e-08,-0.00355011,-0.0386552,0.0725759,
3.14017,3.66994,4.23781,2.98188,73.9385,-147.271,40.5949,-5.12707,-0.501167,-4.52295,-3.3702,-4.31548,-10,-3.56796,-3.2696,-0.000152995,-0.000496862,1.2067e-08,-0.00202739,-0.0420776,0.0770353,
3.14371,3.67586,4.24361,2.98695,73.6251,-147.067,40.5641,-5.13011,-0.488398,-4.5325,-3.3397,-4.37172,-10,-3.54271,-3.29923,-0.00015148,-0.000550865,8.14485e-09,0.00125614,-0.0448477,0.0749378,
3.14667,3.68111,4.24846,2.99135,73.7284,-147.21,40.6004,-5.13328,-0.479342,-4.53376,-3.31245,-4.41662,-10,-3.52305,-3.32441,-0.000146051,-0.000613164,9.59488e-09,0.00407021,-0.0467328,0.0734727,
3.14986,3.68648,4.25348,2.99646,74.3376,-147.375,40.5846,-5.13651,-0.473312,-4.52556,-3.28548,-4.45096,-10,-3.50692,-3.35015,-0.000135585,-0.000678077,8.75742e-09,0.00765914,-0.0475164,0.0684943,
3.15318,3.69284,4.25969,3.00159,73.9588,-147.247,40.5868,-5.14568,-0.463509,-4.53545,-3.25232,-4.51462,-10,-3.47964,-3.3835,-0.000122733,-0.000732535,5.24926e-09,0.0114504,-0.0485277,0.0645527,
3.15664,3.69931,4.26581,3.00673,73.6879,-147.027,40.5462,-5.1519,-0.452944,-4.54116,-3.21795,-4.57625,-10,-3.45503,-3.41734,-0.00010089,-0.000805174,8.15464e-09,0.0148046,-0.0492398,0.0612099,
3.16017,3.70672,4.27229,3.01166,74.5954,-147.337,40.5437,-5.14764,-0.445756,-4.52537,-3.18184,-4.63657,-10,-3.43448,-3.44957,-7.98904e-05,-0.00086364,4.74539e-09,0.0181291,-0.0504809,0.0594704,
3.16351,3.71286,4.27912,3.01626,73.5898,-147.039,40.5635,-5.15575,-0.432297,-4.55293,-3.14898,-4.71654,-10,-3.40402,-3.48824,-4.19576e-05,-0.000961389,1.23052e-08,0.0201007,-0.0518061,0.0587875,
3.16887,3.72386,4.2895,3.02446,74.4131,-147.405,40.5898,-5.1621,-0.423303,-4.54261,-3.09363,-4.81144,-10,-3.37097,-3.54484,-9.52825e-06,-0.00104133,8.11964e-09,0.021971,-0.054167,0.0610476,
