dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.602901,0.996143,1945.92,-1796.61,-242.661,252.174,0,1395.11,-106.188,0,1891.95,-455.035,-69.8005,-1110.32,1407.72,-340.714,
0.7,0.602905,0.99614,-53.8839,203.248,6.72161,-6.98267,0,-157.824,12.0135,0,-52.3894,12.6005,1.93278,125.602,-159.258,38.5448,
0.7,0.602906,0.996138,-54.0189,203.35,6.73945,-7.00008,0,-157.903,12.0206,0,-52.5207,12.6322,1.93759,125.662,-159.34,38.5644,
0.7,0.602909,0.996136,-53.9165,203.379,6.72867,-6.98656,0,-157.924,12.0235,0,-52.421,12.6085,1.93387,125.677,-159.365,38.5701,
0.7,0.60291,0.996135,-54.0452,203.433,6.74573,-7.00314,0,-157.965,12.0277,0,-52.5461,12.6387,1.93846,125.707,-159.411,38.5805,
0.7,0.602911,0.996132,-54.0318,203.335,6.74506,-7.00124,0,-157.886,12.0242,0,-52.533,12.6357,1.93795,125.64,-159.338,38.5622,
0.7,0.602912,0.99613,-54.0747,203.521,6.75131,-7.00672,0,-158.03,12.0362,0,-52.5747,12.6459,1.93945,125.752,-159.486,38.5977,
0.7,0.602916,0.996129,-53.9566,203.562,6.73852,-6.99121,0,-158.061,12.0396,0,-52.4598,12.6186,1.93517,125.775,-159.52,38.6057,
0.7,0.602918,0.996126,-53.9729,203.509,6.7415,-6.99326,0,-158.019,12.0385,0,-52.4757,12.6224,1.93574,125.741,-159.481,38.5958,
0.7,0.602922,0.996124,-53.9483,203.59,6.73943,-6.99011,0,-158.082,12.0442,0,-52.4518,12.6167,1.93486,125.79,-159.545,38.6112,
0.7,0.602929,0.996123,-53.6453,203.61,6.70356,-6.95088,0,-158.097,12.0462,0,-52.1572,12.5457,1.92402,125.803,-159.56,38.615,
0.7,0.602934,0.996121,-53.8881,203.662,6.73498,-6.98239,0,-158.138,12.0502,0,-52.3933,12.6024,1.93275,125.835,-159.6,38.6247,
0.7,0.602939,0.996117,-53.9019,203.606,6.73779,-6.98424,0,-158.095,12.0484,0,-52.4067,12.6055,1.93327,125.803,-159.556,38.6141,
0.7,0.60295,0.996115,-53.5899,203.734,6.70088,-6.94389,0,-158.195,12.0565,0,-52.1035,12.532,1.92217,125.883,-159.655,38.6383,
0.7,0.602955,0.99611,-53.8743,203.633,6.73756,-6.98083,0,-158.116,12.0519,0,-52.3801,12.5983,1.93243,125.823,-159.573,38.6188,
0.7,0.602965,0.996107,-53.5131,203.715,6.69423,-6.93421,0,-158.18,12.0573,0,-52.029,12.5134,1.91955,125.876,-159.636,38.6343,
0.7,0.602971,0.996104,-53.8586,203.812,6.73849,-6.97911,0,-158.256,12.0637,0,-52.365,12.5938,1.93202,125.937,-159.71,38.6526,
0.7,0.602976,0.996099,-53.813,203.64,6.73377,-6.97331,0,-158.123,12.0554,0,-52.3208,12.5828,1.93045,125.834,-159.573,38.6198,
0.7,0.602982,0.996097,-53.8629,203.885,6.74106,-6.97993,0,-158.313,12.0707,0,-52.3694,12.5941,1.93231,125.987,-159.764,38.6662,
0.7,0.602994,0.996094,-53.5579,203.923,6.7049,-6.9406,0,-158.343,12.0739,0,-52.073,12.5221,1.92151,126.012,-159.793,38.6734,
0.7,0.603,0.996088,-53.7565,203.724,6.73087,-6.96645,0,-158.188,12.0638,0,-52.2662,12.5682,1.92871,125.891,-159.635,38.6354,
0.7,0.603008,0.996085,-53.7718,203.912,6.73386,-6.96853,0,-158.335,12.0755,0,-52.2812,12.5713,1.92936,126.01,-159.781,38.6711,
0.7,0.603026,0.996081,-53.1661,203.943,6.66031,-6.89021,0,-158.359,12.0779,0,-51.6926,12.4284,1.90788,126.03,-159.803,38.6767,
0.7,0.603035,0.996076,-53.5221,203.887,6.70594,-6.93646,0,-158.317,12.0752,0,-52.0389,12.5108,1.9208,125.998,-159.758,38.666,
0.7,0.603046,0.996066,-53.6533,203.648,6.72344,-6.9536,0,-158.134,12.0626,0,-52.1666,12.5407,1.92567,125.854,-159.568,38.6205,
0.7,0.603066,0.996059,-52.8139,203.793,6.61988,-6.84526,0,-158.248,12.0718,0,-51.351,12.3426,1.89593,125.946,-159.68,38.6478,
0.7,0.603076,0.996045,-53.8009,203.711,6.74424,-6.97337,0,-158.187,12.068,0,-52.3108,12.5722,1.93156,125.901,-159.611,38.6319,
0.7,0.603096,0.996038,-53.1249,203.976,6.66085,-6.88627,0,-158.394,12.0841,0,-51.6542,12.4119,1.90775,126.067,-159.817,38.682,
0.7,0.603105,0.996024,-53.6779,203.584,6.73074,-6.95822,0,-158.093,12.0609,0,-52.1921,12.5399,1.92785,125.831,-159.505,38.6074,
0.7,0.603126,0.996017,-52.7912,203.936,6.62064,-6.84382,0,-158.366,12.0819,0,-51.3306,12.33,1.89655,126.052,-159.778,38.6739,
0.7,0.603137,0.99601,-53.5923,204.054,6.72165,-6.94796,0,-158.459,12.089,0,-52.1099,12.5156,1.92563,126.128,-159.868,38.696,
0.7,0.603148,0.995995,-53.3799,203.327,6.69556,-6.92072,0,-157.897,12.0461,0,-51.9038,12.4644,1.91832,125.686,-159.292,38.5577,
0.7,0.603162,0.995986,-53.4101,204.012,6.69997,-6.92497,0,-158.431,12.087,0,-51.9336,12.4694,1.9198,126.114,-159.826,38.6875,
0.7,0.603189,0.995978,-52.5881,204.022,6.59788,-6.81922,0,-158.44,12.0877,0,-51.1353,12.2736,1.89103,126.124,-159.831,38.6891,
0.7,0.603204,0.99597,-53.203,203.993,6.67548,-6.89938,0,-158.419,12.0863,0,-51.7337,12.4149,1.91358,126.11,-159.805,38.6834,
0.7,0.603218,0.995952,-53.1745,203.303,6.67229,-6.89614,0,-157.887,12.0463,0,-51.7065,12.4062,1.91296,125.691,-159.259,38.5521,
0.7,0.603233,0.995943,-53.3475,204.075,6.69437,-6.91904,0,-158.488,12.0925,0,-51.8752,12.4444,1.91961,126.172,-159.86,38.6982,
0.7,0.603263,0.995933,-52.3652,204.036,6.57186,-6.7926,0,-158.461,12.0906,0,-50.9211,12.2106,1.88518,126.153,-159.826,38.6906,
0.7,0.603281,0.995913,-53.0156,203.279,6.65392,-6.87749,0,-157.878,12.0463,0,-51.5542,12.3595,1.90914,125.694,-159.226,38.5464,
0.7,0.603297,0.995903,-52.9991,203.994,6.65229,-6.87587,0,-158.435,12.0888,0,-51.5389,12.3531,1.90907,126.141,-159.782,38.6817,
0.7,0.603314,0.995893,-53.1649,204.118,6.67363,-6.89787,0,-158.534,12.0963,0,-51.7008,12.389,1.91558,126.223,-159.875,38.7049,
0.7,0.60335,0.995882,-52.1678,204.141,6.54969,-6.76933,0,-158.555,12.0977,0,-50.7324,12.1509,1.88079,126.243,-159.889,38.7089,
0.7,0.60337,0.995857,-53.145,203.407,6.67309,-6.89656,0,-157.993,12.0543,0,-51.6836,12.3754,1.91663,125.801,-159.304,38.5689,
0.7,0.603409,0.995843,-51.8793,204.014,6.51546,-6.73307,0,-158.469,12.0903,0,-50.4542,12.0744,1.87223,126.184,-159.774,38.6837,
0.7,0.603431,0.995814,-52.6732,202.889,6.61583,-6.83653,0,-157.605,12.0236,0,-51.2271,12.2556,1.90159,125.503,-158.881,38.4694,
0.7,0.603452,0.995799,-52.8572,203.954,6.63942,-6.8609,0,-158.437,12.0869,0,-51.4068,12.2949,1.90891,126.17,-159.708,38.6708,
0.7,0.603498,0.995784,-51.5288,204.046,6.4736,-6.68937,0,-158.513,12.0924,0,-50.1166,11.9787,1.86238,126.235,-159.774,38.6878,
0.7,0.603521,0.995752,-52.5424,202.678,6.60125,-6.82151,0,-157.461,12.0116,0,-51.1034,12.2107,1.89974,125.407,-158.688,38.4272,
0.7,0.603545,0.995735,-52.7417,203.973,6.62661,-6.84793,0,-158.473,12.0887,0,-51.2981,12.2533,1.90768,126.217,-159.695,38.6723,
0.7,0.603594,0.995719,-50.5765,203.771,6.35494,-6.56781,0,-158.321,12.0767,0,-49.1938,11.7429,1.83082,126.102,-159.529,38.6333,
0.7,0.603617,0.995702,-52.6383,203.915,6.61405,-6.83608,0,-158.439,12.0854,0,-51.2002,12.2179,1.90618,126.202,-159.634,38.66,
0.7,0.60364,0.995664,-52.4165,202.274,6.58622,-6.8078,0,-157.175,11.9883,0,-50.9854,12.1627,1.89889,125.203,-158.336,38.3479,
0.7,0.603663,0.995646,-52.7401,203.951,6.62688,-6.8503,0,-158.484,12.0875,0,-51.301,12.234,1.91136,126.252,-159.64,38.6651,
0.7,0.603708,0.995626,-51.5118,203.884,6.47264,-6.69172,0,-158.439,12.0831,0,-50.108,11.9414,1.86837,126.222,-159.577,38.6516,
0.7,0.603729,0.995589,-52.8477,202.975,6.64036,-6.86573,0,-157.746,12.0283,0,-51.4084,12.2473,1.91757,125.682,-158.848,38.4778,
0.7,0.603768,0.99557,-51.3323,203.757,6.44901,-6.66986,0,-158.361,12.074,0,-49.936,11.8888,1.86403,126.179,-159.45,38.6254,
0.7,0.603788,0.995549,-52.7987,203.85,6.63259,-6.86105,0,-158.441,12.0786,0,-51.3635,12.2244,1.91809,126.248,-159.513,38.6422,
0.7,0.603807,0.99551,-52.6475,202.342,6.61277,-6.84206,0,-157.284,11.9876,0,-51.2173,12.1855,1.91335,125.338,-158.315,38.3548,
0.7,0.603843,0.995491,-52.4128,204.274,6.58128,-6.8128,0,-158.792,12.1011,0,-50.9908,12.1236,1.90632,126.547,-159.816,38.7202,
0.7,0.603862,0.995451,-52.9486,203.018,6.64761,-6.88317,0,-157.83,12.0245,0,-51.513,12.2432,1.92666,125.794,-158.813,38.4805,
0.7,0.603896,0.99543,-52.203,204.078,6.55156,-6.78772,0,-158.661,12.0863,0,-50.7895,12.0629,1.90109,126.464,-159.631,38.6805,
0.7,0.603911,0.995388,-53.0816,202.833,6.66093,-6.90259,0,-157.709,12.0106,0,-51.6454,12.2617,1.93394,125.72,-158.636,38.4429,
0.7,0.603949,0.995365,-51.9765,203.991,6.51958,-6.76052,0,-158.617,12.0782,0,-50.5722,11.9975,1.89543,126.451,-159.531,38.6615,
0.7,0.603967,0.995324,-52.9425,202.992,6.63933,-6.88697,0,-157.854,12.0171,0,-51.5132,12.216,1.93155,125.859,-158.728,38.4705,
0.7,0.604002,0.995301,-52.023,203.965,6.52092,-6.76903,0,-158.619,12.0737,0,-50.6206,11.995,1.89975,126.476,-159.478,38.654,
0.7,0.604021,0.995257,-52.8021,202.681,6.61693,-6.87125,0,-157.635,11.9956,0,-51.3799,12.1698,1.92917,125.708,-158.452,38.409,
0.7,0.604051,0.995235,-51.8745,203.752,6.4967,-6.75211,0,-158.475,12.0578,0,-50.4793,11.9471,1.89703,126.385,-159.278,38.6111,
0.7,0.604065,0.995213,-53.0493,203.884,6.64164,-6.90556,0,-158.584,12.0645,0,-51.6236,12.2129,1.94093,126.481,-159.37,38.6352,
0.7,0.604082,0.995188,-52.6539,203.518,6.58994,-6.85498,0,-158.308,12.0414,0,-51.2401,12.1168,1.92747,126.269,-159.073,38.565,
0.7,0.604096,0.995142,-53.0319,202.587,6.63485,-6.90502,0,-157.597,11.9838,0,-51.609,12.1991,1.94224,125.72,-158.322,38.3867,
0.7,0.60411,0.995119,-52.9498,203.691,6.62204,-6.89515,0,-158.462,12.0477,0,-51.5302,12.1755,1.94016,126.42,-159.172,38.5949,
0.7,0.604134,0.995093,-51.904,203.152,6.48571,-6.76059,0,-158.051,12.0144,0,-50.5146,11.9256,1.9037,126.102,-158.738,38.4917,
0.7,0.604143,0.995068,-53.1581,203.392,6.6393,-6.92475,0,-158.245,12.0274,0,-51.7363,12.2092,1.9506,126.266,-158.913,38.5362,
0.7,0.604152,0.995042,-53.1828,203.304,6.63904,-6.9288,0,-158.184,12.0212,0,-51.7613,12.2103,1.9524,126.227,-158.832,38.5186,
0.7,0.60416,0.995016,-53.3994,203.73,6.66253,-6.95786,0,-158.524,12.0462,0,-51.9732,12.2554,1.96126,126.508,-159.151,38.5982,
0.7,0.604167,0.994985,-53.3385,202.984,6.65081,-6.95093,0,-157.958,12.0044,0,-51.9152,12.2364,1.96003,126.063,-158.556,38.456,
0.7,0.604174,0.994954,-53.3608,203.105,6.6496,-6.95483,0,-158.067,12.0154,0,-51.938,12.2366,1.96181,126.154,-158.636,38.4777,
0.7,0.604181,0.994885,-53.3577,199.991,6.64518,-6.95538,0,-155.679,11.8412,0,-51.9361,12.2311,1.96266,124.251,-156.18,37.886,
0.7,0.60419,0.994847,-53.327,203.017,6.63742,-6.95238,0,-158.05,12.0247,0,-51.9075,12.2187,1.96258,126.144,-158.533,38.4584,
0.7,0.604197,0.994813,-53.436,202.959,6.64682,-6.96766,0,-158.012,12.0244,0,-52.0147,12.2389,1.96754,126.119,-158.479,38.4467,
0.7,0.604207,0.994781,-53.0812,202.937,6.59411,-6.92349,0,-157.998,12.0242,0,-51.6715,12.1482,1.95633,126.115,-158.454,38.4418,
0.7,0.604214,0.994751,-53.4922,203.56,6.64128,-6.97804,0,-158.483,12.0604,0,-52.0727,12.2376,1.97241,126.512,-158.933,38.5593,
0.7,0.604221,0.994716,-53.4055,202.723,6.62636,-6.96776,0,-157.835,12.0091,0,-51.9895,12.2126,1.97023,126.002,-158.27,38.4001,
0.7,0.604227,0.994681,-53.461,202.801,6.62934,-6.97583,0,-157.904,12.0126,0,-52.0447,12.2205,1.97322,126.062,-158.323,38.4143,
0.7,0.604231,0.99461,-53.5591,199.966,6.63725,-6.98951,0,-155.719,11.845,0,-52.1412,12.2382,1.97778,124.321,-156.093,37.876,
0.7,0.604237,0.994579,-53.457,202.869,6.61999,-6.97711,0,-157.989,12.018,0,-52.043,12.2097,1.97503,126.136,-158.351,38.4252,
0.7,0.604236,0.994549,-53.9979,203.004,6.68126,-7.0488,0,-158.099,12.0284,0,-52.5707,12.3286,1.99593,126.23,-158.448,38.4501,
0.7,0.604236,0.994521,-53.9332,203.64,6.66806,-7.04137,0,-158.598,12.069,0,-52.5088,12.3093,1.99443,126.635,-158.937,38.5699,
