pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,tau_c_scaled_1,tau_c_scaled_2,tau_c_scaled_3,tau_c_scaled_4,tau_c_scaled_5,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
4.30291,4.41879,4.86824,4.9988,0,200,0,1.89186,28.2523,54.7593,31.9089,-27.2133,-47.4646,-32.258,-2.20227,0,-546.423,0,-569.598,0,597.147,0,571.036,-45.8665,-19.9065,-47.8604,-14.4701,-49.394,7.76125,-47.9632,14.1256,294.914,-107.156,-204.407,-333.095,-177.075,289.764,333.722,127.546,1.71002,504.309,-183.239,-349.54,-569.598,-302.802,495.503,570.671,218.106,458.442,-203.145,-397.4,-584.068,-352.196,503.264,522.708,232.232,32.9019,491.344,952.336,554.937,-473.275,-825.471,-561.008,-38.3003,
4.30291,4.41879,4.86824,4.9988,0,200,0,1.89186,28.2523,54.7593,31.9089,-27.2133,-47.4646,-32.258,-2.20227,0,-546.423,0,-569.598,0,597.147,0,571.036,-45.8665,-19.9065,-47.8604,-14.4701,-49.394,7.76125,-47.9632,14.1256,294.914,-107.156,-204.407,-333.095,-177.075,289.764,333.722,127.546,1.71002,504.309,-183.239,-349.54,-569.598,-302.802,495.503,570.671,218.106,458.442,-203.145,-397.4,-584.068,-352.196,503.264,522.708,232.232,32.9019,491.344,952.336,554.937,-473.275,-825.471,-561.008,-38.3003,
4.30291,4.41879,4.86824,4.9988,0,200,0,1.89186,28.2523,54.7593,31.9089,-27.2133,-47.4646,-32.258,-2.20227,0,-546.423,0,-569.598,0,597.147,0,571.036,-45.8665,-19.9065,-47.8604,-14.4701,-49.394,7.76125,-47.9632,14.1256,294.914,-107.156,-204.407,-333.095,-177.075,289.764,333.722,127.546,1.71002,504.309,-183.239,-349.54,-569.598,-302.802,495.503,570.671,218.106,458.442,-203.145,-397.4,-584.068,-352.196,503.264,522.708,232.232,32.9019,491.344,952.336,554.937,-473.275,-825.471,-561.008,-38.3003,
4.30291,4.41879,4.86824,4.9988,0,200,0,1.89186,28.2523,54.7593,31.9089,-27.2133,-47.4646,-32.258,-2.20227,0,-546.423,0,-569.598,0,597.147,0,571.036,-45.8665,-19.9065,-47.8604,-14.4701,-49.394,7.76125,-47.9632,14.1256,294.914,-107.156,-204.407,-333.095,-177.075,289.764,333.722,127.546,1.71002,504.309,-183.239,-349.54,-569.598,-302.802,495.503,570.671,218.106,458.442,-203.145,-397.4,-584.068,-352.196,503.264,522.708,232.232,32.9019,491.344,952.336,554.937,-473.275,-825.471,-561.008,-38.3003,
4.30291,4.41875,4.86823,4.99879,0,200,0,1.89277,28.2524,54.7587,31.9087,-27.2124,-47.4624,-32.2576,-2.20263,0,-546.423,0,-569.591,0,597.15,0,571.039,-45.8665,-19.9065,-47.8599,-14.4718,-49.3941,7.76064,-47.9634,14.125,294.916,-107.164,-204.409,-333.101,-177.068,289.762,333.725,127.551,1.70996,504.296,-183.246,-349.533,-569.591,-302.78,495.482,570.658,218.107,458.429,-203.153,-397.393,-584.063,-352.174,503.243,522.695,232.232,32.9178,491.347,952.326,554.933,-473.258,-825.432,-561.001,-38.3066,
4.30292,4.41876,4.86823,4.9988,0,200,0,1.89274,28.2532,54.7591,31.9086,-27.213,-47.4635,-32.2573,-2.20231,0,-546.426,0,-569.593,0,597.15,0,571.036,-45.8667,-19.9059,-47.86,-14.4712,-49.3941,7.76064,-47.9632,14.1256,294.919,-107.165,-204.411,-333.097,-177.07,289.764,333.721,127.546,1.70999,504.309,-183.251,-349.54,-569.593,-302.789,495.494,570.659,218.102,458.443,-203.157,-397.4,-584.065,-352.183,503.254,522.696,232.228,32.9173,491.36,952.332,554.932,-473.269,-825.452,-560.997,-38.301,
4.30292,4.41878,4.86822,4.9988,0,200,0,1.89253,28.253,54.7595,31.9085,-27.2129,-47.4637,-32.2572,-2.20211,0,-546.426,0,-569.596,0,597.152,0,571.036,-45.8667,-19.9059,-47.8602,-14.4706,-49.3941,7.76005,-47.9632,14.1256,294.918,-107.163,-204.414,-333.096,-177.073,289.763,333.719,127.544,1.71,504.31,-183.249,-349.548,-569.596,-302.795,495.495,570.661,218.1,458.443,-203.155,-397.409,-584.066,-352.189,503.255,522.698,232.226,32.9136,491.357,952.338,554.93,-473.267,-825.456,-560.995,-38.2975,
4.30322,4.41897,4.86802,4.9987,0,200,0,1.90289,28.2725,54.7682,31.9041,-27.2135,-47.4741,-32.267,-2.20888,0,-546.485,0,-569.634,0,597.193,0,571.055,-45.8727,-19.8922,-47.863,-14.4615,-49.3957,7.74999,-47.9645,14.121,294.971,-107.273,-204.516,-333.071,-177.145,289.77,333.703,127.593,1.71025,504.474,-183.464,-349.773,-569.634,-302.962,495.579,570.714,218.216,458.601,-203.356,-397.636,-584.096,-352.358,503.329,522.75,232.337,33.0938,491.695,952.49,554.854,-473.278,-825.636,-561.165,-38.4153,
4.30368,4.41943,4.86758,4.9983,0,200,0,1.92165,28.301,54.7863,31.8965,-27.2077,-47.4899,-32.2981,-2.22919,0,-546.577,0,-569.728,0,597.279,0,571.137,-45.8817,-19.8713,-47.8697,-14.4391,-49.3991,7.72867,-47.9703,14.1014,295.008,-107.447,-204.726,-333.048,-177.322,289.755,333.739,127.778,1.71065,504.654,-183.803,-350.214,-569.728,-303.334,495.668,570.909,218.583,458.772,-203.675,-398.084,-584.167,-352.733,503.397,522.938,232.684,33.4199,492.192,952.805,554.722,-473.178,-825.911,-561.707,-38.7685,
4.30362,4.4199,4.86747,4.99797,0,200,0,1.9186,28.2942,54.7968,31.8966,-27.2021,-47.5008,-32.3234,-2.24078,0,-546.565,0,-569.821,0,597.303,0,571.202,-45.8805,-19.874,-47.8765,-14.4167,-49.4,7.72276,-47.9749,14.0859,294.911,-107.385,-204.788,-333.038,-177.454,289.723,333.815,127.907,1.71098,504.587,-183.734,-350.388,-569.821,-303.621,495.71,571.151,218.847,458.706,-203.608,-398.264,-584.238,-353.021,503.433,523.176,232.933,33.367,492.073,952.987,554.723,-473.08,-826.101,-562.146,-38.9702,
4.30278,4.41949,4.86803,4.99812,0,200,0,1.89015,28.2393,54.7751,31.909,-27.1988,-47.4753,-32.3062,-2.22733,0,-546.397,0,-569.74,0,597.191,0,571.173,-45.8638,-19.9125,-47.8706,-14.4362,-49.3956,7.75058,-47.9728,14.0928,294.737,-107.072,-204.517,-333.108,-177.294,289.696,333.894,127.828,1.71037,504.11,-183.134,-349.801,-569.74,-303.239,495.488,571.083,218.633,458.246,-203.046,-397.671,-584.176,-352.635,503.239,523.111,232.726,32.8723,491.118,952.611,554.94,-473.023,-825.658,-561.847,-38.7362,
4.30183,4.41704,4.86931,4.99881,0,200,0,1.88109,28.1926,54.7024,31.9263,-27.1974,-47.3804,-32.2303,-2.19924,0,-546.207,0,-569.248,0,596.934,0,571.034,-45.845,-19.9559,-47.835,-14.5538,-49.3857,7.81391,-47.963,14.1261,294.813,-106.998,-203.948,-333.352,-176.631,289.741,333.935,127.602,1.70765,503.436,-182.714,-348.271,-569.248,-301.624,494.776,570.243,217.899,457.591,-202.67,-396.106,-583.802,-351.009,502.589,522.28,232.025,32.7145,490.306,951.346,555.24,-472.998,-824.007,-560.528,-38.2477,
4.30086,4.41487,4.87096,4.99995,0,200,0,1.85571,28.1439,54.6317,31.9481,-27.2168,-47.3162,-32.144,-2.15635,0,-546.013,0,-568.815,0,596.603,0,570.806,-45.8256,-20.0004,-47.8033,-14.6575,-49.3727,7.89559,-47.9469,14.1807,294.908,-106.804,-203.261,-333.487,-175.992,289.854,333.872,127.209,1.70566,503.012,-182.171,-346.694,-568.815,-300.183,494.392,569.472,216.974,457.186,-202.171,-394.497,-583.472,-349.555,502.287,521.525,231.155,32.2732,489.459,950.116,555.618,-473.335,-822.89,-559.027,-37.5018,
4.29947,4.41239,4.87295,5.00117,0,200,0,1.81801,28.0695,54.5475,31.9762,-27.2344,-47.2362,-32.0483,-2.10742,0,-545.735,0,-568.318,0,596.206,0,570.562,-45.7977,-20.0641,-47.7668,-14.7761,-49.3569,7.99379,-47.9295,14.2393,294.929,-106.472,-202.421,-333.662,-175.25,289.955,333.851,126.779,1.70327,502.345,-181.352,-344.779,-568.318,-298.5,493.874,568.64,215.94,456.547,-201.416,-392.545,-583.094,-347.856,501.867,520.71,230.18,31.6176,488.165,948.652,556.107,-473.643,-821.499,-557.361,-36.6507,
4.29681,4.40986,4.87626,5.00335,0,200,0,1.71059,27.9106,54.4381,32.0284,-27.2804,-47.17,-31.9078,-2.0122,0,-545.203,0,-567.813,0,595.544,0,570.126,-45.7442,-20.1859,-47.7293,-14.8968,-49.3301,8.15699,-47.8984,14.3438,294.71,-105.468,-201.023,-333.748,-174.321,290.112,333.753,125.93,1.70132,501.396,-179.435,-342.005,-567.813,-296.576,493.574,567.821,214.247,455.652,-199.621,-389.734,-582.709,-345.907,501.731,519.923,228.591,29.7493,485.401,946.75,557.016,-474.441,-820.348,-554.918,-34.9949,
4.29402,4.40592,4.87944,5.00597,0,200,0,1.61428,27.75,54.3004,32.077,-27.3149,-47.0406,-31.7069,-1.89434,0,-544.645,0,-567.024,0,594.909,0,569.603,-45.6876,-20.3135,-47.6702,-15.0849,-49.304,8.31363,-47.8607,14.4689,294.614,-104.586,-199.556,-333.958,-173.01,290.23,333.555,124.846,1.69789,500.222,-177.576,-338.823,-567.024,-293.752,492.778,566.34,211.974,454.534,-197.89,-386.494,-582.109,-343.056,501.092,518.479,226.443,28.0744,482.609,944.355,557.862,-475.042,-818.098,-551.424,-32.945,
4.29157,4.40217,4.88237,5.00871,0,200,0,1.52548,27.6122,54.1726,32.12,-27.3553,-46.9269,-31.5031,-1.77394,0,-544.156,0,-566.274,0,594.322,0,569.054,-45.6378,-20.4252,-47.6133,-15.2636,-49.2794,8.45835,-47.8208,14.6002,294.599,-103.803,-198.187,-334.102,-171.747,290.363,333.262,123.698,1.69491,499.32,-175.937,-335.91,-566.274,-291.095,492.139,564.849,209.658,453.682,-196.363,-383.523,-581.537,-340.375,500.597,517.028,224.258,26.5301,480.212,942.132,558.609,-475.745,-816.12,-547.879,-30.8511,
4.28935,4.39909,4.88509,5.01167,0,200,0,1.42847,27.4836,54.0631,32.1599,-27.4078,-46.8488,-31.2988,-1.64462,0,-543.71,0,-565.658,0,593.778,0,568.462,-45.5922,-20.5269,-47.566,-15.4101,-49.2562,8.59237,-47.7774,14.7417,294.586,-102.964,-196.908,-334.122,-170.616,290.515,332.849,122.429,1.69297,498.725,-174.315,-333.36,-565.658,-288.848,491.833,563.502,207.268,453.133,-194.842,-380.926,-581.068,-338.104,500.425,515.725,222.01,24.8429,477.975,940.228,559.302,-476.658,-814.762,-544.327,-28.6021,
4.28677,4.39561,4.88856,5.01467,0,200,0,1.3251,27.3395,53.9353,32.209,-27.4652,-46.7626,-31.1009,-1.52051,0,-543.195,0,-564.963,0,593.085,0,567.863,-45.5392,-20.6443,-47.5122,-15.5754,-49.2261,8.76293,-47.733,14.8848,294.538,-102.049,-195.389,-334.167,-169.391,290.696,332.518,121.228,1.69066,497.964,-172.53,-330.336,-564.963,-286.382,491.468,562.174,204.955,452.425,-193.175,-377.849,-580.538,-335.608,500.231,514.441,219.84,23.0451,475.47,938.006,560.157,-477.655,-813.263,-540.885,-26.4437,
4.28401,4.39163,4.89239,5.01793,0,200,0,1.21868,27.1894,53.7926,32.2617,-27.5268,-46.6635,-30.8862,-1.38866,0,-542.643,0,-564.167,0,592.318,0,567.211,-45.4821,-20.7697,-47.4498,-15.7643,-49.1922,8.95164,-47.6843,15.0403,294.516,-101.111,-193.719,-334.22,-168.019,290.89,332.157,119.942,1.68801,497.147,-170.676,-327,-564.167,-283.619,491.026,560.685,202.464,451.665,-191.446,-374.45,-579.931,-332.811,499.978,513,217.504,21.1944,472.859,935.523,561.074,-478.727,-811.538,-537.151,-24.1506,
4.28015,4.38725,4.89635,5.02155,0,200,0,1.07166,26.9649,53.6319,32.3231,-27.5766,-46.5261,-30.627,-1.22407,0,-541.872,0,-563.29,0,591.527,0,566.487,-45.4016,-20.9451,-47.3802,-15.9723,-49.1564,9.14611,-47.6295,15.2128,294.22,-99.7101,-191.83,-334.325,-166.425,290.969,331.77,118.37,1.68486,495.719,-167.997,-323.207,-563.29,-280.402,490.242,558.985,199.436,450.318,-188.942,-370.587,-579.262,-329.558,499.388,511.356,214.649,18.6376,468.955,932.728,562.141,-479.592,-809.15,-532.644,-21.2881,
4.27687,4.3824,4.90016,5.02537,0,200,0,0.950881,26.7851,53.469,32.3763,-27.6316,-46.3858,-30.3557,-1.06062,0,-541.215,0,-562.321,0,590.765,0,565.722,-45.3326,-21.094,-47.3024,-16.2015,-49.1212,9.33338,-47.571,15.3948,294.147,-98.6126,-190.019,-334.405,-164.751,291.087,331.271,116.751,1.68156,494.624,-165.823,-319.528,-562.321,-277.038,489.48,557.05,196.324,449.292,-186.917,-366.83,-578.523,-326.16,498.813,509.479,211.719,16.5371,465.829,929.896,563.066,-480.55,-806.71,-527.925,-18.4456,
4.27399,4.37736,4.90426,5.02944,0,200,0,0.844018,26.6391,53.3034,32.4276,-27.7019,-46.2605,-30.0839,-0.899802,0,-540.64,0,-561.312,0,589.945,0,564.908,-45.2717,-21.2243,-47.22,-16.4399,-49.0825,9.53462,-47.5079,15.5885,294.242,-97.6997,-188.168,-334.415,-163.048,291.278,330.688,115.112,1.67849,493.882,-163.988,-315.838,-561.312,-273.674,488.908,555.057,193.215,448.61,-185.212,-363.058,-577.752,-322.757,498.442,507.549,208.803,14.6786,463.288,927.016,563.958,-481.773,-804.53,-523.198,-15.6487,
