p,i,d,error,error_sum,prev_error,control_singal
750,105.5,80,0,0,0,1003.93
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
750,105.5,80,0,0,0,0
