ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.455789,-0.18325,0.758822,0.532695,0.525808,-0.448532,-0.488448,0.000563592,0.000903244,0.00920435,-0.0270216,-0.00426499,-0.00589583,0.413077,0.126658,0.700105,0.103218,0.992083,-0.0587663,-0.0407879,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0681264,0,0,0,0,13.6562,2.3805,9.09676,-2.21937,-1.90126,1.90484,-0.46557,0,0,-10,0,0,0,0,0,-0.0209068,0,0,0,
0.455789,-0.183249,0.75884,0.532714,0.525794,-0.448541,-0.488434,0.000516096,0.000805392,0.008809,-0.0270717,-0.00433209,-0.00624674,0.413078,0.126659,0.700113,0.103218,0.992083,-0.0587808,-0.040782,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.112173,-1.22528,2.22602,0.344176,-3.14604,11.6661,0.492366,7.64687,-1.64772,-1.658,2.62553,-0.621263,0,0,-10,0,0,0,0,0,-0.0225143,0,0,0,
0.455789,-0.183248,0.758849,0.532723,0.525787,-0.448545,-0.488428,0.000493582,0.000793137,0.00883148,-0.0267269,-0.00475335,-0.0062513,0.413078,0.126659,0.700117,0.103217,0.992082,-0.0587883,-0.0407788,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0841436,-0.797959,1.35627,0.260582,-1.83125,12.3561,1.19091,8.16157,-1.88281,-1.74407,2.32067,-0.551904,0,0,-10,0,0,0,0,0,-0.0233551,0,0,0,
0.455789,-0.183248,0.758857,0.532733,0.52578,-0.448548,-0.488422,0.000461711,0.000684799,0.00825511,-0.0254941,-0.0042871,-0.00641846,0.413078,0.126659,0.70012,0.103217,0.992082,-0.0587948,-0.0407761,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0474872,-0.653875,1.18598,0.222178,-1.63524,12.6077,1.21169,8.34304,-1.89233,-1.76697,2.2756,-0.551203,0,0,-10,0,0,0,0,0,-0.0240892,0,0,0,
0.45579,-0.183247,0.758866,0.532742,0.525774,-0.448551,-0.488415,0.000468788,0.000706407,0.00860618,-0.0253106,-0.00474574,-0.00659028,0.413078,0.12666,0.700124,0.103217,0.992082,-0.0588016,-0.040773,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0839753,-0.701636,1.16174,0.251277,-1.92165,12.514,1.22397,8.28932,-1.8619,-1.75431,2.33937,-0.527026,0,0,-10,0,0,0,0,0,-0.0248901,0,0,0,
0.45579,-0.183246,0.758875,0.532751,0.525768,-0.448555,-0.488409,0.000458996,0.000703867,0.0088419,-0.0243352,-0.00536943,-0.00667968,0.413078,0.12666,0.700128,0.103217,0.992081,-0.0588082,-0.0407698,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0652596,-0.743602,1.24023,0.273423,-2.31992,12.4546,0.964076,8.25608,-1.76934,-1.73857,2.42798,-0.526304,0,0,-10,0,0,0,0,0,-0.0256947,0,0,0,
0.45579,-0.183246,0.758883,0.53276,0.525762,-0.448557,-0.488403,0.000432675,0.000633607,0.00874076,-0.0236657,-0.00558824,-0.00706381,0.413078,0.126661,0.700132,0.103217,0.992081,-0.0588149,-0.0407666,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.055499,-0.72946,1.15887,0.282399,-1.83966,12.4719,1.12434,8.26788,-1.85963,-1.74971,2.31711,-0.523463,0,0,-10,0,0,0,0,0,-0.0264993,0,0,0,
0.45579,-0.183246,0.758893,0.53277,0.525755,-0.44856,-0.488397,0.000418942,0.000558399,0.00857655,-0.0237064,-0.00544323,-0.00755965,0.413079,0.126661,0.700137,0.103217,0.992081,-0.0588218,-0.0407631,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.106434,-0.797841,1.25177,0.301042,-1.73914,12.3978,0.453784,8.22755,-1.76818,-1.74213,2.2835,-0.536612,0,0,-10,0,0,0,0,0,-0.0273793,0,0,0,
0.455791,-0.183245,0.758899,0.532778,0.525749,-0.448563,-0.488392,0.000367371,0.000217982,0.00647851,-0.0217595,-0.00286478,-0.00825982,0.413079,0.126662,0.700139,0.103216,0.992081,-0.0588274,-0.0407615,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.219505,-0.547924,1.11598,0.132345,-1.63657,12.8541,0.179574,8.53596,-1.70081,-1.78791,2.26321,-0.566613,0,0,-10,0,0,0,0,0,-0.0278885,0,0,0,
0.455792,-0.183245,0.758903,0.532785,0.525742,-0.448566,-0.488389,0.000297827,-0.000270362,0.00364596,-0.0196518,0.000776307,-0.00956965,0.413079,0.126662,0.70014,0.103215,0.992081,-0.0588321,-0.0407618,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.223956,-0.327981,1.02982,-0.0300181,-1.12385,13.2291,0.489668,8.76374,-1.79371,-1.83823,2.15776,-0.608581,0,0,-10,0,0,0,0,0,-0.0280632,0,0,0,
