p,i,d,error,error_sum,prev_error,control_singal
550,85.5,80,-0.105503,-0.00779464,-0.105503,-57.0042
550,85.5,80,-0.105471,-0.00791303,-0.105471,-56.4368
550,85.5,80,-0.105412,-0.00805816,-0.105412,-55.2201
550,85.5,80,-0.105382,-0.00817463,-0.105382,-56.4663
550,85.5,80,-0.105348,-0.00832895,-0.105348,-56.8107
550,85.5,80,-0.105287,-0.00844822,-0.105287,-54.3495
550,85.5,80,-0.105253,-0.00859681,-0.105253,-56.6896
550,85.5,80,-0.105223,-0.00872206,-0.105223,-56.5658
550,85.5,80,-0.105193,-0.00885915,-0.105193,-56.8293
550,85.5,80,-0.105134,-0.00900458,-0.105134,-55.1506
550,85.5,80,-0.105102,-0.00916282,-0.105102,-56.8878
550,85.5,80,-0.105047,-0.00928357,-0.105047,-54.7607
550,85.5,80,-0.105019,-0.00942845,-0.105019,-56.9483
550,85.5,80,-0.104987,-0.00955078,-0.104987,-56.3698
550,85.5,80,-0.104959,-0.00969782,-0.104959,-56.9607
550,85.5,80,-0.104895,-0.00986497,-0.104895,-55.2791
550,85.5,80,-0.104863,-0.0100108,-0.104863,-56.7207
550,85.5,80,-0.104807,-0.0101266,-0.104807,-54.4171
550,85.5,80,-0.104779,-0.010276,-0.104779,-56.9769
550,85.5,80,-0.104749,-0.010421,-0.104749,-56.7459
550,85.5,80,-0.104702,-0.0105755,-0.104702,-55.9666
550,85.5,80,-0.104682,-0.0107015,-0.104682,-57.1564
550,85.5,80,-0.104664,-0.0108534,-0.104664,-57.493
550,85.5,80,-0.104628,-0.0109908,-0.104628,-56.2726
550,85.5,80,-0.104611,-0.0111216,-0.104611,-57.4397
550,85.5,80,-0.104595,-0.0112663,-0.104595,-57.5343
550,85.5,80,-0.104561,-0.0114669,-0.104561,-57.0885
550,85.5,80,-0.104535,-0.0115949,-0.104535,-56.768
550,85.5,80,-0.104523,-0.0117429,-0.104523,-57.801
550,85.5,80,-0.104517,-0.0118916,-0.104517,-58.1665
550,85.5,80,-0.1045,-0.0120521,-0.1045,-57.6069
550,85.5,80,-0.104491,-0.0121989,-0.104491,-58.0437
550,85.5,80,-0.104476,-0.012322,-0.104476,-57.4377
550,85.5,80,-0.104469,-0.012459,-0.104469,-58.151
550,85.5,80,-0.104462,-0.0125934,-0.104462,-58.0683
550,85.5,80,-0.104459,-0.0127296,-0.104459,-58.3475
550,85.5,80,-0.104455,-0.0128827,-0.104455,-58.3671
550,85.5,80,-0.104451,-0.0130304,-0.104451,-58.3362
550,85.5,80,-0.104444,-0.0131605,-0.104444,-58.107
550,85.5,80,-0.104441,-0.0133002,-0.104441,-58.3775
550,85.5,80,-0.104437,-0.0134546,-0.104437,-58.3656
550,85.5,80,-0.104425,-0.0135714,-0.104425,-57.7907
550,85.5,80,-0.104419,-0.0137176,-0.104419,-58.2355
550,85.5,80,-0.104412,-0.0138433,-0.104412,-58.1599
550,85.5,80,-0.104405,-0.0139806,-0.104405,-58.1802
550,85.5,80,-0.104389,-0.014097,-0.104389,-57.4471
550,85.5,80,-0.10438,-0.014239,-0.10438,-58.0895
550,85.5,80,-0.104366,-0.0143581,-0.104366,-57.665
550,85.5,80,-0.104359,-0.014501,-0.104359,-58.2129
550,85.5,80,-0.104336,-0.0146561,-0.104336,-57.4491
550,85.5,80,-0.104325,-0.014816,-0.104325,-58.0244
550,85.5,80,-0.104293,-0.0149304,-0.104293,-56.3558
550,85.5,80,-0.104276,-0.0150818,-0.104276,-57.7063
550,85.5,80,-0.104259,-0.0152298,-0.104259,-57.6813
550,85.5,80,-0.104222,-0.0153893,-0.104222,-56.703
550,85.5,80,-0.104201,-0.0155333,-0.104201,-57.4391
550,85.5,80,-0.104154,-0.0156968,-0.104154,-56.2291
550,85.5,80,-0.10413,-0.0158489,-0.10413,-57.3127
550,85.5,80,-0.104081,-0.0160041,-0.104081,-55.964
550,85.5,80,-0.104052,-0.0161225,-0.104052,-56.5603
550,85.5,80,-0.104016,-0.0162585,-0.104016,-56.3873
550,85.5,80,-0.103984,-0.0163753,-0.103984,-56.3094
550,85.5,80,-0.103922,-0.0164857,-0.103922,-53.9468
550,85.5,80,-0.103885,-0.0166255,-0.103885,-56.3428
550,85.5,80,-0.103854,-0.0167459,-0.103854,-56.389
550,85.5,80,-0.103828,-0.0168511,-0.103828,-56.5075
550,85.5,80,-0.103797,-0.0169931,-0.103797,-56.7128
550,85.5,80,-0.103726,-0.0171085,-0.103726,-53.4525
550,85.5,80,-0.103696,-0.0172586,-0.103696,-56.8482
550,85.5,80,-0.103663,-0.0173698,-0.103663,-55.9914
550,85.5,80,-0.103624,-0.0175142,-0.103624,-56.2889
550,85.5,80,-0.103562,-0.0176622,-0.103562,-54.9964
550,85.5,80,-0.103534,-0.0177867,-0.103534,-56.5791
550,85.5,80,-0.1035,-0.0179283,-0.1035,-56.4968
550,85.5,80,-0.103424,-0.018078,-0.103424,-54.1927
550,85.5,80,-0.103393,-0.0182008,-0.103393,-56.3549
550,85.5,80,-0.103354,-0.0183455,-0.103354,-56.2056
550,85.5,80,-0.103292,-0.0185007,-0.103292,-55.0517
550,85.5,80,-0.103262,-0.0186519,-0.103262,-56.7672
550,85.5,80,-0.103202,-0.0187955,-0.103202,-54.8956
550,85.5,80,-0.103173,-0.0189135,-0.103173,-56.362
550,85.5,80,-0.103145,-0.0190258,-0.103145,-56.3291
550,85.5,80,-0.103124,-0.0191675,-0.103124,-57.1055
550,85.5,80,-0.103071,-0.0192776,-0.103071,-54.3994
550,85.5,80,-0.10305,-0.0194111,-0.10305,-56.9915
550,85.5,80,-0.103028,-0.0195276,-0.103028,-56.7918
550,85.5,80,-0.103009,-0.0196743,-0.103009,-57.2733
550,85.5,80,-0.102977,-0.0197934,-0.102977,-56.0961
550,85.5,80,-0.102959,-0.0199414,-0.102959,-57.332
550,85.5,80,-0.102956,-0.0200557,-0.102956,-58.1428
550,85.5,80,-0.102949,-0.020194,-0.102949,-57.9708
550,85.5,80,-0.102946,-0.0203444,-0.102946,-58.1496
550,85.5,80,-0.102934,-0.0204648,-0.102934,-57.5725
550,85.5,80,-0.102929,-0.0206061,-0.102929,-58.0817
550,85.5,80,-0.102921,-0.0207687,-0.102921,-57.9836
550,85.5,80,-0.102921,-0.020911,-0.102921,-58.357
550,85.5,80,-0.102926,-0.0210374,-0.102926,-58.7579
550,85.5,80,-0.102931,-0.0211717,-0.102931,-58.7484
550,85.5,80,-0.102944,-0.0213263,-0.102944,-59.102
550,85.5,80,-0.102949,-0.0214752,-0.102949,-58.7736
550,85.5,80,-0.102955,-0.0215983,-0.102955,-58.8786
550,85.5,80,-0.102969,-0.0217402,-0.102969,-59.2882
550,85.5,80,-0.102983,-0.0218866,-0.102983,-59.3032
550,85.5,80,-0.102995,-0.0220073,-0.102995,-59.3405
550,85.5,80,-0.103013,-0.0221484,-0.103013,-59.6035
550,85.5,80,-0.103029,-0.0222983,-0.103029,-59.4237
550,85.5,80,-0.103038,-0.0224557,-0.103038,-59.088
550,85.5,80,-0.103051,-0.0225708,-0.103051,-59.5373
550,85.5,80,-0.103065,-0.0227149,-0.103065,-59.4
550,85.5,80,-0.10308,-0.0228635,-0.10308,-59.5076
550,85.5,80,-0.103126,-0.0230344,-0.103126,-60.93
550,85.5,80,-0.103131,-0.0231731,-0.103131,-58.9648
550,85.5,80,-0.103166,-0.0232968,-0.103166,-61.1094
550,85.5,80,-0.103175,-0.0234429,-0.103175,-59.2432
550,85.5,80,-0.103187,-0.0235961,-0.103187,-59.4014
550,85.5,80,-0.103212,-0.023745,-0.103212,-60.1893
550,85.5,80,-0.10322,-0.0238982,-0.10322,-59.2587
550,85.5,80,-0.103246,-0.0240167,-0.103246,-60.6097
550,85.5,80,-0.103258,-0.024161,-0.103258,-59.5528
550,85.5,80,-0.103271,-0.0242744,-0.103271,-59.856
550,85.5,80,-0.103317,-0.0244169,-0.103317,-61.5496
550,85.5,80,-0.103339,-0.0245746,-0.103339,-60.1221
550,85.5,80,-0.103354,-0.0247197,-0.103354,-59.7683
550,85.5,80,-0.103371,-0.024839,-0.103371,-60.2075
550,85.5,80,-0.103381,-0.0249838,-0.103381,-59.5698
550,85.5,80,-0.103394,-0.0250973,-0.103394,-59.9392
550,85.5,80,-0.103415,-0.0252397,-0.103415,-60.2567
550,85.5,80,-0.103436,-0.0253911,-0.103436,-60.2197
550,85.5,80,-0.103453,-0.0255119,-0.103453,-60.2385
550,85.5,80,-0.103466,-0.0256478,-0.103466,-59.856
550,85.5,80,-0.103496,-0.025803,-0.103496,-60.7759
550,85.5,80,-0.103517,-0.0259268,-0.103517,-60.4986
550,85.5,80,-0.103531,-0.0260749,-0.103531,-59.9559
550,85.5,80,-0.103563,-0.0262209,-0.103563,-61.0357
550,85.5,80,-0.103583,-0.0263716,-0.103583,-60.3376
550,85.5,80,-0.103619,-0.0265004,-0.103619,-61.5553
550,85.5,80,-0.10364,-0.0266452,-0.10364,-60.4738
550,85.5,80,-0.103661,-0.0267861,-0.103661,-60.5695
550,85.5,80,-0.103711,-0.0269391,-0.103711,-62.0628
550,85.5,80,-0.103738,-0.0270507,-0.103738,-61.3661
550,85.5,80,-0.103766,-0.0271691,-0.103766,-61.3543
550,85.5,80,-0.103738,-0.0273133,-0.103738,-57.7496
550,85.5,80,-0.1038,-0.0274706,-0.1038,-62.742
550,85.5,80,-0.103831,-0.0275842,-0.103831,-61.7358
550,85.5,80,-0.103862,-0.027727,-0.103862,-61.3062
550,85.5,80,-0.103931,-0.027845,-0.103931,-64.3516
550,85.5,80,-0.103966,-0.0279956,-0.103966,-61.5103
550,85.5,80,-0.104002,-0.0281118,-0.104002,-62.2317
550,85.5,80,-0.104041,-0.0282475,-0.104041,-61.988
550,85.5,80,-0.104129,-0.0283912,-0.104129,-64.834
550,85.5,80,-0.104175,-0.0285203,-0.104175,-62.6712
550,85.5,80,-0.104225,-0.0286311,-0.104225,-63.5703
550,85.5,80,-0.104273,-0.0287726,-0.104273,-62.6013
550,85.5,80,-0.10437,-0.0289176,-0.10437,-65.4729
550,85.5,80,-0.104424,-0.0290829,-0.104424,-62.6646
550,85.5,80,-0.104526,-0.0292371,-0.104526,-65.5161
550,85.5,80,-0.10458,-0.0293852,-0.10458,-63.0958
550,85.5,80,-0.1047,-0.0295076,-0.1047,-68.3097
550,85.5,80,-0.104761,-0.0296574,-0.104761,-63.5469
550,85.5,80,-0.104822,-0.029779,-0.104822,-64.3886
550,85.5,80,-0.104884,-0.0299177,-0.104884,-63.9967
550,85.5,80,-0.105016,-0.0300359,-0.105016,-69.7378
550,85.5,80,-0.105079,-0.030185,-0.105079,-63.9529
550,85.5,80,-0.10515,-0.030331,-0.10515,-64.4905
550,85.5,80,-0.105282,-0.0304857,-0.105282,-67.6865
550,85.5,80,-0.10535,-0.0306433,-0.10535,-64.1859
550,85.5,80,-0.105496,-0.0308182,-0.105496,-67.7138
550,85.5,80,-0.105566,-0.0309334,-0.105566,-65.8831
550,85.5,80,-0.105637,-0.0310752,-0.105637,-64.976
550,85.5,80,-0.105785,-0.0312261,-0.105785,-69.1456
550,85.5,80,-0.105855,-0.0313534,-0.105855,-65.5859
550,85.5,80,-0.105926,-0.0314934,-0.105926,-65.2254
550,85.5,80,-0.106076,-0.0316123,-0.106076,-71.7188
550,85.5,80,-0.106148,-0.031756,-0.106148,-65.3653
550,85.5,80,-0.10622,-0.0318839,-0.10622,-65.9307
550,85.5,80,-0.106297,-0.0320288,-0.106297,-65.7464
550,85.5,80,-0.106435,-0.0321846,-0.106435,-68.8378
550,85.5,80,-0.106501,-0.0323475,-0.106501,-64.776
550,85.5,80,-0.106632,-0.0325012,-0.106632,-68.6982
550,85.5,80,-0.106693,-0.0326243,-0.106693,-65.6863
550,85.5,80,-0.106753,-0.0327742,-0.106753,-64.9477
550,85.5,80,-0.106872,-0.0329238,-0.106872,-68.4057
550,85.5,80,-0.106927,-0.0330552,-0.106927,-65.2179
550,85.5,80,-0.10698,-0.0331971,-0.10698,-64.8688
550,85.5,80,-0.107083,-0.0333517,-0.107083,-67.4307
550,85.5,80,-0.107129,-0.0335109,-0.107129,-64.2728
550,85.5,80,-0.107216,-0.0336395,-0.107216,-67.6218
550,85.5,80,-0.107262,-0.0337893,-0.107262,-64.5623
550,85.5,80,-0.107302,-0.0339416,-0.107302,-64.132
550,85.5,80,-0.107376,-0.0340702,-0.107376,-66.9373
550,85.5,80,-0.107412,-0.0342205,-0.107412,-64.0899
550,85.5,80,-0.107439,-0.0343406,-0.107439,-63.9399
550,85.5,80,-0.107465,-0.0344875,-0.107465,-63.5623
550,85.5,80,-0.107508,-0.0346429,-0.107508,-64.4828
550,85.5,80,-0.10753,-0.0347679,-0.10753,-63.5847
550,85.5,80,-0.107548,-0.0349105,-0.107548,-63.2588
550,85.5,80,-0.107585,-0.0350352,-0.107585,-64.7071
550,85.5,80,-0.107598,-0.0351797,-0.107598,-62.9589
550,85.5,80,-0.107612,-0.0353157,-0.107612,-63.1255
550,85.5,80,-0.107625,-0.0354569,-0.107625,-63.0192
550,85.5,80,-0.107648,-0.0356206,-0.107648,-63.4474
550,85.5,80,-0.107658,-0.0357684,-0.107658,-62.816
550,85.5,80,-0.107675,-0.03593,-0.107675,-63.2449
550,85.5,80,-0.107683,-0.0360591,-0.107683,-62.8457
550,85.5,80,-0.107689,-0.0362093,-0.107689,-62.6345
550,85.5,80,-0.107694,-0.0363716,-0.107694,-62.6373
550,85.5,80,-0.1077,-0.0365243,-0.1077,-62.6645
550,85.5,80,-0.107701,-0.0366501,-0.107701,-62.4262
550,85.5,80,-0.107703,-0.036801,-0.107703,-62.4896
550,85.5,80,-0.107705,-0.0369524,-0.107705,-62.5195
550,85.5,80,-0.10771,-0.0371127,-0.10771,-62.6962
550,85.5,80,-0.107712,-0.0372377,-0.107712,-62.5936
550,85.5,80,-0.107715,-0.0373915,-0.107715,-62.6091
550,85.5,80,-0.107724,-0.0375465,-0.107724,-62.9207
550,85.5,80,-0.107726,-0.0376759,-0.107726,-62.6259
550,85.5,80,-0.107728,-0.0378239,-0.107728,-62.5945
550,85.5,80,-0.107731,-0.0379845,-0.107731,-62.6562
550,85.5,80,-0.107732,-0.0381388,-0.107732,-62.5598
550,85.5,80,-0.10773,-0.0382634,-0.10773,-62.4237
550,85.5,80,-0.107737,-0.0384107,-0.107737,-62.9255
550,85.5,80,-0.10774,-0.0385343,-0.10774,-62.8023
550,85.5,80,-0.107746,-0.0386855,-0.107746,-62.8906
550,85.5,80,-0.107759,-0.0388366,-0.107759,-63.3256
550,85.5,80,-0.107765,-0.0389672,-0.107765,-62.9768
550,85.5,80,-0.107767,-0.039113,-0.107767,-62.7338
550,85.5,80,-0.107782,-0.0392626,-0.107782,-63.5238
550,85.5,80,-0.107785,-0.0394025,-0.107785,-62.8609
550,85.5,80,-0.107787,-0.0395469,-0.107787,-62.7804
550,85.5,80,-0.107792,-0.0396689,-0.107792,-63.0093
550,85.5,80,-0.107796,-0.0398124,-0.107796,-62.9405
550,85.5,80,-0.107797,-0.0399437,-0.107797,-62.7247
550,85.5,80,-0.107807,-0.0400824,-0.107807,-63.3581
550,85.5,80,-0.107815,-0.0402451,-0.107815,-63.1951
550,85.5,80,-0.107818,-0.0403971,-0.107818,-62.9225
550,85.5,80,-0.10782,-0.0405271,-0.10782,-62.8607
550,85.5,80,-0.107819,-0.0406694,-0.107819,-62.6992
550,85.5,80,-0.107811,-0.0407966,-0.107811,-62.2996
550,85.5,80,-0.10781,-0.0409448,-0.10781,-62.7315
550,85.5,80,-0.107816,-0.0411061,-0.107816,-63.1263
550,85.5,80,-0.107811,-0.0412267,-0.107811,-62.4601
550,85.5,80,-0.107811,-0.0413759,-0.107811,-62.8391
550,85.5,80,-0.107814,-0.0415278,-0.107814,-62.9866
550,85.5,80,-0.107808,-0.0416575,-0.107808,-62.5052
550,85.5,80,-0.107785,-0.0417981,-0.107785,-61.4133
550,85.5,80,-0.107778,-0.0419683,-0.107778,-62.5133
550,85.5,80,-0.107767,-0.0421272,-0.107767,-62.2728
550,85.5,80,-0.107764,-0.0422779,-0.107764,-62.7506
550,85.5,80,-0.10776,-0.0424143,-0.10776,-62.6075
550,85.5,80,-0.107754,-0.0425644,-0.107754,-62.5435
550,85.5,80,-0.10773,-0.0427193,-0.10773,-61.6114
550,85.5,80,-0.10773,-0.0428699,-0.10773,-62.9024
550,85.5,80,-0.107724,-0.0429995,-0.107724,-62.5181
550,85.5,80,-0.10771,-0.0431484,-0.10771,-62.1247
550,85.5,80,-0.107714,-0.0433066,-0.107714,-63.1386
550,85.5,80,-0.107795,-0.0434805,-0.107795,-67.0415
550,85.5,80,-0.107783,-0.0435933,-0.107783,-62.1197
550,85.5,80,-0.107772,-0.0437403,-0.107772,-62.3153
550,85.5,80,-0.107775,-0.0438585,-0.107775,-63.3027
550,85.5,80,-0.10777,-0.0440207,-0.10777,-62.7712
550,85.5,80,-0.107773,-0.0441766,-0.107773,-63.2216
550,85.5,80,-0.107788,-0.04434,-0.107788,-63.8655
550,85.5,80,-0.107794,-0.0444598,-0.107794,-63.4682
550,85.5,80,-0.107794,-0.0446099,-0.107794,-63.1368
550,85.5,80,-0.107827,-0.0447289,-0.107827,-65.4893
550,85.5,80,-0.107839,-0.0448746,-0.107839,-63.8536
550,85.5,80,-0.107844,-0.0449942,-0.107844,-63.5346
550,85.5,80,-0.107865,-0.0451414,-0.107865,-64.4263
550,85.5,80,-0.107897,-0.0452575,-0.107897,-65.5718
550,85.5,80,-0.107915,-0.0454093,-0.107915,-64.2837
550,85.5,80,-0.10793,-0.0455655,-0.10793,-64.0784
550,85.5,80,-0.108005,-0.0457235,-0.108005,-67.4356
550,85.5,80,-0.108034,-0.0458499,-0.108034,-65.2783
550,85.5,80,-0.108066,-0.0460009,-0.108066,-65.2084
550,85.5,80,-0.108128,-0.0461239,-0.108128,-67.7582
550,85.5,80,-0.108162,-0.0462762,-0.108162,-65.4096
550,85.5,80,-0.108201,-0.0463984,-0.108201,-66.2461
550,85.5,80,-0.108239,-0.0465465,-0.108239,-65.6989
550,85.5,80,-0.108315,-0.0467072,-0.108315,-67.6731
550,85.5,80,-0.108357,-0.0468599,-0.108357,-65.9815
550,85.5,80,-0.108441,-0.0469933,-0.108441,-69.1041
550,85.5,80,-0.108487,-0.047142,-0.108487,-66.4308
550,85.5,80,-0.108544,-0.047299,-0.108544,-66.8942
550,85.5,80,-0.108539,-0.0474669,-0.108539,-63.4561
550,85.5,80,-0.108591,-0.0475898,-0.108591,-67.5143
550,85.5,80,-0.108641,-0.0477373,-0.108641,-66.7423
550,85.5,80,-0.108755,-0.0478558,-0.108755,-72.3372
550,85.5,80,-0.108811,-0.04801,-0.108811,-67.1041
550,85.5,80,-0.108875,-0.0481314,-0.108875,-68.5452
550,85.5,80,-0.108928,-0.0482807,-0.108928,-67.1747
550,85.5,80,-0.109045,-0.048407,-0.109045,-72.1866
550,85.5,80,-0.109112,-0.0485541,-0.109112,-68.1061
550,85.5,80,-0.10917,-0.0486784,-0.10917,-68.2921
550,85.5,80,-0.109231,-0.0488257,-0.109231,-67.8501
550,85.5,80,-0.109361,-0.0489454,-0.109361,-73.84
550,85.5,80,-0.10942,-0.0490993,-0.10942,-67.7481
550,85.5,80,-0.10948,-0.0492241,-0.10948,-68.6635
550,85.5,80,-0.109541,-0.0493736,-0.109541,-68.0242
550,85.5,80,-0.109667,-0.0495241,-0.109667,-71.9122
550,85.5,80,-0.109727,-0.0496604,-0.109727,-68.4627
550,85.5,80,-0.109788,-0.0498053,-0.109788,-68.3059
550,85.5,80,-0.109917,-0.0499706,-0.109917,-71.6075
550,85.5,80,-0.109978,-0.0501386,-0.109978,-67.9759
550,85.5,80,-0.110101,-0.0503025,-0.110101,-71.4707
550,85.5,80,-0.110167,-0.0504288,-0.110167,-69.4658
550,85.5,80,-0.110224,-0.0505838,-0.110224,-68.221
550,85.5,80,-0.110338,-0.0507397,-0.110338,-71.4577
550,85.5,80,-0.110399,-0.0508719,-0.110399,-69.1891
550,85.5,80,-0.110456,-0.0510225,-0.110456,-68.4068
550,85.5,80,-0.110569,-0.0511493,-0.110569,-73.0976
550,85.5,80,-0.110629,-0.0512976,-0.110629,-68.8395
550,85.5,80,-0.110684,-0.0514288,-0.110684,-68.9376
550,85.5,80,-0.110738,-0.0515737,-0.110738,-68.6156
550,85.5,80,-0.110846,-0.0517055,-0.110846,-72.6929
550,85.5,80,-0.110898,-0.0518546,-0.110898,-68.5008
550,85.5,80,-0.11095,-0.0519853,-0.11095,-69.0214
550,85.5,80,-0.111003,-0.0521295,-0.111003,-68.7826
550,85.5,80,-0.111116,-0.0523016,-0.111116,-71.4245
550,85.5,80,-0.111171,-0.0524579,-0.111171,-68.7332
550,85.5,80,-0.111278,-0.0525931,-0.111278,-72.7728
550,85.5,80,-0.111334,-0.0527462,-0.111334,-68.9991
550,85.5,80,-0.111385,-0.0529027,-0.111385,-68.6481
550,85.5,80,-0.111483,-0.0530316,-0.111483,-72.6835
550,85.5,80,-0.111537,-0.0531851,-0.111537,-68.9989
550,85.5,80,-0.111587,-0.0533134,-0.111587,-69.3905
550,85.5,80,-0.111637,-0.0534645,-0.111637,-68.9422
550,85.5,80,-0.111743,-0.053586,-0.111743,-73.8877
550,85.5,80,-0.111794,-0.0537427,-0.111794,-68.9419
550,85.5,80,-0.111844,-0.0538709,-0.111844,-69.6127
550,85.5,80,-0.111893,-0.0540251,-0.111893,-68.999
550,85.5,80,-0.111991,-0.0541904,-0.111991,-71.5743
550,85.5,80,-0.112037,-0.0543312,-0.112037,-69.1749
550,85.5,80,-0.112082,-0.0544733,-0.112082,-69.1487
550,85.5,80,-0.112173,-0.0546294,-0.112173,-71.5848
550,85.5,80,-0.112216,-0.054764,-0.112216,-69.2536
550,85.5,80,-0.112258,-0.05492,-0.112258,-68.8766
550,85.5,80,-0.112346,-0.0550487,-0.112346,-72.6629
550,85.5,80,-0.112387,-0.0552076,-0.112387,-68.845
550,85.5,80,-0.112426,-0.0553723,-0.112426,-68.7053
550,85.5,80,-0.112503,-0.0555496,-0.112503,-70.5422
550,85.5,80,-0.112539,-0.0557042,-0.112539,-68.7204
550,85.5,80,-0.112611,-0.0558378,-0.112611,-71.5525
550,85.5,80,-0.112642,-0.0559814,-0.112642,-68.6998
550,85.5,80,-0.11267,-0.0561151,-0.11267,-68.6891
550,85.5,80,-0.112702,-0.0562602,-0.112702,-68.7801
550,85.5,80,-0.112758,-0.0564264,-0.112758,-69.8594
550,85.5,80,-0.112784,-0.0565544,-0.112784,-68.746
550,85.5,80,-0.112811,-0.0567209,-0.112811,-68.3288
550,85.5,80,-0.112868,-0.0568443,-0.112868,-71.0836
550,85.5,80,-0.112893,-0.0570005,-0.112893,-68.4071
550,85.5,80,-0.11292,-0.0571596,-0.11292,-68.5757
550,85.5,80,-0.112966,-0.0573332,-0.112966,-69.4154
550,85.5,80,-0.112988,-0.0574662,-0.112988,-68.5737
550,85.5,80,-0.113009,-0.057622,-0.113009,-68.2906
550,85.5,80,-0.113054,-0.0577456,-0.113054,-70.3836
550,85.5,80,-0.113072,-0.0579125,-0.113072,-68.1059
550,85.5,80,-0.113087,-0.0580653,-0.113087,-68.0579
550,85.5,80,-0.11312,-0.058228,-0.11312,-69.0371
550,85.5,80,-0.113134,-0.058356,-0.113134,-68.1928
550,85.5,80,-0.113146,-0.0585295,-0.113146,-67.851
550,85.5,80,-0.113166,-0.0586585,-0.113166,-68.6879
550,85.5,80,-0.113174,-0.0588086,-0.113174,-67.7276
550,85.5,80,-0.113181,-0.0589661,-0.113181,-67.7072
550,85.5,80,-0.113195,-0.0591354,-0.113195,-68.0473
