p,i,d,error,error_sum,prev_error,control_singal
550,85.5,80,0.240449,0.0777068,0.240449,134.48
550,85.5,80,0.240287,0.0780743,0.240287,130.367
550,85.5,80,0.240201,0.0784206,0.240201,133.998
550,85.5,80,0.240123,0.0786976,0.240123,133.432
550,85.5,80,0.240041,0.0790348,0.240041,134.103
550,85.5,80,0.23996,0.0793705,0.23996,134.136
550,85.5,80,0.239789,0.0796652,0.239789,127.545
550,85.5,80,0.239707,0.0799833,0.239707,133.722
550,85.5,80,0.239627,0.0803292,0.239627,134.262
550,85.5,80,0.239458,0.0806851,0.239458,129.479
550,85.5,80,0.239375,0.0809722,0.239375,133.025
550,85.5,80,0.239294,0.0813063,0.239294,133.921
550,85.5,80,0.239124,0.0816457,0.239124,128.933
550,85.5,80,0.239042,0.0819319,0.239042,132.985
550,85.5,80,0.238961,0.0822663,0.238961,133.864
550,85.5,80,0.238793,0.0825332,0.238793,126.372
550,85.5,80,0.238714,0.0828596,0.238714,133.733
550,85.5,80,0.238635,0.0832045,0.238635,134.022
550,85.5,80,0.238471,0.0834819,0.238471,126.977
550,85.5,80,0.238392,0.0837978,0.238392,133.521
550,85.5,80,0.238314,0.0840742,0.238314,132.868
550,85.5,80,0.238235,0.0843941,0.238235,133.545
550,85.5,80,0.238072,0.0846949,0.238072,127.832
550,85.5,80,0.237995,0.0850072,0.237995,133.474
550,85.5,80,0.237918,0.0853689,0.237918,134.116
550,85.5,80,0.23776,0.0856955,0.23776,128.905
550,85.5,80,0.237685,0.0860521,0.237685,134.102
550,85.5,80,0.237524,0.0863369,0.237524,127.274
550,85.5,80,0.237447,0.0866681,0.237447,133.591
550,85.5,80,0.237372,0.0870257,0.237372,133.999
550,85.5,80,0.237218,0.0873621,0.237218,129.272
550,85.5,80,0.237134,0.0876392,0.237134,132.117
550,85.5,80,0.237056,0.0879713,0.237056,133.483
550,85.5,80,0.236893,0.0883043,0.236893,128.558
550,85.5,80,0.236815,0.0886567,0.236815,133.616
550,85.5,80,0.236657,0.0889314,0.236657,126.88
550,85.5,80,0.236577,0.0892691,0.236577,133.287
550,85.5,80,0.236491,0.0896094,0.236491,132.911
550,85.5,80,0.236332,0.0898933,0.236332,127.093
550,85.5,80,0.236244,0.0902178,0.236244,132.515
550,85.5,80,0.236162,0.0905698,0.236162,133.262
550,85.5,80,0.236002,0.090908,0.236002,128.607
550,85.5,80,0.235921,0.0911807,0.235921,131.976
550,85.5,80,0.235833,0.0915031,0.235833,132.371
550,85.5,80,0.235673,0.0917736,0.235673,126.33
550,85.5,80,0.235593,0.0921043,0.235593,132.885
550,85.5,80,0.235505,0.0924343,0.235505,132.401
550,85.5,80,0.235342,0.0927197,0.235342,126.631
550,85.5,80,0.23526,0.0930378,0.23526,132.464
550,85.5,80,0.235172,0.0933643,0.235172,132.285
550,85.5,80,0.23501,0.0936693,0.23501,127.299
550,85.5,80,0.234928,0.0939841,0.234928,132.319
550,85.5,80,0.234845,0.0942499,0.234845,131.335
550,85.5,80,0.234754,0.0945625,0.234754,131.777
550,85.5,80,0.234584,0.0948481,0.234584,125.927
550,85.5,80,0.234497,0.0951499,0.234497,131.734
550,85.5,80,0.234404,0.0955036,0.234404,132.137
550,85.5,80,0.23423,0.0958337,0.23423,127.152
550,85.5,80,0.234143,0.0961162,0.234143,131.185
550,85.5,80,0.234047,0.0964249,0.234047,131.168
550,85.5,80,0.233868,0.0967008,0.233868,124.738
550,85.5,80,0.233777,0.0970223,0.233777,131.612
550,85.5,80,0.233688,0.0973719,0.233688,132.068
550,85.5,80,0.233495,0.097633,0.233495,122.985
550,85.5,80,0.233403,0.097956,0.233403,131.417
550,85.5,80,0.233312,0.0982848,0.233312,131.569
550,85.5,80,0.233116,0.0985653,0.233116,123.633
550,85.5,80,0.233021,0.0988691,0.233021,130.776
550,85.5,80,0.232917,0.0992369,0.232917,131.3
550,85.5,80,0.232721,0.0995801,0.232721,125.903
550,85.5,80,0.232623,0.0999054,0.232623,130.862
550,85.5,80,0.232419,0.1002,0.232419,123.535
550,85.5,80,0.232322,0.100523,0.232322,130.802
550,85.5,80,0.232224,0.100857,0.232224,130.88
550,85.5,80,0.232015,0.101182,0.232015,124.316
550,85.5,80,0.231914,0.10146,0.231914,129.486
550,85.5,80,0.231811,0.101781,0.231811,130.26
550,85.5,80,0.231598,0.102121,0.231598,124.507
550,85.5,80,0.231496,0.102495,0.231496,130.991
550,85.5,80,0.231287,0.102737,0.231287,120.058
550,85.5,80,0.231181,0.103052,0.231181,129.735
550,85.5,80,0.231064,0.103305,0.231064,127.393
550,85.5,80,0.230956,0.103653,0.230956,130.151
550,85.5,80,0.23074,0.103987,0.23074,123.832
550,85.5,80,0.23062,0.104336,0.23062,129.407
550,85.5,80,0.230405,0.104593,0.230405,120.192
550,85.5,80,0.230294,0.104913,0.230294,129.306
550,85.5,80,0.23017,0.105167,0.23017,126.575
550,85.5,80,0.230059,0.105478,0.230059,128.986
550,85.5,80,0.229842,0.105733,0.229842,119.765
550,85.5,80,0.229719,0.106046,0.229719,128.243
550,85.5,80,0.229608,0.106294,0.229608,127.067
550,85.5,80,0.229499,0.106616,0.229499,129.152
550,85.5,80,0.229268,0.106948,0.229268,122.462
550,85.5,80,0.229157,0.107283,0.229157,129.163
550,85.5,80,0.228943,0.107551,0.228943,120.436
550,85.5,80,0.228826,0.107871,0.228826,128.412
550,85.5,80,0.228719,0.108131,0.228719,127.477
550,85.5,80,0.228608,0.108453,0.228608,128.736
550,85.5,80,0.228389,0.108711,0.228389,119.401
550,85.5,80,0.228272,0.109023,0.228272,128
550,85.5,80,0.228142,0.109362,0.228142,127.809
550,85.5,80,0.227948,0.109683,0.227948,123.793
550,85.5,80,0.227846,0.109963,0.227846,128.029
550,85.5,80,0.227753,0.110275,0.227753,129.294
550,85.5,80,0.227566,0.110605,0.227566,124.251
550,85.5,80,0.227467,0.110956,0.227467,129.465
550,85.5,80,0.227294,0.111214,0.227294,122.348
550,85.5,80,0.227207,0.111522,0.227207,129.381
550,85.5,80,0.227112,0.11177,0.227112,127.431
550,85.5,80,0.227026,0.112091,0.227026,129.597
550,85.5,80,0.226852,0.112344,0.226852,121.948
550,85.5,80,0.22676,0.112655,0.22676,128.946
550,85.5,80,0.226678,0.112918,0.226678,128.663
550,85.5,80,0.226595,0.113223,0.226595,129.387
550,85.5,80,0.22643,0.113481,0.22643,122.637
550,85.5,80,0.226355,0.113786,0.226355,129.794
550,85.5,80,0.226279,0.114034,0.226279,128.668
550,85.5,80,0.226204,0.114352,0.226204,129.924
550,85.5,80,0.226054,0.11461,0.226054,123.582
550,85.5,80,0.225981,0.114918,0.225981,129.834
550,85.5,80,0.225907,0.115228,0.225907,129.805
550,85.5,80,0.225764,0.115509,0.225764,124.801
550,85.5,80,0.225697,0.115806,0.225697,129.963
550,85.5,80,0.225623,0.116146,0.225623,130.092
550,85.5,80,0.225488,0.11649,0.225488,126.93
550,85.5,80,0.225419,0.116826,0.225419,130.242
550,85.5,80,0.225273,0.117084,0.225273,123.759
550,85.5,80,0.225205,0.117401,0.225205,130.013
550,85.5,80,0.22514,0.117719,0.22514,130.188
550,85.5,80,0.22499,0.117988,0.22499,123.851
550,85.5,80,0.224927,0.118295,0.224927,130.1
550,85.5,80,0.224861,0.118553,0.224861,129.241
550,85.5,80,0.224789,0.118854,0.224789,129.477
550,85.5,80,0.224659,0.11912,0.224659,124.994
550,85.5,80,0.224593,0.119414,0.224593,129.684
550,85.5,80,0.224521,0.119681,0.224521,128.862
550,85.5,80,0.224452,0.119983,0.224452,129.625
550,85.5,80,0.224316,0.120247,0.224316,124.435
550,85.5,80,0.224241,0.120538,0.224241,129.012
550,85.5,80,0.224169,0.120886,0.224169,129.9
550,85.5,80,0.224028,0.121201,0.224028,125.54
550,85.5,80,0.22395,0.121473,0.22395,128.421
550,85.5,80,0.223877,0.121781,0.223877,129.305
550,85.5,80,0.22373,0.122095,0.22373,125.139
550,85.5,80,0.223651,0.122354,0.223651,127.98
550,85.5,80,0.223578,0.122661,0.223578,129.204
550,85.5,80,0.223504,0.122918,0.223504,128.336
550,85.5,80,0.223431,0.123221,0.223431,129.092
550,85.5,80,0.223357,0.123464,0.223357,127.939
550,85.5,80,0.223276,0.123777,0.223276,128.776
550,85.5,80,0.223123,0.124032,0.223123,122.655
550,85.5,80,0.22304,0.12434,0.22304,128.49
550,85.5,80,0.222962,0.124669,0.222962,129.055
550,85.5,80,0.222803,0.124949,0.222803,123.071
550,85.5,80,0.222715,0.125231,0.222715,127.682
550,85.5,80,0.222632,0.125541,0.222632,128.415
550,85.5,80,0.222465,0.125808,0.222465,121.967
550,85.5,80,0.222379,0.126117,0.222379,128.118
550,85.5,80,0.222288,0.126371,0.222288,126.68
550,85.5,80,0.222203,0.126686,0.222203,128.269
550,85.5,80,0.222031,0.127011,0.222031,123.59
550,85.5,80,0.221854,0.127361,0.221854,123.911
550,85.5,80,0.221768,0.127665,0.221768,127.905
550,85.5,80,0.221682,0.127928,0.221682,127.036
550,85.5,80,0.221588,0.128211,0.221588,126.924
550,85.5,80,0.22141,0.128473,0.22141,120.797
550,85.5,80,0.221321,0.128758,0.221321,127.166
550,85.5,80,0.221226,0.129084,0.221226,127.577
550,85.5,80,0.221129,0.129335,0.221129,125.852
550,85.5,80,0.220948,0.129662,0.220948,122.764
550,85.5,80,0.220853,0.129903,0.220853,125.642
550,85.5,80,0.220754,0.130208,0.220754,126.843
550,85.5,80,0.220564,0.130519,0.220564,121.639
550,85.5,80,0.22047,0.130858,0.22047,127.592
550,85.5,80,0.220273,0.131117,0.220273,118.985
550,85.5,80,0.220175,0.131421,0.220175,126.645
550,85.5,80,0.220081,0.131661,0.220081,125.404
550,85.5,80,0.220007,0.131986,0.220007,128.286
550,85.5,80,0.219817,0.132283,0.219817,120.921
550,85.5,80,0.21972,0.132599,0.21972,126.824
550,85.5,80,0.219618,0.132848,0.219618,124.882
550,85.5,80,0.219423,0.133184,0.219423,121.944
550,85.5,80,0.219323,0.133434,0.219323,124.976
550,85.5,80,0.219228,0.133725,0.219228,126.297
550,85.5,80,0.219036,0.13403,0.219036,120.881
550,85.5,80,0.218942,0.134357,0.218942,126.889
550,85.5,80,0.218839,0.134604,0.218839,124.552
550,85.5,80,0.218645,0.134912,0.218645,120.802
550,85.5,80,0.218547,0.135162,0.218547,124.868
550,85.5,80,0.218441,0.135471,0.218441,125.752
550,85.5,80,0.21824,0.135715,0.21824,117.248
550,85.5,80,0.218138,0.136018,0.218138,125.717
550,85.5,80,0.218029,0.136266,0.218029,123.923
550,85.5,80,0.217928,0.13657,0.217928,125.719
550,85.5,80,0.217724,0.136807,0.217724,116.418
550,85.5,80,0.217615,0.137107,0.217615,125.091
550,85.5,80,0.217513,0.137431,0.217513,125.93
550,85.5,80,0.2173,0.13776,0.2173,120.021
550,85.5,80,0.217196,0.137996,0.217196,123.591
550,85.5,80,0.217091,0.138305,0.217091,125.341
550,85.5,80,0.216882,0.138609,0.216882,119.16
550,85.5,80,0.216766,0.138947,0.216766,125.169
550,85.5,80,0.216552,0.139191,0.216552,115.839
550,85.5,80,0.216439,0.139492,0.216439,124.455
550,85.5,80,0.216329,0.139723,0.216329,122.737
550,85.5,80,0.216222,0.140034,0.216222,124.923
550,85.5,80,0.216009,0.140278,0.216009,115.707
550,85.5,80,0.215891,0.140571,0.215891,123.79
550,85.5,80,0.215783,0.140892,0.215783,124.94
550,85.5,80,0.215573,0.141209,0.215573,119.205
550,85.5,80,0.215457,0.141449,0.215457,122.291
550,85.5,80,0.215343,0.141761,0.215343,124.258
550,85.5,80,0.21512,0.141993,0.21512,113.897
550,85.5,80,0.215015,0.143415,0.215015,129.245
550,85.5,80,0.21423,0.143719,0.21423,85.9426
550,85.5,80,0.214122,0.144019,0.214122,123.897
550,85.5,80,0.214014,0.144311,0.214014,123.734
550,85.5,80,0.213792,0.144636,0.213792,118.261
550,85.5,80,0.213686,0.144873,0.213686,122.267
550,85.5,80,0.213578,0.14517,0.213578,123.676
550,85.5,80,0.213345,0.145423,0.213345,114.029
550,85.5,80,0.213231,0.145714,0.213231,123.083
550,85.5,80,0.213123,0.145951,0.213123,121.917
550,85.5,80,0.213016,0.146253,0.213016,123.627
550,85.5,80,0.212794,0.146487,0.212794,113.421
550,85.5,80,0.212684,0.14678,0.212684,123.151
550,85.5,80,0.212577,0.147089,0.212577,123.545
550,85.5,80,0.212354,0.14733,0.212354,113.754
550,85.5,80,0.212245,0.147609,0.212245,122.693
550,85.5,80,0.212137,0.147933,0.212137,123.688
550,85.5,80,0.211916,0.148185,0.211916,114.362
550,85.5,80,0.211808,0.148476,0.211808,122.876
550,85.5,80,0.211702,0.148782,0.211702,123.313
550,85.5,80,0.21149,0.149097,0.21149,117.675
550,85.5,80,0.211387,0.149345,0.211387,121.987
550,85.5,80,0.211284,0.149643,0.211284,123.189
550,85.5,80,0.211071,0.149928,0.211071,116.266
550,85.5,80,0.210966,0.150248,0.210966,123.327
550,85.5,80,0.210757,0.150504,0.210757,115.053
550,85.5,80,0.210646,0.150796,0.210646,122.353
550,85.5,80,0.210541,0.151025,0.210541,120.94
550,85.5,80,0.210436,0.15132,0.210436,122.725
550,85.5,80,0.21022,0.151555,0.21022,113.088
550,85.5,80,0.210115,0.151848,0.210115,122.491
550,85.5,80,0.210009,0.152084,0.210009,120.984
550,85.5,80,0.209905,0.152371,0.209905,122.399
550,85.5,80,0.209694,0.152605,0.209694,113.273
550,85.5,80,0.209591,0.152896,0.209591,122.415
550,85.5,80,0.20949,0.153199,0.20949,122.713
550,85.5,80,0.209283,0.153523,0.209283,117.536
550,85.5,80,0.209181,0.153763,0.209181,121.085
550,85.5,80,0.20908,0.154045,0.20908,122.195
550,85.5,80,0.208875,0.15434,0.208875,116.443
550,85.5,80,0.208776,0.154663,0.208776,122.927
550,85.5,80,0.208571,0.154907,0.208571,113.984
550,85.5,80,0.208473,0.15519,0.208473,122.104
550,85.5,80,0.208373,0.155424,0.208373,120.816
550,85.5,80,0.208275,0.155709,0.208275,122.14
550,85.5,80,0.208074,0.155945,0.208074,113.548
550,85.5,80,0.207976,0.156229,0.207976,122.014
550,85.5,80,0.207864,0.156522,0.207864,121.397
550,85.5,80,0.207669,0.156769,0.207669,114.408
550,85.5,80,0.207572,0.157007,0.207572,120.878
550,85.5,80,0.207477,0.157267,0.207477,121.496
550,85.5,80,0.207383,0.157493,0.207383,120.575
550,85.5,80,0.207283,0.15779,0.207283,121.902
550,85.5,80,0.207095,0.158022,0.207095,114.031
