dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.580359,0.596673,-67.8648,-61.3386,-9.43244,-4.82239,0,9.88969,-2.87197,0,-67.5718,-6.27305,6.52447,-59.7257,13.927,-7.26716,
0.75,0.58033,0.59667,-70.5131,-61.5746,-9.805,-5.01152,0,9.92836,-2.88401,0,-70.2091,-6.51391,6.7784,-59.9556,13.9798,-7.29499,
0.75,0.580315,0.596666,-68.9143,-61.6414,-9.58477,-4.89833,0,9.94014,-2.88941,0,-68.6174,-6.36439,6.6244,-60.021,13.9935,-7.30267,
0.75,0.580289,0.596664,-69.7903,-61.5113,-9.71036,-4.9617,0,9.91963,-2.88443,0,-69.4899,-6.44227,6.70809,-59.8944,13.9633,-7.28714,
0.75,0.580276,0.596662,-69.1297,-61.5606,-9.62018,-4.91522,0,9.92802,-2.88798,0,-68.8323,-6.37968,6.64432,-59.9426,13.9738,-7.29287,
0.75,0.580264,0.596661,-69.1608,-61.5757,-9.6261,-4.91792,0,9.93092,-2.88985,0,-68.8635,-6.38113,6.64707,-59.9575,13.9766,-7.29456,
0.75,0.580251,0.596659,-69.2017,-61.5656,-9.63359,-4.92144,0,9.92979,-2.89054,0,-68.9043,-6.3834,6.65074,-59.9478,13.9736,-7.29325,
0.75,0.58024,0.596658,-69.0987,-61.4758,-9.62074,-4.91455,0,9.91566,-2.88752,0,-68.8019,-6.37239,6.64058,-59.8605,13.9525,-7.28251,
0.75,0.58023,0.59666,-68.9078,-61.2769,-9.59553,-4.9015,0,9.88397,-2.88061,0,-68.6119,-6.35332,6.62198,-59.667,13.9067,-7.25883,
0.75,0.580221,0.596661,-68.8947,-61.3164,-9.59491,-4.90008,0,9.89061,-2.88351,0,-68.599,-6.35062,6.62047,-59.7056,13.9146,-7.26334,
0.75,0.580213,0.596664,-68.5901,-61.179,-9.5534,-4.87901,0,9.86833,-2.87813,0,-68.2959,-6.32126,6.59098,-59.5719,13.8829,-7.24697,
0.75,0.580207,0.596668,-68.6414,-61.0412,-9.56118,-4.88327,0,9.84589,-2.87272,0,-68.347,-6.32473,6.59569,-59.4379,13.8511,-7.23056,
0.75,0.580194,0.596674,-68.9578,-61.0551,-9.60636,-4.90686,0,9.84778,-2.87436,0,-68.6623,-6.35122,6.62564,-59.4515,13.8536,-7.23211,
0.75,0.580188,0.59668,-68.6088,-60.8704,-9.55826,-4.88251,0,9.81756,-2.86659,0,-68.315,-6.31777,6.59188,-59.2718,13.8111,-7.21013,
0.75,0.580182,0.596693,-68.6098,-60.3354,-9.55889,-4.88318,0,9.7303,-2.84357,0,-68.3162,-6.3165,6.59175,-58.751,13.6889,-7.14662,
0.75,0.580176,0.596697,-68.7015,-61.0413,-9.57223,-4.89028,0,9.84418,-2.87799,0,-68.4076,-6.32355,6.60032,-59.4385,13.8482,-7.2301,
0.75,0.58017,0.596701,-68.5764,-61.1987,-9.55535,-4.88192,0,9.87008,-2.88653,0,-68.2831,-6.31056,6.58804,-59.592,13.8834,-7.24866,
0.75,0.580164,0.596705,-68.6191,-61.1121,-9.56176,-4.88564,0,9.85655,-2.88349,0,-68.3257,-6.31319,6.59192,-59.5077,13.8631,-7.2383,
0.75,0.580155,0.596709,-68.7921,-61.2073,-9.58662,-4.8993,0,9.87236,-2.88912,0,-68.4983,-6.32658,6.60811,-59.6006,13.8841,-7.24948,
0.75,0.580151,0.596713,-68.5302,-61.0366,-9.55039,-4.88132,0,9.84516,-2.88213,0,-68.2376,-6.30134,6.58275,-59.4344,13.8448,-7.22916,
0.75,0.580148,0.596718,-68.4607,-61.0534,-9.5409,-4.87714,0,9.84831,-2.88394,0,-68.1685,-6.29381,6.57589,-59.451,13.8479,-7.23104,
0.75,0.580144,0.596723,-68.4903,-60.9987,-9.54527,-4.87997,0,9.83984,-2.88244,0,-68.1981,-6.29537,6.57853,-59.3978,13.8348,-7.22444,
0.75,0.580141,0.596734,-68.4933,-60.5094,-9.54595,-4.88081,0,9.76135,-2.86146,0,-68.2012,-6.29436,6.5786,-58.9217,13.7224,-7.16626,
0.75,0.580137,0.596733,-68.5078,-61.5922,-9.54821,-4.88243,0,9.93784,-2.91408,0,-68.2158,-6.29454,6.57979,-59.9762,13.9676,-7.29445,
0.75,0.580134,0.596747,-68.4532,-60.4878,-9.5409,-4.87925,0,9.75833,-2.86243,0,-68.1615,-6.28835,6.57434,-58.901,13.716,-7.16346,
0.75,0.580131,0.596755,-68.4986,-60.8027,-9.54754,-4.88307,0,9.80892,-2.87846,0,-68.2068,-6.29139,6.57852,-59.2077,13.7866,-7.20063,
