ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.398873,0.133586,0.734278,0.57792,0.459016,-0.515556,-0.435333,-0.0137125,-0.0184903,0.00889008,-0.0371673,-0.0321803,-0.0605027,0.415751,0.418131,0.656126,0.203853,0.973795,-0.0962423,-0.0300748,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.00393851,0,0,0,0,9.69324,-2.07152,3.92862,-3.98678,-1.24103,-2.29538,2.58091,0,0,-15,0,0,0,0,0,13.1622,0,0,0,
0.398847,0.13355,0.734296,0.577981,0.458976,-0.515531,-0.435325,-0.0132575,-0.0174811,0.00894502,-0.0387317,-0.0321508,-0.0577904,0.415767,0.418087,0.656129,0.203923,0.973779,-0.0962571,-0.030065,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,2.18636,-1.19014,3.56618,2.87937,13.5359,8.30569,-6.32021,2.78656,-4.65005,-1.2915,0.851657,1.80408,0,0,-15,0,0,0,0,0,13.1614,0,0,0,
0.398834,0.133534,0.734306,0.578011,0.458956,-0.515519,-0.435319,-0.0125321,-0.0157687,0.00901216,-0.0395817,-0.0323713,-0.0529268,0.415775,0.418066,0.65613,0.203957,0.973772,-0.0962648,-0.0300594,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.826018,-0.488537,1.47615,1.13757,5.11654,9.11451,-3.69482,3.44007,-4.23818,-1.25467,-1.10449,2.27007,0,0,-15,0,0,0,0,0,13.161,0,0,0,
0.39881,0.133506,0.734324,0.578067,0.458922,-0.515499,-0.435304,-0.0113275,-0.0135762,0.00903944,-0.0408322,-0.0321398,-0.045028,0.415787,0.41803,0.656133,0.204017,0.973758,-0.0962792,-0.0300483,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.39108,-0.976525,2.99653,2.37369,9.2702,8.5415,-4.73717,2.91524,-4.58116,-1.22204,-0.128424,1.97533,0,0,-15,0,0,0,0,0,13.16,0,0,0,
0.398799,0.133491,0.734333,0.578095,0.458905,-0.515489,-0.435298,-0.0112171,-0.0136121,0.00920739,-0.0410334,-0.0322533,-0.0441618,0.415794,0.418011,0.656135,0.204047,0.973751,-0.0962865,-0.0300428,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.997404,-0.633049,1.89124,1.48259,5.95328,8.93902,-4.1155,3.29484,-4.2225,-1.23223,-0.90003,2.20226,0,0,-15,0,0,0,0,0,13.1595,0,0,0,
0.398788,0.133478,0.734342,0.578121,0.45889,-0.51548,-0.435289,-0.011013,-0.0134432,0.00935382,-0.0403661,-0.0318616,-0.0429139,0.415801,0.417994,0.656137,0.204076,0.973744,-0.0962944,-0.0300362,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.04496,-0.727104,2.06582,1.62336,5.87409,8.80233,-4.34537,3.18186,-4.1253,-1.21066,-0.90714,2.19654,0,0,-15,0,0,0,0,0,13.1589,0,0,0,
0.398777,0.133465,0.734352,0.578149,0.458874,-0.515469,-0.435282,-0.0110877,-0.013901,0.00951544,-0.0398285,-0.032315,-0.0442414,0.415807,0.417976,0.656139,0.204105,0.973738,-0.0963017,-0.0300301,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.09182,-0.709367,1.92464,1.70008,6.25084,8.84201,-4.37618,3.23628,-4.16828,-1.21,-0.816565,2.2146,0,0,-15,0,0,0,0,0,13.1583,0,0,0,
0.398767,0.133451,0.73436,0.578174,0.458859,-0.51546,-0.435276,-0.0100284,-0.0136758,0.0088436,-0.0371358,-0.0293381,-0.0412043,0.415813,0.417959,0.656141,0.204132,0.973732,-0.0963081,-0.030025,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.0912,-0.630926,1.8528,1.45862,5.97253,8.94096,-4.40777,3.32577,-4.09531,-1.23269,-0.891732,2.21086,0,0,-15,0,0,0,0,0,13.1578,0,0,0,
0.398758,0.133438,0.734367,0.578197,0.458845,-0.515451,-0.43527,-0.00905383,-0.0131742,0.00775949,-0.0344823,-0.0276472,-0.0382884,0.415819,0.417942,0.656142,0.204156,0.973726,-0.0963133,-0.030021,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.966035,-0.491618,1.52341,1.24812,5.52425,9.13627,-4.0326,3.49411,-4.15656,-1.24454,-1.00383,2.25166,0,0,-15,0,0,0,0,0,13.1573,0,0,0,
0.39875,0.133424,0.734372,0.578213,0.458829,-0.515446,-0.435272,-0.00774375,-0.0118761,0.00705599,-0.0335081,-0.026472,-0.0329419,0.415825,0.417926,0.656144,0.204179,0.973721,-0.0963176,-0.0300177,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.06483,-0.33558,1.23239,0.353005,5.80268,9.26989,-4.22773,3.59847,-4.09961,-1.3973,-0.991576,2.24648,0,0,-15,0,0,0,0,0,13.1569,0,0,0,
0.398743,0.133413,0.734378,0.578234,0.458816,-0.515441,-0.435263,-0.00653715,-0.0114834,0.00624716,-0.0334863,-0.025458,-0.0290758,0.41583,0.417912,0.656145,0.204198,0.973717,-0.0963211,-0.030015,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.744775,-0.345053,1.42244,0.972983,3.90334,9.33798,-3.65711,3.65664,-4.02233,-1.21894,-1.38181,2.27008,0,0,-15,0,0,0,0,0,13.1565,0,0,0,
0.398738,0.133401,0.734383,0.578254,0.458804,-0.515437,-0.435254,-0.00552551,-0.0114389,0.00536747,-0.0353976,-0.0222234,-0.0262694,0.415835,0.417899,0.656146,0.204215,0.973713,-0.0963243,-0.030013,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.807491,-0.37407,1.70545,1.10649,4.42342,9.32491,-3.74649,3.6346,-4.07967,-1.21379,-1.26432,2.20133,0,0,-15,0,0,0,0,0,13.1562,0,0,0,
0.398728,0.133378,0.734392,0.578292,0.45878,-0.515431,-0.435237,-0.00506432,-0.0115416,0.00439588,-0.0372232,-0.0205952,-0.0250621,0.415845,0.41787,0.656147,0.204249,0.973705,-0.09633,-0.0300108,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.22501,-0.504588,2.73427,1.54032,6.02492,9.22779,-4.76888,3.57045,-3.93589,-1.18535,-0.892167,1.9705,0,0,-15,0,0,0,0,0,13.1559,0,0,0,
0.398723,0.133366,0.734396,0.578311,0.458767,-0.515428,-0.435228,-0.00511039,-0.0119395,0.00396273,-0.0356476,-0.0189966,-0.0258629,0.41585,0.417856,0.656147,0.204266,0.973702,-0.0963326,-0.0300101,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.771365,-0.282692,1.75789,0.893439,4.67287,9.45985,-3.52588,3.72227,-4.20773,-1.25258,-1.22942,2.14852,0,0,-15,0,0,0,0,0,13.1558,0,0,0,
0.398718,0.133354,0.7344,0.57833,0.458754,-0.515426,-0.435219,-0.00515943,-0.0122864,0.00357586,-0.0373234,-0.0188625,-0.0264108,0.415855,0.417842,0.656148,0.204283,0.973698,-0.0963349,-0.0300101,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.808201,-0.264356,1.75247,0.942339,5.96819,9.50751,-3.29992,3.73909,-4.52406,-1.29506,-0.946931,2.10614,0,0,-15,0,0,0,0,0,13.1557,0,0,0,
0.398713,0.133342,0.734403,0.578349,0.458741,-0.515423,-0.435211,-0.00516017,-0.0123484,0.00341874,-0.0371056,-0.0192102,-0.0264879,0.41586,0.417827,0.656148,0.2043,0.973694,-0.0963366,-0.0300105,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.945439,-0.257577,1.88981,0.996324,4.86842,9.533,-4.01277,3.83246,-4.02134,-1.22825,-1.17599,2.10969,0,0,-15,0,0,0,0,0,13.1557,0,0,0,
0.398708,0.133329,0.734407,0.578368,0.458728,-0.51542,-0.435203,-0.00497429,-0.0120905,0.00319342,-0.0382244,-0.0189715,-0.0258004,0.415865,0.417812,0.656147,0.204317,0.97369,-0.0963384,-0.0300112,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.780485,-0.192226,1.51684,0.757132,3.71312,9.58559,-3.73808,3.88061,-3.93107,-1.22717,-1.44039,2.20351,0,0,-15,0,0,0,0,0,13.1558,0,0,0,
