pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.87899,4.9211,4.53298,4.54184,93.5867,-68.892,23.4379,-0.190657,0.493396,-0.025606,0.0826729,-0.648714,-0.0311412,-1.13358,-2.63155e-05,-2.16571e-08,-4.05466e-07,-4.5209e-07,1.91038e-06,-0.000199525,-0.000257436,
4.879,4.92113,4.53298,4.54183,93.5965,-68.8821,23.4442,-0.190418,0.493332,-0.0253722,0.08246,-0.648625,-0.0312515,-1.13372,-0.00023848,-1.97944e-08,-8.58575e-07,-9.96796e-07,1.0271e-06,-0.000249822,-0.000300324,
4.879,4.92113,4.53298,4.54183,93.611,-68.8827,23.4527,-0.190245,0.493362,-0.0252255,0.0823437,-0.64866,-0.0313538,-1.1339,-0.000390598,-5.99022e-08,-1.3128e-06,-1.66225e-06,-2.20081e-05,-0.000249248,-0.000365157,
4.87899,4.92113,4.53298,4.54183,93.616,-68.8944,23.4325,-0.190753,0.493343,-0.0254405,0.0823665,-0.64871,-0.0310666,-1.13398,8.86474e-05,-7.719e-08,-1.54843e-06,-1.84477e-06,-1.41175e-05,-0.000192426,-0.000149048,
4.879,4.92113,4.53298,4.54183,93.6289,-68.8911,23.4438,-0.190457,0.493382,-0.025267,0.0822038,-0.648719,-0.0312207,-1.13414,-0.000144257,-1.31815e-07,-1.91018e-06,-2.26007e-06,-3.18439e-05,-0.000210885,-0.000242103,
4.87899,4.92113,4.53298,4.54184,93.6298,-68.923,23.4365,-0.190897,0.493621,-0.0254832,0.0824222,-0.648915,-0.0309888,-1.13439,0.000255281,-1.35371e-07,-1.97615e-06,-2.45288e-06,-2.86125e-06,-5.30956e-05,-0.000155184,
4.87898,4.92113,4.53298,4.54184,93.6396,-68.91,23.4349,-0.190846,0.493464,-0.0253587,0.0822546,-0.648861,-0.0310342,-1.13438,0.000214563,-1.58672e-07,-2.11883e-06,-2.60183e-06,-1.95228e-05,-0.000119538,-0.000124794,
4.87898,4.92113,4.53297,4.54184,93.6394,-68.8874,23.4478,-0.190363,0.493357,-0.0250181,0.0819817,-0.648746,-0.0312952,-1.13434,-0.000143369,-1.21793e-07,-2.4792e-06,-2.96319e-06,2.40942e-05,-0.000235436,-0.00023608,
4.87899,4.92112,4.53299,4.54184,93.6463,-68.9059,23.432,-0.19076,0.493483,-0.0253071,0.0820282,-0.648795,-0.0309989,-1.13455,0.000236656,-9.70843e-08,-2.64834e-06,-3.03996e-06,2.09614e-05,-0.000143485,-6.51256e-05,
4.87898,4.92113,4.53298,4.54184,93.6692,-68.9213,23.4263,-0.191062,0.4935,-0.0253591,0.0820256,-0.648954,-0.030898,-1.13477,0.000482152,-1.91179e-07,-2.76154e-06,-3.02281e-06,-5.09686e-05,-6.13177e-05,9.2864e-06,
