ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.416917,-0.211101,0.777339,0.587293,0.414365,-0.513305,-0.468942,0.00130065,-0.010738,0.00151368,-0.00640538,-0.00604317,0.0105517,0.39991,0.0964838,0.70669,0.147683,0.983796,-0.0911129,-0.0451039,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0789291,0,0,0,0,13.1715,2.71996,9.32385,-2.21733,-1.95738,2.01767,-0.745007,0,0,-10,0,0,0,0,0,-1.33798,0,0,0,
0.416918,-0.211122,0.777343,0.587296,0.414371,-0.51331,-0.468928,0.0010875,-0.0103062,0.00160639,-0.00760487,-0.00667425,0.0116877,0.3999,0.0964637,0.706693,0.147665,0.983798,-0.0911115,-0.0451074,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.10001,-0.249499,0.665384,0.584087,-2.55118,13.0134,-3.23325,9.65447,-0.364566,-1.77563,2.39314,-0.884789,0,0,-10,0,0,0,0,0,-1.33856,0,0,0,
0.416919,-0.211132,0.777345,0.587297,0.414374,-0.513313,-0.46892,0.000660899,-0.00993657,0.00168567,-0.00843561,-0.00721526,0.0104796,0.399896,0.0964544,0.706694,0.147656,0.9838,-0.091111,-0.0451092,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.607755,-0.142528,0.427159,0.299162,-1.89391,13.0831,-0.900316,9.52631,-1.04243,-1.84435,2.32766,-0.834859,0,0,-10,0,0,0,0,0,-1.33882,0,0,0,
0.416921,-0.21115,0.777349,0.587302,0.414378,-0.513317,-0.468907,0.000657659,-0.00923655,0.00157946,-0.00861745,-0.00675994,0.00944652,0.399887,0.096437,0.706697,0.14764,0.983802,-0.0911101,-0.0451119,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.932634,-0.259622,0.681056,0.571088,-1.66658,12.9718,-2.22682,9.54205,-0.749384,-1.80076,2.22156,-0.882053,0,0,-10,0,0,0,0,0,-1.33939,0,0,0,
0.416921,-0.21116,0.777351,0.587304,0.41438,-0.513319,-0.4689,0.00106879,-0.00896031,0.00156594,-0.00866053,-0.00702099,0.0105249,0.399883,0.096428,0.706698,0.147633,0.983803,-0.0911097,-0.0451135,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.390629,-0.109415,0.32135,0.25237,-1.42188,13.0957,0.191629,9.4617,-1.38498,-1.86836,2.25503,-0.809491,0,0,-10,0,0,0,0,0,-1.33965,0,0,0,
0.416923,-0.211169,0.777353,0.587305,0.414383,-0.513321,-0.468893,0.00175478,-0.0089792,0.00159732,-0.00840461,-0.00754803,0.0127792,0.399879,0.0964196,0.706699,0.147624,0.983804,-0.0911093,-0.0451152,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.644586,-0.130945,0.350575,0.337661,-1.51105,13.1093,-0.896366,9.54935,-1.09304,-1.85361,2.23753,-0.823152,0,0,-10,0,0,0,0,0,-1.33989,0,0,0,
0.41693,-0.211186,0.777353,0.587307,0.414392,-0.513328,-0.468876,0.0038708,-0.00825783,0.00153819,-0.00926191,-0.00942681,0.0180277,0.399871,0.0964031,0.706699,0.1476,0.983808,-0.0911069,-0.0451215,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.36768,-0.030207,0.544152,0.454417,-2.55532,13.4419,-4.16915,10.0002,-0.0814053,-1.81342,2.37029,-0.919903,0,0,-10,0,0,0,0,0,-1.3399,0,0,0,
0.416941,-0.211203,0.777347,0.587305,0.414402,-0.513334,-0.468863,0.00650641,-0.00683271,0.00115562,-0.0086747,-0.0112567,0.0208086,0.399864,0.0963891,0.706695,0.147572,0.983812,-0.0911021,-0.0451329,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.75283,0.363943,0.300771,0.373906,-3.03663,14.2014,-5.61872,10.6369,0.431547,-1.84679,2.43814,-0.967054,0,0,-10,0,0,0,0,0,-1.33892,0,0,0,
0.41695,-0.21121,0.77734,0.5873,0.414408,-0.513339,-0.468858,0.00798368,-0.00619606,0.000337281,-0.00626535,-0.00977882,0.0208897,0.399862,0.0963833,0.706689,0.147554,0.983815,-0.091098,-0.0451414,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.35973,0.404952,-0.0439848,-0.0148577,-1.74866,14.1523,-3.51979,10.4203,-0.281563,-1.9472,2.22481,-0.888036,0,0,-10,0,0,0,0,0,-1.3379,0,0,0,
0.416959,-0.211218,0.777329,0.587293,0.414415,-0.513343,-0.468856,0.00935981,-0.00582438,-0.00217574,-0.0021101,-0.00698705,0.0226436,0.399859,0.0963778,0.706682,0.147537,0.983817,-0.0910923,-0.0451521,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.6107,0.748192,-0.283191,-0.15469,-1.99455,14.7918,-4.37617,10.9228,0.0359297,-1.99093,2.25996,-0.920208,0,0,-10,0,0,0,0,0,-1.33641,0,0,0,
0.416981,-0.211233,0.777292,0.587268,0.414431,-0.513355,-0.46886,0.0125442,-0.00790424,-0.0211921,0.0218847,0.0149284,0.0268462,0.399854,0.0963675,0.706657,0.147495,0.983824,-0.0910739,-0.0451842,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,2.30481,2.66992,-1.47112,-1.20472,-5.4025,18.2287,-7.02388,13.4958,1.52976,-2.20407,3.00542,-1.09309,0,0,-10,0,0,0,0,0,-1.33141,0,0,0,
0.416995,-0.21124,0.77727,0.587252,0.414439,-0.513364,-0.468863,0.0140707,-0.00717065,-0.0225674,0.0241053,0.0177369,0.0296275,0.399852,0.0963633,0.706643,0.147471,0.983827,-0.0910644,-0.045202,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.95962,1.2235,-0.658303,-0.686102,-2.25504,15.6492,-5.56674,11.5452,0.466035,-2.10062,2.30609,-0.958926,0,0,-10,0,0,0,0,0,-1.32862,0,0,0,
0.417012,-0.211246,0.777251,0.587236,0.414449,-0.513374,-0.468863,0.0156127,-0.00589834,-0.0211327,0.0225223,0.0170434,0.0315394,0.399851,0.0963604,0.70663,0.147444,0.983831,-0.0910562,-0.0452191,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,2.0544,1.21729,-0.622037,-0.733295,-3.45912,15.6485,-6.4126,11.6083,0.848844,-2.07133,2.55939,-0.96526,0,0,-10,0,0,0,0,0,-1.32602,0,0,0,
0.417047,-0.211251,0.777217,0.587206,0.414465,-0.513399,-0.46886,0.0171409,-0.0034016,-0.0189353,0.0165547,0.0176398,0.033137,0.399851,0.0963586,0.706604,0.14739,0.983839,-0.0910467,-0.0452541,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,2.06379,1.81174,-0.621509,-1.30363,-5.57559,16.6875,-6.80657,12.3069,1.34236,-2.12745,3.06076,-1.09011,0,0,-10,0,0,0,0,0,-1.32081,0,0,0,
0.417067,-0.211252,0.777203,0.587192,0.414469,-0.513414,-0.468856,0.0175653,-0.00237389,-0.0161482,0.00675238,0.0217707,0.0317486,0.399851,0.0963592,0.706591,0.147361,0.983842,-0.0910472,-0.045273,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.90234,0.979251,-0.00326188,-1.00995,-4.08198,15.2218,-6.24004,11.2049,0.843354,-2.05508,2.72367,-1.04763,0,0,-10,0,0,0,0,0,-1.31823,0,0,0,
0.417109,-0.21125,0.777184,0.587169,0.414467,-0.513456,-0.468842,0.0205292,0.000670181,-0.00825988,-0.0207963,0.0344509,0.0338426,0.399853,0.0963622,0.706564,0.147303,0.983847,-0.0910668,-0.0453176,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.73257,1.3892,1.38112,-2.75984,-9.4096,15.9083,-7.35127,11.451,1.92067,-2.12326,4.00329,-1.44291,0,0,-10,0,0,0,0,0,-1.31281,0,0,0,
0.417131,-0.211249,0.777175,0.587157,0.414464,-0.513479,-0.468834,0.0223361,0.00170256,-0.00765189,-0.0222241,0.0341403,0.0353801,0.399854,0.0963641,0.70655,0.147273,0.983849,-0.0910786,-0.0453416,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.76797,0.527563,0.628597,-1.16886,-2.96189,14.4254,-5.65405,10.5002,0.456233,-2.05835,2.49411,-1.09473,0,0,-10,0,0,0,0,0,-1.30992,0,0,0,
0.417155,-0.211247,0.777168,0.587145,0.414462,-0.513501,-0.468826,0.0226598,0.00210969,-0.00680756,-0.0207427,0.0320986,0.034943,0.399855,0.0963666,0.706537,0.147241,0.983852,-0.0910907,-0.0453631,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.58565,0.540805,0.839432,-1.48121,-4.99874,14.4029,-5.67762,10.4577,0.74055,-2.03514,2.97826,-1.13087,0,0,-10,0,0,0,0,0,-1.30746,0,0,0,
0.4172,-0.211242,0.777156,0.587123,0.414461,-0.513543,-0.46881,0.0228642,0.00225219,-0.0077816,-0.0124916,0.0274235,0.0370844,0.399858,0.0963725,0.706515,0.147179,0.983857,-0.0911134,-0.0454029,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.29647,0.770654,1.24502,-2.13299,-8.25564,14.7456,-5.5715,10.6134,1.19347,-2.03063,3.76393,-1.25112,0,0,-10,0,0,0,0,0,-1.30292,0,0,0,
