p,i,d,error,error_sum,prev_error,control_singal
750,105.5,80,-0.0330151,-0.00347985,-0.0330151,-23.5662
750,105.5,80,-0.0329705,-0.00351285,-0.0329705,-23.57
750,105.5,80,-0.0329234,-0.00354578,-0.0329234,-23.5372
750,105.5,80,-0.0328791,-0.00357963,-0.0328791,-23.5461
750,105.5,80,-0.0328342,-0.00361247,-0.0328342,-23.5395
750,105.5,80,-0.0327895,-0.00364828,-0.0327895,-23.5643
750,105.5,80,-0.032697,-0.00369489,-0.032697,-23.3942
750,105.5,80,-0.0326527,-0.00373754,-0.0326527,-23.4642
750,105.5,80,-0.0326094,-0.00377018,-0.0326094,-23.4677
750,105.5,80,-0.0325626,-0.00380485,-0.0325626,-23.4611
750,105.5,80,-0.0325163,-0.00383738,-0.0325163,-23.4282
750,105.5,80,-0.0324713,-0.00387069,-0.0324713,-23.4131
750,105.5,80,-0.0324251,-0.00390488,-0.0324251,-23.4225
750,105.5,80,-0.0323804,-0.00394024,-0.0323804,-23.4128
750,105.5,80,-0.0323303,-0.00397416,-0.0323303,-23.3239
750,105.5,80,-0.0322473,-0.0040078,-0.0322473,-22.9865
750,105.5,80,-0.0322031,-0.00404196,-0.0322031,-23.0545
750,105.5,80,-0.0321618,-0.00408139,-0.0321618,-23.2372
750,105.5,80,-0.0321206,-0.00412555,-0.0321206,-23.302
750,105.5,80,-0.0320775,-0.00415909,-0.0320775,-23.2921
750,105.5,80,-0.0320332,-0.00419252,-0.0320332,-23.2564
750,105.5,80,-0.0319488,-0.00423404,-0.0319488,-22.9957
750,105.5,80,-0.0319067,-0.00426618,-0.0319067,-23.0142
750,105.5,80,-0.0318642,-0.00431403,-0.0318642,-23.1907
750,105.5,80,-0.0318318,-0.00434788,-0.0318318,-23.2707
750,105.5,80,-0.0317916,-0.00438244,-0.0317916,-23.1238
750,105.5,80,-0.031751,-0.00441421,-0.031751,-23.1304
750,105.5,80,-0.031666,-0.00445604,-0.031666,-22.8834
750,105.5,80,-0.0316248,-0.00450404,-0.0316248,-23.0775
750,105.5,80,-0.0315817,-0.00453847,-0.0315817,-23.0726
750,105.5,80,-0.0315393,-0.00457113,-0.0315393,-23.0731
750,105.5,80,-0.031495,-0.00460441,-0.031495,-23.053
750,105.5,80,-0.0314528,-0.00463633,-0.0314528,-23.0465
750,105.5,80,-0.0313651,-0.00467483,-0.0313651,-22.7393
750,105.5,80,-0.0313217,-0.00470922,-0.0313217,-22.7968
750,105.5,80,-0.031278,-0.00475495,-0.031278,-22.9781
750,105.5,80,-0.031234,-0.00478865,-0.031234,-22.9568
750,105.5,80,-0.0311888,-0.0048216,-0.0311888,-22.911
750,105.5,80,-0.0311422,-0.00485361,-0.0311422,-22.8631
750,105.5,80,-0.0310573,-0.00489374,-0.0310573,-22.5873
750,105.5,80,-0.0310134,-0.00492582,-0.0310134,-22.6009
750,105.5,80,-0.0309709,-0.00495771,-0.0309709,-22.6339
750,105.5,80,-0.0309278,-0.00500455,-0.0309278,-22.8073
750,105.5,80,-0.0308836,-0.0050376,-0.0308836,-22.7694
750,105.5,80,-0.0308395,-0.00507347,-0.0308395,-22.7628
750,105.5,80,-0.0307462,-0.00512557,-0.0307462,-22.6157
750,105.5,80,-0.0307038,-0.0051597,-0.0307038,-22.612
750,105.5,80,-0.0306616,-0.00519337,-0.0306616,-22.6222
750,105.5,80,-0.030618,-0.00522554,-0.030618,-22.5937
750,105.5,80,-0.0305361,-0.00527824,-0.0305361,-22.5283
750,105.5,80,-0.0304979,-0.00531203,-0.0304979,-22.5646
750,105.5,80,-0.0304516,-0.00534478,-0.0304516,-22.5071
750,105.5,80,-0.0304104,-0.00537655,-0.0304104,-22.4927
750,105.5,80,-0.0303697,-0.00540873,-0.0303697,-22.4805
750,105.5,80,-0.0302857,-0.00544251,-0.0302857,-22.1417
750,105.5,80,-0.0302453,-0.00547438,-0.0302453,-22.1818
750,105.5,80,-0.0302048,-0.00550458,-0.0302048,-22.2024
750,105.5,80,-0.030165,-0.00554444,-0.030165,-22.3999
750,105.5,80,-0.0301237,-0.00558515,-0.0301237,-22.4118
750,105.5,80,-0.0300828,-0.00561835,-0.0300828,-22.3965
750,105.5,80,-0.0300006,-0.00565778,-0.0300006,-22.1188
750,105.5,80,-0.0299572,-0.00570152,-0.0299572,-22.2962
750,105.5,80,-0.0299409,-0.00573451,-0.0299409,-22.4868
750,105.5,80,-0.0298991,-0.00576655,-0.0298991,-22.4368
750,105.5,80,-0.0298582,-0.00579643,-0.0298582,-22.3766
750,105.5,80,-0.0297813,-0.00583511,-0.0297813,-22.1338
750,105.5,80,-0.0297471,-0.00586607,-0.0297471,-22.191
750,105.5,80,-0.0297159,-0.00590174,-0.0297159,-22.4456
750,105.5,80,-0.029687,-0.00594234,-0.029687,-22.4921
750,105.5,80,-0.0296574,-0.00597509,-0.0296574,-22.517
750,105.5,80,-0.02963,-0.00600776,-0.02963,-22.5464
750,105.5,80,-0.0295784,-0.00604242,-0.0295784,-22.3876
750,105.5,80,-0.0295547,-0.00608693,-0.0295547,-22.6065
750,105.5,80,-0.0295345,-0.00612003,-0.0295345,-22.6576
750,105.5,80,-0.0295166,-0.00615106,-0.0295166,-22.7168
750,105.5,80,-0.0295,-0.00618414,-0.0295,-22.7825
750,105.5,80,-0.029484,-0.00621451,-0.029484,-22.8194
750,105.5,80,-0.0294702,-0.00624746,-0.0294702,-22.8607
750,105.5,80,-0.0294433,-0.00628112,-0.0294433,-22.7986
750,105.5,80,-0.0294294,-0.00632323,-0.0294294,-22.994
750,105.5,80,-0.0294176,-0.00635523,-0.0294176,-23.012
750,105.5,80,-0.0294068,-0.00638872,-0.0294068,-23.0298
750,105.5,80,-0.0293964,-0.00641884,-0.0293964,-23.0684
750,105.5,80,-0.0293779,-0.00645395,-0.0293779,-23.0148
750,105.5,80,-0.0293694,-0.00648459,-0.0293694,-23.055
750,105.5,80,-0.0293614,-0.0065283,-0.0293614,-23.1857
750,105.5,80,-0.0293524,-0.00656084,-0.0293524,-23.1753
750,105.5,80,-0.0293442,-0.0065926,-0.0293442,-23.1713
750,105.5,80,-0.0293368,-0.00662194,-0.0293368,-23.198
750,105.5,80,-0.0293292,-0.00665335,-0.0293292,-23.1963
750,105.5,80,-0.0293209,-0.0066835,-0.0293209,-23.2
750,105.5,80,-0.0293086,-0.00671844,-0.0293086,-23.1627
750,105.5,80,-0.0292995,-0.006755,-0.0292995,-23.3013
750,105.5,80,-0.0292928,-0.00679349,-0.0292928,-23.2768
750,105.5,80,-0.0292866,-0.00682344,-0.0292866,-23.2907
750,105.5,80,-0.0292813,-0.00685551,-0.0292813,-23.3204
750,105.5,80,-0.0292776,-0.00688932,-0.0292776,-23.3327
750,105.5,80,-0.0292703,-0.00692321,-0.0292703,-23.3245
750,105.5,80,-0.0292683,-0.0069554,-0.0292683,-23.3717
750,105.5,80,-0.0292674,-0.00699934,-0.0292674,-23.5162
750,105.5,80,-0.0292658,-0.00703081,-0.0292658,-23.5376
750,105.5,80,-0.0292668,-0.00706668,-0.0292668,-23.5514
750,105.5,80,-0.0292671,-0.00709597,-0.0292671,-23.6118
750,105.5,80,-0.0292689,-0.00712524,-0.0292689,-23.6421
750,105.5,80,-0.0292716,-0.00715679,-0.0292716,-23.6642
750,105.5,80,-0.0292746,-0.00720077,-0.0292746,-23.7518
750,105.5,80,-0.0292793,-0.00723368,-0.0292793,-23.7718
750,105.5,80,-0.0292845,-0.00726958,-0.0292845,-23.7557
750,105.5,80,-0.0292988,-0.00730978,-0.0292988,-23.9141
750,105.5,80,-0.0293075,-0.00735037,-0.0293075,-23.8923
750,105.5,80,-0.0293194,-0.00738066,-0.0293194,-23.95
750,105.5,80,-0.0293274,-0.00741049,-0.0293274,-23.9793
750,105.5,80,-0.0293357,-0.00743997,-0.0293357,-24.0114
750,105.5,80,-0.0293461,-0.00747141,-0.0293461,-24.0557
750,105.5,80,-0.0293558,-0.00750129,-0.0293558,-24.0836
750,105.5,80,-0.0293675,-0.00753227,-0.0293675,-24.1182
750,105.5,80,-0.0293798,-0.00756211,-0.0293798,-24.1518
750,105.5,80,-0.0294105,-0.00759702,-0.0294105,-24.3072
750,105.5,80,-0.0294243,-0.00764001,-0.0294243,-24.375
750,105.5,80,-0.0294395,-0.00767393,-0.0294395,-24.3713
750,105.5,80,-0.0294564,-0.00770868,-0.0294564,-24.3887
750,105.5,80,-0.0294942,-0.00775143,-0.0294942,-24.5945
750,105.5,80,-0.029513,-0.00779041,-0.029513,-24.5451
750,105.5,80,-0.0295331,-0.00782459,-0.0295331,-24.547
750,105.5,80,-0.0295761,-0.00786098,-0.0295761,-24.7092
750,105.5,80,-0.0295966,-0.0079083,-0.0295966,-24.7234
750,105.5,80,-0.0296164,-0.00794258,-0.0296164,-24.7075
750,105.5,80,-0.0296553,-0.00797966,-0.0296553,-24.8178
750,105.5,80,-0.0296736,-0.00801127,-0.0296736,-24.8226
750,105.5,80,-0.0296915,-0.00805618,-0.0296915,-24.8461
750,105.5,80,-0.0297104,-0.00808991,-0.0297104,-24.8279
750,105.5,80,-0.0297451,-0.00814409,-0.0297451,-24.8964
750,105.5,80,-0.0297626,-0.0081787,-0.0297626,-24.8626
750,105.5,80,-0.0297804,-0.00821783,-0.0297804,-24.8065
750,105.5,80,-0.0298164,-0.00826242,-0.0298164,-24.9672
750,105.5,80,-0.0298318,-0.00829997,-0.0298318,-24.8836
750,105.5,80,-0.0298595,-0.00833675,-0.0298595,-24.9117
750,105.5,80,-0.0298743,-0.00838328,-0.0298743,-24.9139
750,105.5,80,-0.0298876,-0.00842043,-0.0298876,-24.8412
750,105.5,80,-0.0299141,-0.00845494,-0.0299141,-24.9026
750,105.5,80,-0.0299272,-0.00849351,-0.0299272,-24.9653
750,105.5,80,-0.0299411,-0.00853438,-0.0299411,-24.8756
750,105.5,80,-0.029954,-0.00856751,-0.029954,-24.8417
750,105.5,80,-0.0299815,-0.00862186,-0.0299815,-24.9055
750,105.5,80,-0.0299947,-0.00865613,-0.0299947,-24.8749
750,105.5,80,-0.0300194,-0.00869722,-0.0300194,-24.8905
750,105.5,80,-0.0300311,-0.00874361,-0.0300311,-24.9227
750,105.5,80,-0.0300423,-0.00877987,-0.0300423,-24.873
750,105.5,80,-0.0300631,-0.00882291,-0.0300631,-24.9875
750,105.5,80,-0.0300747,-0.00886375,-0.0300747,-24.9022
750,105.5,80,-0.0300878,-0.00889768,-0.0300878,-24.8874
750,105.5,80,-0.0301116,-0.00893684,-0.0301116,-24.9224
750,105.5,80,-0.030126,-0.00898136,-0.030126,-24.9958
750,105.5,80,-0.030139,-0.00901973,-0.030139,-24.9496
750,105.5,80,-0.0301683,-0.00907138,-0.0301683,-25.0508
750,105.5,80,-0.0301858,-0.00910664,-0.0301858,-25.0633
750,105.5,80,-0.0302022,-0.00914193,-0.0302022,-25.0556
750,105.5,80,-0.0302344,-0.00917911,-0.0302344,-25.1563
750,105.5,80,-0.0302509,-0.00922638,-0.0302509,-25.1951
750,105.5,80,-0.0302825,-0.00926631,-0.0302825,-25.2515
750,105.5,80,-0.0302943,-0.00931451,-0.0302943,-25.2665
750,105.5,80,-0.0303084,-0.00934987,-0.0303084,-25.217
750,105.5,80,-0.0303366,-0.00938881,-0.0303366,-25.2606
750,105.5,80,-0.0303497,-0.00943755,-0.0303497,-25.2638
750,105.5,80,-0.0303639,-0.00947196,-0.0303639,-25.2338
750,105.5,80,-0.0303925,-0.00950773,-0.0303925,-25.3107
750,105.5,80,-0.0304082,-0.00954222,-0.0304082,-25.2929
750,105.5,80,-0.0304247,-0.00958917,-0.0304247,-25.328
750,105.5,80,-0.0304404,-0.0096238,-0.0304404,-25.3101
750,105.5,80,-0.0304732,-0.00966242,-0.0304732,-25.3935
750,105.5,80,-0.0304901,-0.0097109,-0.0304901,-25.4167
750,105.5,80,-0.0305075,-0.00974919,-0.0305075,-25.2303
750,105.5,80,-0.0305379,-0.00978519,-0.0305379,-25.3499
750,105.5,80,-0.0305526,-0.00983222,-0.0305526,-25.3955
750,105.5,80,-0.0305671,-0.0098666,-0.0305671,-25.3859
750,105.5,80,-0.0305838,-0.00990627,-0.0305838,-25.3642
750,105.5,80,-0.0305991,-0.00995594,-0.0305991,-25.4117
750,105.5,80,-0.0306312,-0.0100014,-0.0306312,-25.459
750,105.5,80,-0.0306462,-0.0100484,-0.0306462,-25.511
750,105.5,80,-0.0306772,-0.0100888,-0.0306772,-25.5982
750,105.5,80,-0.0306922,-0.010138,-0.0306922,-25.6259
750,105.5,80,-0.0307072,-0.0101749,-0.0307072,-25.5977
750,105.5,80,-0.0307377,-0.0102291,-0.0307377,-25.6869
750,105.5,80,-0.0307544,-0.0102647,-0.0307544,-25.665
750,105.5,80,-0.0307689,-0.0103017,-0.0307689,-25.6259
750,105.5,80,-0.0307996,-0.0103505,-0.0307996,-25.7526
750,105.5,80,-0.0308176,-0.0103868,-0.0308176,-25.7389
750,105.5,80,-0.0308494,-0.010435,-0.0308494,-25.8584
750,105.5,80,-0.0308657,-0.0104771,-0.0308657,-25.7767
750,105.5,80,-0.0308844,-0.0105191,-0.0308844,-25.7328
750,105.5,80,-0.0309187,-0.0105682,-0.0309187,-25.8578
750,105.5,80,-0.030936,-0.0106028,-0.030936,-25.8606
750,105.5,80,-0.030954,-0.0106395,-0.030954,-25.8412
750,105.5,80,-0.0309879,-0.0106773,-0.0309879,-25.9419
750,105.5,80,-0.0310045,-0.0107253,-0.0310045,-25.972
750,105.5,80,-0.0310216,-0.0107637,-0.0310216,-25.9387
750,105.5,80,-0.0310551,-0.0107978,-0.0310551,-26.0799
750,105.5,80,-0.0310707,-0.0108488,-0.0310707,-26.081
750,105.5,80,-0.0310879,-0.0108825,-0.0310879,-26.0746
750,105.5,80,-0.0311194,-0.0109245,-0.0311194,-26.1121
750,105.5,80,-0.0311354,-0.0109706,-0.0311354,-26.1492
750,105.5,80,-0.0311528,-0.0110092,-0.0311528,-26.1079
750,105.5,80,-0.031183,-0.0110475,-0.031183,-26.1744
750,105.5,80,-0.031198,-0.0110961,-0.031198,-26.1899
750,105.5,80,-0.0312132,-0.0111309,-0.0312132,-26.1558
750,105.5,80,-0.0312376,-0.0111727,-0.0312376,-26.1516
750,105.5,80,-0.0312505,-0.0112224,-0.0312505,-26.1602
750,105.5,80,-0.0312623,-0.011261,-0.0312623,-26.0912
750,105.5,80,-0.0312881,-0.011314,-0.0312881,-26.1791
750,105.5,80,-0.031301,-0.0113523,-0.031301,-26.1291
750,105.5,80,-0.031329,-0.0113916,-0.031329,-26.1982
750,105.5,80,-0.031343,-0.0114393,-0.031343,-26.2352
750,105.5,80,-0.0313574,-0.011477,-0.0313574,-26.2159
750,105.5,80,-0.0313887,-0.0115165,-0.0313887,-26.3013
750,105.5,80,-0.0314048,-0.0115666,-0.0314048,-26.3271
750,105.5,80,-0.0314207,-0.0116033,-0.0314207,-26.3107
750,105.5,80,-0.0314519,-0.0116425,-0.0314519,-26.3842
750,105.5,80,-0.0314663,-0.0116916,-0.0314663,-26.3985
750,105.5,80,-0.0314808,-0.0117274,-0.0314808,-26.3612
750,105.5,80,-0.0315108,-0.0117641,-0.0315108,-26.4497
750,105.5,80,-0.031524,-0.0118159,-0.031524,-26.452
750,105.5,80,-0.0315377,-0.0118531,-0.0315377,-26.4168
750,105.5,80,-0.0315523,-0.01189,-0.0315523,-26.385
750,105.5,80,-0.0315846,-0.0119268,-0.0315846,-26.5016
750,105.5,80,-0.0316011,-0.0119747,-0.0316011,-26.5458
750,105.5,80,-0.0316176,-0.0120117,-0.0316176,-26.5178
750,105.5,80,-0.0316344,-0.0120461,-0.0316344,-26.5234
750,105.5,80,-0.0316694,-0.0120843,-0.0316694,-26.6427
750,105.5,80,-0.0316862,-0.0121219,-0.0316862,-26.7818
750,105.5,80,-0.0317018,-0.0121643,-0.0317018,-26.6953
750,105.5,80,-0.0317177,-0.0121962,-0.0317177,-26.7058
750,105.5,80,-0.031733,-0.0122301,-0.031733,-26.6941
750,105.5,80,-0.0317484,-0.0122644,-0.0317484,-26.6976
750,105.5,80,-0.0317641,-0.0122996,-0.0317641,-26.6776
750,105.5,80,-0.031796,-0.0123354,-0.031796,-26.7917
750,105.5,80,-0.0318117,-0.0123673,-0.0318117,-26.7992
750,105.5,80,-0.0318277,-0.0123991,-0.0318277,-26.8289
750,105.5,80,-0.0318445,-0.012441,-0.0318445,-26.9133
750,105.5,80,-0.03186,-0.0124809,-0.03186,-26.848
750,105.5,80,-0.0318747,-0.0125137,-0.0318747,-26.8598
750,105.5,80,-0.0318905,-0.0125462,-0.0318905,-26.8621
750,105.5,80,-0.031903,-0.0125803,-0.031903,-26.8293
750,105.5,80,-0.0319164,-0.0126122,-0.0319164,-26.8341
750,105.5,80,-0.0319296,-0.0126452,-0.0319296,-26.847
750,105.5,80,-0.0319416,-0.0126772,-0.0319416,-26.8381
750,105.5,80,-0.0319557,-0.0127092,-0.0319557,-26.8587
750,105.5,80,-0.0319671,-0.0127413,-0.0319671,-26.8536
750,105.5,80,-0.0319903,-0.0127815,-0.0319903,-26.8785
750,105.5,80,-0.032004,-0.012818,-0.032004,-26.8715
750,105.5,80,-0.0320158,-0.012865,-0.0320158,-26.9069
750,105.5,80,-0.0320272,-0.0128978,-0.0320272,-26.907
750,105.5,80,-0.0320379,-0.0129311,-0.0320379,-26.8794
750,105.5,80,-0.0320502,-0.0129635,-0.0320502,-26.8814
750,105.5,80,-0.0320619,-0.0129968,-0.0320619,-26.8813
750,105.5,80,-0.0320738,-0.0130289,-0.0320738,-26.9124
750,105.5,80,-0.032086,-0.0130633,-0.032086,-26.9038
750,105.5,80,-0.032099,-0.0130954,-0.032099,-26.9288
750,105.5,80,-0.0321172,-0.0131308,-0.0321172,-26.9683
750,105.5,80,-0.032144,-0.0131743,-0.032144,-27.1573
750,105.5,80,-0.0321599,-0.0132173,-0.0321599,-27.0943
750,105.5,80,-0.0321749,-0.0132495,-0.0321749,-27.1131
750,105.5,80,-0.0321901,-0.0132843,-0.0321901,-27.1218
750,105.5,80,-0.0322066,-0.0133165,-0.0322066,-27.1828
750,105.5,80,-0.0322208,-0.0133521,-0.0322208,-27.1729
750,105.5,80,-0.0322355,-0.0133848,-0.0322355,-27.1948
750,105.5,80,-0.0322686,-0.0134208,-0.0322686,-27.3375
750,105.5,80,-0.0322759,-0.0134536,-0.0322759,-27.2939
750,105.5,80,-0.0322883,-0.013504,-0.0322883,-27.31
750,105.5,80,-0.0323013,-0.0135399,-0.0323013,-27.2797
750,105.5,80,-0.032315,-0.0135744,-0.032315,-27.2706
750,105.5,80,-0.0323306,-0.0136076,-0.0323306,-27.3155
750,105.5,80,-0.0323442,-0.0136409,-0.0323442,-27.3231
750,105.5,80,-0.0323586,-0.0136744,-0.0323586,-27.3382
750,105.5,80,-0.0323741,-0.0137302,-0.0323741,-27.3655
750,105.5,80,-0.0324056,-0.0137661,-0.0324056,-27.4956
750,105.5,80,-0.0324196,-0.0138018,-0.0324196,-27.4669
750,105.5,80,-0.0324331,-0.0138386,-0.0324331,-27.4516
750,105.5,80,-0.0324606,-0.0138745,-0.0324606,-27.5446
750,105.5,80,-0.0324733,-0.0139274,-0.0324733,-27.5464
750,105.5,80,-0.0324858,-0.0139643,-0.0324858,-27.5046
750,105.5,80,-0.0324987,-0.0139968,-0.0324987,-27.5365
750,105.5,80,-0.0325133,-0.0140308,-0.0325133,-27.5503
750,105.5,80,-0.0325275,-0.0140633,-0.0325275,-27.5738
750,105.5,80,-0.0325424,-0.0140972,-0.0325424,-27.583
750,105.5,80,-0.0325575,-0.0141305,-0.0325575,-27.6175
750,105.5,80,-0.0325898,-0.0141679,-0.0325898,-27.7286
750,105.5,80,-0.0326062,-0.0142166,-0.0326062,-27.7931
750,105.5,80,-0.0326218,-0.014253,-0.0326218,-27.7665
750,105.5,80,-0.0326378,-0.0142868,-0.0326378,-27.7729
750,105.5,80,-0.0326555,-0.0143202,-0.0326555,-27.8002
750,105.5,80,-0.032672,-0.0143538,-0.032672,-27.8111
750,105.5,80,-0.0326894,-0.0143866,-0.0326894,-27.854
750,105.5,80,-0.032707,-0.0144195,-0.032707,-27.8787
750,105.5,80,-0.0327267,-0.0144555,-0.0327267,-27.8915
750,105.5,80,-0.032745,-0.0144934,-0.032745,-27.8815
750,105.5,80,-0.0327812,-0.0145291,-0.0327812,-28.0609
750,105.5,80,-0.0327983,-0.014579,-0.0327983,-28.101
750,105.5,80,-0.0328168,-0.0146158,-0.0328168,-28.1001
750,105.5,80,-0.0328337,-0.0146486,-0.0328337,-28.103
750,105.5,80,-0.0328504,-0.0146838,-0.0328504,-28.0842
750,105.5,80,-0.032867,-0.0147182,-0.032867,-28.0778
750,105.5,80,-0.0329036,-0.014757,-0.0329036,-28.1886
750,105.5,80,-0.0329215,-0.0147901,-0.0329215,-28.2101
750,105.5,80,-0.0329385,-0.014831,-0.0329385,-28.3092
750,105.5,80,-0.032955,-0.0148739,-0.032955,-28.2014
750,105.5,80,-0.0329721,-0.0149106,-0.0329721,-28.2115
750,105.5,80,-0.032987,-0.0149471,-0.032987,-28.1635
750,105.5,80,-0.0330011,-0.0149809,-0.0330011,-28.1481
750,105.5,80,-0.0330156,-0.015014,-0.0330156,-28.1701
750,105.5,80,-0.0330463,-0.0150516,-0.0330463,-28.259
750,105.5,80,-0.0330621,-0.0150847,-0.0330621,-28.2671
750,105.5,80,-0.0330784,-0.0151187,-0.0330784,-28.2764
750,105.5,80,-0.0330952,-0.0151698,-0.0330952,-28.3413
750,105.5,80,-0.0331136,-0.0152057,-0.0331136,-28.3472
750,105.5,80,-0.0331299,-0.0152396,-0.0331299,-28.3549
750,105.5,80,-0.0331462,-0.0152763,-0.0331462,-28.3575
750,105.5,80,-0.0331632,-0.0153101,-0.0331632,-28.3792
750,105.5,80,-0.0332,-0.0153516,-0.0332,-28.4738
750,105.5,80,-0.033218,-0.0154014,-0.033218,-28.5494
750,105.5,80,-0.0332374,-0.015437,-0.0332374,-28.5517
750,105.5,80,-0.0332598,-0.0154703,-0.0332598,-28.3368
750,105.5,80,-0.0332809,-0.0155071,-0.0332809,-28.3914
750,105.5,80,-0.0333015,-0.0155444,-0.0333015,-28.4335
750,105.5,80,-0.0333432,-0.015584,-0.0333432,-28.6255
750,105.5,80,-0.0333683,-0.0156356,-0.0333683,-28.7249
750,105.5,80,-0.0333877,-0.015671,-0.0333877,-28.7358
750,105.5,80,-0.033407,-0.0157055,-0.033407,-28.7751
