ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.560446,-0.763785,0.6791,-0.519889,-0.507451,0.540711,0.424076,-0.0136723,-0.0149679,0.00382899,-0.00965289,-0.00804916,-0.0280384,0.15659,-0.677155,0.678349,-0.586522,0.809605,0.0230536,-0.000303464,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.0174062,0,0,0,0,2.97492,-1.96329,-8.02727,1.97418,0.254138,0.0157012,-0.134876,0,0,-10,0,0,0,0,0,2.16515,0,0,0,
0.560418,-0.763815,0.679108,-0.519912,-0.507434,0.5407,0.424082,-0.0141801,-0.0154741,0.00393395,-0.00997493,-0.00778589,-0.0288791,0.156567,-0.677163,0.678351,-0.5865,0.809621,0.0230491,-0.000299912,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.59921,-0.495499,1.10726,0.810735,-1.38253,2.48857,1.78759,-7.29829,-1.59906,-0.0100224,0.840505,-0.0911637,0,0,-10,0,0,0,0,0,2.16485,0,0,0,
0.560405,-0.76383,0.679111,-0.519923,-0.507426,0.540695,0.424085,-0.0138861,-0.0151118,0.00385459,-0.00996775,-0.00753044,-0.0281755,0.156555,-0.677167,0.678353,-0.586489,0.809629,0.0230469,-0.000298252,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.963914,-0.305109,0.635211,0.50559,-0.776742,2.68686,0.29748,-7.57319,-0.181207,0.0999369,0.499037,-0.10605,0,0,-10,0,0,0,0,0,2.16471,0,0,0,
0.560391,-0.763844,0.679115,-0.519934,-0.507418,0.54069,0.424087,-0.0136284,-0.0147777,0.00377816,-0.0102218,-0.00721393,-0.0275142,0.156544,-0.677171,0.678354,-0.586479,0.809637,0.0230447,-0.000296921,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.96535,-0.295564,0.683916,0.452762,-0.806367,2.6686,0.313162,-7.59098,-0.190494,0.0885181,0.505875,-0.106039,0,0,-10,0,0,0,0,0,2.16456,0,0,0,
0.560377,-0.763859,0.679119,-0.519942,-0.507412,0.540683,0.424094,-0.0133189,-0.0143911,0.0036855,-0.0105032,-0.00689885,-0.0267613,0.156532,-0.677175,0.678356,-0.586468,0.809645,0.0230423,-0.000295838,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.0181,-0.319081,-0.0364417,0.360592,-0.867574,2.56583,0.475159,-7.56007,-0.285754,0.106813,0.523914,0.0696058,0,0,-10,0,0,0,0,0,2.16438,0,0,0,
0.560364,-0.763873,0.679122,-0.519953,-0.507404,0.540679,0.424096,-0.0127969,-0.0138003,0.0035413,-0.0106212,-0.00652172,-0.0256653,0.156522,-0.677179,0.678358,-0.586458,0.809652,0.0230401,-0.000294869,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.99623,-0.300602,0.808841,0.466027,-0.813543,2.6682,0.376294,-7.5834,-0.2584,0.078235,0.517339,-0.127607,0,0,-10,0,0,0,0,0,2.16422,0,0,0,
0.560353,-0.763886,0.679126,-0.519962,-0.507396,0.540675,0.424098,-0.012017,-0.0129202,0.00334466,-0.0109062,-0.00635712,-0.0240702,0.156512,-0.677182,0.678359,-0.586449,0.809658,0.0230381,-0.000293762,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.27723,-0.256256,0.641015,0.419047,-0.839777,2.70942,0.868293,-7.76484,-0.883267,0.0832302,0.594891,-0.078004,0,0,-10,0,0,0,0,0,2.16408,0,0,0,
0.560342,-0.763897,0.679129,-0.519972,-0.507389,0.540671,0.424099,-0.010978,-0.0117085,0.00308466,-0.0110727,-0.00623715,-0.021833,0.156503,-0.677185,0.67836,-0.58644,0.809665,0.0230363,-0.00029282,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.52074,-0.243628,0.786731,0.396551,-0.983045,2.70208,1.35551,-7.85556,-1.44017,0.054696,0.697972,-0.0766534,0,0,-10,0,0,0,0,0,2.16395,0,0,0,
0.560325,-0.763915,0.679133,-0.51999,-0.507375,0.540668,0.424099,-0.00714591,-0.00743347,0.00211747,-0.0114053,-0.00601744,-0.0141066,0.156489,-0.67719,0.678362,-0.586427,0.809674,0.0230336,-0.000290551,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.99548,-0.378112,1.77515,0.746585,-0.801792,2.69799,2.25911,-7.62697,-2.39821,-0.0196503,0.788059,-0.252801,0,0,-10,0,0,0,0,0,2.16378,0,0,0,
0.56032,-0.76392,0.679135,-0.519996,-0.507371,0.540667,0.424097,-0.00460918,-0.00459245,0.0014855,-0.0109273,-0.00595192,-0.00893513,0.156485,-0.677191,0.678362,-0.586424,0.809677,0.023033,-0.000288912,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.09285,-0.127067,0.733988,0.423192,-1.59997,2.8716,0.578195,-8.09231,-0.708712,0.109942,0.769507,-0.125778,0,0,-10,0,0,0,0,0,2.16377,0,0,0,
