dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.621877,1.00896,1960.15,-1787,-234.6,104.395,0,1311.13,-347.427,0,1944.9,-241.901,-112.18,-1309.62,1211.18,-321.469,
0.7,0.621904,1.00896,-38.2477,213.013,4.58129,-2.0368,0,-156.286,41.4174,0,-37.9502,4.71906,2.18913,156.103,-144.381,38.3204,
0.7,0.621915,1.00896,-38.9584,213.051,4.66827,-2.07451,0,-156.312,41.4264,0,-38.6553,4.80613,2.22991,156.128,-144.409,38.3275,
0.7,0.621927,1.00896,-38.9546,213.081,4.66962,-2.07418,0,-156.333,41.4339,0,-38.6517,4.80502,2.22982,156.147,-144.433,38.3332,
0.7,0.621938,1.00896,-38.9274,213.105,4.66825,-2.07262,0,-156.35,41.4384,0,-38.6247,4.80105,2.22837,156.162,-144.453,38.3379,
0.7,0.62195,1.00896,-38.9259,213.148,4.66982,-2.07245,0,-156.38,41.4486,0,-38.6232,4.80022,2.2284,156.191,-144.485,38.346,
0.7,0.621961,1.00896,-38.9699,213.174,4.67692,-2.07466,0,-156.398,41.4554,0,-38.667,4.80507,2.23103,156.208,-144.505,38.3509,
0.7,0.621974,1.00896,-38.8511,213.211,4.66451,-2.06822,0,-156.424,41.4645,0,-38.5491,4.78985,2.22433,156.232,-144.533,38.3579,
0.7,0.621988,1.00896,-38.7911,213.229,4.65927,-2.06493,0,-156.434,41.4724,0,-38.4896,4.78188,2.22101,156.242,-144.548,38.3614,
0.7,0.622004,1.00896,-38.5633,213.265,4.63395,-2.05276,0,-156.46,41.4814,0,-38.2636,4.75325,2.20806,156.267,-144.574,38.368,
0.7,0.622019,1.00896,-38.6152,213.29,4.64207,-2.05554,0,-156.478,41.4885,0,-38.3152,4.75911,2.21114,156.285,-144.591,38.3725,
0.7,0.622034,1.00896,-38.8506,213.316,4.67226,-2.06811,0,-156.497,41.4958,0,-38.5488,4.78761,2.22471,156.304,-144.609,38.3773,
0.7,0.622069,1.00896,-37.2366,213.352,4.4821,-1.98226,0,-156.523,41.5049,0,-36.9474,4.5878,2.13245,156.331,-144.633,38.3838,
0.7,0.622087,1.00896,-38.4939,213.372,4.63557,-2.04928,0,-156.537,41.5106,0,-38.195,4.74228,2.20454,156.346,-144.646,38.3872,
0.7,0.622106,1.00895,-38.3147,213.397,4.61619,-2.03975,0,-156.556,41.5174,0,-38.0172,4.71979,2.19435,156.365,-144.662,38.3917,
0.7,0.622127,1.00895,-38.0994,213.393,4.59267,-2.02826,0,-156.553,41.5183,0,-37.8036,4.69288,2.1821,156.363,-144.658,38.3908,
0.7,0.622146,1.00895,-38.2093,213.442,4.60812,-2.0341,0,-156.589,41.5295,0,-37.9127,4.70599,2.18847,156.4,-144.691,38.3996,
0.7,0.622165,1.00895,-38.1995,213.46,4.60911,-2.03359,0,-156.602,41.5345,0,-37.903,4.70437,2.18799,156.414,-144.702,38.4027,
0.7,0.622185,1.00895,-38.2358,213.5,4.61565,-2.03551,0,-156.632,41.5437,0,-37.9391,4.70839,2.19015,156.444,-144.728,38.4098,
0.7,0.622205,1.00895,-38.1406,213.534,4.60627,-2.03053,0,-156.657,41.5519,0,-37.8447,4.69618,2.18479,156.47,-144.751,38.4159,
0.7,0.622226,1.00895,-37.9852,213.564,4.5898,-2.02234,0,-156.679,41.5591,0,-37.6906,4.6765,2.17599,156.492,-144.77,38.4211,
