p,i,d,error,error_sum,prev_error,control_singal
750,105.5,80,-0.0523958,-0.00197591,-0.0523958,-37.2757
750,105.5,80,-0.0523672,-0.0020283,-0.0523672,-37.1985
750,105.5,80,-0.05234,-0.00208598,-0.05234,-37.4992
750,105.5,80,-0.0523121,-0.0021383,-0.0523121,-37.2273
750,105.5,80,-0.0522846,-0.00219196,-0.0522846,-37.3013
750,105.5,80,-0.0522564,-0.00224427,-0.0522564,-37.1811
750,105.5,80,-0.0522266,-0.00230077,-0.0522266,-37.2096
750,105.5,80,-0.0521981,-0.00235303,-0.0521981,-37.1192
750,105.5,80,-0.0521681,-0.00240941,-0.0521681,-37.1598
750,105.5,80,-0.0521398,-0.00246156,-0.0521398,-37.0957
750,105.5,80,-0.0521106,-0.00251379,-0.0521106,-37.0231
750,105.5,80,-0.0520824,-0.00256593,-0.0520824,-37.0742
750,105.5,80,-0.0520532,-0.00263399,-0.0520532,-37.5356
750,105.5,80,-0.0519961,-0.00268914,-0.0519961,-34.9687
750,105.5,80,-0.051969,-0.00275297,-0.051969,-37.5005
750,105.5,80,-0.0519412,-0.00280495,-0.0519412,-37.033
750,105.5,80,-0.0519152,-0.0028595,-0.0519152,-37.2604
750,105.5,80,-0.051889,-0.00291367,-0.051889,-37.214
750,105.5,80,-0.0518637,-0.00297101,-0.0518637,-37.3836
750,105.5,80,-0.0518369,-0.00302395,-0.0518369,-37.0954
750,105.5,80,-0.0518117,-0.00308171,-0.0518117,-37.3758
750,105.5,80,-0.0517865,-0.00313464,-0.0517865,-37.195
750,105.5,80,-0.0517595,-0.00320263,-0.0517595,-37.5122
750,105.5,80,-0.051709,-0.00326699,-0.051709,-35.8808
750,105.5,80,-0.0516829,-0.00332099,-0.0516829,-37.1147
750,105.5,80,-0.0516563,-0.00337269,-0.0516563,-36.978
750,105.5,80,-0.0516267,-0.00342576,-0.0516267,-36.772
750,105.5,80,-0.0515982,-0.00347743,-0.0515982,-36.787
750,105.5,80,-0.0515693,-0.00353309,-0.0515693,-36.9133
750,105.5,80,-0.0515403,-0.00358769,-0.0515403,-36.8391
750,105.5,80,-0.0515098,-0.00364216,-0.0515098,-36.7097
750,105.5,80,-0.0514823,-0.00369369,-0.0514823,-36.8041
750,105.5,80,-0.051455,-0.00376996,-0.051455,-37.5158
750,105.5,80,-0.0513992,-0.00382551,-0.0513992,-34.8205
750,105.5,80,-0.0513721,-0.00388868,-0.0513721,-37.18
750,105.5,80,-0.0513458,-0.00394298,-0.0513458,-36.9317
750,105.5,80,-0.0513199,-0.00399945,-0.0513199,-37.0301
750,105.5,80,-0.0512922,-0.00405511,-0.0512922,-36.8532
750,105.5,80,-0.0512671,-0.00411149,-0.0512671,-37.0578
750,105.5,80,-0.0512422,-0.0041779,-0.0512422,-37.3403
750,105.5,80,-0.0511917,-0.00423675,-0.0511917,-35.3242
750,105.5,80,-0.0511685,-0.00429887,-0.0511685,-37.2979
750,105.5,80,-0.0511464,-0.0043539,-0.0511464,-37.18
750,105.5,80,-0.0511242,-0.00440769,-0.0511242,-37.1215
750,105.5,80,-0.0511004,-0.00446477,-0.0511004,-37.0932
750,105.5,80,-0.0510759,-0.00451795,-0.0510759,-36.8947
750,105.5,80,-0.0510556,-0.00457381,-0.0510556,-37.2919
750,105.5,80,-0.0510366,-0.00462497,-0.0510366,-37.2472
750,105.5,80,-0.051017,-0.00467667,-0.051017,-37.215
750,105.5,80,-0.0510012,-0.00472771,-0.0510012,-37.4866
750,105.5,80,-0.050972,-0.00479557,-0.050972,-36.9783
750,105.5,80,-0.0509572,-0.00485766,-0.0509572,-37.7573
750,105.5,80,-0.0509455,-0.0049096,-0.0509455,-37.8105
750,105.5,80,-0.0509376,-0.00496057,-0.0509376,-38.0938
750,105.5,80,-0.0509309,-0.00501326,-0.0509309,-38.2075
750,105.5,80,-0.0509259,-0.00506558,-0.0509259,-38.3394
750,105.5,80,-0.0509212,-0.00512083,-0.0509212,-38.3834
750,105.5,80,-0.0509211,-0.00517628,-0.0509211,-38.733
750,105.5,80,-0.0509209,-0.00523408,-0.0509209,-38.7321
750,105.5,80,-0.0509222,-0.00529863,-0.0509222,-38.8271
750,105.5,80,-0.0509281,-0.00535559,-0.0509281,-39.1832
750,105.5,80,-0.0509319,-0.00541645,-0.0509319,-39.0277
750,105.5,80,-0.0509356,-0.00547436,-0.0509356,-39.0417
750,105.5,80,-0.050939,-0.00552933,-0.050939,-39.0351
750,105.5,80,-0.0509436,-0.00558627,-0.0509436,-39.1278
750,105.5,80,-0.0509637,-0.00565957,-0.0509637,-39.9396
750,105.5,80,-0.0509776,-0.00572486,-0.0509776,-39.7022
750,105.5,80,-0.0509861,-0.00577705,-0.0509861,-39.5134
750,105.5,80,-0.0509984,-0.00583717,-0.0509984,-39.7028
750,105.5,80,-0.0510113,-0.00589041,-0.0510113,-39.8652
750,105.5,80,-0.0510254,-0.00594912,-0.0510254,-39.8781
750,105.5,80,-0.05104,-0.00601236,-0.05104,-39.8556
750,105.5,80,-0.0510722,-0.00606854,-0.0510722,-41.2895
750,105.5,80,-0.0510887,-0.0061286,-0.0510887,-40.0844
750,105.5,80,-0.0511062,-0.00618365,-0.0511062,-40.2812
750,105.5,80,-0.0511249,-0.00623483,-0.0511249,-40.4995
750,105.5,80,-0.0511458,-0.00628652,-0.0511458,-40.6767
750,105.5,80,-0.0511654,-0.0063378,-0.0511654,-40.6078
750,105.5,80,-0.0511862,-0.00639063,-0.0511862,-40.6708
750,105.5,80,-0.0512078,-0.00644571,-0.0512078,-40.697
750,105.5,80,-0.0512322,-0.00650628,-0.0512322,-40.7568
750,105.5,80,-0.0512567,-0.0065598,-0.0512567,-41.0165
750,105.5,80,-0.0512832,-0.00662512,-0.0512832,-40.8235
750,105.5,80,-0.0513386,-0.00669072,-0.0513386,-42.6812
750,105.5,80,-0.0513677,-0.00675016,-0.0513677,-41.2481
750,105.5,80,-0.0513989,-0.00680573,-0.0513989,-41.5746
750,105.5,80,-0.05143,-0.00686672,-0.05143,-41.3968
750,105.5,80,-0.0514626,-0.00693439,-0.0514626,-41.3076
750,105.5,80,-0.0515268,-0.00699804,-0.0515268,-43.5471
750,105.5,80,-0.0515615,-0.00705134,-0.0515615,-42.0955
750,105.5,80,-0.0515967,-0.00710486,-0.0515967,-42.1658
750,105.5,80,-0.051632,-0.00715658,-0.051632,-42.2982
750,105.5,80,-0.0516705,-0.00721097,-0.0516705,-42.4359
750,105.5,80,-0.0517089,-0.00726629,-0.0517089,-42.4186
750,105.5,80,-0.0517457,-0.00732712,-0.0517457,-42.0861
750,105.5,80,-0.0517823,-0.0073821,-0.0517823,-42.3762
750,105.5,80,-0.0518187,-0.00743468,-0.0518187,-42.5154
750,105.5,80,-0.0518563,-0.00750031,-0.0518563,-42.0597
750,105.5,80,-0.0519279,-0.00757056,-0.0519279,-43.9825
750,105.5,80,-0.0519623,-0.00763631,-0.0519623,-41.9538
750,105.5,80,-0.0519955,-0.00769446,-0.0519955,-42.1808
750,105.5,80,-0.0520298,-0.00776469,-0.0520298,-41.8716
750,105.5,80,-0.0520876,-0.00783163,-0.0520876,-43.4928
750,105.5,80,-0.0521143,-0.00788959,-0.0521143,-41.8391
750,105.5,80,-0.0521403,-0.00794731,-0.0521403,-41.822
750,105.5,80,-0.0521639,-0.00800478,-0.0521639,-41.6817
750,105.5,80,-0.0521847,-0.00807942,-0.0521847,-41.1532
750,105.5,80,-0.0522213,-0.0081455,-0.0522213,-42.3369
750,105.5,80,-0.0522393,-0.00820307,-0.0522393,-41.3578
750,105.5,80,-0.05225,-0.00825628,-0.05225,-40.8989
750,105.5,80,-0.0522637,-0.00831405,-0.0522637,-41.0627
750,105.5,80,-0.0522737,-0.00836763,-0.0522737,-40.8681
750,105.5,80,-0.0522845,-0.00842414,-0.0522845,-40.9041
750,105.5,80,-0.0522933,-0.00847971,-0.0522933,-40.7739
750,105.5,80,-0.0523064,-0.00854825,-0.0523064,-40.9325
750,105.5,80,-0.052313,-0.00861032,-0.052313,-40.5921
750,105.5,80,-0.0523178,-0.00866581,-0.0523178,-40.5132
750,105.5,80,-0.0523235,-0.00871853,-0.0523235,-40.6102
750,105.5,80,-0.0523289,-0.00877773,-0.0523289,-40.5587
750,105.5,80,-0.0523377,-0.00883846,-0.0523377,-40.7937
750,105.5,80,-0.0523455,-0.00890815,-0.0523455,-40.6661
750,105.5,80,-0.0523641,-0.00897486,-0.0523641,-41.387
750,105.5,80,-0.0523775,-0.00903121,-0.0523775,-41.2334
750,105.5,80,-0.0523907,-0.0090836,-0.0523907,-41.3084
750,105.5,80,-0.0524052,-0.00913835,-0.0524052,-41.3793
750,105.5,80,-0.0524211,-0.00919538,-0.0524211,-41.4504
750,105.5,80,-0.0524228,-0.00925328,-0.0524228,-40.4155
750,105.5,80,-0.0524416,-0.00930858,-0.0524416,-41.7453
750,105.5,80,-0.05246,-0.00938092,-0.05246,-41.4014
750,105.5,80,-0.0524981,-0.00944813,-0.0524981,-42.7522
750,105.5,80,-0.0525189,-0.00950715,-0.0525189,-41.8684
750,105.5,80,-0.0525391,-0.00956533,-0.0525391,-41.8759
750,105.5,80,-0.0525612,-0.00962453,-0.0525612,-42.0061
750,105.5,80,-0.0525822,-0.00967853,-0.0525822,-42.0931
750,105.5,80,-0.0526034,-0.00974942,-0.0526034,-41.7397
750,105.5,80,-0.0526485,-0.00981738,-0.0526485,-43.3151
750,105.5,80,-0.0526711,-0.0098725,-0.0526711,-42.2743
750,105.5,80,-0.0526944,-0.009926,-0.0526944,-42.4016
750,105.5,80,-0.0527181,-0.00997935,-0.0527181,-42.4694
750,105.5,80,-0.0527445,-0.0100321,-0.0527445,-42.7242
750,105.5,80,-0.052769,-0.0100909,-0.052769,-42.4005
750,105.5,80,-0.0527939,-0.0101438,-0.0527939,-42.6581
750,105.5,80,-0.0528182,-0.0102017,-0.0528182,-42.4617
750,105.5,80,-0.0528419,-0.010274,-0.0528419,-42.0988
750,105.5,80,-0.0528862,-0.0103322,-0.0528862,-43.9741
750,105.5,80,-0.0529042,-0.0103935,-0.0529042,-42.0178
750,105.5,80,-0.05292,-0.0104495,-0.05292,-41.9862
750,105.5,80,-0.0529355,-0.0105035,-0.0529355,-42.0246
750,105.5,80,-0.0529475,-0.0105565,-0.0529475,-41.7835
750,105.5,80,-0.0529567,-0.0106096,-0.0529567,-41.5721
750,105.5,80,-0.0529642,-0.0106665,-0.0529642,-41.4035
750,105.5,80,-0.05297,-0.010728,-0.05297,-41.2644
750,105.5,80,-0.0529709,-0.010787,-0.0529709,-40.9303
750,105.5,80,-0.0529694,-0.0108405,-0.0529694,-40.7503
750,105.5,80,-0.0529652,-0.0109103,-0.0529652,-40.6189
750,105.5,80,-0.0529507,-0.0109757,-0.0529507,-39.9302
750,105.5,80,-0.0529392,-0.0110311,-0.0529392,-39.9907
750,105.5,80,-0.0529277,-0.011084,-0.0529277,-39.9428
750,105.5,80,-0.0529147,-0.0111406,-0.0529147,-39.8925
750,105.5,80,-0.0529001,-0.0111942,-0.0529001,-39.6989
750,105.5,80,-0.0528818,-0.0112504,-0.0528818,-39.4746
750,105.5,80,-0.0528626,-0.0113072,-0.0528626,-39.4056
750,105.5,80,-0.0528414,-0.0113671,-0.0528414,-39.3357
750,105.5,80,-0.0528187,-0.0114381,-0.0528187,-39.4746
750,105.5,80,-0.0527687,-0.0115023,-0.0527687,-37.4987
750,105.5,80,-0.0527435,-0.0115597,-0.0527435,-38.9275
750,105.5,80,-0.0527173,-0.011617,-0.0527173,-38.8318
750,105.5,80,-0.0526889,-0.0116811,-0.0526889,-38.883
750,105.5,80,-0.0526622,-0.0117583,-0.0526622,-39.2792
750,105.5,80,-0.0526058,-0.0118255,-0.0526058,-37.171
750,105.5,80,-0.0525759,-0.0118857,-0.0525759,-38.5908
750,105.5,80,-0.0525445,-0.011943,-0.0525445,-38.3677
750,105.5,80,-0.0525114,-0.0120201,-0.0525114,-38.8507
750,105.5,80,-0.0524388,-0.0120877,-0.0524388,-36.0918
750,105.5,80,-0.0524015,-0.0121482,-0.0524015,-37.9982
750,105.5,80,-0.052363,-0.0122045,-0.052363,-37.6996
750,105.5,80,-0.0523217,-0.0122798,-0.0523217,-38.2433
750,105.5,80,-0.0522367,-0.0123447,-0.0522367,-35
750,105.5,80,-0.0521915,-0.0123987,-0.0521915,-36.9565
750,105.5,80,-0.0521422,-0.0124532,-0.0521422,-36.65
750,105.5,80,-0.0520925,-0.0125068,-0.0520925,-36.5212
750,105.5,80,-0.0520425,-0.012561,-0.0520425,-36.5209
750,105.5,80,-0.051991,-0.0126167,-0.051991,-36.4804
750,105.5,80,-0.0519353,-0.0126695,-0.0519353,-35.9012
750,105.5,80,-0.0518832,-0.012728,-0.0518832,-36.5593
750,105.5,80,-0.0518312,-0.0127821,-0.0518312,-36.2319
750,105.5,80,-0.0517786,-0.012854,-0.0517786,-37.1598
750,105.5,80,-0.0516657,-0.0129168,-0.0516657,-32.687
750,105.5,80,-0.0516096,-0.0129781,-0.0516096,-36.2996
750,105.5,80,-0.0515537,-0.0130354,-0.0515537,-36.0176
750,105.5,80,-0.0514971,-0.0131072,-0.0514971,-36.758
750,105.5,80,-0.0513806,-0.0131631,-0.0513806,-31.3577
750,105.5,80,-0.0513252,-0.0132281,-0.0513252,-36.3945
750,105.5,80,-0.0512696,-0.0132824,-0.0512696,-35.6486
750,105.5,80,-0.0512105,-0.0133422,-0.0512105,-35.7701
750,105.5,80,-0.0511555,-0.0134011,-0.0511555,-35.9557
750,105.5,80,-0.0511016,-0.0134676,-0.0511016,-36.4312
750,105.5,80,-0.0509939,-0.0135282,-0.0509939,-32.4284
750,105.5,80,-0.050945,-0.0135829,-0.050945,-35.9937
750,105.5,80,-0.0508973,-0.0136347,-0.0508973,-35.8679
750,105.5,80,-0.0508493,-0.0136882,-0.0508493,-35.9317
750,105.5,80,-0.0508024,-0.013739,-0.0508024,-35.7937
750,105.5,80,-0.0507573,-0.013796,-0.0507573,-36.3129
750,105.5,80,-0.0507124,-0.0138524,-0.0507124,-36.2641
750,105.5,80,-0.0506654,-0.0139227,-0.0506654,-36.7571
750,105.5,80,-0.0505762,-0.0139829,-0.0505762,-33.4114
750,105.5,80,-0.0505335,-0.0140402,-0.0505335,-36.3745
750,105.5,80,-0.0504896,-0.0140907,-0.0504896,-35.8392
750,105.5,80,-0.0504465,-0.014144,-0.0504465,-36.0686
750,105.5,80,-0.0504034,-0.0141944,-0.0504034,-35.8531
750,105.5,80,-0.0503587,-0.0142526,-0.0503587,-36.1748
750,105.5,80,-0.050305,-0.0143074,-0.050305,-35.3011
750,105.5,80,-0.0502622,-0.0143618,-0.0502622,-36.0411
750,105.5,80,-0.0502126,-0.0144258,-0.0502126,-36.0721
750,105.5,80,-0.0501072,-0.0144924,-0.0501072,-32.7626
750,105.5,80,-0.0500517,-0.0145448,-0.0500517,-34.8233
750,105.5,80,-0.0499951,-0.0146089,-0.0499951,-35.5129
750,105.5,80,-0.0499375,-0.0146756,-0.0499375,-35.5509
750,105.5,80,-0.049822,-0.014742,-0.049822,-31.9945
750,105.5,80,-0.0497489,-0.0147925,-0.0497489,-33.1079
750,105.5,80,-0.0496848,-0.014848,-0.0496848,-34.2379
750,105.5,80,-0.04962,-0.0149029,-0.04962,-34.1012
750,105.5,80,-0.0495527,-0.0149718,-0.0495527,-34.8748
750,105.5,80,-0.0494123,-0.0150269,-0.0494123,-28.5556
750,105.5,80,-0.0493419,-0.0150868,-0.0493419,-33.9638
750,105.5,80,-0.0492696,-0.0151376,-0.0492696,-32.9331
750,105.5,80,-0.0491938,-0.0151891,-0.0491938,-32.7123
750,105.5,80,-0.0491202,-0.0152431,-0.0491202,-33.0852
750,105.5,80,-0.0490449,-0.0152953,-0.0490449,-32.7458
750,105.5,80,-0.048967,-0.0153489,-0.048967,-32.6446
750,105.5,80,-0.0488896,-0.0154013,-0.0488896,-32.5205
750,105.5,80,-0.0488078,-0.0154673,-0.0488078,-33.3979
750,105.5,80,-0.048652,-0.0155299,-0.048652,-28.4367
750,105.5,80,-0.0485715,-0.0155834,-0.0485715,-32.2245
750,105.5,80,-0.0484855,-0.0156391,-0.0484855,-32.0287
750,105.5,80,-0.0484663,-0.0156915,-0.0484663,-36.5848
750,105.5,80,-0.048384,-0.0157601,-0.048384,-33.3079
750,105.5,80,-0.0482105,-0.0158235,-0.0482105,-27.2706
750,105.5,80,-0.0481253,-0.0158793,-0.0481253,-31.8888
750,105.5,80,-0.0480404,-0.015932,-0.0480404,-31.5227
750,105.5,80,-0.047954,-0.0159939,-0.047954,-32.3009
750,105.5,80,-0.0477712,-0.0160463,-0.0477712,-24.1947
750,105.5,80,-0.0476772,-0.0161061,-0.0476772,-31.4552
750,105.5,80,-0.0475805,-0.0161537,-0.0475805,-29.6693
750,105.5,80,-0.047475,-0.0162026,-0.047475,-29.1193
750,105.5,80,-0.0473756,-0.0162529,-0.0473756,-29.7474
750,105.5,80,-0.0472768,-0.0163036,-0.0472768,-29.8103
750,105.5,80,-0.0471794,-0.0163538,-0.0471794,-29.7897
750,105.5,80,-0.0470797,-0.0164056,-0.0470797,-29.7848
750,105.5,80,-0.0469892,-0.0164718,-0.0469892,-31.8445
750,105.5,80,-0.0468178,-0.0165294,-0.0468178,-25.7041
750,105.5,80,-0.0467381,-0.0165775,-0.0467381,-30.6044
750,105.5,80,-0.046656,-0.0166265,-0.046656,-30.4993
750,105.5,80,-0.046581,-0.0166732,-0.046581,-30.7061
750,105.5,80,-0.0465087,-0.0167258,-0.0465087,-31.5333
750,105.5,80,-0.0464319,-0.0167758,-0.0464319,-30.8855
750,105.5,80,-0.0463599,-0.0168268,-0.0463599,-31.3109
750,105.5,80,-0.0462889,-0.0168736,-0.0462889,-30.8804
750,105.5,80,-0.0462198,-0.0169374,-0.0462198,-32.4447
750,105.5,80,-0.0460837,-0.0169966,-0.0460837,-27.8858
750,105.5,80,-0.046022,-0.017047,-0.046022,-31.8105
750,105.5,80,-0.0459645,-0.0170948,-0.0459645,-31.8462
750,105.5,80,-0.0459077,-0.0171445,-0.0459077,-32.0483
750,105.5,80,-0.0458499,-0.0171942,-0.0458499,-31.9396
750,105.5,80,-0.0457922,-0.0172528,-0.0457922,-32.5523
750,105.5,80,-0.0456935,-0.0173104,-0.0456935,-29.8304
750,105.5,80,-0.0456426,-0.0173597,-0.0456426,-32.2893
750,105.5,80,-0.0455992,-0.0174053,-0.0455992,-32.5644
750,105.5,80,-0.0455594,-0.0174518,-0.0455594,-32.8986
750,105.5,80,-0.0455182,-0.017498,-0.0455182,-32.7319
750,105.5,80,-0.0454723,-0.0175484,-0.0454723,-32.6439
750,105.5,80,-0.0454311,-0.0175961,-0.0454311,-32.788
750,105.5,80,-0.0453927,-0.0176451,-0.0453927,-33.0673
750,105.5,80,-0.0453483,-0.0176916,-0.0453483,-32.4111
750,105.5,80,-0.0453109,-0.0177541,-0.0453109,-33.6862
750,105.5,80,-0.0452453,-0.0178025,-0.0452453,-30.9012
750,105.5,80,-0.0452141,-0.0178609,-0.0452141,-33.8675
750,105.5,80,-0.0451807,-0.0179099,-0.0451807,-33.3091
750,105.5,80,-0.0451529,-0.0179591,-0.0451529,-33.7161
750,105.5,80,-0.0450942,-0.0180099,-0.0450942,-31.5571
750,105.5,80,-0.0450419,-0.0180747,-0.0450419,-32.7785
750,105.5,80,-0.0450147,-0.0181297,-0.0450147,-33.8922
750,105.5,80,-0.0449912,-0.0181791,-0.0449912,-33.9525
750,105.5,80,-0.0449728,-0.0182291,-0.0449728,-34.3258
750,105.5,80,-0.0449491,-0.0182799,-0.0449491,-33.9638
750,105.5,80,-0.0449309,-0.0183252,-0.0449309,-34.182
750,105.5,80,-0.0449134,-0.0183875,-0.0449134,-34.6182
750,105.5,80,-0.0448869,-0.0184415,-0.0448869,-33.8501
750,105.5,80,-0.0448703,-0.0184895,-0.0448703,-34.3632
750,105.5,80,-0.044858,-0.0185344,-0.044858,-34.6092
750,105.5,80,-0.0448485,-0.0185848,-0.0448485,-34.9261
750,105.5,80,-0.0448367,-0.0186326,-0.0448367,-34.7031
750,105.5,80,-0.0448225,-0.0186975,-0.0448225,-34.805
750,105.5,80,-0.044813,-0.018746,-0.044813,-34.8873
750,105.5,80,-0.0448102,-0.0187992,-0.0448102,-35.3997
750,105.5,80,-0.0448052,-0.0188447,-0.0448052,-35.1979
750,105.5,80,-0.0448058,-0.0188906,-0.0448058,-35.643
750,105.5,80,-0.0448131,-0.0189368,-0.0448131,-36.1808
750,105.5,80,-0.0448182,-0.018988,-0.0448182,-35.9686
750,105.5,80,-0.0448235,-0.0190344,-0.0448235,-36.0407
750,105.5,80,-0.0448262,-0.0190816,-0.0448262,-35.8331
750,105.5,80,-0.0448351,-0.0191294,-0.0448351,-36.3116
750,105.5,80,-0.0448512,-0.0191928,-0.0448512,-36.5751
750,105.5,80,-0.044879,-0.0192498,-0.044879,-37.44
750,105.5,80,-0.0448974,-0.0192997,-0.0448974,-37.0408
750,105.5,80,-0.0449234,-0.0193518,-0.0449234,-37.5202
750,105.5,80,-0.0449463,-0.0194168,-0.0449463,-37.0262
750,105.5,80,-0.0449984,-0.0194709,-0.0449984,-39.2707
750,105.5,80,-0.0450366,-0.0195192,-0.0450366,-38.6874
750,105.5,80,-0.045071,-0.0195643,-0.045071,-38.6137
750,105.5,80,-0.0451041,-0.0196148,-0.0451041,-38.2635
750,105.5,80,-0.0451482,-0.019663,-0.0451482,-39.2429
750,105.5,80,-0.0451882,-0.0197128,-0.0451882,-38.8719
750,105.5,80,-0.0452289,-0.0197605,-0.0452289,-39.0936
750,105.5,80,-0.0452709,-0.0198217,-0.0452709,-38.5336
750,105.5,80,-0.0453648,-0.0198751,-0.0453648,-42.4896
750,105.5,80,-0.045414,-0.019924,-0.045414,-39.8255
750,105.5,80,-0.0454629,-0.0199695,-0.0454629,-40.111
750,105.5,80,-0.0455234,-0.0200156,-0.0455234,-41.0306
750,105.5,80,-0.0455783,-0.0200612,-0.0455783,-40.6942
750,105.5,80,-0.0456334,-0.0201131,-0.0456334,-40.2218
750,105.5,80,-0.0456862,-0.0201645,-0.0456862,-40.1485
750,105.5,80,-0.0457425,-0.0202152,-0.0457425,-40.5037
750,105.5,80,-0.0458075,-0.0202619,-0.0458075,-41.5841
750,105.5,80,-0.0458675,-0.0203237,-0.0458675,-40.1113
750,105.5,80,-0.0459913,-0.0203824,-0.0459913,-44.3995
750,105.5,80,-0.046062,-0.0204353,-0.046062,-41.6219
750,105.5,80,-0.0461255,-0.0204841,-0.0461255,-41.5706
750,105.5,80,-0.0461889,-0.0205345,-0.0461889,-41.457
750,105.5,80,-0.0462514,-0.0205973,-0.0462514,-40.5381
750,105.5,80,-0.0463903,-0.020659,-0.0463903,-45.3245
750,105.5,80,-0.0464601,-0.0207055,-0.0464601,-42.611
750,105.5,80,-0.0465316,-0.0207545,-0.0465316,-42.5252
750,105.5,80,-0.0466055,-0.0208011,-0.0466055,-43.0582
750,105.5,80,-0.0466876,-0.0208531,-0.0466876,-43.1129
750,105.5,80,-0.046764,-0.0209029,-0.046764,-43.026
750,105.5,80,-0.046841,-0.0209541,-0.046841,-42.9735
750,105.5,80,-0.0469193,-0.0210026,-0.0469193,-43.4724
750,105.5,80,-0.0470894,-0.021067,-0.0470894,-47.4819
750,105.5,80,-0.0471743,-0.0211201,-0.0471743,-43.6366
750,105.5,80,-0.0472603,-0.0211744,-0.0472603,-43.6781
750,105.5,80,-0.0473532,-0.0212285,-0.0473532,-44.2514
750,105.5,80,-0.0474404,-0.021284,-0.0474404,-43.7927
750,105.5,80,-0.0475272,-0.021346,-0.0475272,-43.2187
750,105.5,80,-0.0477066,-0.0214091,-0.0477066,-48.8819
750,105.5,80,-0.0477952,-0.0214578,-0.0477952,-45.0722
750,105.5,80,-0.0478843,-0.0215103,-0.0478843,-44.6838
750,105.5,80,-0.0479753,-0.0215637,-0.0479753,-44.8011
750,105.5,80,-0.0480751,-0.0216152,-0.0480751,-45.7848
750,105.5,80,-0.0481698,-0.0216672,-0.0481698,-45.4256
750,105.5,80,-0.0482659,-0.0217331,-0.0482659,-44.1284
750,105.5,80,-0.0484624,-0.0217957,-0.0484624,-50.8079
750,105.5,80,-0.0485565,-0.0218463,-0.0485565,-45.9404
750,105.5,80,-0.0486503,-0.021895,-0.0486503,-46.3003
750,105.5,80,-0.0487433,-0.0219489,-0.0487433,-45.6008
750,105.5,80,-0.0488433,-0.0220005,-0.0488433,-46.5334
750,105.5,80,-0.0489378,-0.0220558,-0.0489378,-45.7204
750,105.5,80,-0.0490322,-0.0221195,-0.0490322,-44.9236
750,105.5,80,-0.0492239,-0.0221854,-0.0492239,-50.709
750,105.5,80,-0.0493143,-0.0222357,-0.0493143,-46.4262
750,105.5,80,-0.0494052,-0.0222862,-0.0494052,-46.5108
750,105.5,80,-0.049495,-0.0223369,-0.049495,-46.4974
750,105.5,80,-0.049586,-0.0223914,-0.049586,-46.1648
750,105.5,80,-0.0496843,-0.0224496,-0.0496843,-46.3564
750,105.5,80,-0.0497769,-0.0225026,-0.0497769,-46.6564
750,105.5,80,-0.0498701,-0.0225694,-0.0498701,-45.3505
750,105.5,80,-0.0500588,-0.0226329,-0.0500588,-51.8416
750,105.5,80,-0.0501478,-0.0226895,-0.0501478,-46.3139
750,105.5,80,-0.0502366,-0.0227476,-0.0502366,-46.211
