dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.922092,0.915717,64.3448,64.7362,14.2827,2.08454,0,-13.1245,4.07657,0,64.2514,2.63384,-5.60768,60.602,-22.763,8.91869,
0.7,0.922025,0.915717,65.4389,64.7889,14.5324,2.11917,0,-13.1344,4.08427,0,65.3441,2.66767,-5.70109,60.6513,-22.7816,8.92595,
0.7,0.921962,0.915717,65.6635,64.8443,14.5888,2.12574,0,-13.1451,4.09197,0,65.5687,2.66625,-5.71879,60.7031,-22.8011,8.93359,
0.7,0.921907,0.915718,65.8331,64.9102,14.6316,2.13034,0,-13.1582,4.10011,0,65.7382,2.66329,-5.73181,60.7649,-22.8241,8.94265,
0.7,0.921882,0.915721,66.331,65.0123,14.7438,2.14623,0,-13.1799,4.11012,0,66.2355,2.67813,-5.77422,60.8608,-22.8591,8.95658,
0.7,0.921859,0.915723,66.4218,65.0636,14.7641,2.14873,0,-13.1915,4.11574,0,66.3264,2.67579,-5.78107,60.9092,-22.8763,8.96351,
0.7,0.921845,0.91573,66.6562,65.1894,14.8152,2.15645,0,-13.2183,4.12703,0,66.5606,2.68097,-5.80072,61.0274,-22.9191,8.98064,
0.7,0.921838,0.915737,66.8196,65.2469,14.8512,2.16165,0,-13.2313,4.13414,0,66.7239,2.68487,-5.81447,61.0817,-22.938,8.98836,
0.7,0.921826,0.915743,66.8,65.2763,14.8467,2.16094,0,-13.2387,4.13958,0,66.7045,2.67962,-5.81198,61.1098,-22.947,8.99222,
0.7,0.921813,0.915748,66.8058,65.3276,14.8479,2.161,0,-13.2498,4.14504,0,66.7104,2.67492,-5.81161,61.1582,-22.964,8.99913,
0.7,0.921799,0.915758,66.8747,65.4498,14.8634,2.1627,0,-13.2754,4.15567,0,66.7795,2.67195,-5.8166,61.2732,-23.0052,9.0157,
0.7,0.921787,0.91577,66.9397,65.5759,14.878,2.16425,0,-13.3016,4.16595,0,66.8446,2.67004,-5.82146,61.392,-23.0474,9.03274,
0.7,0.921767,0.915778,66.8754,65.5368,14.8642,2.16157,0,-13.2953,4.16565,0,66.7806,2.6598,-5.81451,61.3566,-23.0305,9.02689,
0.7,0.921746,0.915788,66.8797,65.6385,14.8657,2.16144,0,-13.3168,4.1733,0,66.7852,2.65222,-5.81353,61.4525,-23.0643,9.0406,
0.7,0.921727,0.915802,66.9352,65.7772,14.8785,2.16279,0,-13.3468,4.18358,0,66.8409,2.64679,-5.81701,61.5837,-23.1094,9.05917,
0.7,0.921717,0.915812,67.1817,65.7593,14.9333,2.17042,0,-13.3458,4.18402,0,67.0873,2.65209,-5.83765,61.5682,-23.0995,9.05616,
0.7,0.921708,0.915819,67.2653,65.7463,14.9513,2.17262,0,-13.3469,4.18498,0,67.171,2.64972,-5.84392,61.5574,-23.0913,9.05383,
0.7,0.921706,0.915823,67.4131,65.7603,14.9824,2.17696,0,-13.3526,4.1872,0,67.3188,2.65021,-5.85582,61.5716,-23.0936,9.05536,
0.7,0.92171,0.915827,67.6071,65.8051,15.0236,2.18295,0,-13.3647,4.19146,0,67.5127,2.65503,-5.87218,61.6145,-23.1065,9.06111,
0.7,0.921715,0.915835,67.6667,65.9319,15.0347,2.18467,0,-13.3927,4.2008,0,67.5723,2.65451,-5.87686,61.7347,-23.1468,9.07793,
0.7,0.921726,0.915842,67.8104,65.9601,15.063,2.18861,0,-13.4025,4.20443,0,67.716,2.65607,-5.88862,61.763,-23.1518,9.08107,
0.7,0.921744,0.915848,68.0488,65.9864,15.1109,2.19529,0,-13.4103,4.20736,0,67.9543,2.66187,-5.90871,61.7888,-23.1577,9.08421,
0.7,0.92176,0.915856,68.0406,66.0955,15.1055,2.19436,0,-13.4369,4.21584,0,67.9462,2.65972,-5.90768,61.8927,-23.1914,9.09854,
0.7,0.921783,0.915861,68.2945,66.0905,15.1568,2.20177,0,-13.4388,4.21716,0,68.2,2.66728,-5.92932,61.889,-23.1867,9.09742,
0.7,0.921796,0.915867,68.0934,66.1473,15.1088,2.19463,0,-13.4552,4.22338,0,67.9993,2.65732,-5.91149,61.9438,-23.2024,9.1046,
0.7,0.921823,0.915872,68.4801,66.1821,15.1895,2.20624,0,-13.4658,4.22745,0,68.3856,2.67104,-5.94483,61.9774,-23.2117,9.10894,
0.7,0.921833,0.915882,68.1407,66.3177,15.1116,2.19455,0,-13.4984,4.23898,0,68.0468,2.65499,-5.91488,62.1059,-23.2552,9.127,
0.7,0.921849,0.915899,68.309,66.4992,15.1445,2.19895,0,-13.5388,4.25326,0,68.2151,2.6572,-5.92873,62.2771,-23.3158,9.15153,
0.7,0.921858,0.915921,68.2296,66.6372,15.1234,2.19503,0,-13.5692,4.26444,0,68.1362,2.64847,-5.92085,62.407,-23.362,9.17018,
0.7,0.921862,0.915943,68.2179,66.6823,15.1182,2.19319,0,-13.5808,4.27014,0,68.1247,2.64185,-5.91875,62.45,-23.3759,9.17612,
0.7,0.92187,0.915968,68.3417,66.7935,15.1419,2.19538,0,-13.6058,4.28019,0,68.2487,2.63914,-5.92818,62.5545,-23.4136,9.19121,
0.7,0.921874,0.915998,68.3506,67.02,15.142,2.19489,0,-13.6536,4.29708,0,68.2578,2.63587,-5.92832,62.767,-23.4921,9.22226,
0.7,0.921888,0.91603,68.5503,67.0393,15.1821,2.19993,0,-13.6586,4.30024,0,68.4574,2.63902,-5.94484,62.7854,-23.4978,9.22475,
0.7,0.921894,0.916048,68.518,66.9452,15.1646,2.19805,0,-13.6403,4.29569,0,68.4253,2.63346,-5.94128,62.6976,-23.4639,9.21166,
0.7,0.921892,0.916073,68.4052,67.1045,15.1322,2.19273,0,-13.6741,4.30802,0,68.3128,2.6241,-5.93061,62.8473,-23.5181,9.23332,
0.7,0.921885,0.916093,68.3616,67.0779,15.1242,2.19023,0,-13.671,4.30927,0,68.2695,2.61812,-5.92607,62.8231,-23.5067,9.22936,
0.7,0.921862,0.916101,68.1047,66.9167,15.0705,2.1808,0,-13.6412,4.30152,0,68.0131,2.60069,-5.90246,62.6728,-23.4485,9.20692,
0.7,0.921843,0.916109,68.1922,66.9761,15.0925,2.1841,0,-13.6592,4.3096,0,68.1007,2.59893,-5.90915,62.7295,-23.4664,9.21466,
0.7,0.921814,0.916113,68.0516,66.9453,15.0631,2.17972,0,-13.6569,4.31028,0,67.9605,2.58611,-5.89565,62.7014,-23.4536,9.21012,
0.7,0.921792,0.91612,68.231,67.0535,15.1048,2.18495,0,-13.6843,4.32098,0,68.1399,2.58716,-5.91018,62.8038,-23.4884,9.22453,
