pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.33271,3.3144,3.20593,3.11338,-15.6364,6.45713,-0.244454,-1,1,-1,1,-1,1,-1,1,-6.43727e-08,-5.97967e-08,-8.33419e-08,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6377,6.45767,-0.244474,-1,1,-1,1,-1,1,-1,1,-9.65682e-08,-8.97035e-08,-1.25025e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6391,6.45822,-0.244495,-1,1,-1,1,-1,1,-1,1,-1.28775e-07,-1.19621e-07,-1.66722e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6404,6.45876,-0.244516,-1,1,-1,1,-1,1,-1,1,-1.60973e-07,-1.4953e-07,-2.08407e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6417,6.4593,-0.244536,-1,1,-1,1,-1,1,-1,1,-1.93159e-07,-1.79428e-07,-2.50079e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.643,6.45985,-0.244557,-1,1,-1,1,-1,1,-1,1,-2.25379e-07,-2.09358e-07,-2.91793e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6443,6.46039,-0.244577,-1,1,-1,1,-1,1,-1,1,-2.57588e-07,-2.39277e-07,-3.33493e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6456,6.46093,-0.244598,-1,1,-1,1,-1,1,-1,1,-2.89799e-07,-2.69198e-07,-3.75197e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.647,6.46148,-0.244618,-1,1,-1,1,-1,1,-1,1,-3.22004e-07,-2.99114e-07,-4.16891e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6483,6.46202,-0.244639,-1,1,-1,1,-1,1,-1,1,-3.54215e-07,-3.29035e-07,-4.58594e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6496,6.46257,-0.24466,-1,1,-1,1,-1,1,-1,1,-3.86413e-07,-3.58944e-07,-5.0028e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6509,6.46311,-0.24468,-1,1,-1,1,-1,1,-1,1,-4.18604e-07,-3.88846e-07,-5.41957e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6522,6.46365,-0.244701,-1,1,-1,1,-1,1,-1,1,-4.50826e-07,-4.18778e-07,-5.83674e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6535,6.4642,-0.244721,-1,1,-1,1,-1,1,-1,1,-4.83035e-07,-4.48698e-07,-6.25374e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6549,6.46474,-0.244742,-1,1,-1,1,-1,1,-1,1,-5.15242e-07,-4.78615e-07,-6.67072e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6562,6.46528,-0.244763,-1,1,-1,1,-1,1,-1,1,-5.47449e-07,-5.08532e-07,-7.08769e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6575,6.46583,-0.244783,-1,1,-1,1,-1,1,-1,1,-5.79673e-07,-5.38466e-07,-7.50489e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6588,6.46637,-0.244804,-1,1,-1,1,-1,1,-1,1,-6.11885e-07,-5.68387e-07,-7.92193e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6601,6.46692,-0.244824,-1,1,-1,1,-1,1,-1,1,-6.44078e-07,-5.98292e-07,-8.33872e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6614,6.46746,-0.244845,-1,1,-1,1,-1,1,-1,1,-6.76289e-07,-6.28213e-07,-8.75575e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6628,6.468,-0.244866,-1,1,-1,1,-1,1,-1,1,-7.085e-07,-6.58135e-07,-9.17279e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6641,6.46855,-0.244886,-1,1,-1,1,-1,1,-1,1,-7.40694e-07,-6.88039e-07,-9.58958e-07,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6654,6.46909,-0.244907,-1,1,-1,1,-1,1,-1,1,-7.72885e-07,-7.17942e-07,-1.00064e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6667,6.46963,-0.244927,-1,1,-1,1,-1,1,-1,1,-8.0508e-07,-7.47849e-07,-1.04232e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.668,6.47018,-0.244948,-1,1,-1,1,-1,1,-1,1,-8.37269e-07,-7.77749e-07,-1.08399e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6693,6.47072,-0.244968,-1,1,-1,1,-1,1,-1,1,-8.69478e-07,-8.07669e-07,-1.12569e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6707,6.47127,-0.244989,-1,1,-1,1,-1,1,-1,1,-9.01673e-07,-8.37575e-07,-1.16737e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.672,6.47181,-0.24501,-1,1,-1,1,-1,1,-1,1,-9.33903e-07,-8.67513e-07,-1.2091e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6733,6.47235,-0.24503,-1,1,-1,1,-1,1,-1,1,-9.66102e-07,-8.97424e-07,-1.25079e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6746,6.4729,-0.245051,-1,1,-1,1,-1,1,-1,1,-9.98329e-07,-9.2736e-07,-1.29251e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6759,6.47344,-0.245071,-1,1,-1,1,-1,1,-1,1,-1.03052e-06,-9.57265e-07,-1.33419e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6772,6.47398,-0.245092,-1,1,-1,1,-1,1,-1,1,-1.06271e-06,-9.87167e-07,-1.37587e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6786,6.47453,-0.245113,-1,1,-1,1,-1,1,-1,1,-1.09494e-06,-1.01711e-06,-1.4176e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6799,6.47507,-0.245133,-1,1,-1,1,-1,1,-1,1,-1.12716e-06,-1.04703e-06,-1.45931e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
3.33271,3.3144,3.20593,3.11338,-15.6812,6.47562,-0.245154,-1,1,-1,1,-1,1,-1,1,-1.15935e-06,-1.07694e-06,-1.50098e-06,-3.21864e-05,-2.98983e-05,-4.16709e-05,
