pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
5.94527,5.8138,5.84471,5.93381,-79.3016,26.7998,0,0.502239,-0.441186,0.813028,-0.733797,0.677866,-0.677227,0.456875,-0.491944,2.2861e-06,-1.00101e-06,9.87401e-07,0.00131977,-0.000597624,0.000598288,
5.94352,5.81531,5.84474,5.93199,-77.8823,26.7434,0,0.49608,-0.432895,0.799259,-0.723374,0.665676,-0.668515,0.447685,-0.485463,0.000122397,-5.85608e-05,5.19125e-05,0.00218421,-0.00104672,0.000926071,
5.94338,5.81508,5.8447,5.93213,-72.6209,24.6274,0,0.463864,-0.389354,0.759735,-0.686457,0.619409,-0.629206,0.40362,-0.444475,-0.00048892,0.000203263,-0.000146654,-0.0212319,0.00909482,-0.00689667,
5.94406,5.81448,5.84464,5.93244,-76.202,26.1896,0,0.484956,-0.416784,0.790372,-0.715154,0.651132,-0.657555,0.43128,-0.471551,-0.000552297,0.000230838,-0.00012,-0.00299344,0.00130197,0.00125888,
5.94584,5.81523,5.8459,5.93394,-71.6879,24.4321,0,0.456313,-0.3783,0.757693,-0.685165,0.611649,-0.62449,0.392857,-0.437157,-0.00110165,0.00047957,-0.000295491,-0.022014,0.00996422,-0.00703203,
5.94681,5.8171,5.84652,5.93381,-71.3578,24.636,0,0.454266,-0.375333,0.754139,-0.68289,0.609933,-0.624807,0.391206,-0.438926,-0.00164716,0.000706112,-0.000526436,-0.0213651,0.00886519,-0.00904393,
5.94428,5.8163,5.84618,5.93111,-69.5227,24.1441,0,0.445086,-0.362369,0.738154,-0.670023,0.592297,-0.609019,0.379101,-0.428183,-0.00237555,0.000992314,-0.000750408,-0.0297642,0.0116769,-0.00915022,
5.943,5.8149,5.84668,5.9306,-69.9295,24.3102,0,0.448555,-0.366727,0.742995,-0.676054,0.593672,-0.609126,0.382258,-0.429696,-0.00302508,0.00126876,-0.000939562,-0.0259002,0.0110006,-0.00754021,
5.94566,5.81702,5.84864,5.93196,-69.8173,24.4063,0,0.446783,-0.363388,0.74319,-0.677199,0.593117,-0.609888,0.380986,-0.43182,-0.00373917,0.00159866,-0.00114716,-0.0229265,0.0105655,-0.00666232,
5.94655,5.81724,5.84951,5.93286,-69.2587,24.4595,0,-4,-4,1.07742,1.74216,4,2.85596,4,4,-0.00420238,0.00179762,-0.00126765,-0.024737,0.0105916,-0.00643095,
