dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.868626,0.874384,48.6453,51.7444,4.97961,0.480895,0,-4.53979,4.26797,0,48.5972,0.369023,-3.95092,51.0182,-8.63272,5.62351,
0.7,0.868565,0.874364,49.5779,52.0053,5.0798,0.490043,0,-4.56472,4.29326,0,49.5288,0.367742,-4.02516,51.2761,-8.67224,5.6512,
0.7,0.868503,0.874344,49.5054,51.9647,5.077,0.489335,0,-4.56322,4.29344,0,49.4563,0.35864,-4.01774,51.2368,-8.66124,5.64609,
0.7,0.868451,0.874327,49.6932,52.0355,5.10014,0.491287,0,-4.57131,4.30286,0,49.6438,0.352888,-4.0317,51.3072,-8.66928,5.65315,
0.7,0.868418,0.87432,49.9959,52.2077,5.13311,0.494744,0,-4.58742,4.32015,0,49.9462,0.349807,-4.05532,51.4775,-8.69521,5.67141,
0.7,0.868403,0.874321,50.2395,52.3409,5.1588,0.497411,0,-4.59916,4.33306,0,50.1895,0.348708,-4.07457,51.6091,-8.71586,5.68562,
0.7,0.868383,0.874331,50.1708,52.5173,5.15256,0.49716,0,-4.61389,4.35012,0,50.1208,0.344053,-4.06825,51.7833,-8.74376,5.70454,
0.7,0.868361,0.874341,50.1765,52.4973,5.15404,0.497593,0,-4.61171,4.35066,0,50.1264,0.339229,-4.06784,51.7637,-8.73911,5.70214,
0.7,0.868338,0.874355,50.1628,52.6009,5.15341,0.497744,0,-4.62004,4.36142,0,50.1128,0.334028,-4.06581,51.8661,-8.75543,5.71324,
0.7,0.868314,0.874376,50.1001,52.7441,5.1477,0.497299,0,-4.63193,4.37537,0,50.0501,0.327854,-4.0597,52.0075,-8.77843,5.72867,
0.7,0.8683,0.874391,50.2766,52.6596,5.16605,0.499129,0,-4.62409,4.36971,0,50.2264,0.325198,-4.07332,51.9243,-8.76375,5.71939,
0.7,0.868283,0.874414,50.2111,52.8262,5.15912,0.498559,0,-4.63791,4.38566,0,50.161,0.319121,-4.067,52.0887,-8.79049,5.73732,
0.7,0.868265,0.874439,50.2085,52.8456,5.15852,0.498373,0,-4.63893,4.38957,0,50.1585,0.312735,-4.06566,52.108,-8.79257,5.73923,
0.7,0.868254,0.874459,50.3304,52.7844,5.17073,0.499515,0,-4.63307,4.38614,0,50.2803,0.309331,-4.07478,52.0478,-8.7817,5.73248,
0.7,0.868238,0.874485,50.2174,52.9695,5.1584,0.498218,0,-4.64909,4.40427,0,50.1675,0.301982,-4.06445,52.2306,-8.811,5.75233,
0.7,0.86823,0.87451,50.422,52.8175,5.17776,0.499981,0,-4.63633,4.39396,0,50.3719,0.296862,-4.07988,52.081,-8.78405,5.73555,
0.7,0.868224,0.874526,50.4397,52.7398,5.17768,0.499911,0,-4.62994,4.38894,0,50.3898,0.290431,-4.08015,52.0046,-8.76994,5.72692,
0.7,0.86821,0.874563,50.308,53.073,5.16308,0.498595,0,-4.65929,4.41943,0,50.2583,0.282165,-4.06816,52.3335,-8.82356,5.7628,
0.7,0.868196,0.874591,50.3441,52.8967,5.16557,0.498865,0,-4.64422,4.40674,0,50.2945,0.274864,-4.06976,52.1598,-8.79349,5.74354,
0.7,0.868192,0.874613,50.4924,52.8556,5.17886,0.500259,0,-4.64187,4.40527,0,50.4429,0.269442,-4.08064,52.1194,-8.78584,5.73894,
0.7,0.868189,0.874641,50.4879,53.0803,5.17717,0.50015,0,-4.66066,4.42535,0,50.4385,0.265143,-4.07952,52.341,-8.82341,5.76338,
0.7,0.868184,0.874668,50.4519,53.0879,5.17165,0.49952,0,-4.66088,4.42704,0,50.4027,0.258738,-4.07551,52.3485,-8.82487,5.76424,
0.7,0.868179,0.874726,50.4884,53.3938,5.17326,0.499421,0,-4.68682,4.45542,0,50.4393,0.252098,-4.07725,52.65,-8.87616,5.79752,
0.7,0.868177,0.87477,50.5413,53.2963,5.17623,0.499642,0,-4.67877,4.44924,0,50.4924,0.245785,-4.08036,52.5538,-8.86001,5.78694,
0.7,0.868171,0.874811,50.4535,53.3175,5.16532,0.498997,0,-4.68159,4.4532,0,50.4047,0.238449,-4.07205,52.5748,-8.86341,5.78923,
0.7,0.868171,0.874841,50.5868,53.0913,5.1763,0.500404,0,-4.66199,4.43595,0,50.538,0.233184,-4.08176,52.3518,-8.82579,5.76467,
0.7,0.868171,0.874898,50.5834,53.4771,5.17321,0.500054,0,-4.69534,4.47004,0,50.5347,0.227031,-4.08039,52.7322,-8.89003,5.80657,
0.7,0.868166,0.874927,50.4827,53.1551,5.16079,0.498868,0,-4.66796,4.44409,0,50.4342,0.219885,-4.07108,52.4147,-8.83643,5.7716,
0.7,0.868166,0.874969,50.5925,53.5297,5.17006,0.499889,0,-4.70171,4.47618,0,50.5439,0.216074,-4.07916,52.7841,-8.89897,5.81233,
0.7,0.868172,0.874991,50.7317,53.1303,5.18182,0.501199,0,-4.66756,4.44349,0,50.683,0.213231,-4.08978,52.3904,-8.83223,5.7689,
0.7,0.868182,0.875017,50.8002,53.1396,5.18495,0.501636,0,-4.67304,4.44492,0,50.7515,0.208375,-4.09438,52.3997,-8.83241,5.76968,
0.7,0.8682,0.87504,50.9058,53.0613,5.19143,0.502683,0,-4.67241,4.44005,0,50.8571,0.204684,-4.10216,52.3228,-8.81792,5.76094,
0.7,0.86822,0.875051,51.0041,52.8774,5.19693,0.502991,0,-4.66133,4.42636,0,50.9553,0.20131,-4.10941,52.1417,-8.78579,5.74071,
0.7,0.868238,0.875051,50.9803,52.6906,5.19089,0.502609,0,-4.64923,4.41124,0,50.9315,0.199178,-4.10713,51.9578,-8.75327,5.72019,
