pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
0.248895,0.0558672,6.24641,0.157246,109.514,0,0,-0.398277,0.833231,-0.323784,0.802171,-1.14478,0.577749,-0.988279,0.804061,1.31058e-06,1.32665e-07,7.8051e-07,0.000521474,7.47722e-05,0.000443608,
0.248883,0.0558672,6.24641,0.157246,110.699,0,0,-0.404299,0.842113,-0.32969,0.81084,-1.15531,0.585062,-0.997647,0.812829,3.10634e-06,3.17165e-07,1.46016e-06,0.000580818,5.9674e-05,0.000219826,
0.248883,0.0558553,6.24641,0.157258,110.564,0,0,-0.403566,0.841075,-0.328932,0.809818,-1.15421,0.584212,-0.996614,0.811907,5.23733e-06,5.25969e-07,2.55393e-06,0.000729557,7.14842e-05,0.000374458,
0.248775,0.0558915,6.24633,0.157198,108.485,0,0,-0.392891,0.825369,-0.317944,0.794993,-1.13628,0.570793,-0.980155,0.796523,4.28153e-05,4.16558e-06,2.36716e-05,0.0124463,0.00120532,0.00699444,
0.248559,0.0557475,6.24646,0.157246,107.998,0,0,-0.391135,0.821366,-0.31646,0.790924,-1.13158,0.568565,-0.975841,0.793798,9.44411e-05,9.06201e-06,5.335e-05,0.0172658,0.00163689,0.00992562,
0.248308,0.055532,6.24669,0.157354,107.969,0,0,-0.392072,0.820657,-0.317915,0.789802,-1.13054,0.569733,-0.974914,0.79486,0.000139565,1.32409e-05,7.67795e-05,0.019307,0.00178673,0.0100246,
0.24796,0.0552444,6.24699,0.15751,107.12,0,0,-0.389236,0.813579,-0.315747,0.782407,-1.12204,0.566233,-0.967229,0.790376,0.000203702,1.92441e-05,0.000109793,0.0240977,0.00225328,0.012404,
0.247373,0.0547051,6.24748,0.157665,105.022,0,0,-0.38072,0.796952,-0.308778,0.765043,-1.10168,0.556271,-0.949372,0.777422,0.000310307,2.92134e-05,0.000168149,0.0345291,0.00322421,0.018901,
0.246798,0.0541534,6.24803,0.157857,103.871,0,0,-0.37716,0.787409,-0.306843,0.754431,-1.0895,0.552431,-0.938925,0.771577,0.000430445,4.03822e-05,0.000234223,0.0407305,0.00377828,0.0224009,
0.246199,0.0535784,6.24851,0.158049,103.812,0,0,-0.379238,0.785914,-0.31032,0.751835,-1.08708,0.555214,-0.936926,0.773898,0.000541923,5.07217e-05,0.000296121,0.0414292,0.00383145,0.0230028,
0.245659,0.0529671,6.24894,0.158289,103.842,0,0,-0.381727,0.785002,-0.314148,0.749803,-1.08555,0.558517,-0.935594,0.77702,0.000651637,6.08858e-05,0.000357656,0.0417458,0.00385363,0.023413,
0.24506,0.0522723,6.24943,0.158528,103.997,0,0,-0.385058,0.784964,-0.319116,0.748355,-1.08479,0.563037,-0.935133,0.781271,0.000759341,7.10291e-05,0.000420844,0.0414737,0.00388962,0.0243309,
0.244401,0.0514092,6.25004,0.15884,104.663,0,0,-0.391491,0.788542,-0.327706,0.749887,-1.08793,0.571686,-0.9384,0.789953,0.000863883,8.08453e-05,0.00048508,0.0382377,0.00357293,0.0234944,
0.243837,0.050786,6.25053,0.159092,105.561,0,0,-0.398654,0.794047,-0.336353,0.753928,-1.09373,0.580739,-0.943741,0.799668,0.000953431,8.91683e-05,0.000542208,0.0340643,0.00314845,0.0217305,
0.243178,0.0499473,6.25109,0.159367,106.549,0,0,-0.406676,0.800022,-0.346417,0.757909,-1.09979,0.591212,-0.949526,0.810619,0.00102454,9.59075e-05,0.000589118,0.0294864,0.00277769,0.0194509,
0.242531,0.0491681,6.25159,0.159667,107.312,0,0,-0.413519,0.80419,-0.354958,0.760457,-1.10413,0.599922,-0.953438,0.819933,0.00110841,0.000104014,0.000645606,0.0259672,0.00249374,0.0174881,
0.241896,0.0483174,6.25207,0.160074,107.668,0,0,-0.418503,0.80498,-0.361513,0.759812,-1.10493,0.606183,-0.953818,0.826757,0.00117344,0.000110494,0.000690103,0.02391,0.0023663,0.0163583,
0.241285,0.0474424,6.25249,0.160566,108.092,0,0,-0.423975,0.80598,-0.368273,0.759592,-1.10652,0.612743,-0.954448,0.834475,0.00124212,0.000117576,0.000736937,0.0227951,0.00233413,0.0155436,
0.240817,0.0465674,6.2528,0.161159,107.918,0,0,-0.426094,0.802345,-0.371329,0.755102,-1.10329,0.615096,-0.950358,0.837834,0.00131842,0.00012554,0.000789114,0.0230038,0.00238341,0.0157311,
0.24053,0.0459566,6.25294,0.161656,107.828,0,0,-0.427802,0.799789,-0.37332,0.752249,-1.10162,0.616676,-0.947531,0.840734,0.001389,0.000132731,0.00083629,0.0240093,0.00242635,0.0160453,
0.240338,0.0454173,6.253,0.1621,107.721,0,0,-0.428959,0.797343,-0.374626,0.749607,-1.10009,0.617662,-0.944901,0.842967,0.00145016,0.00013897,0.000876002,0.0256477,0.00259453,0.0166535,
0.240242,0.0448899,6.25303,0.162627,107.236,0,0,-0.428055,0.791986,-0.373669,0.744261,-1.09546,0.616062,-0.939288,0.842486,0.00151575,0.000145536,0.000918011,0.0279417,0.00277129,0.0178931,
0.240194,0.0443149,6.25299,0.163226,106.913,0,0,-0.42801,0.787631,-0.373419,0.739957,-1.09242,0.615418,-0.93479,0.843515,0.00162151,0.000156294,0.0009863,0.0312641,0.0031504,0.0201865,
0.240278,0.0438952,6.25293,0.163765,106.269,0,0,-0.425719,0.781305,-0.370804,0.733828,-1.08683,0.612193,-0.928299,0.841339,0.00172166,0.000166594,0.0010491,0.0342822,0.00349033,0.021492,
0.24041,0.0435958,6.25281,0.164161,105.68,0,0,-0.423163,0.775862,-0.367877,0.728637,-1.08198,0.608791,-0.922786,0.8387,0.00182242,0.000176967,0.00111132,0.0369027,0.00375877,0.0227887,
0.240626,0.0433679,6.25267,0.164556,105.325,0,0,-0.421615,0.772285,-0.365848,0.72531,-1.07934,0.606634,-0.919271,0.837592,0.00193447,0.000188682,0.00117921,0.038234,0.00395312,0.0231611,
0.240925,0.0431762,6.25246,0.164904,105.587,0,0,-0.422961,0.773485,-0.366727,0.726549,-1.08224,0.608174,-0.92083,0.840779,0.00206241,0.000202185,0.0012569,0.0388209,0.00404948,0.0235716,
0.241213,0.0430565,6.25225,0.165132,105.32,0,0,-0.421195,0.771126,-0.364535,0.724376,-1.08062,0.606059,-0.918669,0.839323,0.00216488,0.000213238,0.00131811,0.0380722,0.00405708,0.0227393,
0.241441,0.0429964,6.25207,0.165251,106.088,0,0,-0.424849,0.776645,-0.367919,0.729748,-1.08786,0.610591,-0.924684,0.845372,0.00225251,0.000222833,0.00136994,0.0366376,0.00396187,0.0216658,
0.241681,0.0429726,6.25188,0.165311,106.163,0,0,-0.424599,0.777251,-0.367416,0.730378,-1.08914,0.610502,-0.925588,0.845769,0.00233142,0.000231519,0.00141647,0.034999,0.00380292,0.0206314,
0.241956,0.0429964,6.25166,0.165311,106.78,0,0,-0.426961,0.782081,-0.369554,0.735057,-1.09524,0.613709,-0.930945,0.849932,0.00241728,0.000241125,0.00146685,0.032313,0.00356811,0.0189593,
0.242184,0.0430803,6.25149,0.16518,107.208,0,0,-0.428095,0.785881,-0.370689,0.738604,-1.09956,0.61568,-0.935203,0.852067,0.00250849,0.000251292,0.00151949,0.0303308,0.00333485,0.0175011,
0.242375,0.0432239,6.25137,0.164976,107.442,0,0,-0.428125,0.788457,-0.370818,0.740932,-1.10208,0.61639,-0.938135,0.85238,0.00258642,0.000259978,0.0015638,0.0287616,0.00316124,0.0163522,
0.242495,0.0433798,6.25133,0.164772,107.349,0,0,-0.42665,0.788561,-0.369486,0.740879,-1.10156,0.615185,-0.938406,0.850312,0.00266011,0.000268117,0.00160446,0.0282041,0.00306963,0.0155587,
0.242579,0.0435834,6.2513,0.164485,107.669,0,0,-0.427253,0.791936,-0.370338,0.743937,-1.10458,0.616592,-0.94207,0.851048,0.00273782,0.000276622,0.00164535,0.0283109,0.0030523,0.0148959,
0.242531,0.0438113,6.25137,0.164185,107.475,0,0,-0.425506,0.791409,-0.368838,0.743322,-1.10288,0.614913,-0.941525,0.848044,0.00281579,0.000285121,0.00168361,0.0295958,0.00317603,0.0145197,
0.242387,0.0441351,6.25149,0.163765,107.065,0,0,-0.422558,0.789526,-0.366144,0.741498,-1.09924,0.611708,-0.939488,0.842947,0.00290986,0.000295143,0.00172639,0.0314871,0.00330001,0.0143145,
0.242196,0.0444107,6.25163,0.163406,106.56,0,0,-0.419418,0.786678,-0.363186,0.73882,-1.09471,0.608059,-0.936396,0.837562,0.00299623,0.000304051,0.00176262,0.0330844,0.00335405,0.0138765,
0.241896,0.0447578,6.25182,0.162963,106.248,0,0,-0.417399,0.78538,-0.361361,0.737732,-1.09174,0.605636,-0.934829,0.833428,0.00309109,0.000313534,0.00179967,0.0353781,0.00347323,0.0138152,
0.240482,0.0456691,6.25267,0.161764,105.337,0,0,-0.413515,0.7806,-0.358021,0.733969,-1.08204,0.599773,-0.92864,0.823055,0.00319931,0.000324026,0.00183357,0.0404178,0.00384438,0.0126604,
0.239847,0.0459804,6.25304,0.161429,104.777,0,0,-0.411361,0.776709,-0.355749,0.730776,-1.07661,0.596307,-0.924144,0.818319,0.00352326,0.000354978,0.00192658,0.0413685,0.00387409,0.0118743,
0.23908,0.0463042,6.25348,0.161069,104.815,0,0,-0.412841,0.777152,-0.357187,0.731854,-1.07602,0.596938,-0.923959,0.81826,0.00363172,0.000365139,0.00195512,0.0420796,0.00386012,0.0110736,
0.238277,0.0465674,6.25395,0.160781,104.848,0,0,-0.414599,0.7773,-0.358881,0.732654,-1.07529,0.597776,-0.923436,0.818635,0.00375424,0.000376533,0.00198537,0.0417834,0.00380239,0.0103136,
0.23757,0.0468073,6.25443,0.160542,104.936,0,0,-0.416554,0.777894,-0.360922,0.733665,-1.07496,0.59911,-0.923422,0.819447,0.00385104,0.000385426,0.00200727,0.0408602,0.00367184,0.0092416,
0.236767,0.0470352,6.25503,0.160326,105.217,0,0,-0.419935,0.779786,-0.364539,0.735832,-1.07594,0.602106,-0.924649,0.822027,0.00395622,0.000394913,0.00202926,0.0392067,0.00345655,0.00819735,
0.235868,0.0472627,6.25569,0.160134,105.66,0,0,-0.424551,0.782685,-0.369337,0.739077,-1.07816,0.606328,-0.926826,0.826145,0.00405446,0.00040365,0.00204655,0.0371899,0.00323128,0.00654192,
0.235101,0.0474424,6.25624,0.15999,106.058,0,0,-0.428652,0.785235,-0.373541,0.741958,-1.08026,0.610064,-0.928768,0.829929,0.00414418,0.00041151,0.00205977,0.0349944,0.00299311,0.0051564,
0.234046,0.0476222,6.25702,0.159811,106.605,0,0,-0.434392,0.788693,-0.379629,0.74567,-1.08294,0.615483,-0.931365,0.835273,0.00422373,0.000418515,0.00206739,0.0321688,0.00276604,0.00307986,
0.23292,0.0477781,6.25783,0.159679,107.127,0,0,-0.440344,0.791714,-0.385832,0.749069,-1.08531,0.620906,-0.933447,0.840834,0.00432215,0.000427019,0.00207158,0.0292987,0.00247038,0.0012462,
0.231985,0.0479216,6.25859,0.159583,107.508,0,0,-0.445103,0.793853,-0.390952,0.751383,-1.08657,0.625298,-0.934743,0.845069,0.00439344,0.000433178,0.00207224,0.0272092,0.00229398,0.000252194,
0.230859,0.0480776,6.25946,0.159487,107.711,0,0,-0.449501,0.794437,-0.395667,0.752348,-1.08599,0.628858,-0.934236,0.848346,0.00446969,0.000439962,0.00207084,0.0258337,0.00224436,-0.000472165,
0.229624,0.0482573,6.26052,0.159379,107.807,0,0,-0.453692,0.794233,-0.400463,0.752338,-1.08396,0.632239,-0.932756,0.85092,0.00455204,0.000447241,0.00206623,0.0248122,0.00214145,-0.00138845,
0.228558,0.0483894,6.26142,0.159295,107.998,0,0,-0.457917,0.794792,-0.405211,0.753033,-1.08312,0.635876,-0.932246,0.854028,0.00462547,0.000453852,0.00206053,0.0244712,0.00215222,-0.00190003,
0.227611,0.0484853,6.26221,0.159211,108.225,0,0,-0.461969,0.795733,-0.409795,0.754021,-1.08283,0.639531,-0.932255,0.857214,0.00468197,0.000458976,0.00205535,0.0243195,0.0021554,-0.00223141,
0.226568,0.048605,6.26318,0.159104,108.127,0,0,-0.464547,0.794329,-0.413242,0.752475,-1.07921,0.641573,-0.929684,0.857935,0.00474097,0.000464382,0.00205015,0.024617,0.00220396,-0.00216889,
0.225706,0.0487008,6.26402,0.158996,108.057,0,0,-0.46669,0.793326,-0.41626,0.751195,-1.07617,0.64345,-0.927718,0.858511,0.00480548,0.000470338,0.00204418,0.0248912,0.00224687,-0.0023015,
0.224543,0.0488329,6.26514,0.158864,108.072,0,0,-0.470241,0.792739,-0.420942,0.750263,-1.07303,0.646685,-0.925841,0.860192,0.00487336,0.000476765,0.00203775,0.024724,0.00229003,-0.00234055,
0.223416,0.0489526,6.26622,0.158756,108.016,0,0,-0.473329,0.791551,-0.425048,0.748824,-1.0694,0.649308,-0.923377,0.861366,0.00493862,0.000482941,0.00203053,0.0246483,0.00228208,-0.00272839,
0.22223,0.0490484,6.26725,0.15866,108.662,0,0,-0.480494,0.795334,-0.433032,0.752427,-1.07187,0.65646,-0.926035,0.868174,0.0050091,0.000489473,0.00202063,0.0239784,0.00217311,-0.00336547,
0.221032,0.0491204,6.26834,0.158516,107.826,0,0,-0.479344,0.788364,-0.432988,0.745342,-1.06148,0.654063,-0.917547,0.863394,0.00506529,0.000494558,0.00201019,0.0232162,0.00205371,-0.00431344,
0.219773,0.0492163,6.26943,0.158361,107.994,0,0,-0.483914,0.788694,-0.438544,0.745494,-1.05963,0.658211,-0.916559,0.866383,0.00512897,0.000500176,0.00199412,0.0219962,0.0018958,-0.0055522,
0.218575,0.0492759,6.27037,0.158217,108.773,0,0,-0.491718,0.79344,-0.447079,0.750138,-1.06336,0.66603,-0.920229,0.87409,0.00517606,0.000504164,0.00197932,0.0207898,0.00171921,-0.00653105,
0.217305,0.0493359,6.27141,0.158073,108.928,0,0,-0.496292,0.793543,-0.452532,0.750172,-1.06147,0.670037,-0.919002,0.877121,0.00522307,0.000507906,0.00196084,0.0192116,0.00149063,-0.00755264,
0.216154,0.049396,6.27229,0.157905,109.249,0,0,-0.501308,0.794996,-0.458215,0.751657,-1.06147,0.67461,-0.919332,0.881106,0.00527044,0.000511317,0.00193945,0.0184072,0.00128926,-0.00830979,
0.214632,0.0494199,6.27338,0.157701,109.491,0,0,-0.506948,0.795438,-0.464635,0.752274,-1.06005,0.679378,-0.918266,0.885132,0.00531803,0.000514349,0.00191381,0.0171976,0.00106241,-0.00926354,
0.213434,0.049468,6.27418,0.157546,110.096,0,0,-0.513733,0.798749,-0.471776,0.755884,-1.06263,0.68563,-0.920492,0.891524,0.00536153,0.000516794,0.00188774,0.0165276,0.000897241,-0.00990415,
0.211947,0.049468,6.27503,0.157354,109.363,0,0,-0.513623,0.791813,-0.471759,0.749971,-1.05376,0.683091,-0.911968,0.888086,0.0054007,0.000518558,0.00186243,0.0159399,0.000687745,-0.0102985,
0.210222,0.04948,6.27592,0.157102,109.869,0,0,-0.52113,0.7937,-0.479155,0.752979,-1.05514,0.688896,-0.912337,0.894509,0.00544446,0.000519978,0.00183106,0.0150151,0.000459099,-0.010764,
0.208664,0.0494199,6.27668,0.156851,109.974,0,0,-0.5258,0.792836,-0.48386,0.753058,-1.05339,0.691851,-0.910075,0.897546,0.00548631,0.000520874,0.0017979,0.0140913,0.000276026,-0.0111639,
0.207106,0.0493841,6.27728,0.156659,109.909,0,0,-0.529574,0.790381,-0.486911,0.752311,-1.05087,0.693005,-0.906235,0.89958,0.00552288,0.00052125,0.00176715,0.01352,0.000114397,-0.0113687,
0.205224,0.0493598,6.27785,0.156335,109.886,0,0,-0.534131,0.787959,-0.490277,0.752273,-1.04877,0.694183,-0.902247,0.902102,0.00556211,0.000521163,0.00173422,0.0131403,-5.23127e-05,-0.0110321,
0.203427,0.049324,6.27822,0.156036,110.015,0,0,-0.539295,0.786545,-0.493785,0.753598,-1.04857,0.695788,-0.899451,0.905814,0.00560558,0.000520809,0.00169964,0.0128251,-0.000126586,-0.0101994,
0.201953,0.0492759,6.27841,0.15576,110.013,0,0,-0.542761,0.784579,-0.495665,0.754123,-1.04782,0.696047,-0.896404,0.907947,0.0056428,0.000520447,0.00167415,0.0127587,-0.000145788,-0.00873954,
0.200574,0.0492639,6.27855,0.15552,110.248,0,0,-0.547438,0.784372,-0.498599,0.756454,-1.04927,0.697674,-0.89522,0.911856,0.00567075,0.000519922,0.00165689,0.0123202,-0.000252158,-0.0076061,
0.1991,0.049252,6.27861,0.155257,110.17,0,0,-0.550443,0.78169,-0.499459,0.756823,-1.04839,0.696863,-0.891487,0.91347,0.00569991,0.000519434,0.00164265,0.0117842,-0.000216786,-0.00575444,
0.197614,0.0492043,6.27863,0.155029,110.846,0,0,-0.557985,0.784267,-0.50466,0.762484,-1.05389,0.701076,-0.893154,0.921234,0.00573524,0.000518387,0.00162908,0.0108575,-0.000339475,-0.00417383,
0.196296,0.0491924,6.27857,0.154813,111.167,0,0,-0.562981,0.784506,-0.507297,0.765795,-1.05673,0.702598,-0.892569,0.925884,0.00576111,0.00051725,0.00162123,0.00959547,-0.000437609,-0.0029097,
0.195253,0.0492043,6.27842,0.154634,111.439,0,0,-0.566967,0.784764,-0.509066,0.768822,-1.0595,0.703527,-0.892227,0.929693,0.00578465,0.000516031,0.00161705,0.00884712,-0.000472439,-0.00157222,
0.194175,0.0492163,6.27822,0.154382,111.826,0,0,-0.57152,0.785944,-0.511314,0.772875,-1.06338,0.705019,-0.892847,0.934187,0.00580359,0.00051475,0.00161619,0.00775655,-0.000537073,-0.000352663,
0.193288,0.0491924,6.27799,0.154154,112.281,0,0,-0.575978,0.787902,-0.513816,0.777218,-1.06785,0.707059,-0.894426,0.938937,0.00582308,0.00051285,0.00161789,0.00617752,-0.000612556,0.000538676,
0.192641,0.0491323,6.27772,0.153938,112.647,0,0,-0.579247,0.789634,-0.515567,0.780778,-1.07167,0.708543,-0.895968,0.942548,0.00583424,0.000511308,0.00162061,0.00482181,-0.000673972,0.00117474,
0.192042,0.0490246,6.27739,0.153723,113.045,0,0,-0.58253,0.791639,-0.517422,0.784483,-1.07581,0.710232,-0.897862,0.946358,0.00584211,0.000509606,0.00162536,0.00327651,-0.000713705,0.00197995,
0.191395,0.0487966,6.2769,0.153483,113.199,0,0,-0.584319,0.791699,-0.517595,0.78648,-1.07829,0.710048,-0.897874,0.948457,0.00584727,0.000507067,0.00163354,0.00156191,-0.000771999,0.00247952,
0.190915,0.0484972,6.27642,0.153279,113.319,0,0,-0.585518,0.791745,-0.517695,0.787848,-1.08032,0.709949,-0.897996,0.950121,0.00584994,0.000504584,0.00164372,0.000864967,-0.00080598,0.00329588,
