ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.428018,-0.0996046,0.737044,-0.506023,-0.525235,0.444643,0.519964,-0.00384616,0.0074989,0.00397066,0.0300211,-0.0266775,0.0156715,0.426417,-0.379825,0.652869,0.00976921,-0.134986,0.976094,-0.170068,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000222354,0,0,0,0,-11.3223,1.18831,-3.65982,-3.55491,1.31883,1.65383,-2.75091,0,0,-12,0,0,0,0,0,14.1394,0,0,0,
0.42801,-0.099589,0.737052,-0.50601,-0.52527,0.444622,0.519958,-0.00385731,0.00761005,0.00352195,0.0292192,-0.025914,0.0159756,0.426421,-0.379807,0.652867,0.00977144,-0.134993,0.97609,-0.170089,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.799245,-0.467877,-3.11224,2.74099,7.59518,-11.1295,6.17095,-3.946,-0.791177,0.3868,3.10813,-2.38598,0,0,-12,0,0,0,0,0,14.14,0,0,0,
0.428003,-0.0995744,0.737058,-0.506,-0.525304,0.444602,0.519952,-0.00367775,0.00719293,0.00322578,0.0286354,-0.0270136,0.0144054,0.426425,-0.379791,0.652864,0.00977486,-0.134998,0.976086,-0.170108,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.718829,-0.366354,-2.77278,2.57995,1.9266,-11.2435,4.26355,-3.82153,-2.32224,0.740731,1.90731,-2.27656,0,0,-12,0,0,0,0,0,14.1407,0,0,0,
0.427999,-0.0995672,0.737061,-0.505994,-0.525321,0.444591,0.519949,-0.00377559,0.00740857,0.00325198,0.0286991,-0.0270495,0.0149407,0.426427,-0.379782,0.652863,0.00977654,-0.135001,0.976084,-0.170117,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.335227,-0.176127,-1.31026,1.23046,8.12415,-11.2975,4.63577,-4.03236,-1.15234,0.630317,3.31318,-2.72837,0,0,-12,0,0,0,0,0,14.1411,0,0,0,
0.427992,-0.0995519,0.737067,-0.505987,-0.525352,0.444573,0.519939,-0.00379419,0.00745205,0.00296972,0.0285119,-0.027743,0.0147415,0.426431,-0.379765,0.652861,0.00978054,-0.135005,0.976079,-0.170137,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.741012,-0.358464,-2.18594,2.68706,1.09445,-11.245,4.07145,-3.86005,-2.51002,0.76785,1.70841,-2.38765,0,0,-12,0,0,0,0,0,14.1418,0,0,0,
0.427988,-0.0995443,0.737069,-0.505981,-0.525369,0.444564,0.519936,-0.00369648,0.00735916,0.00250567,0.0281871,-0.0261153,0.0148109,0.426433,-0.379757,0.652859,0.0097831,-0.135007,0.976078,-0.170147,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.336408,-0.123181,-1.28011,1.18432,7.74571,-11.3792,4.50343,-4.09035,-1.25325,0.657909,3.23653,-2.70935,0,0,-12,0,0,0,0,0,14.1423,0,0,0,
0.427982,-0.0995308,0.737071,-0.505972,-0.5254,0.444545,0.519929,-0.00314115,0.00647852,0.00051045,0.024836,-0.0239588,0.0123689,0.426436,-0.379742,0.652855,0.00979034,-0.135008,0.976075,-0.170162,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.527254,-0.0999999,-2.02327,1.99261,1.30629,-11.5614,3.3044,-4.05293,-2.70796,0.878492,1.81496,-2.35285,0,0,-12,0,0,0,0,0,14.1434,0,0,0,
0.42798,-0.0995238,0.73707,-0.505967,-0.525416,0.444536,0.519926,-0.0025122,0.00530254,-0.000584232,0.0241238,-0.0225695,0.00972407,0.426437,-0.379735,0.652853,0.00979578,-0.135006,0.976074,-0.170169,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.360064,0.0475051,-1.41309,1.34024,7.3571,-11.6937,4.36361,-4.36794,-1.35885,0.646925,3.15047,-2.61762,0,0,-12,0,0,0,0,0,14.1442,0,0,0,
0.427977,-0.0995143,0.737066,-0.505956,-0.525444,0.44452,0.519922,-0.00168723,0.00417083,-0.00252715,0.02454,-0.0181019,0.00934454,0.426438,-0.379727,0.652847,0.00980717,-0.135,0.976073,-0.170177,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.469314,0.249819,-2.53944,2.09099,1.44014,-12.1789,2.94957,-4.56384,-2.8001,0.847471,1.86195,-2.13295,0,0,-12,0,0,0,0,0,14.1459,0,0,0,
0.427976,-0.0995097,0.737064,-0.50595,-0.525459,0.444513,0.519919,-0.00129274,0.00378649,-0.00270954,0.0257749,-0.0184241,0.0114732,0.426439,-0.379725,0.652844,0.00981324,-0.134996,0.976073,-0.170179,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.193088,0.145457,-1.14301,0.992822,4.92603,-11.7793,3.08887,-4.29873,-2.15969,0.852691,2.65812,-2.58282,0,0,-12,0,0,0,0,0,14.1468,0,0,0,
