pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.09078,3.06041,3.02792,3.12791,-83.3349,0,0,-0.647585,0.286539,-0.300502,0.668708,-0.984192,0.402067,-0.418215,0.912412,-7.04881e-09,-1.6483e-07,2.77543e-13,-3.5244e-06,-8.24149e-05,0.000526823,
3.09078,3.06041,3.02792,3.12791,-84.0358,0,0,-0.652756,0.290964,-0.30508,0.673772,-0.990004,0.406613,-0.422944,0.917993,-1.1899e-08,-2.78246e-07,5.25617e-13,-3.5244e-06,-8.24149e-05,0.000526823,
3.09078,3.06046,3.02796,3.12791,-83.7733,0,0,-0.650944,0.289249,-0.303254,0.672022,-0.987886,0.404774,-0.421072,0.915948,2.43145e-07,-4.19588e-07,3.61787e-13,0.000217624,-0.000120605,0.000513239,
3.09078,3.06047,3.02796,3.12791,-83.804,0,0,-0.651189,0.28938,-0.30332,0.672334,-0.988277,0.404852,-0.421223,0.916253,3.48082e-07,-4.95562e-07,8.77342e-14,8.98627e-05,-6.50595e-05,0.000253649,
3.09078,3.0605,3.02796,3.12792,-84.0496,0,0,-0.653079,0.290804,-0.304724,0.67425,-0.990492,0.406251,-0.422746,0.918321,-4.19371e-07,-5.03025e-07,9.87756e-14,-0.000572793,-5.57003e-06,0.000234569,
3.09078,3.06056,3.02795,3.12795,-83.7471,0,0,-0.651042,0.288546,-0.302172,0.672463,-0.988506,0.403725,-0.420335,0.916221,-4.99831e-06,-2.63367e-07,4.97496e-15,-0.00365511,0.000191305,5.63027e-05,
3.09078,3.06058,3.02798,3.12794,-83.8287,0,0,-0.651693,0.289119,-0.302784,0.67306,-0.989075,0.404307,-0.420913,0.916814,-1.21632e-05,9.51479e-08,1.07e-13,-0.00621513,0.000310993,-0.000283749,
3.09078,3.06057,3.02805,3.12789,-83.794,0,0,-0.651375,0.289204,-0.303118,0.672487,-0.988236,0.404625,-0.420982,0.916271,-2.06282e-05,5.422e-07,3.90324e-13,-0.00736037,0.000388713,-0.00054323,
3.09082,3.06054,3.02817,3.1278,-83.8654,0,0,-0.651468,0.290527,-0.304588,0.672437,-0.9879,0.406056,-0.422334,0.916092,-3.44214e-05,1.30882e-06,2.80197e-12,-0.00872892,0.000485151,-0.00105932,
3.09088,3.06051,3.02832,3.1277,-83.6859,0,0,-0.649587,0.290409,-0.304647,0.670378,-0.985288,0.406118,-0.422174,0.913812,-4.63253e-05,1.97903e-06,2.51335e-12,-0.0106566,0.000599986,-0.00141924,
3.09094,3.06047,3.02844,3.12761,-83.605,0,0,-0.648377,0.290912,-0.305188,0.66914,-0.983667,0.406656,-0.422674,0.912316,-6.01881e-05,2.75334e-06,3.08147e-12,-0.0122012,0.000681493,-0.00154501,
3.09101,3.06044,3.02859,3.12752,-83.5611,0,0,-0.647489,0.291661,-0.306218,0.667979,-0.982092,0.407694,-0.42345,0.911113,-7.44777e-05,3.53444e-06,2.39567e-12,-0.0135559,0.000740998,-0.00146833,
3.09106,3.06039,3.02875,3.12743,-83.392,0,0,-0.645782,0.291537,-0.306494,0.665876,-0.979403,0.407978,-0.423298,0.908972,-9.09001e-05,4.50239e-06,2.28916e-12,-0.0145659,0.000858528,-0.00134196,
3.09114,3.06035,3.02892,3.12732,-83.54,0,0,-0.646136,0.293774,-0.308916,0.66606,-0.979295,0.410366,-0.425619,0.909048,-0.000105815,5.39402e-06,2.30017e-12,-0.0143224,0.000856236,-0.00145642,
3.09122,3.06029,3.02911,3.12719,-83.4473,0,0,-0.644642,0.294628,-0.310058,0.664292,-0.976929,0.411498,-0.426481,0.907093,-0.000121277,6.25758e-06,2.93505e-12,-0.0139013,0.000776372,-0.00154023,
3.09131,3.06023,3.02929,3.12706,-83.4767,0,0,-0.64402,0.296255,-0.311923,0.663456,-0.975651,0.413347,-0.428166,0.906104,-0.000137864,7.16268e-06,4.12351e-12,-0.0136328,0.000743886,-0.00166896,
3.09141,3.06017,3.02947,3.12691,-83.5106,0,0,-0.643208,0.298142,-0.313833,0.662649,-0.974434,0.415238,-0.430115,0.904957,-0.000152682,7.95403e-06,1.71301e-12,-0.0129226,0.000690138,-0.00114142,
3.09151,3.06011,3.02965,3.12676,-83.5541,0,0,-0.642489,0.300115,-0.315829,0.661928,-0.973255,0.41719,-0.43213,0.903847,-0.000165505,8.66292e-06,6.69587e-13,-0.0121823,0.000673478,-0.000777405,
3.09159,3.06005,3.02984,3.12664,-83.5477,0,0,-0.641679,0.301439,-0.317534,0.660758,-0.971587,0.418888,-0.433504,0.902638,-0.000177051,9.23985e-06,3.17875e-13,-0.0111445,0.000556858,-0.000544196,
3.09168,3.05999,3.03003,3.12649,-83.5716,0,0,-0.640977,0.303136,-0.319476,0.659827,-0.970137,0.42079,-0.435237,0.901497,-0.000186967,9.73495e-06,1.15886e-15,-0.00977712,0.000488153,3.35637e-05,
3.09179,3.05993,3.03022,3.12635,-83.5875,0,0,-0.640047,0.304911,-0.321344,0.658829,-0.968677,0.422639,-0.437066,0.900195,-0.000196704,1.02437e-05,3.97467e-14,-0.00826253,0.000431753,0.000169178,
3.09189,3.05987,3.03042,3.1262,-83.5726,0,0,-0.638891,0.306486,-0.323007,0.657609,-0.966964,0.424284,-0.438681,0.898652,-0.000204474,1.06443e-05,7.75668e-14,-0.00665327,0.000342949,0.000238471,
3.09201,3.05981,3.03062,3.12603,-83.5013,0,0,-0.637097,0.308015,-0.324405,0.655964,-0.964709,0.42564,-0.440206,0.896382,-0.000212066,1.10735e-05,5.25898e-13,-0.00525938,0.000297359,0.000502386,
3.09211,3.05974,3.0308,3.12588,-83.5449,0,0,-0.636415,0.309883,-0.326441,0.655148,-0.963485,0.427663,-0.44215,0.895362,-0.0002173,1.13255e-05,9.99451e-13,-0.00442995,0.000213264,0.000846191,
3.09219,3.05969,3.03095,3.12574,-83.5574,0,0,-0.635554,0.311483,-0.327977,0.654367,-0.962274,0.429149,-0.443765,0.894139,-0.000221494,1.14953e-05,9.77072e-13,-0.0037538,0.000152005,0.000884617,
3.09227,3.05966,3.03107,3.12563,-83.4688,0,0,-0.634134,0.312091,-0.328481,0.653061,-0.960574,0.429635,-0.444356,0.892425,-0.000225028,1.16456e-05,6.60976e-13,-0.00353174,0.000150221,0.000812612,
