ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.54033,-0.755842,0.710293,-0.476633,-0.506425,0.517078,0.498985,8.32331e-06,1.51467e-05,-2.86841e-05,-2.14689e-06,6.5172e-05,7.21664e-05,0.129229,-0.685936,0.715778,-0.0108221,0.0016874,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00682429,0.00776648,0,0,0,2.83488,0.614412,-9.22141,-2.5765,0.523564,-0.242099,-2.506,0,0,-12,0,0,0,0,0,-4.73352,0,0,0,
0.54033,-0.755842,0.710293,-0.476632,-0.506425,0.517078,0.498985,8.18329e-06,1.61732e-05,-3.12438e-05,-3.45483e-06,7.29351e-05,8.24233e-05,0.129229,-0.685936,0.715778,-0.010822,0.00168762,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00509094,0.00992176,0.00643368,-0.0350084,-0.0437829,2.81983,0.596061,-9.22496,-2.56417,0.519511,-0.255844,-2.50299,0,0,-12,0,0,0,0,0,-4.73352,0,0,0,
0.54033,-0.755842,0.710293,-0.476632,-0.506425,0.517078,0.498985,8.18301e-06,1.61784e-05,-3.12446e-05,-3.45334e-06,7.29432e-05,8.24725e-05,0.129229,-0.685936,0.715778,-0.010822,0.00168762,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.0103185,3.46047e-05,1.40081e-05,-7.62241e-05,-0.000185134,2.8176,0.60849,-9.20358,-2.58698,0.520916,-0.241035,-2.5024,0,0,-12,0,0,0,0,0,-4.73352,0,0,0,
0.54033,-0.755842,0.710293,-0.476632,-0.506425,0.517078,0.498985,8.20327e-06,1.61981e-05,-3.08946e-05,-3.2167e-06,7.20463e-05,8.25094e-05,0.129229,-0.685936,0.715778,-0.010822,0.00168762,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00293022,3.46058e-05,1.40087e-05,-7.62275e-05,-0.000185138,2.82547,0.588809,-9.20677,-2.55735,0.521917,-0.244499,-2.50391,0,0,-12,0,0,0,0,0,-4.73352,0,0,0,
0.54033,-0.755842,0.710293,-0.476632,-0.506425,0.517078,0.498985,9.32643e-06,1.74252e-05,-3.3673e-05,-4.03628e-06,7.81757e-05,8.48507e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168781,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.0114951,0.0182362,-0.000493495,-0.0286614,-0.0291421,2.83476,0.621891,-9.24211,-2.57846,0.522692,-0.25012,-2.50504,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710293,-0.476632,-0.506425,0.517078,0.498985,9.38868e-06,1.66541e-05,-3.29556e-05,3.7048e-06,7.4132e-05,7.72083e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168781,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000951888,6.6406e-05,1.32034e-05,-0.000121665,-0.000274571,2.82433,0.591768,-9.20636,-2.56175,0.521772,-0.24401,-2.50369,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506425,0.517078,0.498985,9.34566e-06,1.66154e-05,-3.42187e-05,2.87378e-06,7.73454e-05,7.7138e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168792,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00121744,0.0064983,0.00350161,-0.0136124,6.30855e-05,2.82653,0.596025,-9.2199,-2.55986,0.521297,-0.244433,-2.50423,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506425,0.517078,0.498985,9.3579e-06,1.66217e-05,-3.38658e-05,3.12548e-06,7.6439e-05,7.71146e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168792,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00109696,7.72953e-05,1.85754e-05,-0.000142445,-0.00027357,2.82442,0.591561,-9.20642,-2.56142,0.521783,-0.244048,-2.50371,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506425,0.517078,0.498985,9.36933e-06,1.66367e-05,-3.35241e-05,3.33045e-06,7.55783e-05,7.71767e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168792,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.0037741,7.72977e-05,1.85761e-05,-0.000142451,-0.000273575,2.82153,0.598797,-9.20524,-2.57231,0.521415,-0.242774,-2.50315,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506425,0.517078,0.498985,9.38671e-06,1.66557e-05,-3.35576e-05,3.32422e-06,7.56491e-05,7.72136e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168792,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00140467,7.73e-05,1.85769e-05,-0.000142456,-0.00027358,2.8246,0.591104,-9.20649,-2.56073,0.521806,-0.244128,-2.50374,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506425,0.517078,0.498985,8.18717e-06,1.53527e-05,-3.27324e-05,-7.71541e-06,7.39824e-05,7.50399e-05,0.129229,-0.685936,0.715778,-0.0108218,0.00168792,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00683899,7.73025e-05,1.85777e-05,-0.000142463,-0.000273586,2.82783,0.583032,-9.2078,-2.54858,0.522216,-0.24555,-2.50436,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506424,0.517079,0.498985,8.48263e-06,1.5686e-05,-3.50252e-05,-1.28202e-05,8.31089e-05,7.56293e-05,0.129229,-0.685936,0.715778,-0.0108216,0.00168825,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00315763,0.0148433,0.00802667,-0.0311122,0.000501902,2.82657,0.608561,-9.23633,-2.56796,0.520325,-0.243747,-2.5044,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
0.54033,-0.755842,0.710292,-0.476632,-0.506424,0.517079,0.498985,8.49449e-06,1.56967e-05,-3.4677e-05,-1.25911e-05,8.22232e-05,7.56487e-05,0.129229,-0.685936,0.715778,-0.0108216,0.00168825,0.617157,0.786764,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00187725,0.000109965,3.46926e-05,-0.00020479,-0.000270566,2.82267,0.596006,-9.20577,-2.56807,0.521557,-0.243271,-2.50337,0,0,-12,0,0,0,0,0,-4.73351,0,0,0,
