pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
5.07189,5.38214,4.15662,4.41765,0,-24.5271,10.3432,0.328298,0.587879,0.166603,-0.243044,0.372238,-0.232355,-0.557016,-0.373131,5.44428e-08,-1.74079e-08,-1.39595e-07,3.7718e-05,-7.9567e-05,-0.000450396,
5.0719,5.38215,4.15662,4.41766,0,-24.5285,10.3437,0.328369,0.588019,0.166607,-0.243125,0.372343,-0.232415,-0.557111,-0.373198,3.12802e-08,-2.47734e-07,-6.18706e-07,-1.61903e-05,-0.000160995,-0.000334892,
5.0719,5.38214,4.15662,4.41766,0,-24.5296,10.3442,0.328456,0.588165,0.166626,-0.243232,0.372457,-0.23246,-0.557238,-0.373284,1.8452e-08,-4.54894e-07,-1.03599e-06,-8.46071e-06,-0.000136631,-0.000275219,
5.07187,5.38212,4.15662,4.41766,0,-24.5307,10.3447,0.328463,0.588246,0.166665,-0.243277,0.372536,-0.232474,-0.557352,-0.373316,1.09447e-08,-5.77561e-07,-1.28345e-06,-6.08785e-06,-9.9476e-05,-0.000200675,
5.07187,5.38214,4.15662,4.41767,0,-24.5316,10.3451,0.328502,0.588362,0.166678,-0.243337,0.372634,-0.23252,-0.557448,-0.373365,1.07833e-08,-5.40463e-07,-1.25856e-06,-1.18703e-07,2.72685e-05,1.82926e-05,
5.07187,5.38214,4.15662,4.41766,0,-24.5331,10.3457,0.328591,0.588491,0.166712,-0.24343,0.372773,-0.232552,-0.557593,-0.37348,-3.61491e-08,-4.75998e-07,-1.05538e-06,-3.07655e-05,4.22585e-05,0.000133191,
5.07187,5.38214,4.15663,4.41766,0,-24.5343,10.3462,0.328657,0.588613,0.166736,-0.243506,0.372898,-0.232588,-0.557719,-0.373569,-4.18927e-08,-6.2528e-07,-1.4126e-06,-4.12456e-06,-0.000107203,-0.000256526,
5.07187,5.38212,4.15662,4.41765,0,-24.5356,10.3468,0.328764,0.588753,0.166763,-0.243624,0.373017,-0.232623,-0.557854,-0.373675,-7.7575e-09,-8.29569e-07,-1.96394e-06,2.30088e-05,-0.0001377,-0.000371629,
5.07187,5.38212,4.15662,4.41765,0,-24.5369,10.3473,0.328823,0.588868,0.166784,-0.243698,0.373118,-0.232661,-0.557963,-0.373745,1.12332e-08,-7.86709e-07,-1.78205e-06,1.42854e-05,3.22407e-05,0.000136823,
5.07189,5.38214,4.15662,4.41765,0,-24.5378,10.3477,0.328906,0.588989,0.166794,-0.243779,0.373234,-0.232704,-0.558063,-0.373836,5.99205e-08,-8.52362e-07,-1.92899e-06,3.85206e-05,-5.19434e-05,-0.000116256,
5.07187,5.38214,4.15662,4.41766,0,-24.539,10.3482,0.328922,0.589096,0.166817,-0.243831,0.373316,-0.232742,-0.558164,-0.373864,1.32467e-07,-8.40432e-07,-2.11854e-06,5.32789e-05,8.76127e-06,-0.000139203,
5.07189,5.38214,4.15662,4.41765,0,-24.54,10.3486,0.32903,0.589217,0.166834,-0.243929,0.373437,-0.232775,-0.558277,-0.373981,1.27208e-07,-8.11324e-07,-1.97027e-06,-4.36871e-06,2.41787e-05,0.000123162,
5.07187,5.38212,4.15659,4.41765,0,-24.5412,10.3491,0.329074,0.589324,0.166857,-0.244011,0.373496,-0.232808,-0.558371,-0.374011,1.26738e-07,-8.17054e-07,-1.83947e-06,-3.66738e-07,-4.47037e-06,0.000102048,
5.07189,5.38214,4.1566,4.41766,0,-24.5424,10.3496,0.329146,0.589464,0.166863,-0.244088,0.373618,-0.232865,-0.558477,-0.374092,1.25125e-07,-8.01756e-07,-2.27102e-06,-1.12146e-06,1.06351e-05,-0.000300004,
5.07187,5.38214,4.1566,4.41766,0,-24.5435,10.3501,0.329175,0.589557,0.166894,-0.244141,0.373714,-0.23289,-0.558589,-0.374145,1.51508e-07,-8.38649e-07,-2.30713e-06,2.07245e-05,-2.89799e-05,-2.83683e-05,
5.07187,5.38214,4.15659,4.41766,0,-24.5444,10.3505,0.329231,0.589658,0.166909,-0.244214,0.373789,-0.232924,-0.558673,-0.374197,2.1565e-07,-8.98181e-07,-2.51547e-06,5.69537e-05,-5.28606e-05,-0.000184992,
5.07189,5.38212,4.1566,4.41767,0,-24.5423,10.3501,0.329345,0.589808,0.16689,-0.244342,0.373906,-0.232967,-0.558768,-0.374291,2.05942e-07,-7.56698e-07,-2.27693e-06,-8.40381e-06,0.000122477,0.000206496,
5.07187,5.38212,4.15662,4.41767,0,-24.5459,10.3512,0.329335,0.589871,0.166933,-0.244346,0.37397,-0.232993,-0.558861,-0.374317,1.84681e-07,-7.12366e-07,-2.0999e-06,-1.98281e-05,4.13437e-05,0.000165095,
5.07187,5.38211,4.1566,4.41767,0,-24.5476,10.3518,0.329417,0.590013,0.166951,-0.244451,0.374061,-0.23304,-0.558975,-0.374384,2.10035e-07,-7.81118e-07,-2.26715e-06,1.7162e-05,-4.65367e-05,-0.000113205,
5.07187,5.38212,4.15662,4.41767,0,-24.5486,10.3523,0.329461,0.590107,0.166975,-0.244499,0.374178,-0.233068,-0.559083,-0.374464,2.24205e-07,-8.56386e-07,-2.32087e-06,1.18655e-05,-6.3027e-05,-4.49868e-05,
