dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.612184,0.623169,-55.1333,-50.7387,-10.4232,-1.17766,0,4.11647,-5.82085,0,-54.4679,-8.53793,5.88231,-50.3288,6.24135,-5.14038,
0.75,0.612157,0.623168,-57.312,-50.8322,-10.8387,-1.22464,0,4.12373,-5.83242,0,-56.6208,-8.87248,6.11429,-50.4216,6.25197,-5.1497,
0.75,0.61213,0.623167,-56.8457,-50.8626,-10.7541,-1.21509,0,4.12545,-5.83766,0,-56.1606,-8.79739,6.06406,-50.4519,6.25387,-5.15247,
0.75,0.612117,0.623166,-56.1202,-50.7957,-10.6186,-1.1998,0,4.11998,-5.82978,0,-55.444,-8.68358,5.98641,-50.3857,6.2447,-5.14553,
0.75,0.612088,0.623165,-57.1065,-50.8604,-10.8093,-1.22119,0,4.12446,-5.83895,0,-56.4191,-8.83286,6.09107,-50.45,6.25083,-5.15177,
0.75,0.612074,0.623165,-56.2783,-50.766,-10.6544,-1.2036,0,4.11632,-5.82895,0,-55.601,-8.70317,6.00247,-50.3564,6.23843,-5.14207,
0.75,0.612047,0.62317,-56.9298,-50.479,-10.7815,-1.2178,0,4.0916,-5.79743,0,-56.2452,-8.80068,6.07141,-50.0718,6.20175,-5.11275,
0.75,0.612034,0.623174,-56.296,-50.4916,-10.6632,-1.20441,0,4.09184,-5.79947,0,-55.6193,-8.70092,6.00352,-50.0845,6.2026,-5.11392,
0.75,0.612012,0.623186,-56.8969,-49.9407,-10.7797,-1.21772,0,4.04531,-5.73743,0,-56.2135,-8.79062,6.06707,-49.5381,6.13381,-5.05793,
0.75,0.612003,0.623193,-55.8988,-50.3199,-10.5917,-1.19663,0,4.07495,-5.78147,0,-55.2276,-8.63502,5.96041,-49.9143,6.17986,-5.09624,
0.75,0.611988,0.623209,-56.141,-49.9614,-10.6391,-1.2026,0,4.0441,-5.74136,0,-55.4673,-8.66999,5.98583,-49.5587,6.13487,-5.05976,
0.75,0.611982,0.623217,-55.7475,-50.2012,-10.565,-1.19459,0,4.06258,-5.76959,0,-55.0787,-8.6082,5.94371,-49.7967,6.16392,-5.08398,
0.75,0.611972,0.623235,-55.9446,-49.7474,-10.6029,-1.19967,0,4.02371,-5.71848,0,-55.2737,-8.63671,5.96441,-49.3465,6.10748,-5.0379,
0.75,0.611967,0.623244,-55.7729,-50.1271,-10.5707,-1.19644,0,4.05332,-5.76268,0,-55.1042,-8.60913,5.94592,-49.7232,6.1538,-5.0763,
0.75,0.611962,0.623264,-55.7436,-49.328,-10.5655,-1.19627,0,3.98621,-5.67196,0,-55.0754,-8.60363,5.94263,-48.9305,6.05525,-4.9953,
0.75,0.611952,0.623274,-56.0731,-50.1401,-10.6288,-1.2034,0,4.0505,-5.7659,0,-55.4013,-8.65237,5.97741,-49.7361,6.15472,-5.07749,
0.75,0.611946,0.623285,-55.797,-50.0566,-10.5769,-1.19793,0,4.04241,-5.75681,0,-55.1287,-8.60861,5.94778,-49.6533,6.14421,-5.06899,
0.75,0.611936,0.623308,-56.0128,-49.4178,-10.6186,-1.20336,0,3.98798,-5.68439,0,-55.3423,-8.63975,5.97043,-49.0196,6.0652,-5.0042,
0.75,0.611931,0.623333,-55.7667,-49.2062,-10.5724,-1.19851,0,3.96792,-5.66128,0,-55.0993,-8.60062,5.944,-48.8098,6.03858,-4.98266,
0.75,0.611922,0.623344,-56.0625,-50.0809,-10.6293,-1.20561,0,4.03715,-5.7626,0,-55.3919,-8.64396,5.97515,-49.6774,6.14557,-5.07116,
0.75,0.611917,0.623367,-55.7482,-49.3554,-10.5701,-1.19923,0,3.97612,-5.6805,0,-55.0816,-8.59427,5.94145,-48.9577,6.05577,-4.99756,
0.75,0.611906,0.623378,-56.2227,-50.0582,-10.6609,-1.21037,0,4.03144,-5.76198,0,-55.5508,-8.66449,5.99153,-49.6549,6.14162,-5.06866,
0.75,0.6119,0.62339,-55.9038,-49.9436,-10.6009,-1.20387,0,4.02091,-5.7494,0,-55.2359,-8.61384,5.95729,-49.5413,6.12713,-5.05698,
0.75,0.611889,0.623417,-56.2983,-48.8354,-10.6765,-1.21326,0,3.92865,-5.62317,0,-55.6263,-8.67166,5.99884,-48.442,5.99036,-4.94463,
0.75,0.611884,0.62343,-55.8912,-49.8898,-10.5997,-1.20484,0,4.01213,-5.7452,0,-55.2242,-8.60741,5.9552,-49.4879,6.11929,-5.05131,
